ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
BRY,BIL International Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , , , , , , , 
BRY,BIL International Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"390,077,500.00","190,780,100.00","217,690,700.00","173,672,800.00","310,841,300.00","357,453,900.00","264,562,000.00","215,072,877.00","-1,391,830,480.00","49,278,936.00","-245,906,610.00","-225,024,630.00", , , , , , , , , , , , , , , 
BRY,BIL International Limited,Annual Balance Sheet - Total Equity,"3,026,488,310.00","3,618,259,150.00","3,908,863,738.00","3,962,225,370.00","4,318,875,090.00","4,468,019,900.00","4,214,077,100.00","4,111,558,430.00","5,386,355,338.00","2,444,023,584.00","1,380,685,263.00","1,286,896,551.00", , , , , , , , , , , , , , , 
BRY,BIL International Limited,Annual Balance Sheet - Total Assets,"7,243,475,360.00","8,986,017,074.00","8,210,639,766.00","7,995,708,310.00","7,465,086,600.00","8,499,337,343.00","8,322,348,099.00","7,576,223,010.00","13,433,969,030.00","5,248,800,049.00","3,515,463,917.00","3,449,064,039.00", , , , , , , , , , , , , , , 
BSN,Bisan Limited,Annual Ratio Analysis - ROE,-1.27%,-5.66%,-7.39%,-93.33%,368.13%,15.06%,24.27%,49.07%,-22.99%,-6.12%,-23.78%,-30.93%,-28.18%,-16.24%,-13.75%,-32.36%,-30.77%,-97.44%,-9.73%,-105.38%,-60.52%,14.67%,-10.19%,-114.16%,-291.64%,-111.44%, 
BSN,Bisan Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
BSN,Bisan Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-423,000.00","-819,000.00","-2,353,000.00","-634,000.00","-391,000.00","808,000.00","231,385.00","913,209.00","-347,887.00","-127,157.00","-266,259.00","-263,018.00","-187,680.00","-93,974.00","-69,575.00","-123,886.00","-89,704.00","-203,088.00","-873,845.00","-1,652,405.00","-536,206.00","65,350.00","-119,939.00","-523,317.00","-821,521.00","-1,156,762.00", 
BSN,Bisan Limited,Annual Balance Sheet - Total Equity,"4,106,000.00","3,287,000.00","934,000.00","300,000.00","-91,000.00","717,000.00","947,696.00","1,860,905.00","1,513,018.00","1,385,861.00","1,120,104.00","857,086.00","669,406.00","575,432.00","505,857.00","381,971.00","292,267.00","208,416.00","8,984,432.00","1,568,050.00","885,960.00","445,606.00","1,177,078.00","458,407.00","281,694.00","688,585.00", 
BSN,Bisan Limited,Annual Balance Sheet - Total Assets,"22,625,000.00","21,324,000.00","9,360,000.00","5,177,000.00","4,803,000.00","834,000.00","961,543.00","2,412,033.00","1,765,811.00","1,609,553.00","1,139,700.00","863,002.00","682,613.00","583,166.00","550,000.00","415,570.00","317,234.00","395,258.00","8,994,482.00","1,583,988.00","900,326.00","463,939.00","1,191,569.00","606,693.00","504,090.00","951,246.00", 
BST,Barrack St Investments Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.26%, 
BST,Barrack St Investments Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
BST,Barrack St Investments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,"39,959.00", 
BST,Barrack St Investments Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"15,545,858.00", 
BST,Barrack St Investments Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"15,555,858.00", 
BTC,BioTech Capital Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,1.65%,0.22%,-0.01%,-8.53%,-2.75%,-0.80%,-2.03%,-26.32%,-18.54%,-35.50%,-43.28%,-43.41%,-19.07%,-149.22%,-48.94%, 
BTC,BioTech Capital Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,--,--,"40,000.00",--,0.00,0.00,"20,000.00","13,000.00","2,000.00",--,0.00,--,--,0.00,--,--, 
BTC,BioTech Capital Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"645,000.00","86,000.00","-3,000.00","-3,991,000.00","-1,161,000.00","-367,000.00","-759,000.00","-7,386,000.00","-4,333,000.00","-5,707,000.00","-3,495,000.00","-1,860,167.00","-501,748.00","-1,888,973.00","-507,019.00", 
BTC,BioTech Capital Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"39,172,000.00","38,995,000.00","39,081,000.00","39,078,000.00","46,797,000.00","42,244,000.00","46,089,000.00","37,399,000.00","28,061,000.00","23,374,000.00","16,078,000.00","8,076,000.00","4,591,042.00","3,154,864.00","1,265,891.00","1,036,015.00", 
BTC,BioTech Capital Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"40,050,000.00","40,099,000.00","39,380,000.00","39,371,000.00","48,303,000.00","42,437,000.00","47,931,000.00","37,957,000.00","28,139,000.00","23,451,000.00","16,138,000.00","11,748,000.00","4,928,581.00","3,168,508.00","1,284,868.00","1,053,980.00", 
BTI,Bailador Technology Investments Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,7.64%, 
BTI,Bailador Technology Investments Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,--, 
BTI,Bailador Technology Investments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"4,023,000.00", 
BTI,Bailador Technology Investments Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"76,183,968.00","63,150,000.00", 
BTI,Bailador Technology Investments Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"76,183,968.00","69,132,000.00", 
BTT,BT Investment Management Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,14.82%,9.32%,10.97%,6.07%,8.39%,11.02%,19.75%,17.39%, 
BTT,BT Investment Management Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,"135,002,720.00","113,684,000.00","128,824,000.00","125,833,000.00","191,678,000.00","259,953,000.00","418,040,000.00","433,230,000.00", 
BTT,BT Investment Management Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"14,274,019.00","12,689,000.00","21,833,000.00","16,897,000.00","21,398,000.00","51,245,000.00","121,504,000.00","126,418,000.00", 
BTT,BT Investment Management Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"251,700,000.00","274,764,075.00","288,575,000.00","282,045,000.00","502,523,000.00","494,539,000.00","561,455,000.00","643,103,000.00","761,873,000.00", 
BTT,BT Investment Management Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"267,600,000.00","328,751,076.00","322,367,000.00","325,610,000.00","548,965,000.00","671,295,000.00","766,728,000.00","879,173,000.00","995,281,000.00", 
BWF,Blackwall Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,9.50%,16.39%,31.64%,18.20%, 
BWF,Blackwall Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
BWF,Blackwall Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,0.00,"-2,966,000.00","1,825,000.00","4,051,000.00","2,820,000.00", 
BWF,Blackwall Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"12,435,000.00","9,232,000.00","11,051,000.00","13,936,000.00","15,446,000.00", 
BWF,Blackwall Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"14,441,000.00","11,135,000.00","13,401,000.00","16,722,000.00","17,972,000.00", 
CAF,Centrepoint Alliance Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,4.03%,9.83%,11.64%,17.10%,19.71%,9.71%,6.78%,4.54%,7.72%,1.90%,-32.32%,-65.57%,-45.36%,21.22%,16.11%, 
CAF,Centrepoint Alliance Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
CAF,Centrepoint Alliance Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"406,295.00","1,039,264.00","1,331,292.00","2,164,124.00","2,754,000.00","4,086,000.00","4,287,000.00","-9,493,000.00","-30,510,000.00","559,000.00","-13,125,000.00","-17,299,000.00","-7,288,000.00","3,223,000.00","5,880,000.00", 
CAF,Centrepoint Alliance Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"10,086,668.00","10,577,589.00","11,432,452.00","12,654,076.00","13,971,000.00","42,091,000.00","62,874,000.00","51,545,000.00","21,399,000.00","29,748,000.00","42,112,000.00","27,162,000.00","17,238,000.00","34,521,000.00","36,658,000.00", 
CAF,Centrepoint Alliance Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"26,312,357.00","27,238,909.00","40,830,388.00","59,174,208.00","76,724,000.00","185,864,000.00","282,946,000.00","240,835,000.00","169,676,000.00","96,632,000.00","170,903,000.00","158,648,000.00","150,223,000.00","184,816,000.00","168,634,000.00", 
CAM,Clime Capital Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,1.27%,2.45%,15.14%,17.35%,-31.19%,1.64%,16.85%,6.20%,0.06%,5.86%,3.96%,-1.78%, 
CAM,Clime Capital Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--, 
CAM,Clime Capital Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"229,686.00","620,000.00","5,800,748.00","11,500,608.00","-14,928,802.00","1,179,098.00","11,441,944.00","5,317,540.00","1,494,086.00","6,203,262.00","5,121,328.00","-122,352.00", 
CAM,Clime Capital Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"18,036,497.00","25,305,684.00","38,303,124.00","66,296,751.00","50,079,156.00","50,913,348.00","59,587,469.00","62,228,654.00","60,896,111.00","81,039,933.00","92,543,513.00","87,567,005.00", 
CAM,Clime Capital Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"18,498,384.00","25,754,013.00","41,270,253.00","73,874,748.00","50,333,152.00","51,946,396.00","63,794,381.00","64,882,718.00","64,801,906.00","85,744,040.00","96,350,446.00","92,580,724.00", 
CBC,CBG Capital Limited,Annual Ratio Analysis - ROE, , , , ,9.08%,22.04%,24.04%,16.60%,-27.08%,-15.11%,-1.61%,-45.08%,-67.25%, , , , , , , , , , , ,0.00%,0.04%, 
CBC,CBG Capital Limited,Annual Profit and Loss - Operating Revenue, , , , ,"20,599,000.00","68,435,000.00","93,351,000.00","89,051,000.00","83,147,000.00","3,371,306.00","21,422,000.00","13,708,000.00","3,982,000.00", , , , , , , , , , , ,--,--, 
CBC,CBG Capital Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"1,907,000.00","8,826,000.00","10,484,000.00","-2,918,000.00","-25,887,000.00","-5,141,069.00","-15,962,000.00","-1,391,879,000.00","-26,461,000.00", , , , , , , , , , , ,0.00,"6,000.00", 
CBC,CBG Capital Limited,Annual Balance Sheet - Total Equity, , , , ,"21,000,000.00","40,037,000.00","43,608,000.00","66,625,000.00","45,471,000.00","9,090,426.00","1,316,036,000.00","45,038,000.00","15,448,000.00", , , , , , , , , , , ,"49,175,001.00","23,658,000.00", 
CBC,CBG Capital Limited,Annual Balance Sheet - Total Assets, , , , ,"38,097,000.00","65,350,000.00","78,402,000.00","109,265,000.00","99,158,000.00","37,664,974.00","1,473,089,000.00","83,532,000.00","55,700,000.00", , , , , , , , , , , ,"49,175,001.00","23,858,000.00", 
CCQ,Contango Capital Partners Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,-0.03%,-25.56%,-33.35%,9.60%,4.15%, , , , , 
CCQ,Contango Capital Partners Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,--,--,--,--, , , , , 
CCQ,Contango Capital Partners Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,"-31,000.00","-19,654,000.00","-25,142,000.00","2,083,000.00","884,000.00", , , , , 
CCQ,Contango Capital Partners Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"98,378,000.00","76,978,000.00","49,522,000.00","21,704,000.00","21,300,000.00", , , , , 
CCQ,Contango Capital Partners Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"101,430,000.00","79,620,000.00","49,832,000.00","21,761,000.00","21,334,000.00", , , , , 
CDF,Commonwealth Diversified Share Fund,Annual Ratio Analysis - ROE, , , , , , , , ,0.27%,9.87%,13.77%,7.83%,-5.25%,-2.11%,19.84%,22.33%,19.92%,--,--, , , , , , , , 
CDF,Commonwealth Diversified Share Fund,Annual Profit and Loss - Operating Revenue, , , , , , , , ,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , 
CDF,Commonwealth Diversified Share Fund,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"130,985.00","7,094,924.00","10,109,085.00","5,898,512.00","-3,528,000.00","-1,369,000.00","12,380,000.00","15,589,000.00","16,121,000.00","9,843,000.00",0.00, , , , , , , , 
CDF,Commonwealth Diversified Share Fund,Annual Balance Sheet - Total Equity, , , , , , , , ,"48,783,661.00","71,855,476.00","73,388,209.00","75,346,038.00","67,154,000.00","64,929,000.00","62,392,000.00","69,819,000.00","80,936,000.00",--,--, , , , , , , , 
CDF,Commonwealth Diversified Share Fund,Annual Balance Sheet - Total Assets, , , , , , , , ,"50,398,631.00","73,090,038.00","76,780,496.00","76,713,301.00","68,736,000.00","65,781,000.00","65,150,000.00","72,881,000.00","84,100,000.00","97,809,000.00","78,228,000.00", , , , , , , , 
CDM,Cadence Capital Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,18.52%,-17.17%,-14.83%,13.39%,32.76%,5.30%,6.92%,8.18%,6.13%, 
CDM,Cadence Capital Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--, 
CDM,Cadence Capital Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , ,0.00,"6,501,548.00","-5,025,170.00","-3,728,199.00","3,683,142.00","13,148,125.00","2,763,546.00","11,382,348.00","20,085,487.00","19,348,194.00", 
CDM,Cadence Capital Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , ,"40,498,597.00","35,114,205.00","29,268,891.00","25,146,864.00","27,506,039.00","40,131,337.00","52,153,951.00","164,382,606.00","245,691,848.00","315,829,479.00", 
CDM,Cadence Capital Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"41,566,371.00","51,245,519.00","40,585,026.00","27,328,377.00","32,398,747.00","43,239,499.00","53,384,830.00","169,550,137.00","264,657,154.00","336,312,044.00", 
CFG,Challenger Financial Services Group,Annual Ratio Analysis - ROE,-34.45%,-1.05%,-1.36%,15.01%,2.05%,0.69%,-0.74%, ,-0.82%,2.17%,0.29%,4.48%,1.79%,1.77%, , , , , , , , , , , , , 
CFG,Challenger Financial Services Group,Annual Profit and Loss - Operating Revenue,"1,586,000.00","6,066,000.00","15,252,000.00","27,259,000.00","14,161,000.00","9,146,000.00","9,209,000.00", ,0.00,0.00,0.00,"36,000.00",0.00,"22,000.00", , , , , , , , , , , , , 
CFG,Challenger Financial Services Group,Annual Profit and Loss - Reported NPAT After Abnorma,"-20,260,000.00","2,005,000.00","-38,420,000.00","4,027,000.00","1,801,000.00","3,130,000.00","-5,022,000.00", ,"-3,142,000.00","4,109,000.00","-2,504,000.00","19,863,000.00","8,660,000.00","21,323,000.00", , , , , , , , , , , , , 
CFG,Challenger Financial Services Group,Annual Balance Sheet - Total Equity,"60,050,000.00","83,042,000.00","54,593,000.00","59,838,000.00","87,981,000.00","112,995,000.00","107,982,000.00", ,"190,618,000.00","189,627,992.00","536,253,000.00","443,776,000.00","482,904,000.00","1,204,648,000.00", , , , , , , , , , , , , 
CFG,Challenger Financial Services Group,Annual Balance Sheet - Total Assets,"61,945,000.00","88,114,000.00","59,375,000.00","61,374,000.00","89,609,000.00","117,051,000.00","131,129,000.00", ,"388,357,008.00","360,891,008.00","708,940,000.00","663,688,000.00","526,915,000.00","5,365,826,000.00", , , , , , , , , , , , , 
CFI,Colonial First Private Capital Limited,Annual Ratio Analysis - ROE,6.49%,5.10%,3.15%,6.99%,2.83%,12.93%,8.18%,1.39%,-0.85%,6.05%,11.27%,-12.09%,0.43%,1.47%,4.29%,4.47%,6.30%,13.07%, , , , , , , , , 
CFI,Colonial First Private Capital Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , 
CFI,Colonial First Private Capital Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"694,000.00","834,000.00","-2,620,000.00","3,879,000.00","1,374,000.00","5,814,000.00","3,691,000.00","590,000.00","-334,000.00","2,152,000.00","5,431,000.00","-4,251,000.00","235,000.00","912,000.00","2,819,000.00","3,867,000.00","6,596,000.00","15,003,000.00", , , , , , , , , 
CFI,Colonial First Private Capital Limited,Annual Balance Sheet - Total Equity,"10,688,000.00","11,122,000.00","8,352,000.00","14,227,000.00","47,667,000.00","44,648,000.00","45,142,000.00","42,386,000.00","39,450,000.00","35,576,000.00","48,189,000.00","35,163,000.00","54,226,000.00","62,000,000.00","65,643,000.00","86,514,000.00","104,695,000.00","114,817,000.00", , , , , , , , , 
CFI,Colonial First Private Capital Limited,Annual Balance Sheet - Total Assets,"15,052,000.00","14,104,000.00","10,808,000.00","18,258,000.00","54,545,000.00","49,149,000.00","48,659,000.00","44,408,000.00","41,155,000.00","37,553,000.00","50,420,000.00","38,335,000.00","55,232,000.00","63,809,000.00","74,550,000.00","88,283,000.00","118,596,000.00","128,247,000.00", , , , , , , , , 
CGF,Challenger Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,1.77%,4.11%,8.50%,12.41%,17.65%,14.03%,15.61%,16.76%,16.66%,17.54%,15.84%,15.26%,13.13%, 
CGF,Challenger Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , ,"20,840,000.00","296,113,000.00","595,820,000.00","1,439,100,000.00","47,200,000.00","124,000,000.00","87,600,000.00","-39,100,000.00","144,200,000.00","-217,300,000.00","204,900,000.00","747,500,000.00","649,700,000.00", 
CGF,Challenger Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,"21,323,000.00","-235,445,000.00","110,634,000.00","129,900,000.00","234,200,000.00","-39,200,000.00","-87,600,000.00","293,800,000.00","292,500,000.00","166,700,000.00","461,300,000.00","369,700,000.00","327,900,000.00", 
CGF,Challenger Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"1,204,648,000.00","1,084,948,000.00","1,300,842,000.00","1,610,200,000.00","1,448,600,000.00","1,630,000,000.00","1,689,400,000.00","1,719,700,000.00","1,799,400,000.00","2,044,500,000.00","2,294,200,000.00","2,276,100,000.00","2,638,600,000.00", 
CGF,Challenger Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"5,365,826,000.00","5,675,623,000.00","4,600,568,000.00","25,894,700,000.00","27,384,600,000.00","27,355,300,000.00","25,237,800,000.00","18,375,900,000.00","17,836,200,000.00","17,778,600,000.00","17,784,800,000.00","17,323,300,000.00","18,531,600,000.00", 
CHF,Charter Pacific Corporation Limited,Annual Ratio Analysis - ROE,34.12%,-51.92%,-233.57%,-68.35%,-88.78%,-90.85%,-39.30%,-40.38%,-11.53%,-22.00%,-17.78%,15.73%,31.80%,-27.04%,64.52%,13.55%,-3.91%,4.00%,-63.58%,-58.26%,-18.22%,-37.01%,-65.69%,"-1,672.18%",154.17%,75.09%, 
CHF,Charter Pacific Corporation Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
CHF,Charter Pacific Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"318,000.00","-56,000.00","-1,206,000.00","-1,418,000.00","-2,716,000.00","-398,000.00","-1,693,764.00","-1,386,885.00","-1,258,959.00","-1,859,755.00","-1,899,424.00","1,542,000.00","4,577,840.00","-3,482,885.00","23,292,143.00","4,982,333.00","-1,439,359.00","-4,582,132.00","-17,991,678.00","-7,668,351.00","-3,682,674.00","-2,882,986.00","-2,724,842.00","-4,489,296.00","-2,692,636.00","-4,777,495.00", 
CHF,Charter Pacific Corporation Limited,Annual Balance Sheet - Total Equity,"932,000.00","913,000.00","277,000.00","1,602,000.00","1,996,000.00","2,154,000.00","3,251,867.00","3,434,857.00","10,922,302.00","8,454,838.00","6,770,350.00","9,800,610.00","14,395,150.00","12,878,657.00","36,054,375.00","38,000,563.00","36,844,824.00","36,742,784.00","18,716,707.00","10,549,140.00","7,033,834.00","4,650,767.00","2,957,873.00","216,242.00","-1,720,505.00","-2,464,382.00", 
CHF,Charter Pacific Corporation Limited,Annual Balance Sheet - Total Assets,"1,341,000.00","1,151,000.00","606,000.00","1,940,000.00","2,400,000.00","2,500,000.00","3,827,539.00","4,123,336.00","11,121,238.00","8,859,651.00","7,147,707.00","10,902,987.00","15,231,058.00","14,069,285.00","46,178,091.00","43,223,635.00","38,125,575.00","59,889,691.00","20,813,137.00","12,266,154.00","8,611,367.00","6,142,072.00","5,603,433.00","3,020,112.00","2,705,279.00","12,842,357.00", 
CHO,Choiseul Investments Limited,Annual Ratio Analysis - ROE,15.42%,13.22%,4.63%,4.08%,4.16%,5.39%,5.14%,4.45%,4.88%,4.56%,4.72%,4.03%,4.27%,4.47%,4.66%,4.61%,4.59%,5.13%,7.67%,6.54%,5.30%, , , , , , 
CHO,Choiseul Investments Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , 
CHO,Choiseul Investments Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"4,335,000.00","4,939,000.00","6,388,000.00","4,153,000.00","4,986,000.00","4,958,000.00","5,989,000.00","5,929,000.00","8,775,000.00","9,831,000.00","9,514,000.00","11,783,000.00","10,561,000.00","11,855,000.00","13,216,000.00","16,639,000.00","18,497,000.00","24,390,000.00","30,221,000.00","19,803,000.00","21,843,000.00", , , , , , 
CHO,Choiseul Investments Limited,Annual Balance Sheet - Total Equity,"25,539,000.00","31,836,000.00","84,132,000.00","90,587,000.00","94,772,000.00","96,552,000.00","112,557,000.00","139,225,000.00","134,408,000.00","166,315,000.00","177,772,000.00","228,900,000.00","234,387,000.00","244,239,000.00","271,657,000.00","321,659,000.00","365,984,000.00","443,555,000.00","375,301,000.00","370,480,000.00","412,441,000.00", , , , , , 
CHO,Choiseul Investments Limited,Annual Balance Sheet - Total Assets,"28,018,000.00","34,288,000.00","87,582,000.00","94,845,000.00","98,644,000.00","100,842,000.00","119,380,000.00","153,660,008.00","152,072,000.00","190,575,008.00","200,382,000.00","265,854,000.00","273,129,000.00","278,932,000.00","315,844,000.00","385,473,000.00","445,309,000.00","554,814,000.00","452,486,000.00","422,130,000.00","472,158,000.00", , , , , , 
CHP,Chapmans Limited,Annual Ratio Analysis - ROE,5.00%,-11.14%,-11.76%,21.27%,11.76%,8.62%,-71.83%,-9.32%,25.20%,-4.06%,-1.82%,-22.78%,-36.41%,10.19%,14.53%,0.86%,-27.04%,-22.80%,-62.84%,-24.47%,-12.09%,-7.67%,11.70%,-185.90%,"-4,308.88%",-789.99%, 
CHP,Chapmans Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
CHP,Chapmans Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-63,000.00","-671,000.00","-1,008,000.00","-345,000.00","110,000.00","891,000.00","29,500.00","-63,897.00","266,936.00","76,033.00","26,000.00","-1,814,698.00","-239,132.00","101,661.00","407,064.00","84,251.00","-704,071.00","-609,990.00","-1,720,236.00","-380,953.00","-241,603.00","-988,991.00","-3,256,540.00","-378,969.00","-2,135,782.00","-3,140,525.00", 
CHP,Chapmans Limited,Annual Balance Sheet - Total Equity,"1,268,000.00","596,000.00","-411,000.00","-756,000.00","-647,000.00","244,000.00","274,507.00","753,150.00","1,208,613.00","1,986,440.00","2,336,903.00","1,022,205.00","783,073.00","1,184,734.00","2,287,798.00","3,460,890.00","2,921,445.00","3,006,065.00","2,067,141.00","2,520,887.00","2,486,156.00","2,549,684.00","732,138.00","737,320.00","49,567.00","397,541.00", 
CHP,Chapmans Limited,Annual Balance Sheet - Total Assets,"2,034,000.00","1,401,000.00","415,000.00","180,000.00","253,000.00","928,000.00","948,237.00","1,086,252.00","1,394,226.00","2,397,728.00","3,002,326.00","2,013,982.00","1,933,394.00","1,922,874.00","2,769,500.00","3,740,560.00","3,239,905.00","3,401,612.00","2,567,640.00","3,115,121.00","3,470,709.00","3,187,097.00","1,029,804.00","3,113,336.00","3,364,026.00","2,134,891.00", 
CHV,CMG CH China Investments Limited,Annual Ratio Analysis - ROE, , , , ,0.16%,0.84%,-12.79%,37.35%,-79.11%,26.00%,4.44%,45.94%,-37.21%, , , , , , , , , , , , , , 
CHV,CMG CH China Investments Limited,Annual Profit and Loss - Operating Revenue, , , , ,--,--,--,--,--,--,--,--,--, , , , , , , , , , , , , , 
CHV,CMG CH China Investments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-2,784,000.00","-7,336,000.00","-2,703,000.00","17,204,000.00","-32,860,000.00","14,699,000.00","2,617,000.00","54,572,000.00","-32,214,000.00", , , , , , , , , , , , , , 
CHV,CMG CH China Investments Limited,Annual Balance Sheet - Total Equity, , , , ,"31,166,000.00","23,835,000.00","21,132,000.00","46,063,000.00","41,538,000.00","56,535,000.00","58,934,000.00","118,795,000.00","86,581,000.00", , , , , , , , , , , , , , 
CHV,CMG CH China Investments Limited,Annual Balance Sheet - Total Assets, , , , ,"32,501,000.00","24,474,000.00","21,574,000.00","51,744,000.00","41,853,000.00","58,925,000.00","62,463,000.00","137,324,000.00","92,084,000.00", , , , , , , , , , , , , , 
CIE,Contango Income Generator Limited,Annual Ratio Analysis - ROE, , , , , , , ,2.04%,36.10%,33.23%, , , , , , , , , , , , , , , ,0.00%, 
CIE,Contango Income Generator Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,0.00,"13,647,000.00","39,471,000.00", , , , , , , , , , , , , , , ,--, 
CIE,Contango Income Generator Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"42,899.00","1,187,000.00","2,585,000.00", , , , , , , , , , , , , , , ,0.00, 
CIE,Contango Income Generator Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"2,100,904.00","3,288,000.00","8,892,000.00", , , , , , , , , , , , , , , ,"118,092,062.00", 
CIE,Contango Income Generator Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"2,184,752.00","18,960,000.00","40,457,000.00", , , , , , , , , , , , , , , ,"120,986,440.00", 
