ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
ITN,Intercard Wireless Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"-4,009,000.00","-2,335,000.00","-5,803,000.00","-8,049,000.00","-3,801,000.00","-3,900,000.00","-12,849,119.00","-770,442.00","-4,490,300.00", , , , , , , , , , , , , , 
ITN,Intercard Wireless Limited,Annual Balance Sheet - Total Equity, , , ,"3,250,000.00","13,596,000.00","23,204,000.00","16,125,000.00","13,824,000.00","9,924,000.00","-1,924,988.00","788,265.00","-262,764.00", , , , , , , , , , , , , , 
ITN,Intercard Wireless Limited,Annual Balance Sheet - Total Assets, , , ,"10,213,000.00","26,583,000.00","31,251,000.00","22,376,000.00","20,459,000.00","17,668,000.00","48,536.00","2,575,258.00","411,031.00", , , , , , , , , , , , , , 
KKL,Kollakorn Corporation Limited,Annual Ratio Analysis - ROE,1.32%,-7.25%,26.18%,-19.56%,-47.38%,-19.15%,-49.65%,-219.79%,-152.09%,-90.09%,-24.30%,-56.61%,-196.22%,-262.05%,-32.67%,-168.05%,768.01%,-93.79%,-194.13%,-170.43%,-734.48%,-60.67%,-76.55%,-30.75%,-59.75%,-53.99%
KKL,Kollakorn Corporation Limited,Annual Profit and Loss - Operating Revenue,"39,327,000.00",0.00,0.00,0.00,0.00,"33,000.00","67,999.00","257,935.00","260,192.00","370,491.00","270,211.00","358,510.00","940,740.00","995,425.00","1,701,339.00","1,412,488.00","650,379.00","780,089.00","674,085.00","1,188,125.00","1,555,568.00","3,718,327.00","79,576.00","16,053.00","7,957.00","18,166.00"
KKL,Kollakorn Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"451,000.00","-1,673,000.00","2,154,000.00","-1,234,000.00","-1,924,000.00","-733,000.00","-4,606,266.00","-1,401,185.00","-1,635,410.00","-1,281,876.00","-1,504,806.00","-2,238,562.00","-3,139,027.00","-1,742,091.00","-293,429.00","-1,353,682.00","-2,006,832.00","-3,187,686.00","-4,909,314.00","-4,023,956.00","-5,053,635.00","-3,144,780.00","-2,907,593.00","-1,325,334.00","-1,615,241.00","-644,708.00"
KKL,Kollakorn Corporation Limited,Annual Balance Sheet - Total Equity,"34,081,000.00","28,502,000.00","8,229,000.00","6,308,000.00","4,384,000.00","3,827,000.00","2,038,689.00","637,504.00","976,993.00","1,422,877.00","6,192,996.00","3,954,434.00","1,185,527.00","629,068.00","898,139.00","805,536.00","-261,304.00","3,398,608.00","2,528,916.00","2,361,025.00","688,054.00","3,560,862.00","3,333,440.00","4,310,030.00","2,703,299.00","2,545,396.00"
KKL,Kollakorn Corporation Limited,Annual Balance Sheet - Total Assets,"37,495,000.00","30,127,000.00","8,861,000.00","6,547,000.00","4,799,000.00","4,107,000.00","2,243,066.00","890,734.00","1,322,196.00","1,700,042.00","6,489,711.00","4,551,674.00","2,148,535.00","1,694,974.00","2,037,738.00","1,851,164.00","809,028.00","4,202,216.00","3,771,834.00","3,463,152.00","2,746,240.00","7,109,566.00","7,207,126.00","6,364,517.00","5,960,512.00","5,638,081.00"
KLM,KLM Group Ltd,Annual Ratio Analysis - ROE, , , , , , , , , ,--,-61.27%,-792.64%,0.00%,-3.42%,-92.58%,33.08%,23.50%,26.86%,15.36%,7.04%, , , , , , 
KLM,KLM Group Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,--,"324,980.00","374,345.00","291,873.00","18,199,000.00","52,564,000.00","61,083,000.00","88,048,000.00","120,207,000.00","154,322,000.00","161,756,000.00", , , , , , 
KLM,KLM Group Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,0.00,"-1,838,772.00","-3,016,855.00","-171,393.00","-181,000.00","-3,596,000.00","1,920,000.00","2,501,000.00","3,862,000.00","2,181,000.00","1,035,000.00", , , , , , 
KLM,KLM Group Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , ,--,"3,001,127.00","223,013.00","212,133.00","5,286,000.00","3,884,000.00","5,804,000.00","10,641,000.00","13,758,000.00","14,195,000.00","14,704,000.00", , , , , , 
KLM,KLM Group Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , ,--,"4,630,707.00","3,678,285.00","879,379.00","14,372,000.00","16,606,000.00","18,714,000.00","30,056,000.00","41,878,000.00","49,079,000.00","44,400,000.00", , , , , , 
KYC,Keycorp Limited,Annual Ratio Analysis - ROE,-4.95%,-20.77%,6.93%,15.42%,2.78%,-15.72%,5.16%,-82.18%,19.26%,-27.39%,-3.15%,7.38%,-35.99%,2.39%,27.04%,-17.54%,-2.22%,-32.11%,-12.41%,14.02%,16.63%, , , , , 
KYC,Keycorp Limited,Annual Profit and Loss - Operating Revenue,"370,000.00","445,000.00","4,250,000.00","10,169,000.00","24,492,000.00","35,555,000.00","75,711,000.00","57,070,000.00","121,607,000.00","129,943,000.00","102,391,000.00","31,031,000.00","118,870,000.00","102,818,000.00","99,547,000.00","116,799,000.00","95,211,000.00","97,012,000.00","36,590,000.00","51,262,000.00","45,637,000.00", , , , , 
KYC,Keycorp Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-429,000.00","-901,000.00","523,000.00","1,208,000.00","1,611,000.00","-4,640,000.00","3,243,000.00","-24,796,000.00","4,089,000.00","7,607,000.00","-14,576,000.00","-42,750,000.00","-321,465,000.00","-50,941,000.00","16,516,000.00","-2,043,000.00","-2,887,000.00","-11,517,000.00","-102,000.00","9,270,000.00","5,551,000.00", , , , , 
KYC,Keycorp Limited,Annual Balance Sheet - Total Equity,"4,334,000.00","4,337,000.00","7,544,000.00","8,539,000.00","38,653,000.00","34,041,000.00","51,643,000.00","23,031,000.00","27,913,000.00","45,872,000.00","459,645,000.00","422,999,000.00","109,641,000.00","58,471,000.00","72,542,000.00","69,739,000.00","36,993,000.00","25,942,000.00","25,758,000.00","30,210,000.00","33,375,000.00", , , , , 
KYC,Keycorp Limited,Annual Balance Sheet - Total Assets,"4,507,000.00","4,718,000.00","17,460,000.00","18,180,000.00","52,220,000.00","57,946,000.00","78,607,000.00","90,315,000.00","76,129,000.00","87,261,000.00","548,247,000.00","519,667,000.00","181,912,000.00","117,389,000.00","154,875,000.00","115,653,000.00","62,493,000.00","66,765,000.00","63,666,000.00","50,434,000.00","45,536,000.00", , , , , 
LAK,Lake Technology Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,-20.71%,-35.97%,-85.38%,-7.50%,"-12,234.13%",132.22%, , , , , , , , , , , 
LAK,Lake Technology Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"1,399,000.00","1,803,000.00","2,000,000.00","1,916,249.00","2,902,421.00","10,236,237.00","8,336,741.00","6,204,181.00", , , , , , , , , , , 
LAK,Lake Technology Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"297,000.00","-130,000.00","-1,219,000.00","-4,088,700.00","-4,160,494.00","-516,341.00","-7,467,837.00","-4,539,192.00", , , , , , , , , , , 
LAK,Lake Technology Limited,Annual Balance Sheet - Total Equity, , , , , , , ,--,--,"5,887,000.00","8,439,792.00","4,873,191.00","6,887,963.00","61,041.00","-3,433,058.00", , , , , , , , , , , 
LAK,Lake Technology Limited,Annual Balance Sheet - Total Assets, , , , , , , ,--,--,"5,989,000.00","10,536,125.00","11,430,032.00","13,624,004.00","4,761,386.00","3,645,553.00", , , , , , , , , , , 
LGD,Legend Corporation Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,13.11%,20.25%,13.31%,2.60%,11.71%,11.10%,13.55%,15.08%,16.23%,10.95%,10.46%,10.23%
LGD,Legend Corporation Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,"124,555,000.00","177,836,000.00","201,964,000.00","192,935,000.00","136,884,000.00","90,402,000.00","86,565,000.00","87,076,000.00","103,215,000.00","105,206,000.00","102,094,000.00","102,251,000.00"
LGD,Legend Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"2,600,000.00","4,819,000.00","6,740,000.00","1,885,000.00","-40,679,000.00","4,554,000.00","6,610,000.00","7,985,000.00","9,436,000.00","6,707,000.00","6,694,000.00","6,856,000.00"
LGD,Legend Corporation Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"19,840,000.00","23,380,000.00","50,739,000.00","72,526,000.00","37,505,000.00","42,102,000.00","48,773,000.00","52,949,000.00","58,132,000.00","61,242,000.00","63,977,000.00","67,035,000.00"
LGD,Legend Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"48,903,000.00","59,568,000.00","123,767,000.00","142,863,000.00","88,934,000.00","82,117,000.00","74,592,000.00","78,870,000.00","99,612,000.00","100,206,000.00","100,260,000.00","121,619,000.00"
LMC,Lemarne Corporation Limited,Annual Ratio Analysis - ROE,17.28%,28.25%,27.61%,29.77%,28.63%,17.15%,16.22%,19.49%,18.07%,11.44%,15.87%,-2.96%,-0.47%,-1.24%,7.85%,14.03%,-9.63%,15.18%,19.16%,13.23%,11.74%,11.81%,-21.96%,-115.73%,-252.95%,"-3,357.68%"
LMC,Lemarne Corporation Limited,Annual Profit and Loss - Operating Revenue,"20,800,000.00","30,980,000.00","40,004,000.00","48,921,000.00","59,817,000.00","75,455,000.00","95,348,000.00","131,977,000.00","138,795,008.00","156,368,992.00","158,572,000.00","165,105,000.00","120,025,000.00","100,006,000.00","62,612,000.00","76,903,000.00","61,163,000.00","71,510,000.00","60,394,000.00","48,452,000.00","48,698,000.00","54,827,000.00",0.00,0.00,0.00,0.00
LMC,Lemarne Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,064,000.00","2,313,000.00","3,201,000.00","5,467,000.00","7,373,000.00","7,963,000.00","5,941,000.00","8,036,000.00","5,208,000.00","6,446,000.00","7,776,000.00","-939,000.00","-5,140,000.00","14,657,000.00","3,871,000.00","5,281,000.00","11,889,000.00","6,141,000.00","3,177,000.00","8,384,000.00","3,862,000.00","3,715,000.00","41,000.00","-2,779,537.00","-1,759,007.00","-624,192.00"
LMC,Lemarne Corporation Limited,Annual Balance Sheet - Total Equity,"5,974,000.00","9,144,000.00","12,123,000.00","17,521,000.00","29,920,000.00","40,615,000.00","42,172,000.00","42,472,000.00","39,889,000.00","42,955,000.00","48,007,000.00","46,743,000.00","38,295,000.00","48,686,000.00","44,248,000.00","39,680,000.00","46,102,000.00","36,361,000.00","36,809,000.00","38,185,000.00","32,785,000.00","31,455,000.00","6,903,000.00","2,401,790.00","642,783.00","18,590.00"
LMC,Lemarne Corporation Limited,Annual Balance Sheet - Total Assets,"15,787,000.00","20,747,000.00","26,194,000.00","38,964,000.00","43,639,000.00","71,096,000.00","88,288,000.00","96,094,000.00","107,089,000.00","103,318,000.00","108,629,000.00","119,829,000.00","73,433,000.00","63,677,000.00","58,306,000.00","60,179,000.00","65,905,000.00","47,301,000.00","44,838,000.00","44,177,000.00","39,952,000.00","37,364,000.00","7,180,000.00","3,159,856.00","729,733.00","31,590.00"
LRX,Longreach Group Limited,Annual Ratio Analysis - ROE, , , , ,12.75%,24.86%,4.55%,-7.73%,-173.11%,-57.86%,-38.29%,19.15%,-59.75%,-135.26%,6.74%,1.95%,8.20%, , , , , , , , , 
LRX,Longreach Group Limited,Annual Profit and Loss - Operating Revenue, , , , ,"88,883,000.00","77,456,000.00","67,580,000.00","74,017,000.00","101,853,000.00","36,858,000.00","27,591,000.00","33,847,000.00","32,469,000.00","35,738,000.00","49,593,000.00","26,729,000.00","14,516,000.00", , , , , , , , , 
LRX,Longreach Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"471,000.00","4,190,000.00","771,000.00","-2,607,000.00","-11,842,000.00","-5,890,000.00","-3,147,000.00","-598,000.00","-2,767,000.00","-4,434,000.00","705,000.00","232,000.00","1,151,000.00", , , , , , , , , 
LRX,Longreach Group Limited,Annual Balance Sheet - Total Equity, , , , ,"7,035,000.00","16,855,000.00","16,960,000.00","16,619,000.00","8,036,000.00","6,445,000.00","3,758,000.00","7,398,000.00","4,631,000.00","3,145,000.00","10,459,000.00","11,903,000.00","14,045,000.00", , , , , , , , , 
LRX,Longreach Group Limited,Annual Balance Sheet - Total Assets, , , , ,"33,658,000.00","32,491,000.00","31,942,000.00","49,524,000.00","22,890,000.00","19,191,000.00","15,414,000.00","21,160,000.00","22,154,000.00","28,217,000.00","35,013,000.00","19,796,000.00","22,203,000.00", , , , , , , , , 
MBO,Mobilarm Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-133.80%,-33.36%,-39.15%,-1.12%,-14.99%
MBO,Mobilarm Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,"941,701.00","5,473,269.00","4,279,624.00","5,647,019.00","5,860,627.00"
MBO,Mobilarm Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"-4,234,955.00","-1,474,638.00","-1,297,765.00","-63,392.00","-807,086.00"
MBO,Mobilarm Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"2,949,609.00","3,165,167.00","4,420,785.00","3,314,940.00","5,666,639.00","5,356,542.00"
MBO,Mobilarm Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"3,776,407.00","7,717,894.00","6,487,670.00","5,525,223.00","8,528,171.00","10,272,347.00"
MSP,Maxsec Group Limited,Annual Ratio Analysis - ROE,-24.62%,-18.23%,-8.23%,-24.54%,-4.46%,-7.79%,-130.59%,-137.64%,-37.57%,-553.16%,-0.76%,-143.58%,-67.58%,-15.35%,-36.02%,-49.96%,-81.72%,-229.58%,-715.56%,-405.03%,-55.77%,4.74%,9.82%,9.19%,5.38%,10.27%
MSP,Maxsec Group Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,"1,376,000.00","3,782,000.00","2,404,328.00","1,914,566.00","285,117.00",0.00,"1,781,912.00","1,175,048.00",0.00,"856,178.00","1,264,719.00","1,614,889.00","2,680,020.00","3,741,404.00","3,952,179.00","4,542,233.00","3,606,293.00","3,675,996.00","4,573,189.00","3,842,229.00","3,124,320.00","5,160,506.00"
MSP,Maxsec Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-570,000.00","-1,042,000.00","-112,000.00","-140,000.00","-180,000.00","-315,000.00","-3,136,233.00","-1,714,618.00","-935,328.00","-2,286,765.00","-38,140.00","-1,697,775.00","1,093,968.00","-2,479,863.00","-6,169,897.00","-6,992,570.00","-8,840,647.00","-29,041,023.00","-13,690,506.00","-3,716,136.00","-842,390.00","45,373.00","246,579.00","260,004.00","187,193.00","411,470.00"
MSP,Maxsec Group Limited,Annual Balance Sheet - Total Equity,"2,325,000.00","1,282,000.00","1,169,000.00","1,029,000.00","4,656,000.00","4,431,000.00","2,558,129.00","1,396,262.00","2,623,518.00","336,753.00","5,127,381.00","1,316,677.00","2,294,716.00","16,292,705.00","17,264,853.00","14,130,778.00","10,818,196.00","12,649,778.00","1,913,270.00","917,490.00","1,510,532.00","1,958,225.00","2,511,007.00","2,830,201.00","3,480,337.00","4,005,904.00"
MSP,Maxsec Group Limited,Annual Balance Sheet - Total Assets,"3,169,000.00","2,062,000.00","2,103,000.00","2,041,000.00","6,467,000.00","6,581,000.00","4,564,171.00","4,888,825.00","3,073,156.00","803,634.00","5,562,472.00","1,794,530.00","2,800,766.00","18,851,652.00","18,432,056.00","16,104,784.00","12,856,487.00","14,376,583.00","4,049,263.00","2,687,489.00","3,810,762.00","3,132,018.00","3,955,507.00","4,037,679.00","4,068,967.00","5,787,957.00"
NOP,New Opportunity Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,2.36%,-1.45%,-16.55%,-169.66%,-15.50%,9.60%,-2.02%,-14.15%,-4.13%, , , , , , , , 
NOP,New Opportunity Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"4,207,311.00","436,115.00","8,659,765.00","19,948,173.00","8,189,590.00","9,137,072.00","8,720,598.00","11,087.00",--, , , , , , , , 
NOP,New Opportunity Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"270,888.00","-161,885.00","-1,592,751.00","-6,265,404.00","-484,014.00","331,585.00","-67,773.00","-302,069.00","-84,720.00", , , , , , , , 
NOP,New Opportunity Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"11,482,397.00","11,194,675.00","9,622,012.00","3,606,608.00","3,122,594.00","3,454,179.00","3,355,095.00","2,134,635.00","2,049,915.00", , , , , , , , 
NOP,New Opportunity Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"12,543,965.00","12,290,283.00","11,520,618.00","4,825,486.00","4,417,004.00","4,464,919.00","4,221,919.00","2,154,808.00","2,061,846.00", , , , , , , , 
NTC,NetComm Wireless Limited,Annual Ratio Analysis - ROE, , , ,30.99%,26.57%,-9.47%,18.23%,-158.86%,-18.71%,-78.32%,-2.81%,-39.50%,10.63%,22.16%,31.46%,13.07%,-21.43%,-29.58%,23.63%,37.11%,9.91%,8.75%,22.86%,1.36%,4.59%,10.02%
NTC,NetComm Wireless Limited,Annual Profit and Loss - Operating Revenue, , , ,"25,747,000.00","28,286,000.00","33,315,000.00","47,534,000.00","33,482,000.00","48,660,000.00","34,325,000.00","23,854,000.00","17,354,000.00","16,830,664.00","17,416,720.00","23,636,047.00","20,749,898.00","22,281,789.00","42,460,015.00","19,337,041.00","78,436,465.00","55,249,975.00","67,682,975.00","59,266,089.00","42,779,990.00","64,524,993.00","74,263,139.00"
NTC,NetComm Wireless Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"-9,089,000.00","1,401,000.00","-972,000.00","1,752,000.00","-7,027,000.00","-6,993,000.00","-2,490,000.00","558,000.00","-6,624,000.00","281,989.00","1,125,606.00","1,915,050.00","918,411.00","-1,258,181.00","-1,339,640.00","2,146,404.00","5,891,378.00","1,624,988.00","-1,202,147.00","840,511.00","-541,624.00","1,017,789.00","2,464,257.00"
NTC,NetComm Wireless Limited,Annual Balance Sheet - Total Equity, , , ,"-4,604,000.00","5,272,000.00","4,942,000.00","8,521,000.00","2,572,000.00","6,035,000.00","3,815,000.00","8,440,000.00","3,724,000.00","4,304,388.00","5,078,994.00","6,086,714.00","7,028,468.00","5,837,554.00","4,520,984.00","9,083,616.00","15,875,793.00","16,396,889.00","14,840,647.00","15,826,915.00","19,228,767.00","22,190,769.00","24,595,269.00"
NTC,NetComm Wireless Limited,Annual Balance Sheet - Total Assets, , , ,"20,506,000.00","12,778,000.00","13,884,000.00","17,915,000.00","9,680,000.00","26,336,000.00","13,275,000.00","12,672,000.00","6,560,000.00","6,071,528.00","7,693,976.00","8,398,625.00","9,787,437.00","10,649,818.00","9,730,066.00","18,390,454.00","27,702,242.00","34,293,005.00","31,279,781.00","37,183,138.00","33,426,191.00","37,789,171.00","44,438,422.00"
NTG,National Telecoms Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,17.29%,21.49%,30.67%,226.68%,-84.16%,-259.88%, , , , , , , , , , 
NTG,National Telecoms Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"10,883,221.00","14,347,925.00","26,453,466.00","50,357,000.00","116,636,000.00","106,336,000.00","76,639,000.00","69,970,000.00", , , , , , , , , , 
NTG,National Telecoms Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"76,019.00","457,352.00","3,236,617.00","4,973,000.00","10,547,000.00","-55,948,000.00","10,213,000.00","8,763,000.00", , , , , , , , , , 
NTG,National Telecoms Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"18,716,516.00","23,146,000.00","34,385,000.00","-24,681,000.00","-12,135,000.00","-3,372,000.00", , , , , , , , , , 
NTG,National Telecoms Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"19,308,083.00","41,491,000.00","64,076,000.00","28,032,000.00","21,701,000.00","16,303,000.00", , , , , , , , , , 
NUH,Nuheara Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,0.00%,-41.24%,-152.98%,-658.58%,-161.27%,"-3,504.14%",-523.38%
NUH,Nuheara Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , ,--,--,--,--,--,0.00,0.00
NUH,Nuheara Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , ,0.00,"-733,922.00","-1,408,206.00","-1,572,466.00","-1,153,669.00","-1,198,626.00","-751,793.00"
NUH,Nuheara Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , ,"2,312,014.00","1,779,509.00","920,527.00","238,765.00","715,362.00","34,206.00","143,643.00"
NUH,Nuheara Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"2,328,912.00","1,886,853.00","1,141,972.00","679,548.00","867,830.00","119,156.00","396,253.00"
PTX1,Pacific Matrix Limited,Annual Ratio Analysis - ROE, , ,-172.41%,-10.53%,-25.94%,"1,114.31%",69.51%,59.24%,-5.33%, , , , , , , , , , , , , , , , , 
PTX1,Pacific Matrix Limited,Annual Profit and Loss - Operating Revenue, , ,"759,000.00",0.00,"3,638,000.00","7,793,000.00",0.00,0.00,--, , , , , , , , , , , , , , , , , 
PTX1,Pacific Matrix Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"-1,490,000.00","-2,496,000.00","-3,855,000.00","-22,400,000.00","-741,917.00","-1,850,405.00","-37,032,744.00", , , , , , , , , , , , , , , , , 
PTX1,Pacific Matrix Limited,Annual Balance Sheet - Total Equity, , ,"1,519,000.00","14,600,000.00","15,865,000.00","509,000.00","-232,930.00","-2,083,334.00","21,573,360.00", , , , , , , , , , , , , , , , , 
PTX1,Pacific Matrix Limited,Annual Balance Sheet - Total Assets, , ,"1,741,000.00","14,913,000.00","26,263,000.00","1,204,000.00","1,331,631.00","1,546,739.00","39,914,781.00", , , , , , , , , , , , , , , , , 
QTG,Q Technology Group Limited,Annual Ratio Analysis - ROE,-49.65%,-12.45%,-16.08%,-2.83%,0.16%,-55.13%,-66.86%,-5.09%,1.87%,7.20%,-3.83%,-15.40%,-18.99%,-14.41%,-14.49%,-15.79%,-21.46%,-37.03%,-76.87%,-25.08%,42.03%,-9.86%,-15.62%,-30.01%,1.48%,-51.62%
QTG,Q Technology Group Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,"178,130.00","367,243.00",0.00,0.00,"670,519.00","380,610.00","519,678.00","342,831.00","318,318.00","561,701.00","2,059,000.00","821,048.00","13,660,000.00","17,623,000.00","18,009,000.00","19,764,000.00","41,050,000.00","49,083,000.00","23,929,000.00","25,827,000.00","23,786,000.00"
QTG,Q Technology Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-426,000.00","-95,000.00","-105,000.00","-16,000.00","1,000.00","-297,000.00","-136,591.00","-625,528.00","59,777.00","188,778.00","183,841.00","-146,493.00","-789,506.00","-3,663,181.00","-4,199,926.00","-6,447,000.00","-6,789,811.00","-10,736,000.00","-33,940,000.00","673,000.00","4,615,000.00","-4,998,000.00","-2,168,000.00","158,000.00","-799,000.00","-2,264,000.00"
QTG,Q Technology Group Limited,Annual Balance Sheet - Total Equity,"858,000.00","763,000.00","653,000.00","637,000.00","638,000.00","341,000.00","204,307.00","3,228,779.00","3,202,056.00","3,390,835.00","3,574,677.00","951,352.00","3,504,648.00","29,047,996.00","32,256,030.00","31,445,000.00","31,645,136.00","28,992,000.00","4,621,000.00","7,989,000.00","12,186,000.00","8,853,000.00","6,685,000.00","6,821,000.00","6,022,000.00","3,758,000.00"
QTG,Q Technology Group Limited,Annual Balance Sheet - Total Assets,"942,000.00","856,000.00","691,000.00","645,000.00","2,264,000.00","4,909,000.00","3,996,366.00","4,163,921.00","4,524,146.00","4,214,484.00","4,230,780.00","4,652,282.00","3,639,690.00","34,669,192.00","33,618,733.00","32,326,000.00","45,059,955.00","45,065,000.00","15,849,000.00","13,928,000.00","18,547,000.00","29,731,000.00","28,262,000.00","15,046,000.00","12,984,000.00","10,789,000.00"
RDF,Redflex Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , ,7.28%,8.13%,4.56%,-18.55%,-15.56%,1.84%,-6.26%,6.74%,14.82%,6.27%,11.30%,16.21%,15.51%,0.62%,9.87%,13.24%,5.84%,-1.00%,-6.01%
RDF,Redflex Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"4,614,845.00","7,893,445.00","11,611,925.00","12,773,674.00","20,417,804.00","15,880,270.00","23,499,913.00","33,060,064.00","46,092,065.00","53,583,000.00","69,684,000.00","88,102,000.00","130,865,000.00","135,992,000.00","139,537,000.00","146,255,000.00","137,354,000.00","121,533,000.00","124,345,000.00"
RDF,Redflex Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"447,155.00","606,567.00","746,202.00","-14,817,948.00","-3,616,080.00","288,101.00","-3,736,886.00","3,315,686.00","9,000,062.00","8,656,000.00","3,239,000.00","10,596,000.00","9,633,000.00","715,000.00","10,290,000.00","15,107,000.00","7,315,000.00","-1,183,000.00","-31,944,000.00"
RDF,Redflex Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"6,138,930.00","7,462,071.00","17,554,017.00","10,340,283.00","23,236,473.00","32,721,133.00","36,643,588.00","49,184,919.00","60,717,909.00","71,306,000.00","66,355,000.00","65,384,000.00","89,380,000.00","116,087,000.00","104,217,000.00","114,139,000.00","125,250,000.00","117,766,000.00","106,319,000.00"
RDF,Redflex Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"9,166,312.00","11,392,513.00","24,455,116.00","18,099,869.00","29,520,589.00","37,793,704.00","44,768,399.00","59,168,499.00","86,187,494.00","113,472,000.00","108,973,000.00","128,302,000.00","206,335,000.00","230,822,000.00","175,260,000.00","183,807,000.00","196,385,000.00","171,387,000.00","165,733,000.00"
SCD,Scantech Limited,Annual Ratio Analysis - ROE,17.03%,21.97%,17.37%,12.83%,-3.31%,5.05%,7.60%,-2.34%,-242.56%,-117.93%,-560.55%,55.22%,12.88%,10.22%,6.82%,7.06%,9.13%,14.07%,15.21%,17.24%,4.58%,0.81%,16.51%,24.75%,-2.17%,7.30%
SCD,Scantech Limited,Annual Profit and Loss - Operating Revenue,"6,712,000.00","10,061,000.00","11,377,000.00","9,917,000.00","7,379,000.00","13,259,000.00","13,959,443.00","12,608,464.00","9,640,935.00","9,048,515.00","5,437,669.00","8,229,515.00","6,727,638.00","7,635,211.00","8,013,718.00","7,555,225.00","9,573,606.00","10,960,691.00","13,683,470.00","15,673,230.00","13,182,841.00","9,614,025.00","15,406,566.00","17,723,583.00","11,713,563.00","13,255,461.00"
SCD,Scantech Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"918,000.00","1,454,000.00","1,284,000.00","1,118,000.00","-566,000.00","520,000.00","805,889.00","-6,130,585.00","-6,975,930.00","-1,753,099.00","-2,595,498.00","216,113.00","259,075.00","266,894.00","-115,284.00","315,532.00","449,109.00","804,936.00","1,153,488.00","1,585,382.00","441,362.00","83,301.00","1,696,459.00","3,116,667.00","-267,186.00","970,736.00"
SCD,Scantech Limited,Annual Balance Sheet - Total Equity,"5,476,000.00","6,502,000.00","7,178,000.00","9,289,000.00","8,450,000.00","10,295,000.00","10,598,502.00","8,435,826.00","1,459,896.00","295,881.00","410,124.00","1,202,115.00","2,011,192.00","2,611,086.00","4,151,794.00","4,467,326.00","4,916,435.00","5,721,371.00","7,585,860.00","9,193,742.00","9,635,104.00","10,336,155.00","10,276,907.00","12,592,074.00","12,328,388.00","13,299,124.00"
