ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CPI,CPI Group Limited,Annual Ratio Analysis - ROE, , , ,11.04%,10.65%,14.62%,6.51%,8.52%,6.84%,10.25%,8.37%,1.27%,-0.29%,-3.98%,-25.07%,2.94%,3.05%,-8.71%,4.88%,0.30%,2.58%, , , , , , 
CPI,CPI Group Limited,Annual Profit and Loss - Operating Revenue, , , ,"178,284,000.00","199,854,000.00","224,130,000.00","228,628,000.00","238,516,992.00","291,900,992.00","420,276,992.00","450,211,000.00","416,086,000.00","401,230,000.00","353,003,000.00","322,933,000.00","323,390,000.00","322,066,000.00","317,551,000.00","413,664,000.00","487,505,000.00","373,447,000.00", , , , , , 
CPI,CPI Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"4,062,000.00","6,312,000.00","9,313,000.00","2,017,000.00","5,581,000.00","2,895,000.00","11,007,000.00","11,390,000.00","1,453,000.00","-33,239,000.00","-2,958,000.00","-19,832,000.00","1,556,000.00","3,955,000.00","-4,216,000.00","3,307,000.00","-2,462,000.00","1,315,000.00", , , , , , 
CPI,CPI Group Limited,Annual Balance Sheet - Total Equity, , , ,"36,787,000.00","59,267,000.00","63,696,000.00","64,528,000.00","65,510,000.00","99,895,000.00","107,364,000.00","112,732,000.00","114,403,000.00","78,101,000.00","70,649,000.00","51,584,000.00","52,916,000.00","54,778,000.00","48,395,000.00","51,175,000.00","50,140,000.00","50,951,000.00", , , , , , 
CPI,CPI Group Limited,Annual Balance Sheet - Total Assets, , , ,"86,847,000.00","95,620,000.00","120,407,000.00","120,387,000.00","134,284,000.00","242,632,000.00","247,425,000.00","265,912,000.00","201,228,000.00","151,505,000.00","145,986,000.00","116,931,000.00","109,892,000.00","152,584,000.00","153,116,000.00","231,509,000.00","196,732,000.00","162,524,000.00", , , , , , 
CRG,Crane Group Limited,Annual Ratio Analysis - ROE,-0.10%,-0.49%,2.20%,7.95%,9.37%,12.40%,7.58%,9.56%,7.21%,9.02%,10.68%,4.98%,9.03%,11.28%,9.21%,9.38%,9.22%,10.13%,11.13%,8.76%,4.93%, , , , , , 
CRG,Crane Group Limited,Annual Profit and Loss - Operating Revenue,"319,600,000.00","345,497,000.00","328,396,000.00","367,699,000.00","477,989,000.00","817,051,000.00","893,451,000.00","945,038,976.00","1,196,729,984.00","1,280,161,024.00","1,428,410,000.00","1,462,706,000.00","1,647,320,000.00","1,914,900,000.00","2,090,873,000.00","2,173,485,000.00","1,946,541,000.00","2,186,201,000.00","2,352,173,000.00","2,118,349,000.00","1,863,399,000.00", , , , , , 
CRG,Crane Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,704,000.00","-770,000.00","4,664,000.00","8,354,000.00","13,454,000.00","24,180,000.00","20,513,000.00","28,951,000.00","19,374,000.00","29,141,000.00","38,520,000.00","12,409,000.00","38,255,000.00","51,550,000.00","-9,188,000.00","46,533,000.00","79,961,000.00","47,836,000.00","60,841,000.00","43,599,000.00","31,926,000.00", , , , , , 
CRG,Crane Group Limited,Annual Balance Sheet - Total Equity,"96,810,000.00","96,079,000.00","99,068,000.00","105,511,000.00","158,000,000.00","195,097,000.00","258,290,000.00","278,809,992.00","303,202,992.00","319,211,000.00","347,378,000.00","339,937,000.00","403,243,000.00","440,920,000.00","430,307,000.00","460,561,000.00","453,657,000.00","490,972,000.00","568,758,000.00","644,258,000.00","656,359,000.00", , , , , , 
CRG,Crane Group Limited,Annual Balance Sheet - Total Assets,"230,158,000.00","225,090,000.00","203,706,000.00","197,752,000.00","309,375,000.00","452,021,000.00","523,929,000.00","533,615,000.00","731,830,016.00","705,596,000.00","781,917,000.00","914,381,000.00","976,401,000.00","1,065,495,000.00","1,206,313,000.00","1,162,439,000.00","1,067,831,000.00","1,156,547,000.00","1,355,181,000.00","1,269,265,000.00","1,231,987,000.00", , , , , , 
CSH,Concept Hire Limited,Annual Ratio Analysis - ROE, , , , , , , , ,23.77%,25.89%,40.01%,22.36%,-22.68%,25.59%,25.56%,18.75%,19.53%,11.90%, , , , , , , , , 
CSH,Concept Hire Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"13,433,951.00","17,643,780.00","30,945,925.00","48,241,621.00","20,180,236.00","28,938,628.00","17,155,664.00","21,124,000.00","29,772,042.00","76,511,937.00", , , , , , , , , 
CSH,Concept Hire Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"1,151,872.00","1,408,680.00","2,166,238.00","1,556,742.00","-2,729,993.00","2,791,056.00","3,881,070.00","4,916,000.00","5,460,848.00","5,803,468.00", , , , , , , , , 
CSH,Concept Hire Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"4,845,359.00","5,442,040.00","6,564,278.00","6,961,020.00","8,813,027.00","10,908,083.00","15,185,628.00","22,753,000.00","27,736,563.00","48,756,128.00", , , , , , , , , 
CSH,Concept Hire Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"9,673,707.00","9,570,300.00","28,482,385.00","31,348,022.00","17,253,023.00","21,703,571.00","24,236,525.00","42,426,000.00","58,205,287.00","90,335,719.00", , , , , , , , , 
CYG,Coventry Group Limited,Annual Ratio Analysis - ROE,10.83%,8.30%,8.08%,8.52%,8.31%,8.14%,5.15%,4.97%,4.68%,5.11%,4.27%,1.55%,5.14%,6.70%,8.86%,8.27%,7.45%,7.66%,3.62%,0.98%,3.80%,4.72%,10.40%,4.18%,0.43%,-2.20%, 
CYG,Coventry Group Limited,Annual Profit and Loss - Operating Revenue,"157,391,000.00","154,756,000.00","164,935,000.00","187,137,000.00","207,123,000.00","229,811,000.00","260,099,000.00","263,791,000.00","275,732,992.00","319,248,992.00","336,999,000.00","364,661,000.00","401,351,000.00","423,512,000.00","436,285,000.00","473,210,000.00","504,560,000.00","509,360,000.00","451,358,000.00","421,453,000.00","395,505,000.00","231,130,000.00","246,916,000.00","240,324,000.00","210,625,000.00","190,706,000.00", 
CYG,Coventry Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"12,520,000.00","9,574,000.00","9,866,000.00","10,845,000.00","13,633,000.00","13,857,000.00","9,593,000.00","14,237,000.00","7,949,000.00","11,019,000.00","3,970,000.00","7,150,000.00","3,783,000.00","10,862,000.00","15,171,000.00","16,945,000.00","9,641,000.00","-1,162,000.00","6,921,000.00","-1,005,000.00","6,975,000.00","-16,819,000.00","19,008,000.00","5,884,000.00","1,038,000.00","-24,616,000.00", 
CYG,Coventry Group Limited,Annual Balance Sheet - Total Equity,"111,273,000.00","111,298,000.00","118,080,000.00","122,603,000.00","161,674,000.00","167,748,000.00","177,079,000.00","182,736,000.00","180,682,000.00","192,507,000.00","185,969,000.00","158,418,000.00","155,892,000.00","162,808,000.00","169,891,000.00","165,600,000.00","166,425,000.00","168,083,000.00","172,892,000.00","170,384,000.00","174,041,000.00","148,006,000.00","153,569,000.00","151,617,000.00","144,845,000.00","101,697,000.00", 
CYG,Coventry Group Limited,Annual Balance Sheet - Total Assets,"137,883,000.00","140,346,000.00","153,262,000.00","165,643,000.00","193,975,000.00","216,835,000.00","234,789,000.00","228,058,000.00","218,456,000.00","274,334,000.00","264,523,000.00","254,825,000.00","249,962,000.00","242,804,000.00","243,977,000.00","269,878,000.00","301,878,000.00","297,569,000.00","284,110,000.00","241,951,000.00","227,286,000.00","197,707,000.00","190,054,000.00","181,994,000.00","173,856,000.00","134,105,000.00", 
D13,Department 13 International Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , ,-43.23%,-15.05%,-34.16%,"-1,001.53%", 
D13,Department 13 International Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , ,--,--,0.00,0.00, 
D13,Department 13 International Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , ,"-358,454.00","-458,568.00","-1,697,356.00","-4,873,142.00", 
D13,Department 13 International Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , ,"2,487,834.00","3,046,266.00","4,767,328.00","384,588.00", 
D13,Department 13 International Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , ,"2,633,868.00","3,298,393.00","5,229,126.00","752,094.00", 
DCG,Decmil Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,-8.97%,-8.74%,-8.68%,0.08%,17.40%,20.99%,20.63%,17.32%,12.76%,16.42%,12.65%, 
DCG,Decmil Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,"2,610,590.00","29,141,000.00","38,102,000.00","127,376,000.00","272,584,000.00","328,235,000.00","392,095,000.00","550,347,000.00","526,535,000.00","617,180,000.00","665,387,000.00", 
DCG,Decmil Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"-473,549.00","-1,809,000.00","-4,074,000.00","55,000.00","10,014,000.00","7,838,000.00","23,480,000.00","39,056,000.00","64,367,000.00","52,627,000.00","40,280,000.00", 
DCG,Decmil Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"5,277,120.00","19,638,000.00","46,919,000.00","67,653,000.00","77,416,000.00","89,798,000.00","113,832,000.00","225,461,000.00","271,196,000.00","302,807,000.00","319,351,000.00", 
DCG,Decmil Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"6,364,138.00","25,128,000.00","57,807,000.00","100,870,000.00","142,870,000.00","164,254,000.00","208,080,000.00","444,206,000.00","439,211,000.00","505,744,000.00","443,875,000.00", 
DEX,Dexion Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,50.11%,41.21%,21.36%,16.25%,4.07%, , , , , , , 
DEX,Dexion Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,--,"131,197,000.00","187,278,000.00","250,967,000.00","288,050,000.00","232,449,000.00", , , , , , , 
DEX,Dexion Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"6,264,000.00","8,801,000.00","10,560,000.00","8,950,000.00","2,625,000.00", , , , , , , 
DEX,Dexion Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"6,561,000.00","12,500,000.00","21,354,000.00","51,029,000.00","55,080,000.00","64,567,000.00", , , , , , , 
DEX,Dexion Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"45,938,000.00","48,089,000.00","85,649,000.00","151,460,000.00","173,830,000.00","139,718,000.00", , , , , , , 
DGX,Diploma Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,-0.57%,22.29%,32.24%,-1.40%,"-1,473.41%",56.80%,29.20%,-203.28%, 
DGX,Diploma Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,"90,055,000.00","142,844,000.00","206,935,000.00","142,074,000.00","219,072,000.00","163,414,000.00","195,288,000.00","88,925,000.00", 
DGX,Diploma Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"7,551,000.00","2,033,000.00","10,041,000.00","773,000.00","-27,101,000.00","1,553,000.00","4,699,000.00","-10,849,000.00", 
DGX,Diploma Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"8,601,000.00","9,119,000.00","31,145,000.00","29,873,000.00","2,727,000.00","3,304,000.00","16,115,000.00","5,337,000.00", 
DGX,Diploma Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"89,825,000.00","178,387,000.00","110,244,000.00","134,268,000.00","74,686,000.00","74,879,000.00","80,428,000.00","117,487,000.00", 
DRO,DroneShield Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
DRO,DroneShield Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
DRO,DroneShield Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
DRO,DroneShield Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"7,288,421.00", 
DRO,DroneShield Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"7,534,383.00", 
DSB,Delta SBD Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,9.78%,11.62%,13.55%,-21.50%,4.42%, 
DSB,Delta SBD Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,"83,809,000.00","118,796,000.00","145,114,000.00","69,346,000.00","67,479,000.00", 
DSB,Delta SBD Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"4,755,000.00","6,187,000.00","7,072,000.00","-42,826,000.00","758,000.00", 
DSB,Delta SBD Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"42,988,248.00","48,613,000.00","53,253,000.00","59,331,000.00","16,224,000.00","17,150,000.00", 
DSB,Delta SBD Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"67,582,492.00","79,343,000.00","103,147,000.00","111,971,000.00","43,336,000.00","32,601,000.00", 
EAL,E&A Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,10.31%,1.37%,4.85%,3.07%,6.97%,12.46%,10.67%,-50.23%, 
EAL,E&A Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--, 
EAL,E&A Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"4,227,000.00","558,000.00","2,504,000.00","1,634,000.00","2,879,000.00","7,706,000.00","7,714,000.00","-24,421,000.00", 
EAL,E&A Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"36,825,000.00","41,007,000.00","40,635,000.00","51,598,000.00","53,232,000.00","55,512,000.00","61,832,000.00","72,309,000.00","48,622,000.00", 
EAL,E&A Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"75,096,000.00","98,353,000.00","106,362,000.00","119,437,000.00","119,062,000.00","120,515,000.00","146,525,000.00","165,897,000.00","175,403,000.00", 
EGL,The Environmental Group Limited,Annual Ratio Analysis - ROE,-0.86%,-1.12%,-22.48%,-16.95%,1.74%,-0.68%,-3.83%,-5.27%,8.95%,7.59%,-2.63%,5.28%,14.36%,12.33%,12.70%,-16.25%,11.09%,-10.61%,1.96%,5.45%,3.12%,-4.46%,-107.02%,7.16%,11.64%,1.43%, 
EGL,The Environmental Group Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,"9,373,100.00","5,654,009.00","8,194,645.00","8,529,797.00","14,765,709.00","8,228,586.00","9,465,437.00","16,829,678.00","22,262,688.00","18,772,636.00","22,939,050.00","25,342,016.00","28,711,884.00","38,417,719.00","31,138,749.00","28,282,119.00","29,166,219.00","14,310,459.00","17,936,746.00","26,650,858.00", 
EGL,The Environmental Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"66,000.00","-521,000.00","-35,141,000.00","-483,000.00","108,000.00","-42,000.00","-150,946.00","-463,791.00","-1,274,128.00","-1,106,826.00","-238,000.00","179,762.00","575,745.00","745,454.00","520,433.00","-1,163,006.00","353,872.00","-971,166.00","342,425.00","958,484.00","559,175.00","-766,651.00","-10,118,281.00","-795,647.00","837,970.00","333,919.00", 
EGL,The Environmental Group Limited,Annual Balance Sheet - Total Equity,"43,628,000.00","46,708,000.00","2,731,000.00","3,918,000.00","6,210,000.00","6,167,000.00","3,943,545.00","6,369,754.00","5,095,627.00","3,383,608.00","3,195,770.00","3,404,699.00","4,009,611.00","6,044,232.00","6,931,332.00","7,158,826.00","7,832,759.00","9,150,655.00","17,442,977.00","17,599,820.00","17,938,049.00","17,171,398.00","7,053,117.00","6,257,470.00","11,213,662.00","11,569,687.00", 
EGL,The Environmental Group Limited,Annual Balance Sheet - Total Assets,"44,040,000.00","47,696,000.00","4,340,000.00","9,832,000.00","11,609,000.00","11,065,000.00","6,045,265.00","8,353,911.00","6,598,369.00","6,744,211.00","5,213,698.00","5,502,683.00","6,366,072.00","13,283,340.00","13,454,658.00","13,956,092.00","12,266,861.00","14,998,958.00","27,789,724.00","24,535,021.00","26,630,396.00","26,479,011.00","15,669,844.00","10,973,782.00","18,118,359.00","20,699,882.00", 
EGN,Engenco Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,8.92%,15.28%,-2.36%,-208.83%,3.64%,-5.68%,-9.46%,-7.88%,-4.93%, 
EGN,Engenco Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , ,--,"68,788,000.00","343,440,000.00","308,549,000.00","186,330,000.00","198,935,000.00","198,849,000.00","166,899,000.00","140,162,000.00","133,709,000.00", 
EGN,Engenco Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , ,0.00,"8,174,000.00","22,012,000.00","-4,541,000.00","-116,996,000.00","5,068,000.00","-35,599,000.00","-91,515,000.00","-11,503,000.00","-32,670,000.00", 
EGN,Engenco Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , ,"77,803,266.00","91,687,000.00","144,015,000.00","134,631,000.00","53,631,000.00","184,113,000.00","151,793,000.00","89,029,000.00","77,427,000.00","44,869,000.00", 
EGN,Engenco Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"90,641,674.00","149,837,000.00","344,043,000.00","379,682,000.00","242,263,000.00","273,424,000.00","254,294,000.00","141,229,000.00","129,894,000.00","89,644,000.00", 
EGY,Energy Technologies Limited,Annual Ratio Analysis - ROE,2.74%,-1.25%,-8.11%,-4.72%,2.87%,-54.05%,-10.47%,-10.11%,-1.52%,-2.41%,-5.36%,-53.01%,-193.50%,-9.30%,-15.05%,-41.87%,-3.36%,-9.63%,-10.38%,-23.33%,0.34%,-13.69%,-112.24%,-436.81%,-88.51%,-63.13%, 
EGY,Energy Technologies Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,"536,399.00","136,587.00","70,190.00",0.00,"30,577.00","113,890.00","852,800.00","255,630.00","3,894,382.00","9,531,866.00","9,564,000.00","12,797,696.00","14,786,998.00","18,018,974.00","20,570,106.00","23,184,745.00","23,744,050.00","367,852.00","9,679,281.00","12,709,852.00","10,807,238.00", 
EGY,Energy Technologies Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,833,000.00","-1,312,000.00","-2,376,000.00","-170,000.00","-1,508,000.00","-376,215.00","-554,697.00","827,650.00","-46,881.00","4,648,107.00","-302,698.00","-2,176,551.00","-3,812,875.00","-148,476.00","-318,784.00","-522,845.00","156,253.00","-82,303.00","353,728.00","-652,037.00","1,012,498.00","-36,516.00","7,144,358.00","-2,364,563.00","-1,056,201.00","-475,539.00", 
EGY,Energy Technologies Limited,Annual Balance Sheet - Total Equity,"17,861,000.00","16,549,000.00","9,492,000.00","3,599,000.00","2,967,000.00","2,590,645.00","1,930,449.00","3,459,579.00","3,412,698.00","5,827,095.00","5,646,405.00","4,106,220.00","1,994,827.00","4,543,189.00","4,252,934.00","3,090,469.00","4,568,351.00","6,589,717.00","6,613,211.00","7,304,831.00","8,613,686.00","7,383,601.00","4,837,195.00","51,924.00","591,702.00","107,120.00", 
EGY,Energy Technologies Limited,Annual Balance Sheet - Total Assets,"18,424,000.00","17,247,000.00","9,853,000.00","3,748,000.00","3,247,000.00","6,651,432.00","5,975,355.00","7,624,969.00","7,788,223.00","12,024,378.00","5,899,425.00","4,401,459.00","2,784,941.00","9,820,543.00","11,084,788.00","8,628,315.00","9,596,881.00","12,588,054.00","12,447,866.00","15,223,003.00","15,058,265.00","15,348,340.00","5,479,598.00","6,768,324.00","9,072,148.00","9,393,543.00", 
EHL,Emeco Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%, ,7.29%,9.62%,8.45%,16.49%,9.29%,10.93%,3.90%,-0.70%,-45.96%, 
EHL,Emeco Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--, ,"270,875,000.00","618,550,000.00","186,386,000.00","104,716,000.00","120,420,000.00","124,871,000.00","69,665,000.00","241,095,000.00","241,431,000.00", 
EHL,Emeco Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00, ,"56,094,000.00","67,529,000.00","13,269,000.00","-49,313,000.00","49,609,000.00","69,745,000.00","6,004,000.00","-275,309,000.00","-127,703,000.00", 
EHL,Emeco Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"597,500,000.00", ,"672,879,000.00","701,736,000.00","682,866,000.00","622,743,000.00","602,234,000.00","640,387,000.00","611,176,000.00","323,972,000.00","221,471,000.00", 
EHL,Emeco Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"935,000,000.00", ,"1,096,819,000.00","1,167,002,000.00","1,119,953,000.00","1,014,754,000.00","981,152,000.00","1,216,116,000.00","1,126,022,000.00","748,362,000.00","708,755,000.00", 
EIM,El Corporation Limited,Annual Ratio Analysis - ROE,-12.98%,-44.88%,-1.62%,79.34%,73.60%,79.01%,35.17%,-32.03%,-32.19%,-84.79%,54.60%,-47.75%,-36.25%,-46.69%,88.03%,-81.09%,-51.28%,-134.87%,32.51%,"1,100.00%",107.70%,21.86%,-232.96%,"-8,360.53%", , , 
EIM,El Corporation Limited,Annual Profit and Loss - Operating Revenue,"32,400,000.00","23,889,000.00","27,231,000.00","36,292,000.00","52,910,000.00","61,646,000.00","59,835,000.00","89,688,000.00","43,632,000.00","39,660,000.00","40,591,000.00","50,131,000.00","54,526,000.00","71,013,000.00","42,090,000.00","32,332,000.00",0.00,0.00,--,0.00,--,--,0.00,0.00, , , 
EIM,El Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-673,000.00","-2,399,000.00","-2,715,000.00","333,000.00","1,665,000.00","-3,826,000.00","-3,202,000.00","5,262,000.00","4,724,000.00","2,164,000.00","-2,319,000.00","1,392,000.00","745,000.00","905,000.00","-3,190,000.00","2,620,000.00","3,204,000.00","847,000.00","-302,000.00","473,000.00","-576,237.00","-148,554.00","-423,152.00","-181,089.00", , , 
EIM,El Corporation Limited,Annual Balance Sheet - Total Equity,"5,183,000.00","2,981,000.00","493,000.00","1,416,000.00","2,764,000.00","-820,000.00","-4,017,000.00","-9,920,000.00","-10,715,000.00","-1,959,000.00","-4,254,000.00","-2,915,000.00","-2,055,000.00","-1,519,000.00","-2,856,000.00","-1,463,000.00","-2,724,000.00","-628,000.00","-929,000.00","189,000.00","-388,787.00","-533,313.00","181,643.00","2,166.00", , , 
EIM,El Corporation Limited,Annual Balance Sheet - Total Assets,"19,159,000.00","17,970,000.00","17,905,000.00","25,679,000.00","34,325,000.00","33,191,000.00","35,109,000.00","39,562,000.00","13,460,000.00","27,366,000.00","25,189,000.00","28,062,000.00","28,273,000.00","37,145,000.00","27,320,000.00","15,873,000.00","49,000.00","50,000.00","213,000.00","570,000.00","73,134.00","667,450.00","758,634.00","756,773.00", , , 
EMB,Embelton Limited,Annual Ratio Analysis - ROE,3.69%,2.63%,-0.66%,2.41%,4.73%,6.43%,5.72%,6.28%,7.62%,7.94%,9.92%,-4.50%,6.80%,7.98%,8.78%,8.50%,9.85%,10.50%,12.05%,12.08%,13.84%,14.85%,12.55%,9.21%,10.17%,11.97%, 
EMB,Embelton Limited,Annual Profit and Loss - Operating Revenue,"9,072,000.00","7,008,000.00","7,646,000.00","8,387,000.00","10,788,000.00","12,989,000.00","13,025,673.00","13,808,104.00","15,724,180.00","17,389,256.00","25,672,227.00","22,261,443.00","19,962,125.00","16,934,667.00","17,788,993.00","18,140,552.00","19,293,054.00","21,472,364.00","24,626,711.00","27,124,568.00","30,285,382.00","33,881,970.00","36,408,952.00","32,518,554.00","34,133,977.00","38,870,143.00", 
EMB,Embelton Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"120,000.00","128,000.00","505,000.00","86,000.00","175,000.00","254,000.00","269,732.00","308,830.00","351,538.00","511,129.00","624,000.00","-270,483.00","402,001.00","503,880.00","582,511.00","587,000.00","710,211.00","801,158.00","986,791.00","1,046,574.00","1,308,150.00","1,530,193.00","1,374,912.00","1,048,214.00","1,217,864.00","1,539,215.00", 
EMB,Embelton Limited,Annual Balance Sheet - Total Equity,"3,256,000.00","3,307,000.00","3,614,000.00","3,614,000.00","3,703,000.00","3,871,000.00","4,715,334.00","4,916,271.00","5,116,759.00","5,812,103.00","6,439,493.00","6,007,460.00","5,915,254.00","6,311,242.00","6,634,810.00","6,909,000.00","7,208,668.00","7,632,200.00","8,187,419.00","8,662,161.00","9,452,425.00","10,302,893.00","10,954,923.00","11,377,359.00","11,969,445.00","12,862,355.00", 
EMB,Embelton Limited,Annual Balance Sheet - Total Assets,"5,625,000.00","5,264,000.00","5,814,000.00","5,577,000.00","7,217,000.00","7,782,000.00","8,816,872.00","8,756,844.00","9,363,787.00","11,495,147.00","15,660,744.00","12,392,809.00","10,123,040.00","9,452,571.00","10,180,973.00","10,394,000.00","10,851,696.00","11,800,798.00","12,906,880.00","13,416,695.00","14,904,108.00","16,715,771.00","18,021,933.00","16,298,246.00","16,567,669.00","18,311,293.00", 
EMM,Electrometals Technologies Limited,Annual Ratio Analysis - ROE,-31.43%,-5.77%,-18.59%,-25.61%,-22.24%,-15.46%,-8.07%,-31.14%,-16.22%,-35.06%,-43.52%,-36.53%,-3.42%,-49.69%,-24.27%,-20.74%,29.89%,7.42%,-36.91%,-36.15%,-71.79%,-84.86%,-112.03%,-45.45%, , , 
EMM,Electrometals Technologies Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"621,910.00","2,000,681.00","685,728.00","798,912.00","587,926.00",0.00,"339,383.00","3,152,679.00","3,709,578.00","6,337,692.00","9,628,220.00","6,570,158.00","8,009,984.00","3,776,522.00","1,058,168.00","1,729,463.00","4,459,350.00", , , 
EMM,Electrometals Technologies Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,445,000.00","-168,000.00","-441,000.00","-272,000.00","-842,000.00","-722,000.00","-642,003.00","-3,627,859.00","-1,491,770.00","-1,974,485.00","-2,490,880.00","-1,852,000.00","-87,132.00","-2,937,792.00","-1,309,928.00","-389,456.00","812,430.00","633,850.00","-2,296,452.00","-1,582,993.00","-2,441,524.00","-2,901,175.00","-1,850,985.00","-493,454.00", , , 
EMM,Electrometals Technologies Limited,Annual Balance Sheet - Total Equity,"964,000.00","797,000.00","495,000.00","941,000.00","3,786,000.00","4,670,000.00","6,734,139.00","6,856,280.00","7,364,509.00","5,392,174.00","4,779,001.00","5,069,562.00","5,099,744.00","5,912,697.00","5,396,433.00","1,877,935.00","2,718,150.00","8,543,656.00","6,222,293.00","4,635,850.00","2,447,212.00","3,418,896.00","1,652,214.00","1,085,632.00", , , 
EMM,Electrometals Technologies Limited,Annual Balance Sheet - Total Assets,"1,047,000.00","881,000.00","582,000.00","1,032,000.00","3,930,000.00","5,363,000.00","8,162,477.00","8,691,157.00","7,794,018.00","6,781,857.00","5,871,263.00","5,443,645.00","6,279,346.00","6,332,248.00","6,202,110.00","3,379,376.00","5,817,494.00","10,302,935.00","7,687,233.00","7,520,721.00","3,270,458.00","4,253,195.00","3,892,401.00","2,725,150.00", , , 
