ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
DID,Didasko Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-276,000.00","-3,775,000.00","-914,453.00","-2,389,310.00","-9,110,283.00","-3,483,935.00","-9,419,000.00",0.00,"-3,887,275.00","-2,998,685.00","-3,607,602.00", , , , , , , , , , , , 
DID,Didasko Limited,Annual Balance Sheet - Total Equity, , , , ,"2,701,000.00","5,128,000.00","4,613,026.00","8,244,718.00","10,173,894.00","6,911,210.00","9,769,000.00",0.00,"5,537,748.00","2,931,042.00","4,782,980.00", , , , , , , , , , , , 
DID,Didasko Limited,Annual Balance Sheet - Total Assets, , , , ,"3,089,000.00","5,592,000.00","4,784,659.00","8,397,120.00","10,611,854.00","8,064,928.00","11,500,000.00",0.00,"7,104,139.00","6,199,324.00","12,365,193.00", , , , , , , , , , , , 
DIO,Dioro Exploration NL,Annual Ratio Analysis - ROE,-52.93%,-218.67%,-16.05%,-13.64%,-7.38%,-7.77%,-7.80%,-16.08%,-25.76%,-13.95%,-7.25%,-31.92%,-15.07%,-16.46%,16.99%,18.60%,-3.83%,-3.95%,-17.97%,-1.32%, , , , , , , 
DIO,Dioro Exploration NL,Annual Profit and Loss - Operating Revenue,"12,090,000.00","-85,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"95,905.00",0.00,0.00,"5,114,263.00","26,492,020.00","4,045,541.00","41,804.00","46,826,123.00","85,731,019.00", , , , , , , 
DIO,Dioro Exploration NL,Annual Profit and Loss - Reported NPAT After Abnorma,"-13,447,000.00","1,180,000.00","-4,000.00","-335,000.00","76,000.00","-286,000.00","-662,101.00","-1,144,962.00","-973,443.00","-1,098,637.00","-948,708.00","-2,405,050.00","-971,659.00","-911,332.00","1,561,287.00","2,771,157.00","-636,586.00","-1,322,068.00","-15,997,395.00","-1,165,862.00", , , , , , , 
DIO,Dioro Exploration NL,Annual Balance Sheet - Total Equity,"8,171,000.00","375,000.00","1,939,000.00","2,456,000.00","3,021,000.00","3,680,000.00","3,018,343.00","3,552,994.00","3,198,551.00","7,876,164.00","13,085,570.00","4,180,079.00","6,446,880.00","5,535,548.00","9,189,511.00","14,898,158.00","16,605,528.00","33,461,561.00","89,016,676.00","88,226,163.00", , , , , , , 
DIO,Dioro Exploration NL,Annual Balance Sheet - Total Assets,"23,897,000.00","1,222,000.00","2,058,000.00","2,551,000.00","3,435,000.00","3,766,000.00","3,061,229.00","3,655,284.00","3,368,375.00","8,360,178.00","13,357,647.00","4,591,694.00","6,936,309.00","7,350,510.00","16,569,401.00","16,858,161.00","17,672,145.00","34,782,524.00","122,285,752.00","117,505,828.00", , , , , , , 
DKM,Duketon Mining Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%, ,-32.40%, 
DKM,Duketon Mining Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--, ,0.00, 
DKM,Duketon Mining Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00, ,"-3,120,117.00", 
DKM,Duketon Mining Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"8,400,045.00", ,"6,420,002.00", 
DKM,Duketon Mining Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"8,433,154.00", ,"6,898,237.00", 
DKO,Dakota Minerals Limited,Annual Ratio Analysis - ROE,-116.21%,-46.61%,-8.40%,11.38%,-6.41%,-2.98%,-0.09%,-57.31%,-398.25%,-29.11%,-18.19%,-188.99%,-5.05%,-7.47%,-126.29%,-44.28%,-71.98%,-17.92%,-25.28%,-60.40%,-17.64%,-12.49%,-72.55%,-94.80%,-26.64%,-7.79%, 
DKO,Dakota Minerals Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"337,507.00",0.00,"45,433.00",0.00,--,0.00,0.00,0.00,0.00,0.00,--, 
DKO,Dakota Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,305,000.00","-357,000.00","-108,000.00","196,000.00","-259,000.00","-424,000.00","-3,134.00","-1,427,964.00","-2,131,590.00","-232,934.00","-315,299.00","-1,403,499.00","-523,484.00","-989,577.00","-9,359,367.00","-2,274,514.00","-1,848,403.00","-739,887.00","-924,694.00","-1,757,144.00","-577,270.00","-624,481.00","-2,353,328.00","-2,362,002.00","-582,146.00","-208,859.00", 
DKO,Dakota Minerals Limited,Annual Balance Sheet - Total Equity,"1,123,000.00","766,000.00","1,286,000.00","1,722,000.00","4,041,000.00","3,622,000.00","3,619,796.00","2,491,832.00","535,242.00","800,153.00","1,733,540.00","742,619.00","10,356,999.00","13,241,631.00","7,410,829.00","5,136,315.00","2,567,912.00","4,127,966.00","3,657,685.00","2,909,412.00","3,271,651.00","5,000,032.00","3,243,793.00","2,491,555.00","2,185,550.00","2,681,937.00", 
DKO,Dakota Minerals Limited,Annual Balance Sheet - Total Assets,"1,177,000.00","865,000.00","1,345,000.00","1,751,000.00","4,081,000.00","3,734,000.00","3,664,993.00","2,542,136.00","610,197.00","886,853.00","1,848,610.00","821,715.00","11,279,426.00","13,442,583.00","7,666,686.00","5,420,433.00","3,030,672.00","4,409,349.00","4,008,291.00","3,152,263.00","3,498,965.00","5,163,593.00","3,359,875.00","2,948,220.00","2,400,321.00","2,700,869.00", 
DLE,Dragon Energy Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,-11.09%,-39.34%,-7.10%,-1.87%,-6.31%,-4.35%,-156.09%, 
DLE,Dragon Energy Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , ,"117,387.00",0.00,0.00,0.00,0.00,0.00,0.00, 
DLE,Dragon Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , ,"-601,675.00","-1,530,759.00","-1,529,708.00","-396,273.00","-1,256,725.00","-828,825.00","-11,626,308.00", 
DLE,Dragon Energy Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , ,"5,424,149.00","3,890,701.00","21,556,488.00","21,160,215.00","19,903,490.00","19,074,665.00","7,448,357.00", 
DLE,Dragon Energy Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"5,628,639.00","4,104,960.00","24,233,449.00","22,358,718.00","20,281,663.00","20,024,224.00","7,476,939.00", 
DLX,DuluxGroup Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,144.29%,20.39%,43.85%,41.61%,37.35%,35.60%, 
DLX,DuluxGroup Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,"775,654,000.00","996,425,000.00","1,067,809,000.00","1,484,563,000.00","1,611,490,000.00","1,687,834,000.00", 
DLX,DuluxGroup Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,"61,289,000.00","93,237,000.00","86,264,000.00","65,541,000.00","102,822,000.00","111,304,000.00", 
DLX,DuluxGroup Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"84,955,000.00","138,456,000.00","182,852,000.00","230,968,000.00","291,661,000.00","351,245,000.00", 
DLX,DuluxGroup Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"574,371,000.00","668,729,000.00","709,760,000.00","1,032,806,000.00","1,035,098,000.00","1,159,109,000.00", 
DMA,Dynasty Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%,-14.67%,-22.11%,-45.22%,-64.49%,-210.08%,-89.06%,-23.64%,-72.75%,-137.86%,-93.25%, 
DMA,Dynasty Resources Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,370.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DMA,Dynasty Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00,"-486,132.00","-1,058,156.00","-2,987,487.00","-2,508,855.00","-5,778,447.00","-3,455,347.00","-769,706.00","-1,479,128.00","-1,388,365.00","-803,727.00", 
DMA,Dynasty Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"3,004,438.00","3,313,605.00","4,786,481.00","6,605,851.00","3,890,546.00","2,750,590.00","3,879,805.00","3,255,899.00","1,747,726.00","754,428.00","632,415.00", 
DMA,Dynasty Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"3,004,438.00","3,367,112.00","4,893,557.00","7,518,065.00","4,169,843.00","3,764,834.00","4,522,505.00","3,738,428.00","1,917,153.00","894,500.00","730,640.00", 
DME,Dome Gold Mines Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%,-57.40%,-9.47%, 
DME,Dome Gold Mines Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,--,0.00, 
DME,Dome Gold Mines Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00,"-1,609,834.00","-2,654,043.00", 
DME,Dome Gold Mines Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"4,244,000.00","2,804,432.00","27,541,213.00", 
DME,Dome Gold Mines Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"4,313,000.00","4,092,686.00","30,006,487.00", 
DMG,Dragon Mountain Gold Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,-3.33%, , , , , , , ,-1.83%,-19.72%,-12.98%,-6.80%,-10.45%,-6.20%,-11.51%,-13.81%, 
DMG,Dragon Mountain Gold Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,0.00,"74,269.00","229,395.00", , , , , , , ,--,--,0.00,0.00,0.00,0.00,0.00,--, 
DMG,Dragon Mountain Gold Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-104,464.00","-123,820.00","-339,391.00", , , , , , , ,"-6,168,000.00","-7,826,000.00","-5,581,000.00","-3,031,000.00","146,271,000.00","-488,127.00","-563,005.00","-593,605.00", 
DMG,Dragon Mountain Gold Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"10,180,670.00", , , , , , , ,"38,967,000.00","36,165,000.00","37,943,000.00","33,672,000.00","179,447,000.00","5,450,861.00","4,891,227.00","4,298,662.00", 
DMG,Dragon Mountain Gold Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"10,475,736.00", , , , , , , ,"42,573,000.00","43,787,000.00","43,880,000.00","39,311,000.00","180,252,000.00","5,567,370.00","4,921,563.00","4,330,617.00", 
DMI,Dempsey Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,-24.21%,-19.31%,-29.10%,-32.43%,-38.51%, 
DMI,Dempsey Minerals Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,--,0.00,--,0.00, 
DMI,Dempsey Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,"-158,297.00","-419,807.00","-496,914.00","-419,140.00","-359,290.00", 
DMI,Dempsey Minerals Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"2,615,646.00","2,173,482.00","1,707,326.00","1,292,354.00","933,064.00", 
DMI,Dempsey Minerals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"2,704,578.00","2,214,897.00","1,754,536.00","1,337,055.00","960,618.00", 
DML,Discovery Metals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,0.00%,-27.76%,-156.22%,-163.62%,-39.00%,-33.72%,-14.32%,-6.29%,-7.12%,-8.84%,-27.45%,25.10%, , 
DML,Discovery Metals Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , ,--,--,"43,036.00","60,108.00","486,920.00","264,828.00","7,859.00","9,249.00",0.00,0.00,0.00,"127,600,849.00", , 
DML,Discovery Metals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,0.00,"-1,304,531.00","-4,154,258.00","-3,565,662.00","-2,355,337.00","-4,777,735.00","-4,436,900.00","-4,661,265.00","-13,545,022.00","-20,656,461.00","-241,811,320.00","15,925,690.00", , 
DML,Discovery Metals Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"5,661,047.00","4,698,570.00","2,659,312.00","2,179,222.00","6,039,685.00","14,168,951.00","30,978,963.00","74,084,771.00","190,298,910.00","233,781,768.00","73,058,760.00","63,446,921.00", , 
DML,Discovery Metals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"5,661,047.00","4,866,571.00","2,887,165.00","2,349,417.00","7,289,001.00","15,500,936.00","32,508,601.00","75,366,230.00","211,932,209.00","482,774,997.00","274,085,175.00","214,641,188.00", , 
DMM,DMC Mining Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,-8.50%,-58.32%, , , , , , , 
DMM,DMC Mining Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,--,0.00, , , , , , , 
DMM,DMC Mining Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"-1,302,671.00","-7,073,030.00", , , , , , , 
DMM,DMC Mining Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"15,332,207.00","11,907,548.00", , , , , , , 
DMM,DMC Mining Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"15,971,997.00","14,153,298.00", , , , , , , 
DNK,Danakali Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,0.00%,-74.39%,-25.61%,-53.93%,29.00%,-47.90%,-41.93%,-72.84%,-30.09%,-56.16%,-37.74%,-81.49%,-28.00%, 
DNK,Danakali Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , ,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DNK,Danakali Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,0.00,"-1,957,243.00","-540,552.00","-842,503.00","1,178,131.00","-2,185,329.00","-1,593,275.00","-4,338,408.00","-4,435,730.00","-11,841,523.00","-5,299,559.00","-4,357,532.00","-6,792,685.00", 
DNK,Danakali Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"4,679,999.00","2,631,190.00","2,110,639.00","1,562,236.00","4,062,687.00","4,562,229.00","3,799,435.00","5,956,021.00","14,739,266.00","21,085,017.00","14,042,986.00","7,245,350.00","24,256,567.00", 
DNK,Danakali Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"4,697,467.00","2,685,839.00","2,172,259.00","1,616,671.00","4,143,212.00","4,752,475.00","3,898,402.00","6,095,557.00","14,898,767.00","22,956,996.00","14,787,500.00","7,771,919.00","24,923,118.00", 
DNS,Danae Resources NL,Annual Ratio Analysis - ROE,-6.11%,-20.10%,-7.35%,-19.68%,-7.50%,-4.33%,-0.32%,-15.21%,-365.87%,-130.02%,-37.62%,-74.41%,-260.59%,182.08%,-750.14%,118.67%, , , , , , , , , , , 
DNS,Danae Resources NL,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,"3,754.00","2,786.00",0.00,0.00,"100,000.00", , , , , , , , , , , 
DNS,Danae Resources NL,Annual Profit and Loss - Reported NPAT After Abnorma,"-165,000.00","-452,000.00","-154,000.00","-402,000.00","-291,000.00","-161,000.00","-11,936.00","-14,318,990.00","-3,838,506.00","-3,027,202.00","2,274,388.00","-3,009,633.00","-2,922,887.00","-3,186,902.00","-2,708,754.00","-2,295,156.00", , , , , , , , , , , 
DNS,Danae Resources NL,Annual Balance Sheet - Total Equity,"2,701,000.00","2,249,000.00","2,095,000.00","2,043,000.00","3,881,000.00","3,721,000.00","3,709,151.00","4,116,073.00","940,595.00","1,329,270.00","7,054,148.00","4,044,516.00","1,121,629.00","-1,750,273.00","361,101.00","-1,934,055.00", , , , , , , , , , , 
DNS,Danae Resources NL,Annual Balance Sheet - Total Assets,"2,739,000.00","2,338,000.00","2,115,000.00","2,165,000.00","4,194,000.00","3,785,000.00","3,742,939.00","6,138,750.00","3,358,989.00","4,878,614.00","14,451,060.00","13,947,639.00","16,297,630.00","15,561,570.00","27,802,851.00","28,076,758.00", , , , , , , , , , , 
DOM,Dominion Mining Limited,Annual Ratio Analysis - ROE,9.93%,18.68%,6.00%,5.46%,3.85%,-20.40%,2.55%,-9.25%,-20.38%,-20.09%,-23.39%,-23.94%,-20.93%,7.40%,16.95%,-42.82%,69.64%,37.35%,29.97%,33.53%,3.10%, , , , , , 
DOM,Dominion Mining Limited,Annual Profit and Loss - Operating Revenue,"227,453,000.00","242,782,000.00","261,243,000.00","234,117,000.00","198,280,000.00","130,277,000.00","37,588,000.00","7,315,000.00","7,712,000.00",0.00,0.00,0.00,0.00,"22,546,000.00","35,489,000.00","25,176,000.00","67,879,000.00","81,825,000.00","97,643,000.00","109,943,000.00","96,817,000.00", , , , , , 
DOM,Dominion Mining Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"33,882,000.00","-28,427,000.00","18,143,000.00","-127,127,000.00","-52,671,000.00","-43,804,000.00","39,776,000.00","705,000.00","-21,655,000.00","1,919,000.00","-3,931,000.00","-4,114,000.00","-3,771,000.00","1,443,000.00","4,002,000.00","-9,319,000.00","8,995,000.00","51,746,000.00","33,378,000.00","31,132,000.00","2,774,000.00", , , , , , 
DOM,Dominion Mining Limited,Annual Balance Sheet - Total Equity,"348,837,000.00","292,243,000.00","302,348,000.00","172,827,000.00","111,491,000.00","67,687,000.00","53,407,000.00","53,941,000.00","32,288,000.00","24,354,000.00","20,423,000.00","17,184,000.00","18,016,000.00","19,510,000.00","23,615,000.00","21,761,000.00","30,599,000.00","76,346,000.00","104,605,000.00","126,957,000.00","122,148,000.00", , , , , , 
DOM,Dominion Mining Limited,Annual Balance Sheet - Total Assets,"384,491,000.00","347,743,000.00","356,698,000.00","205,888,000.00","146,122,000.00","87,976,000.00","58,112,000.00","60,684,000.00","35,287,000.00","25,906,000.00","21,976,000.00","19,030,000.00","22,834,000.00","31,563,000.00","30,370,000.00","38,290,000.00","55,336,000.00","93,072,000.00","123,863,000.00","146,543,000.00","144,455,000.00", , , , , , 
DRA,Dragon Mining Limited,Annual Ratio Analysis - ROE,0.00%,-43.40%,-46.38%,-55.47%,-7.99%,-12.07%,-15.78%,-4.16%,-11.87%,-11.84%,-5.22%,-5.33%,-15.33%,-6.81%,-12.09%,-36.17%,"-4,075.69%",3.32%,17.07%,-18.16%,31.59%,-15.39%,-8.40%,-67.14%,33.56%,13.42%, 
DRA,Dragon Mining Limited,Annual Profit and Loss - Operating Revenue,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,000.00","63,661.00","5,000.00","13,820.00","5,053,878.00","4,354,392.00","29,913,400.00","46,047,000.00","70,277,000.00","74,831,000.00","91,940,000.00","75,080,000.00","79,048,000.00","85,928,000.00","78,751,000.00","76,836,000.00", 
DRA,Dragon Mining Limited,Annual Profit and Loss - Reported NPAT After Abnorma,0.00,"-658,000.00","-949,000.00","-730,000.00","-274,000.00","-775,000.00","131,759.00","799,600.00","-2,442,937.00","-629,426.00","-380,313.00","-368,707.00","-1,041,442.00","-524,410.00","-3,628,980.00","-12,904,455.00","-30,862,282.00","2,084,000.00","7,540,000.00","-7,986,000.00","24,736,000.00","-6,875,000.00","-4,263,000.00","-15,835,000.00","7,756,000.00","2,563,000.00", 
DRA,Dragon Mining Limited,Annual Balance Sheet - Total Equity,"1,469,000.00","1,576,000.00","2,046,000.00","1,316,000.00","3,429,000.00","6,421,000.00","7,278,017.00","8,079,017.00","5,636,130.00","5,316,537.00","7,297,793.00","6,914,914.00","6,780,184.00","7,625,153.00","30,081,139.00","37,638,636.00","757,539.00","41,829,000.00","44,163,000.00","43,921,000.00","71,049,000.00","40,285,000.00","50,724,000.00","23,586,000.00","23,110,000.00","26,843,000.00", 
DRA,Dragon Mining Limited,Annual Balance Sheet - Total Assets,"1,599,000.00","1,667,000.00","2,094,000.00","1,414,000.00","3,636,000.00","7,001,000.00","7,513,731.00","8,376,735.00","5,756,371.00","5,121,726.00","7,557,132.00","7,177,329.00","7,987,313.00","8,843,607.00","55,648,050.00","65,478,390.00","76,290,959.00","81,815,000.00","84,921,000.00","72,060,000.00","87,472,000.00","71,096,000.00","74,157,000.00","51,054,000.00","46,341,000.00","51,292,000.00", 
DRD,DRDGold Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,-7.42%,-197.36%,-45.70%,28.86%,81.33%,-127.01%,-94.52%, , , , , , , , , , , 
DRD,DRDGold Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"269,042,451.00","504,834,083.00","522,320,477.00","449,205,760.00","483,324,236.00","506,081,355.00","327,605,827.00", , , , , , , , , , , 
DRD,DRDGold Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-11,554,383.00","-215,393,527.00","-57,776,829.00","-86,902,362.00","74,428,101.00","-165,385,538.00","-101,290,936.00", , , , , , , , , , , 
DRD,DRDGold Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"176,117,809.00","109,846,027.00","107,149,459.00","74,559,474.00","91,517,036.00","131,565,703.00","121,863,661.00", , , , , , , , , , , 
DRD,DRDGold Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"269,182,115.00","350,888,434.00","342,515,577.00","274,919,656.00","364,552,514.00","416,284,513.00","306,147,412.00", , , , , , , , , , , 
DRE,Dalrymple Resources NL,Annual Ratio Analysis - ROE,-32.73%,-25.05%,-55.86%,-54.59%,-120.56%,-187.90%,-81.15%,-72.77%,-93.27%,-87.15%,-13.85%,-67.68%,-34.41%,63.08%, , , , , , , , , , , , , 
DRE,Dalrymple Resources NL,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,018.00","458,795.00","31,434,940.00", , , , , , , , , , , , , 
DRE,Dalrymple Resources NL,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,894,000.00","-413,000.00","-591,000.00","-1,071,000.00","-1,073,000.00","-1,289,000.00","-1,284,440.00","-1,118,051.00","-754,285.00","-781,655.00","-674,977.00","-2,028,096.00","-2,279,151.00","11,454,690.00", , , , , , , , , , , , , 
DRE,Dalrymple Resources NL,Annual Balance Sheet - Total Equity,"2,059,000.00","1,649,000.00","1,058,000.00","1,962,000.00","890,000.00","686,000.00","1,582,729.00","1,536,328.00","808,743.00","896,957.00","4,873,722.00","2,996,584.00","6,624,222.00","18,158,112.00", , , , , , , , , , , , , 
DRE,Dalrymple Resources NL,Annual Balance Sheet - Total Assets,"2,107,000.00","1,809,000.00","1,153,000.00","2,051,000.00","1,105,000.00","822,000.00","1,669,196.00","1,615,524.00","887,715.00","970,778.00","5,356,769.00","4,811,014.00","21,537,811.00","41,625,490.00", , , , , , , , , , , , , 
DRG,Draig Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,-44.00%,-188.21%,-70.48%,-88.39%,-123.85%,-50.95%,-162.32%,-26.93%,-145.29%,-164.05%,-32.32%, 
DRG,Draig Resources Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,"311,134.00","339,994.00","154,449.00","34,268.00","2,903.00","1,835.00","1,321.00",0.00,--,0.00, 
DRG,Draig Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"-216,587.00","-1,577,193.00","-1,145,535.00","-762,572.00","-1,176,963.00","-506,601.00","-1,802,334.00","-4,063,927.00","-8,995,775.00","-3,883,191.00","-599,492.00", 
DRG,Draig Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"492,263.00","837,998.00","1,625,303.00","862,731.00","950,310.00","994,246.00","1,110,340.00","15,092,924.00","6,191,555.00","2,367,144.00","1,855,075.00", 
DRG,Draig Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"1,061,503.00","1,705,393.00","1,665,328.00","902,391.00","959,450.00","1,004,256.00","1,158,986.00","15,289,392.00","6,395,120.00","2,397,045.00","1,902,359.00", 
DRK,Drake Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,-4.19%,-4.30%,-23.02%,-21.36%,-30.09%,16.95%,-16.96%,-21.71%,-26.14%,-62.77%,-78.85%, 
DRK,Drake Resources Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,"800,000.00","18,550.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DRK,Drake Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"-153,142.00","-163,920.00","-805,798.00","-787,025.00","-843,938.00","1,248,200.00","-1,454,321.00","-3,172,448.00","-3,779,284.00","-5,809,481.00","-4,964,570.00", 
DRK,Drake Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"3,657,490.00","3,808,672.00","3,500,714.00","3,683,767.00","2,804,298.00","7,362,296.00","8,572,714.00","14,612,844.00","12,313,915.00","9,255,536.00","6,295,887.00", 
DRK,Drake Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"3,762,902.00","3,885,582.00","3,622,338.00","3,801,037.00","3,325,681.00","8,232,778.00","9,429,730.00","16,282,360.00","12,889,737.00","9,617,583.00","6,753,109.00", 
DRM,Doray Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,0.00%,-4.97%,-6.79%,-15.72%,-12.00%,-7.36%,14.05%, 
DRM,Doray Minerals Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , ,--,--,--,0.00,--,"110,574,000.00","134,062,000.00", 
DRM,Doray Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , ,0.00,"-398,245.00","-1,870,643.00","-4,184,540.00","-8,393,561.00","-5,648,000.00","19,002,000.00", 
DRM,Doray Minerals Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , ,"248,831.00","8,020,927.00","27,564,170.00","26,618,390.00","69,937,581.00","76,727,000.00","135,278,000.00", 
DRM,Doray Minerals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"254,723.00","8,537,709.00","28,631,832.00","28,572,451.00","147,056,208.00","114,769,000.00","184,705,000.00", 
DRX,Diatreme Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,-17.07%,-9.55%,3.76%,-14.76%,-12.72%,-18.07%,-18.02%,-21.70%,-23.29%,-49.07%,-32.71%, 
DRX,Diatreme Resources Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,--,"2,822.00","17,837.00","88,672.00","94,808.00",0.00,0.00,"251,585.00","123,347.00","168,534.00",0.00,"135,415.00", 
