ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CV1,CV Check Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
CV1,CV Check Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
CV1,CV Check Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"11,805,177.00", 
CV1,CV Check Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"12,557,874.00", 
CVT,Covata Limited,Annual Ratio Analysis - ROE, , , , , , , , ,0.00%,-17.07%, , , , , , , ,-2.14%,-23.75%,-11.31%,0.91%,-220.86%,-14.15%,-15.97%,-32.87%,-344.52%, 
CVT,Covata Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"228,571,000.00","277,782,000.00", , , , , , , ,0.00,--,"1,218.00",0.00,0.00,0.00,0.00,0.00,"349,584.00", 
CVT,Covata Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,0.00,"-21,740,000.00", , , , , , , ,"-419,426.00","-538,029.00","-232,050.00","19,151.00","-1,407,157.00","-501,558.00","-488,000.00","-766,451.00","-27,462,676.00", 
CVT,Covata Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"-23,200,000.00","127,354,000.00", , , , , , , ,"2,609,585.00","2,265,367.00","2,051,104.00","2,107,324.00","637,122.00","3,543,786.00","3,055,786.00","2,331,695.00","7,971,329.00", 
CVT,Covata Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"145,300,000.00","199,296,000.00", , , , , , , ,"2,769,901.00","2,329,048.00","2,111,556.00","2,187,701.00","717,945.00","3,628,451.00","3,127,142.00","2,535,987.00","13,403,532.00", 
CYO,Clarity Oss Limited,Annual Ratio Analysis - ROE, , , , , , , , ,0.00%,448.69%,10.13%,10.89%,17.23%,11.56%,-2.31%,-1.59%,-2.83%,-40.48%,-109.91%,-218.43%,-683.12%,133.79%,47.79%,29.70%,0.00%,0.00%, 
CYO,Clarity Oss Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"48,527,000.00","44,595,977.00","178,215,674.00","341,886,204.00","202,440,000.00","61,586,000.00","26,209,000.00","25,742,000.00","22,473,000.00","22,906,000.00","22,500,000.00","38,686,000.00","27,345,000.00","16,589,000.00","32,571,000.00","39,353,000.00",--,--, 
CYO,Clarity Oss Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,0.00,"3,902,743.00","9,990,956.00","18,645,192.00","-142,452,000.00","2,530,000.00","-543,000.00","-367,000.00","5,940,000.00","-2,223,000.00","-13,818,000.00","-12,453,000.00","-14,256,000.00","-12,415,000.00","2,339,000.00","-3,797,000.00","-1,905,000.00","2,213,163.00", 
CYO,Clarity Oss Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"8,910,000.00","869,809.00","97,446,226.00","145,066,123.00","18,778,000.00","21,885,000.00","23,460,000.00","23,052,000.00","19,333,000.00","17,087,000.00","14,195,000.00","2,855,000.00","1,931,000.00","-11,267,000.00","-8,223,000.00","-12,786,000.00","-14,088,000.00","-11,874,332.00", 
CYO,Clarity Oss Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"13,831,000.00","13,139,275.00","158,501,457.00","252,862,546.00","130,193,000.00","59,247,000.00","52,308,000.00","48,187,000.00","43,268,000.00","50,236,000.00","32,361,000.00","35,690,000.00","34,418,000.00","28,174,000.00","28,014,000.00","36,309,000.00","1,463,000.00","36,845.00", 
DBS,Dark Blue Sea Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,-6.18%,-38.33%,-29.25%,-195.49%,24.20%,46.49%,40.02%,36.45%,35.15%,10.35%, , , , , , , 
DBS,Dark Blue Sea Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,--,"32,358.00","12,793.00","7,391,996.00","10,956,231.00","22,117,531.00","33,157,836.00","32,378,000.00","31,164,000.00","26,622,159.00", , , , , , , 
DBS,Dark Blue Sea Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"-233,654.00","-1,121,000.00","-839,213.00","-9,541,090.00","833,658.00","2,260,138.00","2,875,687.00","3,557,000.00","2,717,000.00","695,955.00", , , , , , , 
DBS,Dark Blue Sea Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"3,779,946.00","2,924,815.00","2,430,602.00","2,610,666.00","3,444,324.00","4,861,345.00","7,185,706.00","9,758,000.00","7,730,000.00","6,725,588.00", , , , , , , 
DBS,Dark Blue Sea Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"3,834,369.00","3,105,965.00","2,463,819.00","3,701,939.00","5,303,544.00","7,886,217.00","12,320,886.00","12,871,000.00","11,353,000.00","9,118,775.00", , , , , , , 
DCC,DigitalX Limited,Annual Ratio Analysis - ROE,7.72%,4.84%,2.64%,2.60%,-2.24%,-21.15%,-28.11%,-19.07%,-30.03%,-21.30%,-24.07%,-41.51%,-7.15%,-50.60%,-21.83%,11.95%,2.90%,-2.33%,-41.70%,-109.15%,-36.73%,-80.70%,-169.03%,-282.99%,-2.80%,-116.68%, 
DCC,DigitalX Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"334,732.00","318,966.00","315,032.00",0.00,0.00,0.00,0.00,"966,200.00","5,377,933.00",0.00,0.00,0.00,--,--,"356,097.00","227,823.00",0.00,"4,203,352.00","46,551,132.00", 
DCC,DigitalX Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"38,000.00","25,000.00","14,000.00","8,000.00","-24,000.00","-187,000.00","-202,823.00","-131,054.00","-158,737.00","-92,818.00","243,001.00","-202,692.00","-40,028.00","-188,188.00","-159,000.00","340,580.00","233,041.00","-182,414.00","-6,278,952.00","-1,318,155.00","-1,609,540.00","-6,458,190.00","-6,243,932.00","-3,769,440.00","-11,906,979.00","-8,814,738.00", 
DCC,DigitalX Limited,Annual Balance Sheet - Total Equity,"492,000.00","516,000.00","530,000.00","538,000.00","1,072,000.00","884,000.00","721,652.00","687,379.00","528,642.00","435,824.00","691,021.00","488,329.00","560,083.00","371,896.00","728,192.00","2,850,921.00","8,028,979.00","7,840,662.00","1,860,617.00","550,837.00","4,381,522.00","8,003,138.00","3,694,066.00","1,331,987.00","11,320,561.00","6,386,274.00", 
DCC,DigitalX Limited,Annual Balance Sheet - Total Assets,"518,000.00","539,000.00","549,000.00","562,000.00","1,108,000.00","901,000.00","1,129,954.00","1,358,453.00","1,219,490.00","1,195,655.00","997,606.00","750,052.00","824,813.00","653,485.00","794,126.00","3,065,060.00","10,143,400.00","7,888,885.00","2,029,784.00","586,666.00","4,460,420.00","8,200,953.00","4,064,851.00","1,543,183.00","12,328,013.00","7,280,684.00", 
DMC,Digimatic Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,1.59%
DMC,Digimatic Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--,"1,826,706.00"
DMC,Digimatic Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"988,807.00"
DMC,Digimatic Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"15,919,622.00","17,140,870.00"
DMC,Digimatic Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"17,710,022.00","20,680,632.00"
DSQ,DSQ Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,-75.48%,-139.68%,-137.47%,-71.74%,489.51%, , , , 
DSQ,DSQ Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,"1,037,466.00","1,301,471.00","1,647,423.00","2,144,117.00","1,928,289.00", , , , 
DSQ,DSQ Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"-3,326,987.00","-2,456,590.00","-952,344.00","-440,441.00","11,769,109.00", , , , 
DSQ,DSQ Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"13,785,543.00","4,407,718.00","1,758,723.00","692,754.00","613,970.00","2,404,255.00", , , , 
DSQ,DSQ Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"14,092,330.00","5,085,229.00","2,339,176.00","1,468,423.00","1,738,235.00","2,489,361.00", , , , 
DSX,Decimal Software Limited,Annual Ratio Analysis - ROE, , , ,6.82%,-1.19%,-7.15%,-27.76%,-27.43%,-48.28%,-102.78%,-16.76%,-490.61%,-38.67%,-54.22%,-44.09%,-25.70%,-24.72%,-44.79%,-7.94%,-12.44%,-561.05%,-52.00%,-26.07%,5.79%,-33.18%,-200.73%, 
DSX,Decimal Software Limited,Annual Profit and Loss - Operating Revenue, , , ,--,"16,000.00",0.00,0.00,0.00,0.00,0.00,"1,110,000.00","3,423,676.00",0.00,--,"16,521.00",0.00,--,--,0.00,0.00,"405,401.00","187,557.00",0.00,0.00,"175,007.00","530,914.00", 
DSX,Decimal Software Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"-3,000.00","-274,000.00","-220,000.00","-1,142,704.00","-324,557.00","-1,898,301.00","-1,993,051.00","-1,910,000.00","-10,783,000.00","-858,385.00","-1,190,579.00","-671,916.00","-953,897.00","-1,035,828.00","-1,850,540.00","-2,366,832.00","-3,298,893.00","-22,505,416.00","-2,437,017.00","-2,323,281.00","13,037,449.00","-13,191,386.00","-7,613,071.00", 
DSX,Decimal Software Limited,Annual Balance Sheet - Total Equity, , , ,"-44,000.00","3,275,000.00","3,075,000.00","3,790,021.00","5,830,436.00","3,932,135.00","1,939,084.00","14,194,000.00","2,222,145.00","2,219,495.00","2,195,722.00","1,523,806.00","3,711,098.00","4,189,456.00","4,131,939.00","29,811,619.00","26,516,726.00","4,011,310.00","4,686,687.00","8,911,839.00","21,984,614.00","11,326,226.00","3,789,968.00", 
DSX,Decimal Software Limited,Annual Balance Sheet - Total Assets, , , ,"20,000.00","4,007,000.00","3,853,000.00","4,915,902.00","6,062,248.00","4,156,918.00","2,111,701.00","16,229,000.00","2,481,408.00","2,275,980.00","2,248,782.00","1,671,543.00","3,879,988.00","4,341,504.00","4,340,074.00","30,162,762.00","27,228,412.00","4,296,776.00","5,183,820.00","9,595,988.00","22,722,728.00","12,800,228.00","5,605,490.00", 
DTL,Data3 Limited,Annual Ratio Analysis - ROE, , , , , , , , ,67.26%,36.65%,5.03%,-49.30%,40.29%,42.90%,32.63%,28.39%,33.81%,37.73%,42.66%,42.14%,41.84%,49.74%,42.07%,35.83%,22.38%,29.15%, 
DTL,Data3 Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"68,789,776.00","132,348,000.00","101,771,000.00","99,100,000.00","171,532,000.00","192,609,000.00","175,497,000.00","196,495,000.00","238,968,000.00","284,659,000.00","362,858,000.00","529,665,000.00","598,600,000.00","696,247,000.00","809,487,000.00","769,826,000.00","832,095,000.00","869,443,000.00", 
DTL,Data3 Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"2,234,187.00","2,562,000.00","-84,000.00","-4,262,000.00","3,170,000.00","2,259,000.00","3,393,000.00","3,912,000.00","5,713,000.00","7,197,000.00","9,070,000.00","9,832,000.00","10,914,000.00","14,999,000.00","13,679,000.00","12,138,000.00","7,524,000.00","10,604,000.00", 
DTL,Data3 Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"3,321,493.00","6,990,000.00","8,921,000.00","4,659,000.00","7,867,000.00","9,811,000.00","11,932,000.00","13,778,000.00","16,897,000.00","19,077,000.00","21,259,000.00","23,333,000.00","26,086,000.00","30,153,000.00","32,514,000.00","33,874,000.00","33,622,000.00","36,373,000.00", 
DTL,Data3 Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"16,555,368.00","43,639,000.00","41,466,000.00","37,373,000.00","38,460,000.00","58,109,000.00","44,203,000.00","48,649,000.00","59,967,000.00","82,003,000.00","102,962,000.00","139,203,000.00","168,483,000.00","165,626,000.00","226,656,000.00","214,842,000.00","271,786,000.00","293,656,000.00", 
DTX,Datetix Group Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,-174.64%, 
DTX,Datetix Group Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,"1,067,972.00", 
DTX,Datetix Group Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"-3,714,873.00", 
DTX,Datetix Group Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"5,214,707.00","1,508,903.00", 
DTX,Datetix Group Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"5,613,441.00","1,994,798.00", 
DUB,Dubber Corporation Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,0.00%,77.60%,-19.59%,-8.75%,-13.43%,-37.52%,-20.46%,-9.73%,1.44%,-2.19%,9.62%,-29.91%,-22.88%,-79.93%,-137.78%,-49.63%,-31.57%, 
DUB,Dubber Corporation Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,--,0.00,"6,309,818.00","1,950,544.00","2,159,872.00","5,100,389.00","3,523,307.00","4,092,186.00","1,761,099.00","2,335,776.00",--,"8,268.00",--,0.00,--,--,"62,203.00", 
DUB,Dubber Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,0.00,"864,000.00","-472,750.00","-441,310.00","-723,044.00","-1,988,621.00","-1,433,046.00","-730,616.00","205,054.00","737,034.00","1,553,379.00","-416,185.00","-305,694.00","-2,296,773.00","-1,651,746.00","-950,999.00","-3,535,621.00", 
DUB,Dubber Corporation Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"2,082,400.00","2,226,720.00","2,413,290.00","5,043,947.00","5,383,181.00","5,299,560.00","7,005,458.00","7,509,526.00","14,211,517.00","15,131,922.00","1,576,564.00","1,391,614.00","1,335,920.00","2,750,724.00","1,074,908.00","1,732,554.00","10,079,635.00", 
DUB,Dubber Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"6,533,600.00","4,279,362.00","6,599,587.00","6,815,889.00","8,159,154.00","9,489,543.00","11,326,968.00","12,443,444.00","19,150,798.00","16,258,253.00","1,745,450.00","1,545,476.00","1,415,430.00","2,826,280.00","1,126,026.00","1,840,360.00","11,106,643.00", 
DWS,DWS Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,27.91%,43.35%,36.83%,30.85%,32.94%,30.30%,30.68%,27.77%,21.37%,19.06%, 
DWS,DWS Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , ,"45,213,000.00","63,333,000.00","88,222,000.00","88,501,000.00","95,722,000.00","98,489,000.00","109,889,000.00","109,220,000.00","94,397,000.00","94,632,000.00", 
DWS,DWS Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , ,"-6,700,000.00","16,747,000.00","17,961,000.00","16,023,000.00","18,516,000.00","17,389,000.00","18,221,000.00","16,858,000.00","12,897,000.00","10,399,000.00", 
DWS,DWS Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , ,"27,768,000.00","38,630,000.00","48,763,000.00","51,930,000.00","56,211,000.00","57,386,000.00","59,393,000.00","60,699,000.00","60,360,000.00","59,620,000.00", 
DWS,DWS Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"33,698,000.00","48,062,000.00","58,494,000.00","61,590,000.00","66,663,000.00","67,250,000.00","73,207,000.00","74,535,000.00","73,799,000.00","85,339,000.00", 
ENZ,Enzumo Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,-19.66%,-2.25%,-17.79%,-4.81%,-85.28%,-10.02%,"-2,418.79%",-232.30%, 
ENZ,Enzumo Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,--,--,"11,968.00",0.00,0.00,0.00,0.00,"2,776,756.00", 
ENZ,Enzumo Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"-4,584,672.00","-815,397.00","-5,388,553.00","-1,375,308.00","-16,581,307.00","-1,767,553.00","-14,609,883.00","-3,739,135.00", 
ENZ,Enzumo Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"23,440,669.00","23,317,672.00","36,200,641.00","30,290,787.00","28,565,541.00","19,442,692.00","17,645,176.00","604,017.00","1,609,590.00", 
ENZ,Enzumo Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"23,599,868.00","24,482,118.00","36,931,910.00","31,002,266.00","29,454,412.00","20,413,993.00","18,247,202.00","855,314.00","3,102,751.00", 
EOL,Energy One Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,-20.22%,-14.84%,-1.57%,3.19%,-17.06%,-18.47%,-6.14%,8.95%,14.71%, 
EOL,Energy One Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,"31,313,829.00","189,957.00","1,555,648.00","3,474,208.00","3,346,454.00","2,340,108.00","1,843,224.00","2,847,659.00","4,768,023.00", 
EOL,Energy One Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,"-1,334,865.00","-862,979.00","-90,083.00","171,054.00","-780,954.00","-713,133.00","-210,739.00","337,605.00","687,361.00", 
EOL,Energy One Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"6,603,006.00","5,814,491.00","5,724,409.00","5,359,363.00","4,578,450.00","3,861,595.00","3,433,775.00","3,771,383.00","4,672,083.00", 
EOL,Energy One Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"20,237,548.00","6,407,712.00","6,535,649.00","6,147,958.00","5,424,822.00","4,663,458.00","4,664,252.00","5,853,824.00","7,109,410.00", 
EPD,Empired Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,21.95%,8.69%,0.80%,3.19%,11.32%,10.21%,5.20%,6.73%, 
EPD,Empired Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,"18,924,137.00","32,633,570.00","27,903,654.00","39,712,614.00","44,661,238.00","46,498,522.00","66,798,695.00","128,312,973.00", 
EPD,Empired Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"1,295,055.00","532,411.00","47,341.00","201,872.00","1,273,344.00","1,549,840.00","3,793,491.00","5,273,514.00", 
EPD,Empired Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"5,901,096.00","6,130,018.00","5,911,974.00","6,320,805.00","11,251,953.00","15,178,951.00","34,466,316.00","52,715,140.00", 
EPD,Empired Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"13,613,014.00","12,272,191.00","10,733,551.00","14,519,927.00","21,578,951.00","31,255,704.00","66,048,508.00","121,394,652.00", 
EPY,E-pay Asia Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,-43.72%,-162.04%,"1,504.10%","-2,608.02%",-15.56%,"-7,691.95%",49.57%,2.04%,-62.61%,13.21%,17.16%,10.76%,16.22%,11.99%, , , 
EPY,E-pay Asia Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,"1,580.00","2,858,776.00","381,958.00","1,583,342.00","1,451,074.00","85,342,291.00","7,655,381.00","13,717,342.00","9,766,391.00","10,138,500.00","10,613,303.00","10,708,555.00","11,182,219.00","11,237,264.00", , , 
EPY,E-pay Asia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"-3,208,112.00","-5,786,583.00","-6,828,342.00","92,328.00","1,094,538.00","-7,608,383.00","7,612,668.00","708,159.00","-2,962,966.00","2,168,156.00","2,933,565.00","2,305,589.00","2,072,675.00","1,247,471.00", , , 
EPY,E-pay Asia Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"7,337,924.00","3,678,422.00","-357,951.00","201,633.00","7,910,739.00","1,576,686.00","14,055,593.00","12,474,198.00","11,096,517.00","10,252,127.00","15,210,791.00","15,177,685.00","12,709,308.00","6,906,401.00", , , 
EPY,E-pay Asia Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"8,205,917.00","8,460,094.00","1,824,440.00","1,306,974.00","11,347,895.00","24,203,797.00","40,802,660.00","32,882,003.00","31,357,871.00","24,466,650.00","31,728,953.00","28,387,083.00","26,733,896.00","35,032,697.00", , , 
ESK,Etherstack PLC,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,-10.45%,-73.59%,9.80%,177.66%, 
ESK,Etherstack PLC,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,"5,858,050.00","5,035,762.00","8,062,667.00","2,664,932.00", 
ESK,Etherstack PLC,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,0.00,"-1,070,878.00","-5,119,579.00","-2,738,356.00","-8,183,684.00", 
ESK,Etherstack PLC,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"15,758,172.00","10,243,644.00","6,956,861.00","4,801,267.00","-2,696,413.00", 
ESK,Etherstack PLC,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"18,437,376.00","14,890,215.00","16,274,027.00","15,955,864.00","11,817,684.00", 
ESV,Eservglobal Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,9.89%,4.90%,-1.10%,-8.59%,-13.19%,2.55%,5.48%,9.74%,12.55%,-7.12%,-57.32%,41.16%,-77.37%,27.58%,-31.93%,-88.19%, 
ESV,Eservglobal Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"12,333,000.00","26,451,000.00","46,178,000.00","43,864,000.00","42,590,000.00","29,580,000.00","28,951,000.00","38,427,000.00","95,004,000.00","153,741,000.00","178,010,000.00","147,396,000.00","78,015,000.00","42,808,000.00","28,070,000.00","31,003,000.00","31,261,000.00","25,866,000.00", 
ESV,Eservglobal Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,0.00,0.00,"5,138,000.00","2,697,000.00","1,995,000.00","-8,068,000.00","-5,490,000.00","1,112,000.00","2,652,000.00","5,610,000.00","10,540,000.00","-34,525,000.00","-32,286,000.00","39,159,000.00","-15,589,000.00","10,374,000.00","14,240,000.00","-32,374,000.00", 
ESV,Eservglobal Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"51,934,000.00","55,078,000.00","55,165,000.00","47,097,000.00","41,607,000.00","43,574,000.00","112,851,000.00","114,380,000.00","123,545,000.00","95,054,000.00","56,764,000.00","94,810,000.00","15,074,000.00","37,354,000.00","55,294,000.00","32,771,000.00", 
ESV,Eservglobal Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"60,249,000.00","66,130,000.00","66,963,000.00","53,402,000.00","49,329,000.00","51,757,000.00","177,347,000.00","174,234,000.00","192,414,000.00","149,305,000.00","91,171,000.00","128,408,000.00","34,439,000.00","53,185,000.00","74,985,000.00","77,823,000.00", 
FAC,Facilitate Digital Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,-843.47%,-77.31%,18.45%,1.76%,-55.25%,0.27%,-11.64%,7.98%,-10.31%, , , 
FAC,Facilitate Digital Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,--,"3,166,917.00","17,643,440.00","6,397,560.00","7,395,755.00","7,185,481.00","6,391,426.00","4,083,224.00", , , 
FAC,Facilitate Digital Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"-275,403.00","-3,709,160.00","-54,096.00","228,424.00","-9,163,486.00","12,848.00","-553,032.00","410,040.00","-827,820.00", , , 
FAC,Facilitate Digital Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"32,651.00","4,797,680.00","4,651,715.00","12,973,001.00","4,026,218.00","4,718,106.00","4,752,046.00","5,137,034.00","6,500,930.00", , , 
FAC,Facilitate Digital Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"182,966.00","4,998,245.00","5,299,799.00","30,213,389.00","6,546,517.00","7,021,845.00","7,207,814.00","7,690,692.00","8,636,399.00", , , 
FCT,Firstwave Cloud Technology Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,-12.66%,-21.25%,-29.83%,-72.26%,419.35%, 
FCT,Firstwave Cloud Technology Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,"18,380.00",800.00,0.00,0.00, 
FCT,Firstwave Cloud Technology Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,"-486,992.00","-1,265,767.00","-1,376,816.00","-6,707,296.00","-17,947,314.00", 
FCT,Firstwave Cloud Technology Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"3,846,084.00","5,957,785.00","4,616,181.00","9,281,733.00","-4,279,824.00", 
FCT,Firstwave Cloud Technology Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"3,892,894.00","6,278,395.00","4,740,525.00","10,752,025.00","297,015.00", 
FLN,Freelancer Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%,-10.99%,-8.04%, 
FLN,Freelancer Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,"25,726,000.00","38,222,000.00", 
FLN,Freelancer Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00,"-1,847,000.00","-2,805,000.00", 
FLN,Freelancer Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"18,389,000.00","16,812,000.00","34,907,000.00", 
FLN,Freelancer Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"37,379,000.00","40,188,000.00","65,613,000.00", 
GBT,GBST Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,61.19%,45.39%,39.69%,29.30%,4.88%,7.06%,3.47%,8.36%,12.88%,18.83%,22.98%, 
GBT,GBST Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,"23,716,555.00","28,241,374.00","30,410,971.00","60,739,931.00","62,625,000.00","67,648,000.00","67,506,000.00","76,321,000.00","82,407,000.00","98,097,000.00","113,752,000.00", 
GBT,GBST Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"4,446,121.00","6,135,982.00","8,021,396.00","6,131,695.00","2,129,000.00","-2,405,000.00","1,384,000.00","3,251,000.00","6,031,000.00","10,031,000.00","15,270,000.00", 
GBT,GBST Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"8,967,332.00","13,517,192.00","20,208,924.00","39,367,728.00","43,645,000.00","44,207,000.00","39,897,000.00","41,405,000.00","45,599,000.00","53,281,000.00","66,455,000.00", 
