ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
N1H,N1 Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"5,126,590.00"
N1H,N1 Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"6,537,822.00"
NAB,National Australia Bank Limited,Annual Ratio Analysis - ROE,11.72%,8.98%,10.02%,12.15%,16.84%,17.02%,16.77%,17.67%,15.93%,15.23%,15.80%,17.11%,16.30%,16.20%,13.36%,13.70%,15.60%,16.02%,13.26%,10.16%,11.76%,12.95%,12.42%,12.75%,10.83%,10.44%
NAB,National Australia Bank Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
NAB,National Australia Bank Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"766,000,000.00","719,400,000.00","674,900,000.00","1,139,000,000.00","1,716,000,000.00","1,973,000,000.00","2,103,000,064.00","2,220,999,936.00","2,015,000,000.00","2,820,000,000.00","3,241,000,000.00","2,088,000,000.00","3,379,000,000.00","3,947,000,000.00","3,551,000,000.00","4,742,000,000.00","5,141,000,000.00","5,572,000,000.00","3,108,000,000.00","2,589,000,000.00","4,225,000,000.00","5,220,000,000.00","4,083,000,000.00","5,460,000,000.00","5,298,000,000.00","6,392,000,000.00"
NAB,National Australia Bank Limited,Annual Balance Sheet - Total Equity,"6,572,200,000.00","8,023,500,000.00","8,005,900,000.00","9,037,000,000.00","9,886,000,000.00","11,419,000,000.00","12,519,000,000.00","12,581,000,064.00","15,764,000,000.00","18,520,000,000.00","21,407,000,000.00","23,557,000,000.00","23,251,000,000.00","27,211,000,000.00","29,766,000,000.00","34,280,000,000.00","27,972,000,000.00","29,885,000,000.00","32,846,000,000.00","37,835,000,000.00","38,954,000,000.00","42,188,000,000.00","43,803,000,000.00","46,620,000,000.00","47,908,000,000.00","55,513,000,000.00"
NAB,National Australia Bank Limited,Annual Balance Sheet - Total Assets,"94,606,900,000.00","92,461,700,000.00","103,314,800,000.00","117,251,000,000.00","128,859,000,000.00","148,123,000,000.00","173,710,003,712.00","201,969,001,152.00","251,714,000,000.00","254,081,000,000.00","343,677,000,000.00","374,720,000,000.00","377,387,000,000.00","397,471,000,000.00","411,309,000,000.00","419,588,000,000.00","484,785,000,000.00","564,634,000,000.00","656,799,000,000.00","654,120,000,000.00","685,952,000,000.00","753,757,000,000.00","763,090,000,000.00","808,427,000,000.00","883,301,000,000.00","955,052,000,000.00"
PEP,Pepper Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,-4.69%,-32.96%,-46.74%,-38.59%,-48.44%,-69.29%,-61.02%,-111.37%, , , , , , ,0.00%,0.84%
PEP,Pepper Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,0.00,"164,742.00",0.00,"1,125,538.00","1,429,813.00","309,861.00",0.00,"313,996.00", , , , , , ,--,--
PEP,Pepper Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"-500,459.00","-2,716,247.00","-2,692,092.00","-3,690,428.00","-5,053,330.00","-8,185,979.00","-13,576,188.00","-25,957,088.00", , , , , , ,0.00,"3,405,000.00"
PEP,Pepper Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"10,677,327.00","8,240,240.00","5,760,198.00","9,562,269.00","10,432,636.00","11,814,565.00","22,250,459.00","23,307,166.00", , , , , , ,"364,100,000.00","408,615,000.00"
PEP,Pepper Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"11,023,367.00","8,734,328.00","6,650,868.00","10,790,610.00","12,978,639.00","13,598,086.00","34,129,640.00","28,369,438.00", , , , , , ,"797,700,000.00","6,546,375,000.00"
PEP1,Peplin Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,-4.69%,-32.96%,-46.74%,-38.59%,-48.44%,-69.29%,-61.02%,-111.37%, , , , , , , , 
PEP1,Peplin Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,0.00,"164,742.00",0.00,"1,125,538.00","1,429,813.00","309,861.00",0.00,"313,996.00", , , , , , , , 
PEP1,Peplin Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"-500,459.00","-2,716,247.00","-2,692,092.00","-3,690,428.00","-5,053,330.00","-8,185,979.00","-13,576,188.00","-25,957,088.00", , , , , , , , 
PEP1,Peplin Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"10,677,327.00","8,240,240.00","5,760,198.00","9,562,269.00","10,432,636.00","11,814,565.00","22,250,459.00","23,307,166.00", , , , , , , , 
PEP1,Peplin Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"11,023,367.00","8,734,328.00","6,650,868.00","10,790,610.00","12,978,639.00","13,598,086.00","34,129,640.00","28,369,438.00", , , , , , , , 
RHG,RHG Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,--,72.53%,52.34%,30.42%,52.78%,28.08%,27.77%, , 
RHG,RHG Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,--,--,--,--,--,--, , 
RHG,RHG Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"124,814,000.00","119,960,000.00","93,982,000.00","74,031,000.00","40,700,000.00","30,303,000.00", , 
RHG,RHG Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"-22,100,000.00","114,704,000.00","229,213,000.00","308,929,000.00","140,269,000.00","117,929,000.00","89,620,000.00", , 
RHG,RHG Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"13,098,300,000.00","12,033,645,000.00","8,291,136,000.00","5,590,845,000.00","4,088,173,000.00","2,994,501,000.00","2,192,253,000.00", , 
ROK,The Rock Building Society Limited,Annual Ratio Analysis - ROE, , ,16.34%,12.83%,18.33%,25.08%,21.08%,16.32%,13.38%,15.52%,13.63%,14.06%,17.30%,16.54%,20.92%,12.09%,12.02%,7.73%,8.73%,11.78%,8.76%,5.50%, , , , 
ROK,The Rock Building Society Limited,Annual Profit and Loss - Operating Revenue, , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , 
ROK,The Rock Building Society Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"886,000.00","1,759,000.00","3,125,000.00","4,577,000.00","4,915,682.00","2,879,237.00","2,368,253.00","3,084,821.00","3,695,026.00","3,653,276.00","4,205,000.00","3,867,000.00","5,605,000.00","4,583,000.00","4,606,000.00","3,681,000.00","4,484,000.00","4,325,000.00","5,075,000.00","4,856,000.00", , , , 
ROK,The Rock Building Society Limited,Annual Balance Sheet - Total Equity, , ,"5,421,000.00","13,713,000.00","17,050,000.00","19,795,000.00","22,029,416.00","17,645,285.00","18,451,078.00","18,961,829.00","27,114,911.00","25,988,784.00","24,303,000.00","23,377,000.00","26,797,000.00","37,922,000.00","38,332,000.00","47,610,000.00","51,387,000.00","39,449,000.00","58,749,000.00","60,558,000.00", , , , 
ROK,The Rock Building Society Limited,Annual Balance Sheet - Total Assets, , ,"161,925,000.00","206,601,008.00","260,389,000.00","287,441,008.00","316,408,134.00","324,504,498.00","377,120,043.00","402,681,428.00","334,641,474.00","333,849,050.00","371,140,000.00","430,004,000.00","489,509,000.00","530,369,000.00","1,096,840,000.00","1,233,012,000.00","1,311,071,000.00","1,256,625,000.00","1,225,250,000.00","1,246,728,000.00", , , , 
SGB,St. George Bank Limited,Annual Ratio Analysis - ROE, ,10.58%,11.14%,10.06%,13.15%,14.09%,11.44%,6.94%,8.71%,9.52%,10.62%,13.54%,16.09%,16.37%,16.41%,17.87%,19.80%,20.25%,18.80%, , , , , , , 
SGB,St. George Bank Limited,Annual Profit and Loss - Operating Revenue, ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , 
SGB,St. George Bank Limited,Annual Profit and Loss - Reported NPAT After Abnorma, ,"45,618,000.00","51,407,000.00","82,788,000.00","102,523,000.00","136,101,000.00","160,031,008.00","228,374,000.00","223,000,000.00","157,000,000.00","354,000,000.00","406,000,000.00","428,000,000.00","653,000,000.00","763,000,000.00","886,000,000.00","1,069,000,000.00","1,192,000,000.00","1,206,000,000.00", , , , , , , 
SGB,St. George Bank Limited,Annual Balance Sheet - Total Equity, ,"431,331,000.00","461,573,000.00","617,421,000.00","914,185,000.00","1,004,775,000.00","1,457,120,000.00","3,619,303,088.00","3,784,000,064.00","3,655,000,000.00","3,641,000,000.00","3,626,000,000.00","3,838,000,000.00","4,365,000,000.00","5,029,000,000.00","5,333,000,000.00","5,343,000,000.00","5,884,000,000.00","7,003,000,000.00", , , , , , , 
SGB,St. George Bank Limited,Annual Balance Sheet - Total Assets, ,"8,520,989,000.00","9,353,654,000.00","11,773,179,000.00","15,895,317,000.00","17,578,243,000.00","19,389,168,000.00","45,060,127,104.00","44,261,001,600.00","45,017,000,000.00","49,610,000,000.00","50,804,000,000.00","55,004,000,000.00","62,714,000,000.00","69,960,000,000.00","77,589,000,000.00","107,002,000,000.00","125,800,000,000.00","147,380,000,000.00", , , , , , , 
WBC,Westpac Banking Corporation,Annual Ratio Analysis - ROE,5.24%,4.52%,-16.20%,3.31%,9.67%,13.40%,14.36%,15.75%,15.60%,16.19%,18.53%,19.65%,19.25%,15.64%,17.10%,17.34%,21.73%,21.77%,21.34%,9.97%,15.42%,15.09%,14.93%,15.25%,15.77%,15.46%
WBC,Westpac Banking Corporation,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
WBC,Westpac Banking Corporation,Annual Profit and Loss - Reported NPAT After Abnorma,"678,100,000.00","473,400,000.00","-1,560,200,000.00","43,700,000.00","708,000,000.00","950,000,000.00","1,135,000,000.00","1,292,999,936.00","1,276,000,000.00","1,459,000,000.00","1,718,000,000.00","1,908,000,000.00","2,197,000,000.00","2,191,000,000.00","2,579,000,000.00","2,928,000,000.00","3,125,000,000.00","3,518,000,000.00","3,932,000,000.00","3,517,000,000.00","6,412,000,000.00","7,059,000,000.00","6,036,000,000.00","6,890,000,000.00","7,625,000,000.00","8,068,000,000.00"
WBC,Westpac Banking Corporation,Annual Balance Sheet - Total Equity,"6,870,900,000.00","7,245,000,000.00","6,676,400,000.00","7,129,100,000.00","7,299,000,000.00","7,583,000,000.00","7,891,000,000.00","8,206,000,000.00","8,611,000,000.00","8,997,000,000.00","9,262,000,000.00","9,705,000,000.00","10,468,000,000.00","13,996,000,000.00","16,317,000,000.00","17,212,000,000.00","16,098,000,000.00","17,831,000,000.00","19,772,000,000.00","36,571,000,000.00","40,118,000,000.00","43,808,000,000.00","46,219,000,000.00","47,481,000,000.00","49,337,000,000.00","53,915,000,000.00"
WBC,Westpac Banking Corporation,Annual Balance Sheet - Total Assets,"106,990,700,000.00","106,019,000,000.00","110,947,700,000.00","104,712,300,000.00","93,861,000,000.00","105,835,000,000.00","121,513,000,000.00","118,963,003,840.00","137,319,000,000.00","140,220,000,000.00","167,618,000,000.00","189,845,000,000.00","191,037,000,000.00","221,339,000,000.00","245,079,000,000.00","259,753,000,000.00","299,578,000,000.00","374,821,000,000.00","439,548,000,000.00","589,587,000,000.00","618,277,000,000.00","670,228,000,000.00","674,965,000,000.00","696,603,000,000.00","770,842,000,000.00","812,156,000,000.00"
