ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CMP,Compumedics Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"7,443,000.00","9,033,000.00","9,001,000.00","16,639,451.00","19,747,259.00","32,056,143.00","33,963,418.00","38,157,067.00","38,757,000.00","36,787,000.00","38,576,000.00","38,970,000.00","32,361,000.00","31,262,000.00","27,915,000.00","27,150,000.00","29,068,000.00","33,495,000.00", 
CMP,Compumedics Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"788,000.00","1,215,000.00","-95,000.00","1,971,000.00","-1,897,773.00","-18,556,660.00","2,396,683.00","-3,897,660.00","-1,595,000.00","123,000.00","756,000.00","2,727,000.00","414,000.00","81,000.00","-2,829,000.00","-1,489,000.00","909,000.00","1,970,000.00", 
CMP,Compumedics Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"30,067,000.00","32,163,292.00","30,226,035.00","11,675,217.00","13,945,095.00","9,347,435.00","6,717,000.00","6,914,000.00","8,507,000.00","11,479,000.00","12,196,000.00","12,755,000.00","9,215,000.00","8,353,000.00","9,162,000.00","11,268,000.00", 
CMP,Compumedics Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"34,459,000.00","39,197,402.00","43,624,137.00","23,762,401.00","24,509,206.00","24,549,453.00","22,175,000.00","19,251,000.00","20,142,000.00","21,458,000.00","21,811,000.00","23,104,000.00","19,875,000.00","19,087,000.00","19,522,000.00","21,675,000.00", 
COH,Cochlear Limited,Annual Ratio Analysis - ROE, , , , , , ,58.86%,46.38%,41.39%,47.95%,57.33%,56.18%,57.96%,48.64%,35.45%,36.19%,38.56%,38.39%,36.08%,35.84%,35.40%,34.94%,41.09%,37.14%,28.47%,41.04%, 
COH,Cochlear Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"72,275,000.00","71,913,000.00","91,698,000.00","127,181,000.00","144,158,000.00","220,111,000.00","255,511,000.00","288,576,000.00","252,487,000.00","318,063,000.00","431,567,000.00","542,886,000.00","580,442,000.00","711,827,000.00","696,151,000.00","738,365,000.00","704,555,000.00","715,030,000.00","804,936,000.00","925,630,000.00", 
COH,Cochlear Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"10,863,000.00","10,809,000.00","13,285,000.00","16,327,000.00","20,167,000.00","31,178,000.00","40,110,000.00","58,213,000.00","36,134,000.00","53,352,000.00","78,225,000.00","97,676,000.00","115,234,000.00","130,540,000.00","155,152,000.00","180,114,000.00","56,803,000.00","132,563,000.00","93,709,000.00","145,840,000.00", 
COH,Cochlear Limited,Annual Balance Sheet - Total Equity, , , , , , ,"18,456,000.00","23,307,000.00","32,095,000.00","34,050,000.00","42,829,000.00","55,495,000.00","75,416,000.00","119,687,000.00","145,529,000.00","165,870,000.00","209,778,000.00","260,809,000.00","319,341,000.00","364,234,000.00","438,308,000.00","503,283,000.00","384,880,000.00","356,913,000.00","329,205,000.00","355,386,000.00", 
COH,Cochlear Limited,Annual Balance Sheet - Total Assets, , , , , , ,"48,242,000.00","51,287,000.00","69,113,000.00","82,939,000.00","93,771,000.00","129,048,000.00","160,428,000.00","230,579,000.00","264,539,000.00","505,747,000.00","545,924,000.00","585,737,000.00","607,916,000.00","679,373,000.00","751,719,000.00","741,047,000.00","702,542,000.00","764,501,000.00","789,036,000.00","869,056,000.00", 
CXD,CathRx Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%,-25.00%,-89.56%,-44.94%,-109.35%,-63.39%,-109.10%,-462.28%, , , , 
CXD,CathRx Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,0.00,0.00,"1,727.00","137,378.00","524,235.00","53,531.00","20,616.00", , , , 
CXD,CathRx Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00,"-2,989,178.00","-5,816,560.00","-10,059,916.00","-13,398,285.00","-10,556,907.00","-8,947,978.00","-8,688,192.00", , , , 
CXD,CathRx Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"14,570,992.00","11,956,376.00","6,494,915.00","22,383,418.00","12,252,547.00","16,654,818.00","8,201,351.00","1,447,126.00", , , , 
CXD,CathRx Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"14,794,035.00","12,511,236.00","7,056,557.00","23,923,485.00","14,217,651.00","18,268,230.00","9,840,927.00","3,911,857.00", , , , 
CYC,Cyclopharm Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,10.27%,13.46%,14.68%,3.27%,-6.55%,-6.69%,-147.17%,18.25%,20.52%, 
CYC,Cyclopharm Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , ,--,"11,128,224.00","10,888,269.00","13,112,420.00","9,464,605.00","10,314,506.00","10,743,824.00","11,882,134.00","12,046,797.00","12,582,519.00", 
CYC,Cyclopharm Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , ,0.00,"1,131,239.00","1,757,062.00","2,044,490.00","450,106.00","-956,220.00","-1,044,127.00","-9,640,117.00","4,065,563.00","4,793,047.00", 
CYC,Cyclopharm Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , ,"11,339,680.00","7,342,144.00","13,055,556.00","13,928,641.00","13,766,154.00","14,604,799.00","15,608,433.00","6,550,493.00","7,756,160.00","13,102,243.00", 
CYC,Cyclopharm Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"20,994,769.00","10,977,549.00","18,579,649.00","19,644,411.00","22,141,899.00","21,293,213.00","21,656,363.00","11,899,167.00","10,961,317.00","16,540,917.00", 
DNX,DenX Limited,Annual Ratio Analysis - ROE,11.10%,16.44%,-14.03%,-16.40%,4.04%,4.31%,3.95%,15.88%,0.59%,3.64%,4.54%,1.01%,-0.96%,-22.73%,-29.15%,-29.93%, , , , , , , , , , , 
DNX,DenX Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,241,000.00",0.00,"2,717,000.00","2,947,000.00",0.00, , , , , , , , , , , 
DNX,DenX Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"4,454,000.00","-1,725,000.00","-6,375,000.00","-6,176,000.00","900,000.00","1,032,000.00","1,210,000.00","5,715,000.00","204,000.00","1,287,000.00","1,680,000.00","379,000.00","-305,000.00","-8,899,000.00","-9,848,000.00","-8,547,000.00", , , , , , , , , , , 
DNX,DenX Limited,Annual Balance Sheet - Total Equity,"41,616,000.00","40,417,000.00","33,094,000.00","28,452,000.00","25,613,000.00","28,902,000.00","30,628,000.00","35,995,000.00","34,332,000.00","35,350,000.00","37,030,000.00","37,409,000.00","31,863,000.00","39,145,000.00","33,787,000.00","28,557,000.00", , , , , , , , , , , 
DNX,DenX Limited,Annual Balance Sheet - Total Assets,"113,476,000.00","81,332,000.00","48,741,000.00","37,220,000.00","26,481,000.00","29,449,000.00","31,096,000.00","36,970,000.00","34,716,000.00","35,562,000.00","37,188,000.00","38,078,000.00","33,567,000.00","43,007,000.00","36,602,000.00","31,821,000.00", , , , , , , , , , , 
DVC,DCA Group Limited,Annual Ratio Analysis - ROE,5.32%,3.45%,5.78%,4.89%,5.50%,9.86%,9.30%,9.20%,8.63%,13.02%,11.52%,7.50%,6.81%,4.04%,3.73%,1.46%,5.88%, , , , , , , , , , 
DVC,DCA Group Limited,Annual Profit and Loss - Operating Revenue,"15,683,000.00","14,147,000.00","15,652,000.00","14,602,000.00","16,193,000.00","18,211,000.00","15,811,000.00","15,580,000.00","15,421,000.00","16,780,000.00","30,307,000.00","44,197,000.00","43,789,000.00","209,637,000.00","320,216,000.00","691,895,000.00","936,073,000.00", , , , , , , , , , 
DVC,DCA Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"620,000.00","454,000.00","-655,000.00","766,000.00","1,309,000.00","2,847,000.00","3,816,000.00","3,880,000.00","3,947,000.00","3,911,000.00","14,680,000.00","7,567,000.00","11,705,000.00","15,725,000.00","18,129,000.00","17,530,000.00","80,939,000.00", , , , , , , , , , 
DVC,DCA Group Limited,Annual Balance Sheet - Total Equity,"12,917,000.00","13,159,000.00","11,930,000.00","15,662,000.00","23,816,000.00","28,887,000.00","41,015,000.00","42,160,000.00","45,713,000.00","46,256,000.00","57,092,000.00","92,198,000.00","123,361,000.00","332,531,000.00","425,008,000.00","925,193,000.00","1,250,216,000.00", , , , , , , , , , 
DVC,DCA Group Limited,Annual Balance Sheet - Total Assets,"20,155,000.00","19,704,000.00","24,150,000.00","29,002,000.00","32,727,000.00","57,385,000.00","66,963,000.00","64,283,000.00","70,458,000.00","69,445,000.00","96,254,000.00","175,122,000.00","192,080,000.00","605,977,000.00","709,364,000.00","1,884,277,000.00","2,368,358,000.00", , , , , , , , , , 
EBO,EBOS Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,9.40%,10.08%, 
EBO,EBOS Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,"5,757,234,000.00","5,372,835,133.00", 
EBO,EBOS Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,"92,069,000.00","93,802,904.00", 
EBO,EBOS Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"979,039,000.00","930,607,402.00", 
EBO,EBOS Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"2,309,293,000.00","2,257,887,373.00", 
EHE,Estia Health Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,1.46%, 
EHE,Estia Health Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,"283,542,492.00", 
EHE,Estia Health Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"-22,523,276.00", 
EHE,Estia Health Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"577,100,000.00","563,913,936.00", 
EHE,Estia Health Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"887,800,000.00","1,146,757,426.00", 
ELX,Ellex Medical Lasers Limited,Annual Ratio Analysis - ROE,-52.91%,-29.47%,-72.20%,-92.18%,-73.57%,-14.87%,-8.03%,-16.41%,-69.03%,-81.77%,-110.46%,-58.55%,10.11%,5.34%,-0.68%,-3.80%,10.51%,9.86%,9.94%,-0.83%,11.56%,-2.19%,2.87%,-2.65%,2.13%,4.22%, 
ELX,Ellex Medical Lasers Limited,Annual Profit and Loss - Operating Revenue,"708,000.00","337,000.00","178,000.00","79,000.00","117,000.00","7,000.00","7,534.00","12,152.00","3,775.00","1,802.00","6,839.00",160.00,"27,354,000.00","26,063,000.00","24,665,000.00","28,351,000.00","34,691,000.00","45,502,000.00","51,181,000.00","59,254,000.00","48,553,000.00","43,373,000.00","47,503,000.00","42,804,000.00","54,378,000.00","62,679,000.00", 
ELX,Ellex Medical Lasers Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,741,000.00","-323,000.00","-535,000.00","-448,000.00","-206,000.00","-179,000.00","-137,782.00","-269,339.00","-670,353.00","-728,249.00","-368,000.00","-462,497.00","3,281,000.00","1,632,000.00","-206,000.00","-1,102,000.00","3,693,000.00","4,368,000.00","4,834,000.00","-22,615,000.00","3,760,000.00","-700,000.00","1,050,000.00","-816,000.00","788,000.00","1,680,000.00", 
ELX,Ellex Medical Lasers Limited,Annual Balance Sheet - Total Equity,"928,000.00","1,096,000.00","741,000.00","486,000.00","280,000.00","1,204,000.00","1,715,230.00","1,641,492.00","971,139.00","519,016.00","333,160.00","789,861.00","30,806,000.00","30,590,000.00","30,478,000.00","28,990,000.00","35,144,000.00","43,380,000.00","47,941,000.00","30,051,000.00","33,187,000.00","30,322,000.00","32,058,000.00","30,829,000.00","36,950,000.00","39,794,000.00", 
ELX,Ellex Medical Lasers Limited,Annual Balance Sheet - Total Assets,"1,392,000.00","1,198,000.00","844,000.00","545,000.00","305,000.00","1,226,000.00","1,762,088.00","1,732,554.00","1,014,872.00","567,063.00","534,072.00","1,145,661.00","38,769,000.00","37,075,000.00","38,314,000.00","39,055,000.00","46,476,000.00","63,687,000.00","71,941,000.00","50,905,000.00","51,578,000.00","48,382,000.00","44,932,000.00","47,346,000.00","54,228,000.00","58,980,000.00", 
EPL,Eyecare Partners Limited,Annual Ratio Analysis - ROE,28.85%,-18.46%,-13.10%,-12.34%,8.44%,-5.46%,-27.80%,0.14%,4.72%,20.89%,-57.81%, , , , , ,11.87%,40.47%,6.93%,4.78%,2.34%,3.26%, , , , , 
EPL,Eyecare Partners Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,"6,529,000.00","18,609,000.00","34,977,000.00","40,085,720.00","32,494,230.00","31,798,000.00","20,580,000.00","21,415,000.00", , , , , ,--,--,"16,287,000.00","27,787,000.00","30,160,000.00","27,855,000.00", , , , , 
EPL,Eyecare Partners Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"457,000.00","-146,000.00","-119,000.00","-652,000.00","1,428,000.00","-2,318,000.00","-9,981,613.00","9,583.00","-3,493,000.00","2,486,000.00","-5,825,000.00", , , , , ,"-167,735.00","-160,093.00","1,816,000.00","1,384,000.00","-4,372,000.00","827,000.00", , , , , 
EPL,Eyecare Partners Limited,Annual Balance Sheet - Total Equity,"936,000.00","791,000.00","672,000.00","2,909,000.00","16,918,000.00","16,738,000.00","6,756,117.00","6,765,700.00","10,028,000.00","12,701,000.00","6,876,000.00", , , , , ,"-235,457.00","-395,550.00","26,194,000.00","28,981,000.00","24,523,000.00","25,331,000.00", , , , , 
EPL,Eyecare Partners Limited,Annual Balance Sheet - Total Assets,"984,000.00","801,000.00","682,000.00","8,341,000.00","34,521,000.00","40,383,000.00","30,581,155.00","29,644,450.00","33,899,000.00","35,744,000.00","33,450,000.00", , , , , ,"4,991.00","1,224,648.00","28,028,000.00","39,380,000.00","33,770,000.00","33,334,000.00", , , , , 
FFC,Farmaforce Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, , 
FFC,Farmaforce Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--, , 
FFC,Farmaforce Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00, , 
FFC,Farmaforce Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"7,503,317.00", , 
FFC,Farmaforce Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"7,596,632.00", , 
FHM,Freehill Mining Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-36.52%,-75.41%,-323.28%,-151.92%,-37.83%,-40.90%,-104.09%,-82.33%,402.29%,116.11%,"-1,639.24%",88.16%,23.99%,38.67%,264.00%, 
FHM,Freehill Mining Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,"4,000.00","486,542.00","251,976.00","100,589.00","560,961.00","663,825.00","1,104,648.00","1,006,160.00","292,820.00",--,--,--,--,--,0.00, 
FHM,Freehill Mining Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-2,464,572.00","-3,794,742.00","-3,843,530.00","-1,018,501.00","-463,909.00","-589,964.00","-989,550.00","-498,672.00","-1,135,287.00","-1,240,937.00","-508,123.00","-343,197.00","-272,492.00","-386,056.00","819,513.00", 
FHM,Freehill Mining Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"6,749,249.00","5,031,950.00","1,188,920.00","670,417.00","1,226,265.00","1,442,427.00","950,707.00","605,680.00","-282,204.00","-832,725.00","35,185.00","-308,012.00","-580,504.00","-966,560.00","-73,127.00", 
FHM,Freehill Mining Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"8,402,797.00","6,861,500.00","1,709,072.00","948,006.00","1,433,097.00","1,697,244.00","1,170,752.00","922,745.00","281,296.00","298,544.00","586,585.00","500,416.00","478,499.00","60,143.00","30,497.00", 
FIT,Fitgenes Limited,Annual Ratio Analysis - ROE, , , , , , , , ,0.00%,7.43%,--, , ,4.42%,-13.61%,-129.34%,-12.65%,-52.40%,-111.76%,-149.72%,-25.02%,-997.59%,272.63%,85.92%, , , 
FIT,Fitgenes Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,--,--,--, , ,"1,892,866.00","5,595,814.00","7,946,540.00","8,144,435.00","19,609,452.00","18,642,299.00","27,175,003.00","12,582,122.00","488,635.00",--,--, , , 
FIT,Fitgenes Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,0.00,"13,830,000.00",0.00, , ,"173,431.00","-767,539.00","-4,473,670.00","-1,075,363.00","-3,105,658.00","-2,630,420.00","-880,024.00","-382,900.00","-990,414.00","-599,361.00","-476,107.00", , , 
FIT,Fitgenes Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"170,171,000.00","186,077,000.00",0.00, , ,"3,759,970.00","5,733,330.00","3,441,383.00","8,633,681.00","7,200,215.00","3,359,448.00","3,203,097.00","2,796,926.00","379,517.00","-219,844.00","-554,136.00", , , 
FIT,Fitgenes Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"29,964,000.00","269,026,992.00",0.00, , ,"4,442,375.00","8,055,761.00","4,789,428.00","10,534,446.00","15,579,246.00","17,855,424.00","16,073,540.00","13,792,439.00","544,588.00","88,623.00","63,168.00", , , 
FNC,Foundation Healthcare Limited,Annual Ratio Analysis - ROE,-109.55%,51.44%,4.01%,-220.66%,-198.67%,"-2,850.00%",22.21%,-153.88%,-232.10%, ,-10.42%,-17.90%, , , , , , , , , , , , , , , 
FNC,Foundation Healthcare Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,"529,000.00","464,000.00","826,123.00","226,635.00","17,324,140.00", ,"4,345,000.00","71,486,000.00", , , , , , , , , , , , , , , 
FNC,Foundation Healthcare Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,296,000.00","609,000.00","339,000.00","-618,000.00","-453,000.00","-440,000.00","-30,871,624.00","-21,538,124.00","-17,960,456.00", ,"-6,216,000.00","-28,336,000.00", , , , , , , , , , , , , , , 
FNC,Foundation Healthcare Limited,Annual Balance Sheet - Total Equity,"1,183,000.00","1,184,000.00","1,523,000.00","905,000.00","452,000.00","12,000.00","20,393,630.00","11,148,384.00","4,621,452.00", ,"29,744,000.00","161,566,000.00", , , , , , , , , , , , , , , 
FNC,Foundation Healthcare Limited,Annual Balance Sheet - Total Assets,"2,057,000.00","2,284,000.00","2,200,000.00","1,162,000.00","746,000.00","416,000.00","24,162,406.00","19,166,310.00","11,184,994.00", ,"42,893,000.00","286,826,000.00", , , , , , , , , , , , , , , 
FPH,Fisher & Paykel Healthcare Corporation Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,46.39%,53.76%,37.81%,28.60%,31.98%,34.30%,29.77%,18.03%,30.46%,24.43%,20.41%,18.41%,20.70%,23.90%,24.02%,26.48%
FPH,Fisher & Paykel Healthcare Corporation Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,"159,126,990.00","177,340,117.00","191,119,054.00","187,304,741.00","221,917,909.00","247,476,068.00","308,790,450.00","299,356,234.00","401,451,959.00","367,884,540.00","344,764,705.00","367,790,386.00","406,972,079.00","533,347,715.00","631,694,948.00","737,380,180.00"
FPH,Fisher & Paykel Healthcare Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"8,009,736.00","39,817,986.00","66,816,973.00","47,680,439.00","56,511,135.00","59,799,145.00","50,932,802.00","30,523,492.00","51,457,747.00","55,506,392.00","38,577,941.00","50,520,094.00","61,820,442.00","91,035,550.00","111,008,337.00","129,211,711.00"
FPH,Fisher & Paykel Healthcare Corporation Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"125,500,453.00","142,204,848.00","176,717,991.00","166,688,458.00","176,726,486.00","174,352,991.00","171,099,911.00","169,303,452.00","168,927,567.00","227,170,864.00","230,361,029.00","274,351,457.00","298,644,897.00","380,941,750.00","462,177,538.00","487,990,090.00"
FPH,Fisher & Paykel Healthcare Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"195,301,592.00","178,152,560.00","209,652,644.00","195,408,821.00","211,954,721.00","228,606,837.00","242,853,227.00","286,983,646.00","342,101,041.00","368,120,108.00","380,594,117.00","450,791,174.00","496,306,964.00","591,243,785.00","657,004,413.00","690,813,513.00"
GGL1,Gribbles Group Limited (The),Annual Ratio Analysis - ROE, , , , , , , , , , ,2.52%,0.59%,2.13%,3.52%,-6.73%, , , , , , , , , , , , 
GGL1,Gribbles Group Limited (The),Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,"6,996,000.00","32,061,000.00","183,806,000.00","232,066,000.00","254,566,000.00", , , , , , , , , , , , 
GGL1,Gribbles Group Limited (The),Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"533,000.00","-9,215,000.00","1,146,000.00","10,682,000.00","-51,622,000.00", , , , , , , , , , , , 
GGL1,Gribbles Group Limited (The),Annual Balance Sheet - Total Equity, , , , , , , , , , ,"104,503,000.00","288,461,000.00","292,576,000.00","292,492,000.00","247,005,000.00", , , , , , , , , , , , 
GGL1,Gribbles Group Limited (The),Annual Balance Sheet - Total Assets, , , , , , , , , , ,"110,009,000.00","402,295,000.00","440,251,000.00","461,410,000.00","445,114,000.00", , , , , , , , , , , , 
GID,"GI Dynamics, Inc",Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-40.21%,-64.22%,-57.03%,-96.07%,-192.58%, 
GID,"GI Dynamics, Inc",Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,"230,405.00","643,297.00","2,520,116.00","3,447,939.00","1,801,259.00", 
GID,"GI Dynamics, Inc",Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"-25,953,131.00","-25,795,454.00","-39,760,840.00","-58,772,250.00","-48,126,197.00", 
GID,"GI Dynamics, Inc",Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"86,828,000.00","64,544,111.00","40,165,639.00","69,719,490.00","61,177,761.00","24,990,418.00", 
GID,"GI Dynamics, Inc",Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"89,703,000.00","70,801,496.00","47,077,234.00","77,475,413.00","72,543,282.00","29,813,851.00", 
GLH,Global Health Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,1.16%,2.03%,-152.49%,-16.91%,-4.36%,9.01%,16.03%,-134.07%,232.50%,58.18%,-68.76%,197.12%,-50.86%,380.37%,81.82%,51.32%,28.15%, 
GLH,Global Health Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"2,801,322.00","3,335,291.00","670,073.00","5,337,319.00","6,105,485.00","6,688,296.00","6,398,796.00","8,991,374.00","5,170,021.00","5,456,256.00","6,355,736.00","6,383,312.00","4,679,060.00","5,175,547.00","5,025,679.00","4,498,430.00","4,768,901.00","3,954,336.00", 
GLH,Global Health Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-74,687.00","136,305.00","242,999.00","-7,941,925.00","-1,319,462.00","-695,498.00","457,459.00","987,572.00","-2,529,410.00","-3,446,595.00","-542,226.00","-301,306.00","-812,789.00","-230,821.00","-657,797.00","1,096,848.00","1,443,513.00","1,059,907.00", 
GLH,Global Health Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"11,745,000.00","11,957,004.00","5,190,232.00","4,768,281.00","4,581,809.00","5,075,374.00","6,071,537.00","1,702,326.00","-1,557,953.00","-1,005,370.00","297,418.00","-556,582.00","301,210.00","-310,234.00","1,203,045.00","2,675,052.00","3,628,006.00", 
GLH,Global Health Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"12,840,562.00","13,999,792.00","8,555,177.00","8,012,521.00","7,919,927.00","9,147,952.00","12,306,731.00","5,079,796.00","1,718,697.00","2,089,373.00","3,425,832.00","1,708,065.00","2,490,100.00","2,282,222.00","3,712,846.00","4,973,267.00","6,023,339.00", 
GOD,Global Doctor Limited,Annual Ratio Analysis - ROE,4.46%,-35.61%,-7.70%,-17.38%,-79.05%,-43.21%,-16.35%,-10.01%,-29.90%,-12.97%,-199.62%,-424.22%, , , , , , , , , , , , , , , 
GOD,Global Doctor Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,"157,017.00","1,887,735.00", , , , , , , , , , , , , , , 
GOD,Global Doctor Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-144,000.00","-646,000.00","-686,000.00","-1,652,000.00","-2,104,000.00","-177,000.00","1,845,432.00","-1,988,354.00","-502,486.00","-551,835.00","-4,970,000.00","-4,263,677.00", , , , , , , , , , , , , , , 
GOD,Global Doctor Limited,Annual Balance Sheet - Total Equity,"2,444,000.00","1,814,000.00","2,464,000.00","1,726,000.00","482,000.00","405,000.00","2,745,079.00","756,725.00","550,039.00","4,254,849.00","2,489,201.00","1,005,065.00", , , , , , , , , , , , , , , 
GOD,Global Doctor Limited,Annual Balance Sheet - Total Assets,"2,476,000.00","1,839,000.00","3,079,000.00","1,883,000.00","542,000.00","447,000.00","2,792,600.00","786,142.00","1,072,900.00","4,365,948.00","4,042,574.00","2,850,387.00", , , , , , , , , , , , , , , 
HCN,Health Communication Network Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,-10.86%,-21.47%,-157.93%,-783.19%,67.86%,78.59%, , , , , , , , , , , , 
HCN,Health Communication Network Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"10,423,000.00","12,832,000.00","13,448,000.00","16,141,892.00","31,604,479.00","34,252,105.00","29,485,000.00","28,901,000.00", , , , , , , , , , , , 
HCN,Health Communication Network Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-1,757,000.00","-1,235,000.00","-2,393,000.00","-7,809,584.00","-28,569,846.00","-10,500,955.00","1,678,000.00","4,079,000.00", , , , , , , , , , , , 
HCN,Health Communication Network Limited,Annual Balance Sheet - Total Equity, , , , , , , ,--,--,"22,033,000.00","36,374,513.00","8,597,831.00","375,007.00","2,083,000.00","5,025,000.00", , , , , , , , , , , , 
HCN,Health Communication Network Limited,Annual Balance Sheet - Total Assets, , , , , , , ,--,--,"28,425,000.00","49,693,449.00","26,742,668.00","21,931,873.00","23,263,000.00","24,176,000.00", , , , , , , , , , , , 
HIN,"HeartWare International, Inc.",Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,-19.89%,-38.98%,-75.08%,-88.82%,-35.94%,-17.52%,-43.42%,-128.60%, , , , 
HIN,"HeartWare International, Inc.",Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,--,--,--,--,"478,924.00","26,950,365.00","54,279,664.00","81,492,713.00","106,820,107.00", , , , 
HIN,"HeartWare International, Inc.",Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"-14,683,862.00","-25,461,888.00","-26,376,647.00","-34,300,838.00","-23,312,362.00","-28,925,415.00","-54,209,334.00","-84,474,191.00", , , , 
