ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
BXB,Brambles Limited,Annual Balance Sheet - Total Assets,"2,448,065,000.00","2,554,777,000.00","3,156,890,000.00","3,289,000,000.00","2,841,400,000.00","3,236,700,000.00","2,967,200,000.00","3,137,500,160.00","3,955,600,000.00","3,955,100,160.00","4,701,800,000.00","5,243,100,000.00","10,313,000,000.00","9,512,000,000.00","9,297,500,000.00","8,695,300,000.00","8,876,362,168.00","5,911,865,205.00","5,855,807,188.00","6,283,583,929.00","5,761,234,307.00","7,233,448,179.00","7,404,278,284.00","8,573,477,088.00","7,895,647,558.00","9,888,802,083.00", 
CAB,Cabcharge Australia Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,0.00%,0.00%,12.27%,13.04%,15.62%,16.80%,18.25%,19.73%,24.25%,23.81%,22.41%,21.95%,19.53%,19.93%,20.60%,19.53%,17.97%,14.46%, 
CAB,Cabcharge Australia Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"333,280,000.00","359,264,000.00","395,362,000.00","447,277,000.00","473,172,954.00","539,813,190.00","577,284,023.00","641,682,423.00","689,116,000.00","776,565,000.00","128,075,000.00","148,090,000.00","171,480,000.00","173,223,000.00","174,117,000.00","184,215,000.00","192,088,000.00","196,098,000.00","196,789,000.00","187,469,000.00", 
CAB,Cabcharge Australia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,0.00,0.00,0.00,0.00,"10,958,711.00","12,520,000.00","16,096,447.00","20,166,699.00","23,132,000.00","27,230,000.00","38,023,000.00","51,820,000.00","59,019,000.00","61,382,000.00","57,604,000.00","46,126,000.00","59,971,000.00","60,593,000.00","56,119,000.00","46,548,000.00", 
CAB,Cabcharge Australia Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"45,901,000.00","84,203,000.00","89,294,554.00","95,994,840.00","103,503,138.00","120,619,291.00","126,729,000.00","137,992,000.00","156,773,000.00","217,611,000.00","263,408,000.00","279,703,000.00","294,905,000.00","306,780,000.00","320,773,000.00","339,131,000.00","366,286,000.00","393,035,000.00", 
CAB,Cabcharge Australia Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"79,598,000.00","93,151,000.00","102,940,984.00","110,408,761.00","137,796,790.00","145,768,832.00","158,404,000.00","166,536,000.00","228,794,000.00","310,188,000.00","377,694,000.00","418,905,000.00","448,866,000.00","478,954,000.00","520,705,000.00","573,136,000.00","560,334,000.00","556,802,000.00", 
CCP,Credit Corp Group Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,--,24.00%,20.52%,25.78%,25.54%,30.98%,33.78%,29.68%,8.02%,14.58%,15.32%,20.15%,21.79%,22.88%,21.79%,21.33%, 
CCP,Credit Corp Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"1,628,000.00","1,920,000.00","2,103,000.00","4,989,050.00","8,429,957.00","16,486,383.00","27,546,785.00","50,259,939.00","40,827,596.00","60,055,313.00","149,690,000.00","155,077,000.00","93,317,000.00","113,528,000.00","124,394,000.00","142,374,000.00","170,968,000.00","188,327,000.00", 
CCP,Credit Corp Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"310,000.00","439,000.00",0.00,"1,472,800.00","2,116,891.00","3,339,288.00","5,342,100.00","8,143,692.00","14,401,741.00","19,677,070.00","5,361,000.00","11,397,000.00","13,543,000.00","21,024,000.00","26,578,000.00","31,986,000.00","34,765,000.00","38,411,000.00", 
CCP,Credit Corp Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,0.00,"6,135,765.00","10,318,158.00","12,953,170.00","20,948,960.00","26,335,492.00","42,613,507.00","66,150,552.00","66,805,000.00","74,493,000.00","88,427,000.00","104,341,000.00","121,982,000.00","139,792,000.00","159,555,000.00","180,110,000.00", 
CCP,Credit Corp Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,0.00,"7,946,251.00","15,273,706.00","17,051,678.00","43,031,697.00","59,828,539.00","123,622,467.00","205,788,425.00","218,849,000.00","179,178,000.00","157,143,000.00","157,089,000.00","146,981,000.00","181,028,000.00","226,518,000.00","273,999,000.00", 
CCW,Carlovers Carwash Limited,Annual Ratio Analysis - ROE, , , , ,11.52%,9.41%,9.34%,1.96%,-37.75%,-12.78%,6.68%,-18.49%,-26.69%, , , , , , , , , , , , , , 
CCW,Carlovers Carwash Limited,Annual Profit and Loss - Operating Revenue, , , , ,"5,174,000.00","8,673,000.00","12,939,000.00","16,078,000.00","15,888,000.00","15,234,000.00","12,103,000.00","66,810,000.00","83,567,000.00", , , , , , , , , , , , , , 
CCW,Carlovers Carwash Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"924,000.00","1,096,000.00","1,133,000.00","433,000.00","-11,903,000.00","-1,495,000.00","661,000.00","-2,406,000.00","-6,007,000.00", , , , , , , , , , , , , , 
CCW,Carlovers Carwash Limited,Annual Balance Sheet - Total Equity, , , , ,"8,021,000.00","11,653,000.00","12,127,000.00","22,081,000.00","10,178,000.00","11,699,000.00","11,874,000.00","19,143,000.00","12,458,000.00", , , , , , , , , , , , , , 
CCW,Carlovers Carwash Limited,Annual Balance Sheet - Total Assets, , , , ,"9,260,000.00","17,841,000.00","29,371,000.00","36,279,000.00","25,748,000.00","23,451,000.00","20,732,000.00","48,734,000.00","41,940,000.00", , , , , , , , , , , , , , 
CDC1,Child Care Centres Australia Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,32.75%,3.19%,1.08%, , , , , , , , , , , , 
CDC1,Child Care Centres Australia Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , ,"18,443,000.00","19,139,000.00","37,099,000.00", , , , , , , , , , , , 
CDC1,Child Care Centres Australia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,"4,733,000.00","36,000.00","383,000.00", , , , , , , , , , , , 
CDC1,Child Care Centres Australia Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"14,452,000.00","25,266,000.00","82,337,000.00", , , , , , , , , , , , 
CDC1,Child Care Centres Australia Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"21,060,000.00","47,284,000.00","104,317,000.00", , , , , , , , , , , , 
CGR,CML Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,0.00%,-69.37%,27.46%,27.92%,18.26%,10.83%,0.17%, 
CGR,CML Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , ,--,"17,104,704.00","16,726,280.00","71,048,356.00","100,066,000.00","138,858,000.00","161,931,000.00", 
CGR,CML Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , ,0.00,"-1,287,130.00","831,670.00","860,573.00","766,000.00","1,112,000.00","17,000.00", 
CGR,CML Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , ,"1,742,397.00","1,855,409.00","3,028,279.00","4,064,889.00","4,195,000.00","10,267,000.00","9,903,000.00", 
CGR,CML Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"7,026,630.00","7,118,123.00","7,423,410.00","15,046,466.00","17,288,000.00","32,149,000.00","66,387,000.00", 
CLH,Collection House Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,8.16%,13.45%,23.83%,9.96%,11.71%,12.77%,7.98%,8.49%,6.43%,7.97%,9.71%,10.55%,11.62%,12.67%,11.99%,13.17%, 
CLH,Collection House Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"5,524,000.00","7,758,000.00","20,537,000.00","56,257,000.00","117,407,000.00","119,336,000.00","116,528,000.00","125,117,000.00","134,377,000.00","103,996,000.00","93,957,000.00","99,743,000.00","101,062,000.00","78,042,000.00","89,057,000.00","135,842,000.00","107,021,000.00","125,522,000.00", 
CLH,Collection House Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-6,000.00","257,000.00","2,658,000.00","9,324,000.00","18,588,000.00","7,523,000.00","10,225,000.00","11,814,000.00","5,825,000.00","3,776,000.00","12,317,000.00","7,854,000.00","8,923,000.00","10,117,000.00","12,682,000.00","15,614,000.00","18,705,000.00","22,483,000.00", 
CLH,Collection House Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"32,586,226.00","71,603,000.00","80,866,000.00","82,152,000.00","90,398,000.00","94,773,000.00","75,091,000.00","77,078,000.00","85,123,000.00","87,960,000.00","91,872,000.00","95,864,000.00","109,170,000.00","123,267,000.00","155,989,000.00","170,665,000.00", 
CLH,Collection House Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"38,918,165.00","92,523,000.00","132,206,000.00","157,694,000.00","167,213,000.00","183,515,000.00","159,357,000.00","158,638,000.00","176,085,000.00","180,808,000.00","180,954,000.00","198,477,000.00","222,611,000.00","239,578,000.00","285,230,000.00","315,654,000.00", 
CLL,P Cleland Enterprises Limited,Annual Ratio Analysis - ROE,8.75%,9.49%,8.07%,7.94%,10.30%,6.28%,8.26%,13.09%,18.75%,13.47%,5.15%,-1.07%,-30.87%,-92.99%,10.77%,0.33%,2.48%, , , , , , , , , , 
CLL,P Cleland Enterprises Limited,Annual Profit and Loss - Operating Revenue,"25,442,000.00","27,052,000.00","29,724,000.00","33,520,000.00","39,763,000.00","44,221,000.00","45,383,784.00","47,105,564.00","51,142,616.00","51,252,912.00","48,039,709.00","58,865,613.00","70,768,611.00","33,646,454.00","6,041,546.00","727,343.00","767,252.00", , , , , , , , , , 
CLL,P Cleland Enterprises Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,260,000.00","1,457,000.00","1,258,000.00","1,235,000.00","2,294,000.00","644,000.00","1,533,791.00","3,428,404.00","3,438,289.00","3,754,861.00","1,554,000.00","-1,218,706.00","-8,919,129.00","-3,387,847.00","-3,404,006.00","30,023.00","228,609.00", , , , , , , , , , 
CLL,P Cleland Enterprises Limited,Annual Balance Sheet - Total Equity,"14,398,000.00","15,350,000.00","16,285,000.00","17,096,000.00","23,208,000.00","22,677,000.00","23,033,689.00","24,685,227.00","26,434,439.00","23,892,508.00","28,965,674.00","26,244,874.00","19,060,088.00","8,243,201.00","8,966,626.00","8,981,969.00","9,210,578.00", , , , , , , , , , 
CLL,P Cleland Enterprises Limited,Annual Balance Sheet - Total Assets,"32,165,000.00","33,834,000.00","37,021,000.00","38,339,000.00","46,398,000.00","45,754,000.00","45,327,375.00","43,953,252.00","47,308,161.00","42,626,487.00","51,358,596.00","84,282,837.00","81,564,333.00","16,824,455.00","10,293,230.00","9,930,764.00","9,360,071.00", , , , , , , , , , 
CLQ,Clean TeQ Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,24.32%,4.05%,9.12%,-46.87%,6.35%,-37.63%,-44.31%,-43.36%, 
CLQ,Clean TeQ Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,"14,846,000.00","7,163,000.00","15,690,000.00","6,573,000.00","9,955,000.00","10,198,000.00","5,622,000.00","231,000.00", 
CLQ,Clean TeQ Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"2,924,000.00","511,000.00","1,334,000.00","-5,274,000.00","1,248,000.00","-4,631,000.00","-4,910,000.00","-8,225,000.00", 
CLQ,Clean TeQ Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"10,049,995.00","12,025,000.00","12,611,000.00","14,631,000.00","11,252,000.00","15,747,000.00","11,195,000.00","11,080,000.00","14,770,000.00", 
CLQ,Clean TeQ Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"11,574,797.00","15,134,000.00","18,775,000.00","22,215,000.00","17,101,000.00","22,838,000.00","19,720,000.00","19,399,000.00","19,983,000.00", 
CMG,Chandler Macleod Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,4.59%,-0.28%,-7.91%,-36.18%,14.20%,1.27%,0.65%,6.35%,7.04%,2.61%,2.30%,6.97%,7.94%,11.06%,11.86%,7.53%, , 
CMG,Chandler Macleod Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"1,092,632.00",0.00,"4,925,250.00","7,005,235.00","8,532,035.00","9,019,271.00","76,008,000.00","675,672,000.00","777,684,000.00","849,406,000.00","865,553,000.00","817,901,000.00","1,169,230,000.00","1,547,830,000.00","1,502,601,000.00","1,412,242,000.00", , 
CMG,Chandler Macleod Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"110,763.00","-6,415.00","-443,050.00","-1,948,994.00","898,021.00","78,324.00","808,000.00","5,355,000.00","7,307,000.00","2,744,000.00","-13,326,000.00","13,688,000.00","12,051,000.00","16,374,000.00","11,075,000.00","13,469,000.00", , 
CMG,Chandler Macleod Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"2,415,000.00","2,271,537.00","5,600,623.00","5,387,464.00","6,322,983.00","6,145,152.00","124,548,000.00","84,363,000.00","103,777,000.00","105,084,000.00","126,286,000.00","138,719,000.00","151,823,000.00","158,585,000.00","156,833,000.00","190,121,000.00", , 
CMG,Chandler Macleod Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"2,427,369.00","2,808,867.00","6,661,585.00","7,975,269.00","8,180,359.00","7,295,061.00","213,008,000.00","183,029,000.00","201,076,000.00","230,213,000.00","219,594,000.00","210,700,000.00","310,815,000.00","368,014,000.00","376,825,000.00","389,967,000.00", , 
CMN,Cumminscorp Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%,-274.33%,"-1,568.75%", , , , , , , , , 
CMN,Cumminscorp Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,"3,230,111.00","5,286,856.00", , , , , , , , , 
CMN,Cumminscorp Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00,"-8,571,252.00","-3,076,272.00", , , , , , , , , 
CMN,Cumminscorp Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"16,906,577.00","3,124,410.00","196,097.00", , , , , , , , , 
CMN,Cumminscorp Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"18,204,309.00","5,276,655.00","4,769,285.00", , , , , , , , , 
CMV,CMA Corporation Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,10.85%,3.76%,11.14%,10.35%,-30.89%,-36.88%,"-1,417.29%","-1,676.35%", , , , 
CMV,CMA Corporation Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,"21,138,000.00","117,081,000.00","237,171,000.00","532,252,000.00","414,735,000.00","348,663,000.00","337,917,000.00","238,141,000.00", , , , 
CMV,CMA Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"3,006,000.00","1,696,000.00","6,517,000.00","18,076,000.00","-72,693,000.00","-72,391,000.00","-123,593,000.00","-75,586,000.00", , , , 
CMV,CMA Corporation Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"27,711,000.00","45,136,000.00","58,493,000.00","174,582,000.00","181,629,000.00","132,018,000.00","4,170,000.00","2,884,000.00", , , , 
CMV,CMA Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"54,124,000.00","97,811,000.00","146,562,000.00","389,829,000.00","390,762,000.00","335,349,000.00","207,435,000.00","153,898,000.00", , , , 
CND,Clarius Group Limited,Annual Ratio Analysis - ROE, , , , , , , ,34.55%,25.19%,20.57%,15.90%,13.28%,7.62%,8.63%,9.81%,12.30%,16.47%,16.02%,12.19%,-9.69%,2.90%,-11.42%,-11.99%,-112.20%,-3.92%,-26.60%, 
CND,Clarius Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"57,979,340.00","104,859,000.00","165,386,000.00","204,199,000.00","214,390,000.00","177,115,000.00","161,882,000.00","179,231,000.00","231,779,000.00","270,020,000.00","297,405,000.00","321,085,000.00","293,150,000.00","266,182,000.00","267,236,000.00","273,374,000.00","225,278,000.00","179,392,000.00","178,953,000.00", 
CND,Clarius Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"2,483,885.00","3,273,000.00","4,366,000.00","5,202,000.00","3,565,000.00","3,025,000.00","3,532,000.00","4,552,000.00","7,150,000.00","11,809,000.00","13,551,000.00","11,333,000.00","-8,322,000.00","3,019,000.00","-10,311,000.00","-9,443,000.00","-42,214,000.00","-1,677,000.00","-11,328,000.00", 
CND,Clarius Group Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"7,189,421.00","12,484,000.00","21,221,000.00","32,727,000.00","35,665,000.00","39,719,000.00","42,721,000.00","46,404,000.00","58,146,000.00","71,697,000.00","84,581,000.00","92,935,000.00","85,909,000.00","104,050,000.00","90,282,000.00","78,776,000.00","36,980,000.00","35,488,000.00","24,533,000.00", 
CND,Clarius Group Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"17,349,532.00","31,048,000.00","44,350,000.00","58,665,000.00","67,606,000.00","63,290,000.00","59,600,000.00","73,375,000.00","84,388,000.00","115,363,000.00","121,277,000.00","148,997,000.00","124,958,000.00","129,351,000.00","115,666,000.00","108,234,000.00","58,040,000.00","59,239,000.00","47,141,000.00", 
COF,Coffey International Limited,Annual Ratio Analysis - ROE,25.55%,18.58%,17.59%,20.88%,24.81%,24.46%,17.55%,22.32%,14.14%,11.08%,19.32%,0.39%,22.50%,28.80%,27.71%,25.72%,20.00%,11.00%,7.85%,8.65%,7.04%,0.25%,-0.52%,6.69%,4.90%,20.66%, 
COF,Coffey International Limited,Annual Profit and Loss - Operating Revenue,"22,200,000.00","25,300,000.00","21,352,000.00","23,377,000.00","26,311,000.00","31,397,000.00","32,734,000.00","33,757,000.00","36,880,000.00","42,291,000.00","65,075,000.00","97,548,000.00","111,099,000.00","110,450,000.00","131,006,000.00","168,450,000.00","251,462,000.00","368,655,000.00","558,571,000.00","298,203,000.00","769,582,000.00","662,846,000.00","667,595,000.00","686,594,000.00","624,945,000.00","556,328,000.00", 
COF,Coffey International Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"3,421,000.00","2,661,000.00","1,324,000.00","2,472,000.00","3,106,000.00","3,119,000.00","2,462,000.00","3,273,000.00","2,059,000.00","1,550,000.00","2,738,000.00","-652,000.00","3,190,000.00","5,133,000.00","7,022,000.00","10,187,000.00","11,661,000.00","13,640,000.00","15,939,000.00","17,181,000.00","14,789,000.00","-69,844,000.00","-34,206,000.00","-911,000.00","4,457,000.00","-18,048,000.00", 
COF,Coffey International Limited,Annual Balance Sheet - Total Equity,"13,392,000.00","14,319,000.00","13,100,000.00","12,270,000.00","12,519,000.00","12,752,000.00","14,027,000.00","14,665,000.00","14,561,000.00","13,983,000.00","14,169,000.00","12,685,000.00","14,175,000.00","17,822,000.00","25,343,000.00","34,160,000.00","66,998,000.00","182,151,000.00","196,062,000.00","191,143,000.00","198,217,000.00","122,435,000.00","133,384,000.00","137,246,000.00","140,255,000.00","123,789,000.00", 
COF,Coffey International Limited,Annual Balance Sheet - Total Assets,"19,575,000.00","19,861,000.00","19,757,000.00","19,906,000.00","19,811,000.00","20,203,000.00","19,908,000.00","21,184,000.00","21,662,000.00","20,758,000.00","37,140,000.00","38,474,000.00","35,754,000.00","38,576,000.00","53,876,000.00","67,990,000.00","173,405,000.00","288,743,000.00","444,067,000.00","471,052,000.00","478,685,000.00","377,839,000.00","338,809,000.00","325,251,000.00","310,668,000.00","290,949,000.00", 
CRH,Crowe Horwath Australasia Ltd,Annual Ratio Analysis - ROE,7.22%,-17.25%,-16.27%,0.68%,3.67%,-3.41%,-16.36%,12.99%,-2.07%,4.39%,6.05%,6.21%,7.58%,4.76%,6.71%,8.15%,13.01%,10.00%,11.12%,9.09%,8.32%,6.39%,3.78%,4.58%,3.13%, , 
CRH,Crowe Horwath Australasia Ltd,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"988,000.00",0.00,"156,672,000.00","201,326,000.00","106,000.00","303,150,000.00","392,520,000.00","420,567,000.00","412,491,000.00","405,648,000.00","413,119,000.00","405,546,000.00","393,702,000.00", , 
CRH,Crowe Horwath Australasia Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"242,000.00","-867,000.00","-477,000.00","-535,000.00","25,000.00","-138,000.00","-710,115.00","-9,151.00","-77,892.00","1,204,715.00","2,792,000.00","4,559,000.00","7,154,000.00","5,137,000.00","8,039,000.00","12,087,000.00","21,807,000.00","24,407,000.00","29,245,000.00","6,483,000.00","23,423,000.00","17,759,000.00","10,198,000.00","7,010,000.00","-88,211,000.00", , 
CRH,Crowe Horwath Australasia Ltd,Annual Balance Sheet - Total Equity,"3,354,000.00","2,487,000.00","2,010,000.00","1,475,000.00","1,499,000.00","1,291,000.00","367,551.00","642,829.00","2,951,529.00","17,360,317.00","38,967,182.00","65,065,000.00","83,135,000.00","102,634,000.00","116,077,000.00","148,330,000.00","167,576,000.00","244,180,000.00","263,002,000.00","263,609,000.00","281,369,000.00","278,018,000.00","269,774,000.00","264,681,000.00","177,083,000.00", , 
CRH,Crowe Horwath Australasia Ltd,Annual Balance Sheet - Total Assets,"6,893,000.00","5,446,000.00","5,302,000.00","5,456,000.00","5,039,000.00","5,146,000.00","2,805,654.00","1,611,761.00","3,558,488.00","21,817,700.00","49,322,111.00","82,551,000.00","118,710,000.00","147,736,000.00","168,868,000.00","198,375,000.00","243,359,000.00","349,731,000.00","435,409,000.00","420,509,000.00","413,042,000.00","403,571,000.00","406,373,000.00","403,787,000.00","308,839,000.00", , 
CRU,Catalyst Recruitment Systems Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,40.00%,27.74%,21.39%,11.21%,17.37%,21.22%,16.99%,16.13%, , , , , , , , , , 
CRU,Catalyst Recruitment Systems Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"50,099,992.00","56,214,411.00","59,494,150.00","68,373,470.00","87,486,548.00","111,435,264.00","1,412,000.00","3,253,000.00", , , , , , , , , , 
CRU,Catalyst Recruitment Systems Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"1,922,868.00","1,375,000.00","1,306,107.00","687,507.00","1,347,286.00","2,326,219.00","2,547,000.00","3,381,000.00", , , , , , , , , , 
CRU,Catalyst Recruitment Systems Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"4,807,377.00","5,727,619.00","6,106,226.00","6,131,232.00","7,757,082.00","10,960,909.00","14,995,000.00","20,961,000.00", , , , , , , , , , 
CRU,Catalyst Recruitment Systems Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"8,693,258.00","8,815,730.00","8,730,814.00","10,014,637.00","18,489,470.00","23,865,118.00","26,820,000.00","32,934,000.00", , , , , , , , , , 
CUP,Countplus Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,18.21%,20.89%,21.10%,21.88%,19.59%, 
CUP,Countplus Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,"93,162,000.00","107,146,000.00","114,388,000.00","122,519,000.00","122,014,000.00", 
CUP,Countplus Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"13,296,000.00","11,310,000.00","11,083,000.00","11,313,000.00","9,934,000.00", 
CUP,Countplus Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"132,964,000.00","49,047,000.00","53,603,000.00","51,985,000.00","51,164,000.00","53,250,000.00", 
CUP,Countplus Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"159,343,000.00","87,058,000.00","95,021,000.00","101,626,000.00","99,761,000.00","105,438,000.00", 
CWY,Cleanaway Waste Management Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,19.04%,27.24%,8.01%,11.81%,4.40%,2.28%,2.41%,2.70%,3.44%,-14.76%,4.78%, 
CWY,Cleanaway Waste Management Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,"464,147,000.00","646,638,000.00","1,277,952,000.00","2,185,601,000.00","2,199,031,000.00","2,071,420,000.00","2,179,230,000.00","2,283,800,000.00","2,294,000,000.00","1,413,100,000.00","1,373,400,000.00", 
CWY,Cleanaway Waste Management Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"24,849,000.00","48,070,000.00","114,302,000.00","195,567,000.00","-216,107,000.00","72,736,000.00","-280,520,000.00","32,200,000.00","-200,400,000.00","28,900,000.00","-15,400,000.00", 
CWY,Cleanaway Waste Management Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"122,844,000.00","181,425,000.00","1,295,630,000.00","1,507,591,000.00","1,356,334,000.00","2,202,594,000.00","1,836,385,000.00","2,151,300,000.00","2,007,300,000.00","2,058,700,000.00","1,754,700,000.00", 
CWY,Cleanaway Waste Management Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"430,773,000.00","609,720,000.00","4,027,461,000.00","4,249,137,000.00","4,250,777,000.00","4,279,303,000.00","3,715,906,000.00","3,759,600,000.00","3,636,400,000.00","2,733,400,000.00","2,869,700,000.00", 
CXP,Corporate Express Australia Limited,Annual Ratio Analysis - ROE, , , , ,16.39%,5.87%,5.54%,-5.20%,-4.85%,19.15%,27.50%,29.34%,28.85%,28.84%,28.78%,32.41%,29.48%,41.69%, ,33.97%,27.68%, , , , , , 
CXP,Corporate Express Australia Limited,Annual Profit and Loss - Operating Revenue, , , , ,"51,812,000.00","87,489,000.00","131,185,000.00","285,870,016.00","273,608,000.00","384,052,000.00","494,237,000.00","632,236,000.00","756,580,000.00","896,343,000.00","1,012,183,000.00","1,148,657,000.00","1,239,080,000.00","1,302,168,000.00", ,"1,360,216,000.00","1,160,986,000.00", , , , , , 
CXP,Corporate Express Australia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"531,000.00","1,944,000.00","1,890,000.00","-5,948,000.00","-3,532,000.00","13,016,000.00","25,088,000.00","32,031,000.00","43,413,000.00","45,744,000.00","58,223,000.00","66,016,000.00","67,622,000.00","68,039,000.00", ,"63,097,000.00","57,151,000.00", , , , , , 
CXP,Corporate Express Australia Limited,Annual Balance Sheet - Total Equity, , , , ,"5,730,000.00","33,138,000.00","58,436,000.00","61,547,000.00","60,646,000.00","74,127,000.00","91,229,000.00","109,184,000.00","150,464,000.00","171,762,000.00","202,326,000.00","203,675,000.00","229,414,000.00","163,184,000.00", ,"183,897,000.00","206,459,000.00", , , , , , 
CXP,Corporate Express Australia Limited,Annual Balance Sheet - Total Assets, , , , ,"17,332,000.00","77,597,000.00","111,386,000.00","145,464,000.00","134,956,000.00","159,810,000.00","189,181,000.00","234,000,000.00","294,002,000.00","354,792,000.00","396,203,000.00","423,771,000.00","467,889,000.00","508,340,000.00", ,"526,078,000.00","525,216,000.00", , , , , , 
CXZ,Connexion Media Limited,Annual Ratio Analysis - ROE,4.73%,2.34%,7.31%,1.51%,0.29%,-16.06%,-12.32%,-10.20%,-51.99%,13.76%,-29.55%,"1,018.50%",-3.23%,-28.49%,42.15%,-1.33%,25.93%,273.90%,60.62%,37.52%,-22.74%,-499.31%,479.84%,82.16%,51.69%,-778.75%, 
