ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
DES,Destra Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,983,000.00","-1,449,000.00","-461,000.00","-53,000.00","-456,000.00","-404,000.00","-765,248.00","-815,774.00","-1,474,336.00","-1,755,855.00","-6,127,108.00","-9,675,075.00","-3,696,146.00","-2,359,856.00","-1,122,448.00","450,457.00","1,638,898.00","15,720,000.00","-79,359,000.00", , , , , , , 
DES,Destra Corporation Limited,Annual Balance Sheet - Total Equity,"-2,881,000.00","-4,330,000.00","-4,790,000.00","-4,843,000.00","1,521,000.00","1,117,000.00","2,992,120.00","2,902,346.00","1,803,010.00","961,758.00","15,557,749.00","5,933,784.00","2,607,838.00","747,136.00","2,097,890.00","5,808,981.00","17,062,279.00","52,502,000.00","19,944,000.00", , , , , , , 
DES,Destra Corporation Limited,Annual Balance Sheet - Total Assets,"1,137,000.00","365,000.00",--,--,"1,652,000.00","1,184,000.00","3,042,203.00","3,096,486.00","2,247,852.00","1,312,553.00","16,542,033.00","7,390,273.00","4,606,002.00","2,928,261.00","5,434,532.00","10,699,388.00","41,409,597.00","90,805,000.00","88,926,000.00", , , , , , , 
DIG,Asia Pacific Digital Limited,Annual Ratio Analysis - ROE,-0.69%,-14.44%,-21.25%,-49.50%,34.09%,34.22%,-25.42%,-505.05%,-51.84%,-35.44%,-25.27%,-19.52%,-2.57%,-82.03%,-27.67%,-79.76%,-224.63%,167.04%,-228.91%,-15.26%,-12.68%,3.86%,-231.56%,-3.65%,-6.17%,-29.18%
DIG,Asia Pacific Digital Limited,Annual Profit and Loss - Operating Revenue,"1,416,000.00","1,228,000.00","6,532,000.00","9,660,000.00","9,034,000.00","14,972,000.00","13,337,739.00","12,331,587.00","825,973.00","132,285.00","1,249,376.00","1,803,648.00","2,198,508.00","1,956,169.00","1,374,969.00","1,212,041.00","2,706,760.00","8,269,339.00","38,074,802.00","30,836,000.00","7,281,000.00","19,018,000.00","23,861,000.00","29,856,000.00","35,291,000.00","54,790,000.00"
DIG,Asia Pacific Digital Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-8,738,000.00","-1,308,000.00","-3,695,000.00","-5,301,000.00","-4,110,000.00","1,333,000.00","-1,299,808.00","-6,195,500.00","2,849,574.00","-1,624,878.00","-770,293.00","-857,602.00","-54,917.00","-1,237,969.00","-1,819,374.00","-2,917,630.00","-4,390,401.00","-6,554,893.00","-27,102,264.00","-2,554,000.00","-1,025,000.00","670,000.00","-16,060,000.00","-378,000.00","-1,257,000.00","-7,577,000.00"
DIG,Asia Pacific Digital Limited,Annual Balance Sheet - Total Equity,"6,288,000.00","5,412,000.00","4,310,000.00","5,210,000.00","1,527,000.00","3,895,000.00","5,113,448.00","981,845.00","3,831,421.00","2,206,540.00","3,048,408.00","2,190,806.00","2,135,889.00","1,509,170.00","6,575,611.00","3,657,981.00","1,384,388.00","-3,230,663.00","11,839,955.00","16,735,000.00","15,756,000.00","22,872,000.00","6,705,000.00","6,080,000.00","11,873,000.00","12,144,000.00"
DIG,Asia Pacific Digital Limited,Annual Balance Sheet - Total Assets,"7,078,000.00","7,105,000.00","7,685,000.00","9,421,000.00","11,319,000.00","7,356,000.00","8,971,982.00","10,874,132.00","5,002,762.00","3,465,357.00","3,387,777.00","2,469,955.00","2,355,445.00","2,401,461.00","6,847,780.00","4,833,881.00","3,378,514.00","5,789,081.00","46,001,763.00","32,499,000.00","29,959,000.00","31,155,000.00","13,879,000.00","15,312,000.00","31,544,000.00","30,247,000.00"
DTO,D2 Marketing Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,5.70%,-106.31%, , , , , , 
DTO,D2 Marketing Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,"50,203,311.00","54,887,069.00", , , , , , 
DTO,D2 Marketing Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"2,382,141.00","-52,152,161.00", , , , , , 
DTO,D2 Marketing Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"33,515,000.00","41,801,958.00","-4,998,915.00", , , , , , 
DTO,D2 Marketing Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"44,209,000.00","92,868,568.00","20,675,677.00", , , , , , 
EGG,Enero Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,2.22%,5.71%,12.87%,9.09%,11.55%,9.75%,0.99%,-30.02%,23.71%,-4.62%,0.02%,1.35%
EGG,Enero Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,"33,355,843.00","80,394,000.00","169,777,000.00","308,753,000.00","575,198,000.00","653,927,000.00","587,259,000.00","538,345,000.00","334,554,000.00","247,970,000.00","212,623,000.00","212,332,000.00"
EGG,Enero Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"2,043,667.00","4,335,000.00","12,867,000.00","17,531,000.00","22,646,000.00","22,401,000.00","-88,107,000.00","-59,738,000.00","-142,626,000.00","-82,174,000.00","-1,453,000.00","-1,615,000.00"
EGG,Enero Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"61,148,632.00","83,370,000.00","101,900,000.00","181,176,000.00","189,650,000.00","264,705,000.00","266,193,000.00","298,432,000.00","171,741,000.00","99,138,000.00","103,505,000.00","115,518,000.00"
EGG,Enero Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"93,724,152.00","164,834,000.00","250,123,000.00","399,023,000.00","722,528,000.00","776,563,000.00","833,368,000.00","580,202,000.00","242,948,000.00","143,804,000.00","141,506,000.00","152,186,000.00"
EVT,Event Hospitality and Entertainment Ltd,Annual Ratio Analysis - ROE,-5.10%,-0.81%,-0.07%,6.98%,10.44%,18.11%,14.26%,15.45%,12.12%,10.44%,8.00%,5.81%,6.77%,7.64%,11.64%,11.81%,12.34%,12.15%,9.66%,11.85%,12.99%,1.15%,8.91%,8.82%,8.17%,11.35%
EVT,Event Hospitality and Entertainment Ltd,Annual Profit and Loss - Operating Revenue,"191,421,000.00","189,552,000.00","191,114,000.00","210,522,000.00","211,264,000.00","249,780,000.00","272,555,000.00","381,116,000.00","394,675,008.00","440,020,000.00","332,601,000.00","322,126,000.00","319,082,000.00","278,714,000.00","440,796,000.00","581,707,000.00","568,480,000.00","554,676,000.00","570,868,000.00","669,860,000.00","758,861,000.00","733,513,000.00","732,661,000.00","759,028,000.00","1,046,579,000.00","1,113,728,000.00"
EVT,Event Hospitality and Entertainment Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"2,751,000.00","6,434,000.00","3,481,000.00","8,449,000.00","16,492,000.00","40,649,000.00","38,127,000.00","43,170,000.00","47,389,000.00","40,171,000.00","30,916,000.00","23,403,000.00","29,812,000.00","7,807,000.00","-31,096,000.00","40,258,000.00","59,508,000.00","82,171,000.00","99,515,000.00","69,477,000.00","98,772,000.00","139,831,000.00","79,742,000.00","85,792,000.00","78,563,000.00","108,890,000.00"
EVT,Event Hospitality and Entertainment Ltd,Annual Balance Sheet - Total Equity,"154,894,000.00","162,490,000.00","160,051,000.00","154,503,000.00","199,047,000.00","231,644,000.00","262,617,000.00","287,868,000.00","314,771,000.00","386,792,000.00","388,227,000.00","402,895,000.00","413,519,000.00","418,639,000.00","370,120,000.00","391,694,000.00","461,854,000.00","507,559,000.00","565,041,000.00","599,085,000.00","760,186,000.00","847,013,000.00","858,873,000.00","899,643,000.00","920,355,000.00","962,904,000.00"
EVT,Event Hospitality and Entertainment Ltd,Annual Balance Sheet - Total Assets,"326,192,000.00","353,322,000.00","339,737,000.00","296,063,000.00","287,587,000.00","435,069,000.00","492,255,000.00","580,122,016.00","669,044,992.00","741,571,000.00","733,174,000.00","778,382,000.00","753,673,000.00","717,377,000.00","744,859,000.00","716,205,000.00","803,828,000.00","826,223,000.00","752,534,000.00","838,478,000.00","988,552,000.00","1,083,704,000.00","1,088,225,000.00","1,180,402,000.00","1,238,418,000.00","1,337,102,000.00"
FOX,"Twenty-First Century Fox, Inc.",Annual Ratio Analysis - ROE,2.43%,4.02%,5.44%,7.09%,6.70%,6.34%,5.99%,5.85%,5.52%,4.80%,3.47%,2.24%,-0.42%,5.49%,5.20%,7.21%,7.69%,10.41%,18.82%,31.11%,11.12%,11.20%,16.95%,40.40%, , 
FOX,"Twenty-First Century Fox, Inc.",Annual Profit and Loss - Operating Revenue,"8,763,300,000.00","10,970,500,000.00","10,189,040,000.00","10,686,000,000.00","11,621,000,000.00","12,175,000,000.00","13,088,000,000.00","14,389,000,192.00","18,948,999,168.00","21,742,000,128.00","22,410,000,000.00","25,578,000,000.00","34,641,000,000.00","44,820,197,782.00","29,428,000,000.00","31,241,325,127.00","34,334,723,530.00","34,186,402,733.00","34,389,154,373.00","37,494,454,030.00","38,458,289,334.00","31,106,248,254.00","33,074,281,228.00","29,838,274,932.00", , 
FOX,"Twenty-First Century Fox, Inc.",Annual Profit and Loss - Reported NPAT After Abnorma,"460,804,000.00","-225,800,000.00","608,750,000.00","944,000,000.00","1,100,000,000.00","1,104,000,000.00","864,000,000.00","767,000,000.00","1,690,000,000.00","1,163,000,064.00","2,058,000,000.00","-550,000,000.00","-11,614,000,000.00","3,335,331,135.00","2,608,000,000.00","3,065,339,793.00","3,203,282,658.00","4,114,528,101.00","5,732,391,439.00","-4,079,368,991.00","3,102,194,063.00","2,694,850,544.00","1,380,629,967.00","7,895,417,789.00", , 
FOX,"Twenty-First Century Fox, Inc.",Annual Balance Sheet - Total Equity,"11,193,958,000.00","9,659,500,000.00","11,699,144,000.00","12,784,000,000.00","14,224,000,000.00","16,113,000,000.00","16,547,000,000.00","22,234,000,000.00","27,211,000,000.00","27,108,999,680.00","32,660,000,000.00","47,595,000,000.00","39,468,000,000.00","58,017,680,551.00","45,527,000,000.00","38,753,437,213.00","40,191,039,956.00","38,791,092,258.00","30,767,712,445.00","29,547,695,341.00","29,967,147,717.00","28,013,781,543.00","24,712,982,042.00","21,698,113,207.00", , 
FOX,"Twenty-First Century Fox, Inc.",Annual Balance Sheet - Total Assets,"25,998,804,000.00","24,800,400,000.00","26,220,587,000.00","27,282,000,000.00","26,707,000,000.00","29,721,000,000.00","30,143,999,936.00","41,357,999,936.00","54,484,000,000.00","53,971,999,744.00","65,585,000,000.00","84,961,000,000.00","71,441,000,000.00","101,508,840,275.00","73,738,000,000.00","71,614,508,314.00","76,212,834,656.00","73,457,051,961.00","64,728,859,339.00","65,468,326,349.00","63,808,518,127.00","57,714,871,030.00","55,601,020,508.00","54,926,145,552.00", , 
FXJ,Fairfax Media Limited,Annual Ratio Analysis - ROE, , ,2.14%,8.81%,18.70%,14.39%,9.40%,7.79%,9.77%,13.67%,15.50%,11.52%,6.09%,6.13%,9.17%,10.61%,11.88%,5.05%,7.63%,4.35%,5.18%,6.40%,11.44%,-10.13%,7.93%,7.41%
FXJ,Fairfax Media Limited,Annual Profit and Loss - Operating Revenue, , ,"355,872,000.00","766,686,000.00","841,783,000.00","944,514,000.00","995,056,000.00","1,022,481,000.00","1,107,329,024.00","1,143,886,976.00","1,332,174,000.00","1,287,898,000.00","1,174,470,000.00","1,208,359,000.00","1,765,897,000.00","1,872,283,000.00","1,906,818,000.00","2,123,684,000.00","3,021,650,000.00","2,599,132,000.00","2,476,775,000.00","2,463,413,000.00","2,310,919,000.00","2,010,488,000.00","1,856,762,000.00","1,838,629,000.00"
FXJ,Fairfax Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"15,505,000.00","67,070,000.00","185,910,000.00","147,324,000.00","87,476,000.00","73,959,000.00","111,782,000.00","178,519,008.00","185,471,000.00","128,069,000.00","53,660,000.00","125,746,000.00","276,773,000.00","260,321,000.00","228,071,000.00","261,621,000.00","387,490,000.00","-381,088,000.00","282,377,000.00","-389,667,000.00","-2,725,803,000.00","-971,000.00","225,168,000.00","87,205,000.00"
FXJ,Fairfax Media Limited,Annual Balance Sheet - Total Equity, , ,"723,599,000.00","763,561,000.00","1,007,458,000.00","1,073,686,000.00","1,086,047,000.00","1,090,629,000.00","1,142,350,016.00","984,462,016.00","1,088,553,000.00","1,140,984,000.00","1,344,450,000.00","1,781,762,000.00","2,068,748,000.00","2,209,182,000.00","2,136,809,000.00","4,960,994,000.00","4,965,334,000.00","5,011,790,000.00","5,306,738,000.00","4,438,708,000.00","2,042,677,000.00","1,816,195,000.00","1,990,669,000.00","2,066,401,000.00"
FXJ,Fairfax Media Limited,Annual Balance Sheet - Total Assets, , ,"1,646,889,000.00","1,650,556,000.00","1,864,056,000.00","2,084,239,000.00","2,223,117,000.00","2,165,422,000.00","2,098,178,056.00","2,105,240,984.00","2,152,743,000.00","2,272,168,000.00","2,314,672,000.00","3,426,151,000.00","3,531,190,000.00","3,606,228,000.00","4,087,194,000.00","8,000,542,000.00","8,293,101,000.00","7,595,207,000.00","7,394,085,000.00","6,700,628,000.00","4,006,572,000.00","3,016,691,000.00","2,781,510,000.00","2,823,270,000.00"
GTN,GTN Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%
GTN,GTN Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--
GTN,GTN Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00
GTN,GTN Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"218,413,000.00"
GTN,GTN Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"358,217,000.00"
GTV,Global Television Limited,Annual Ratio Analysis - ROE,84.76%,-42.40%,-10.23%,4.71%,-7.10%,-52.97%,98.38%,71.55%,63.46%,36.52%,12.25%,-5.99%,-46.35%,-192.35%,14.53%,31.75%,39.11%, , , , , , , , , 
GTV,Global Television Limited,Annual Profit and Loss - Operating Revenue,"149,300,000.00","128,647,000.00","122,107,000.00","61,519,000.00","65,526,000.00","65,920,000.00","75,963,000.00","77,175,000.00","81,724,000.00","96,199,000.00","120,725,000.00","140,247,000.00","164,176,000.00","90,366,000.00","52,984,000.00","58,950,000.00","65,805,000.00", , , , , , , , , 
GTV,Global Television Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-173,160,000.00","-144,429,000.00","-98,384,000.00","25,722,000.00","71,396,000.00","2,006,000.00","7,125,000.00","10,591,000.00","12,336,000.00","11,437,000.00","9,960,000.00","-6,495,000.00","-77,062,000.00","-35,943,000.00","1,675,000.00","5,361,000.00","10,847,000.00", , , , , , , , , 
GTV,Global Television Limited,Annual Balance Sheet - Total Equity,"67,880,000.00","-76,541,000.00","-174,860,000.00","-103,723,000.00","-20,303,000.00","-3,345,000.00","7,633,000.00","16,253,000.00","22,260,000.00","42,053,000.00","91,030,000.00","105,809,000.00","28,248,000.00","9,865,000.00","11,527,000.00","16,886,000.00","27,735,000.00", , , , , , , , , 
GTV,Global Television Limited,Annual Balance Sheet - Total Assets,"443,721,000.00","283,420,000.00","192,066,000.00","34,558,000.00","34,678,000.00","50,342,000.00","58,842,000.00","54,341,000.00","57,539,000.00","87,768,000.00","166,268,000.00","198,616,000.00","154,669,000.00","62,018,000.00","54,144,000.00","49,931,000.00","51,980,000.00", , , , , , , , , 
HWW,HWW Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,6.12%,36.27%,-8.69%,-65.60%,-11.69%,-19.87%,9.51%,4.58%, , , , , , , , , , 
HWW,HWW Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"896,307.00","1,216,729.00","1,592,161.00","1,481,227.00","2,403,330.00","2,540,983.00","2,784,651.00","3,155,417.00","3,552,098.00","4,758,707.00", , , , , , , , , , 
HWW,HWW Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"189,911.00","256,146.00","332,572.00","362,520.00","-275,199.00","-2,839,719.00","-275,093.00","-389,931.00","206,235.00","104,024.00", , , , , , , , , , 
HWW,HWW Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"5,437,417.00","999,606.00","5,467,239.00","2,627,520.00","2,352,427.00","1,962,496.00","2,168,731.00","2,272,755.00", , , , , , , , , , 
HWW,HWW Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"4,682,398.00","2,740,126.00","6,169,917.00","3,272,097.00","3,142,218.00","2,638,651.00","2,932,038.00","3,077,960.00", , , , , , , , , , 
ICH,Infochoice Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,-1.82%,-28.17%,-74.18%,-104.41%,7.53%,71.19%,4.07%,-12.43%,-43.17%,-172.68%,-31.08%,10.13%, , , , , 
ICH,Infochoice Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"1,089,280.00","1,629,925.00","1,253,773.00","1,601,838.00","1,219,799.00","1,365,555.00","3,680,799.00","11,247,912.00","13,714,315.00","11,214,051.00","1,243,766.00","3,253,414.00","4,449,934.00", , , , , 
ICH,Infochoice Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-352,266.00","-179,089.00","-2,233,220.00","-3,125,064.00","-3,434,463.00","267,855.00","847,230.00","396,976.00","-1,241,399.00","-3,019,229.00","-2,155,492.00","-575,939.00","216,462.00", , , , , 
ICH,Infochoice Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"9,854,391.00","7,337,866.00","4,212,802.00","2,427,741.00","2,695,596.00","9,374,003.00","9,760,156.00","9,990,399.00","6,993,541.00","2,496,612.00","1,920,673.00","2,137,135.00", , , , , 
ICH,Infochoice Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"10,539,649.00","8,010,062.00","5,010,681.00","3,274,176.00","3,076,929.00","10,918,097.00","11,674,962.00","12,541,361.00","10,104,134.00","3,617,477.00","2,841,639.00","3,210,445.00", , , , , 
ICQ,Icar Asia Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,-20.96%,-39.12%,-39.29%,-30.33%
ICQ,Icar Asia Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,"306,292.00","1,753,539.00","2,814,246.00","6,234,772.00"
ICQ,Icar Asia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,0.00,"-1,756,618.00","-6,901,778.00","-16,699,930.00","-12,537,199.00"
ICQ,Icar Asia Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"31,730,403.00","8,380,730.00","17,643,014.00","34,763,088.00","41,333,228.00"
ICQ,Icar Asia Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"12,203,052.00","11,360,090.00","20,997,617.00","40,763,109.00","45,113,847.00"
JEL1,Jacobsen Entertainment Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,11.02%,206.72%, , , , , , , , , , , , 
JEL1,Jacobsen Entertainment Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , ,"20,821,000.00","25,276,320.00", , , , , , , , , , , , 
JEL1,Jacobsen Entertainment Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,"1,942,000.00","-12,743,322.00", , , , , , , , , , , , 
JEL1,Jacobsen Entertainment Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"17,622,000.00","-5,167,204.00", , , , , , , , , , , , 
JEL1,Jacobsen Entertainment Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"17,637,000.00","1,681,280.00", , , , , , , , , , , , 
MCG,Macquarie Communications Infrastructure Group,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-36.61%,-8.58%,-8.70%,10.01%,6.34%,-12.01%, , , , , , , 
MCG,Macquarie Communications Infrastructure Group,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , ,--,"144,223,000.00","175,658,000.00","481,574,000.00","995,406,000.00","1,315,941,000.00","1,971,667,000.00", , , , , , , 
MCG,Macquarie Communications Infrastructure Group,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,0.00,"-71,079,000.00","-14,350,000.00","-105,635,000.00","123,006,000.00","117,236,000.00","-369,339,000.00", , , , , , , 
MCG,Macquarie Communications Infrastructure Group,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"222,000,000.00","194,169,000.00","167,192,000.00","1,338,018,000.00","1,289,081,000.00","2,219,572,000.00","1,374,203,000.00", , , , , , , 
MCG,Macquarie Communications Infrastructure Group,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"980,000,000.00","1,004,920,000.00","996,518,000.00","4,573,075,000.00","5,098,386,000.00","13,767,172,000.00","12,425,415,000.00", , , , , , , 
MCU,Mitchell Communication Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,-1.01%,-17.67%,-24.23%,-10.59%,1.54%,10.98%,22.28%,17.64%,10.93%,12.88%,12.73%,12.04%, , , , , 
MCU,Mitchell Communication Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,--,"7,590,000.00","10,577,000.00","8,840,000.00","8,400,000.00","13,084,000.00","16,971,000.00","31,773,000.00","81,231,000.00","187,796,000.00","225,183,000.00","261,136,000.00", , , , , 
MCU,Mitchell Communication Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-154,279.00","-1,315,000.00","-7,652,000.00","-854,000.00","126,000.00","1,011,000.00","2,387,000.00","2,574,000.00","9,467,000.00","18,817,000.00","19,318,000.00","19,416,000.00", , , , , 
MCU,Mitchell Communication Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"15,245,821.00","14,883,000.00","8,919,000.00","8,065,000.00","8,191,000.00","9,207,000.00","10,716,000.00","14,592,000.00","86,432,000.00","148,001,000.00","151,744,000.00","161,285,000.00", , , , , 
MCU,Mitchell Communication Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"15,841,234.00","20,291,000.00","11,212,000.00","10,457,000.00","10,206,000.00","12,514,000.00","15,127,000.00","25,559,000.00","355,016,000.00","441,491,000.00","441,007,000.00","522,396,000.00", , , , , 
MEA1,Media Corporation Australia Limited,Annual Ratio Analysis - ROE,-9.72%,-26.23%,-80.88%,-24.17%,-3.69%,2.37%,-3.19%,-17.33%,-56.23%,-37.33%,-119.48%,-12.63%,-1.97%, , , , , , , , , , , , ,0.00%
MEA1,Media Corporation Australia Limited,Annual Profit and Loss - Operating Revenue,"638,000.00","1,087,000.00","1,180,000.00","2,064,000.00","3,031,000.00","3,274,000.00","3,862,204.00","3,760,334.00","3,605,160.00","4,482,220.00","3,821,522.00","1,652,706.00","2,343,000.00", , , , , , , , , , , , ,--
MEA1,Media Corporation Australia Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-306,000.00","-375,000.00","-472,000.00","-447,000.00","-9,000.00","-9,000.00","-112,581.00","-399,998.00","-818,588.00","-26,636.00","-621,000.00","-464,210.00","-568,000.00", , , , , , , , , , , , ,0.00
MEA1,Media Corporation Australia Limited,Annual Balance Sheet - Total Equity,"1,595,000.00","1,220,000.00","748,000.00","1,996,000.00","1,987,000.00","2,115,000.00","2,365,823.00","2,249,512.00","1,380,537.00","1,227,436.00","532,294.00","3,675,210.00","28,822,000.00", , , , , , , , , , , , ,"82,300,000.00"
MEA1,Media Corporation Australia Limited,Annual Balance Sheet - Total Assets,"2,248,000.00","2,349,000.00","2,201,000.00","2,619,000.00","2,637,000.00","2,833,000.00","3,372,465.00","3,397,376.00","3,380,417.00","2,819,273.00","2,950,330.00","6,080,805.00","41,915,000.00", , , , , , , , , , , , ,"115,800,000.00"
MEG,MCM Entertainment Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,-8.35%,0.45%,12.36%,-66.98%,16.79%, , , 
MEG,MCM Entertainment Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,"17,953,543.00","18,783,452.00","23,274,150.00","22,937,278.00","29,004,319.00", , , 
MEG,MCM Entertainment Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,0.00,"-316,555.00","20,675.00","654,930.00","-2,131,346.00","674,799.00", , , 
MEG,MCM Entertainment Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"4,207,000.00","3,789,564.00","4,630,535.00","5,300,052.00","3,181,899.00","4,018,999.00", , , 
MEG,MCM Entertainment Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"9,407,000.00","7,159,074.00","8,840,245.00","9,479,388.00","9,931,879.00","9,205,619.00", , , 
MPH,Magna Pacific (Holdings) Limited,Annual Ratio Analysis - ROE,9.54%,-4.34%,-5.39%,11.54%,16.43%,-68.78%,-86.96%,-3.98%,0.78%,5.22%,7.12%,6.34%,4.60%,9.47%,8.81%,22.22%,11.56%, , , , , , , , , 
MPH,Magna Pacific (Holdings) Limited,Annual Profit and Loss - Operating Revenue,"6,138,000.00","5,636,000.00","5,632,000.00","5,189,000.00","5,869,000.00","3,158,000.00","1,512,710.00","2,058,153.00","3,391,260.00","6,072,108.00","9,830,000.00","11,635,000.00","14,005,000.00","28,657,000.00","39,365,000.00","36,693,000.00","30,010,000.00", , , , , , , , , 
MPH,Magna Pacific (Holdings) Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"256,000.00","-109,000.00","-1,601,000.00","-95,000.00","209,000.00","-657,000.00","-378,763.00","2,173.00","-138,804.00","402,658.00","1,101,000.00","910,000.00","878,000.00","3,526,000.00","6,972,000.00","9,258,000.00","3,707,000.00", , , , , , , , , 
MPH,Magna Pacific (Holdings) Limited,Annual Balance Sheet - Total Equity,"2,683,000.00","2,509,000.00","909,000.00","1,014,000.00","1,272,000.00","615,000.00","236,613.00","1,976,430.00","3,781,354.00","7,666,353.00","16,519,000.00","18,314,000.00","22,686,000.00","27,518,000.00","50,803,000.00","41,663,000.00","32,065,000.00", , , , , , , , , 
MPH,Magna Pacific (Holdings) Limited,Annual Balance Sheet - Total Assets,"4,206,000.00","4,248,000.00","3,102,000.00","3,091,000.00","3,509,000.00","2,107,000.00","1,520,396.00","2,606,426.00","5,138,834.00","8,362,776.00","20,560,000.00","22,730,000.00","28,788,000.00","36,907,000.00","61,460,000.00","52,441,000.00","57,585,000.00", , , , , , , , , 
MRN,Macquarie Media Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,15.62%,24.28%,23.12%,23.00%,2.32%,36.24%,35.78%,13.73%,44.33%,31.48%,-17.76%
MRN,Macquarie Media Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,"41,813,000.00","41,431,000.00","42,558,000.00","44,724,000.00","44,874,000.00","49,112,000.00","57,104,000.00","65,148,000.00","57,346,000.00","56,057,000.00","96,402,000.00"
MRN,Macquarie Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"4,091,000.00","5,727,000.00","5,379,000.00","4,415,000.00","222,000.00","6,167,000.00","5,913,000.00","2,268,000.00","9,121,000.00","5,924,000.00","44,849,000.00"
MRN,Macquarie Media Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"26,195,000.00","23,585,000.00","23,268,000.00","16,447,000.00","13,780,000.00","17,018,000.00","16,526,000.00","16,518,000.00","20,574,000.00","18,819,000.00","165,196,000.00"
