ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CCD,Caledon Resources PLC,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,5.87%,-8.74%,-9.22%, , , , , , 
CCD,Caledon Resources PLC,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,"121,949,000.00","67,750,000.00","92,968,000.00", , , , , , 
CCD,Caledon Resources PLC,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"8,240,000.00","-11,362,000.00","-11,823,000.00", , , , , , 
CCD,Caledon Resources PLC,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"140,402,000.00","129,980,000.00","128,235,000.00", , , , , , 
CCD,Caledon Resources PLC,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"205,022,000.00","182,243,000.00","190,308,000.00", , , , , , 
CCJ,County International Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,-6.36%,-21.86%,-12.90%,-446.94%, 
CCJ,County International Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
CCJ,County International Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,0.00,"-952,765.00","-2,919,515.00","-1,503,667.00","-10,896,664.00", 
CCJ,County International Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"15,436,776.00","14,982,886.00","13,355,881.00","11,657,546.00","2,438,052.00", 
CCJ,County International Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"15,557,282.00","15,020,625.00","13,958,403.00","11,946,186.00","2,525,003.00", 
CEL,Challenger Energy Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,-9.37%,-12.78%,-8.83%,-24.41%,-71.42%,-163.13%,-24.35%,-23.64%, 
CEL,Challenger Energy Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,"96,821.00","417,118.00","352,925.00","360,305.00","377,005.00",0.00,0.00,0.00, 
CEL,Challenger Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"-312,551.00","-488,807.00","-1,076,854.00","-4,551,668.00","-9,399,541.00","-8,158,102.00","-1,246,841.00","-1,265,450.00", 
CEL,Challenger Energy Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"3,335,779.00","3,823,840.00","12,191,199.00","18,806,612.00","13,580,952.00","5,037,440.00","5,275,649.00","5,498,667.00", 
CEL,Challenger Energy Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"3,441,989.00","4,002,167.00","12,737,430.00","19,044,422.00","14,198,593.00","5,263,471.00","5,469,034.00","5,991,427.00", 
CEY,Centennial Coal Company Limited,Annual Ratio Analysis - ROE, , , , ,17.89%,12.92%,19.69%,4.82%,5.44%,4.71%,1.99%,10.18%,25.00%,15.92%,13.75%,6.86%,6.07%,3.77%,9.11%,12.41%,7.21%, , , , , , 
CEY,Centennial Coal Company Limited,Annual Profit and Loss - Operating Revenue, , , , ,"11,548,000.00","67,268,000.00","66,593,000.00","73,110,000.00","58,544,000.00","82,327,000.00","68,783,000.00","103,990,000.00","142,833,000.00","448,010,000.00","502,047,000.00","652,052,000.00","818,300,000.00","907,500,000.00","804,400,000.00","888,800,000.00","801,700,000.00", , , , , , 
CEY,Centennial Coal Company Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"603,000.00","4,129,000.00","4,935,000.00","2,289,000.00","2,652,000.00","3,003,000.00","1,272,000.00","9,702,000.00","28,952,000.00","40,180,000.00","52,353,000.00","36,509,000.00","17,300,000.00","2,100,000.00","287,200,000.00","71,200,000.00","51,500,000.00", , , , , , 
CEY,Centennial Coal Company Limited,Annual Balance Sheet - Total Equity, , , , ,"3,371,000.00","22,552,000.00","25,063,000.00","47,479,000.00","48,709,000.00","49,870,000.00","49,770,000.00","95,301,000.00","115,792,000.00","252,439,000.00","380,693,000.00","795,552,000.00","890,100,000.00","903,200,000.00","569,400,000.00","660,700,000.00","748,800,000.00", , , , , , 
CEY,Centennial Coal Company Limited,Annual Balance Sheet - Total Assets, , , , ,"4,787,000.00","39,056,000.00","49,595,000.00","64,257,000.00","72,237,000.00","102,384,000.00","92,035,000.00","161,766,000.00","174,090,000.00","731,418,000.00","928,522,000.00","1,843,928,000.00","1,983,200,000.00","2,080,200,000.00","1,227,800,000.00","1,189,300,000.00","1,411,800,000.00", , , , , , 
CHL,CCI Holdings Limited,Annual Ratio Analysis - ROE,-190.91%,243.75%,17.07%,21.37%,25.77%,18.09%,23.38%,14.73%,8.70%,14.50%,6.50%,8.69%,10.55%,-6.53%,-13.26%,-15.77%,36.34%, , , , , , , , , , 
CHL,CCI Holdings Limited,Annual Profit and Loss - Operating Revenue,"87,000.00",0.00,"4,889,000.00","7,214,000.00","9,856,000.00","10,495,000.00","15,027,365.00","23,165,878.00","29,067,108.00","29,634,382.00","31,216,406.00","33,893,010.00","38,247,650.00","40,895,832.00","43,285,183.00","51,578,084.00","58,500,500.00", , , , , , , , , , 
CHL,CCI Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-42,000.00","-117,000.00","501,000.00","757,000.00","946,000.00","1,142,000.00","1,594,011.00","1,678,584.00","2,162,391.00","-3,969,865.00","811,000.00","1,115,287.00","1,370,825.00","-229,723.00","-5,024,938.00","-8,624,022.00","2,709,369.00", , , , , , , , , , 
CHL,CCI Holdings Limited,Annual Balance Sheet - Total Equity,"22,000.00","-48,000.00","1,892,000.00","3,573,000.00","3,746,000.00","5,020,000.00","6,555,175.00","11,096,615.00","12,406,286.00","11,754,060.00","12,703,728.00","12,989,909.00","12,996,914.00","12,940,507.00","11,868,247.00","7,717,935.00","9,442,938.00", , , , , , , , , , 
CHL,CCI Holdings Limited,Annual Balance Sheet - Total Assets,"106,000.00","231,000.00","4,256,000.00","6,825,000.00","7,757,000.00","11,392,000.00","16,790,842.00","27,795,946.00","33,848,738.00","32,332,769.00","33,926,723.00","36,934,202.00","37,560,834.00","38,239,160.00","35,443,077.00","27,169,885.00","31,400,985.00", , , , , , , , , , 
CHX,CH4 Gas Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,-1.37%,0.25%, , , , , , , , , , , 
CHX,CH4 Gas Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,"560,023.00","7,159,619.00", , , , , , , , , , , 
CHX,CH4 Gas Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"-641,717.00","164,720.00", , , , , , , , , , , 
CHX,CH4 Gas Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"46,908,347.00","65,754,727.00", , , , , , , , , , , 
CHX,CH4 Gas Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"53,833,898.00","82,349,640.00", , , , , , , , , , , 
CLR,Carabella Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-14.61%,-11.24%,-15.39%, , , 
CLR,Carabella Resources Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,"81,000.00",--,--, , , 
CLR,Carabella Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"-5,704,000.00","-7,212,000.00","-8,100,000.00", , , 
CLR,Carabella Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"21,268,000.00","39,037,000.00","56,595,000.00","52,026,000.00", , , 
CLR,Carabella Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"21,521,000.00","40,431,000.00","62,157,000.00","53,242,000.00", , , 
CMK,Cumnock Coal Limited,Annual Ratio Analysis - ROE, , , ,76.75%,-7.18%,4.87%,-1.09%,4.17%,-10.44%,1.45%,0.16%,-8.16%,-567.34%,22.19%,89.95%,32.58%,26.17%, , , , , , , , , , 
CMK,Cumnock Coal Limited,Annual Profit and Loss - Operating Revenue, , , ,"39,034,000.00","32,617,000.00","57,917,000.00","77,165,224.00","106,162,384.00","82,456,624.00","43,806,208.00","103,280,992.00","72,065,511.00","86,422,930.00","103,162,910.00","70,270,690.00","74,461,000.00","89,893,000.00", , , , , , , , , , 
CMK,Cumnock Coal Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"1,397,000.00","46,000.00","1,419,000.00","-26,789.00","1,683,551.00","-7,132,253.00","694,651.00","157,000.00","-7,223,032.00","-75,257,646.00","3,783,880.00","40,476,592.00","19,996,000.00","17,604,000.00", , , , , , , , , , 
CMK,Cumnock Coal Limited,Annual Balance Sheet - Total Equity, , , ,"2,606,000.00","20,359,000.00","31,244,000.00","46,899,813.00","48,583,364.00","41,451,111.00","95,588,848.00","95,745,643.00","88,522,611.00","13,264,965.00","17,048,845.00","44,998,889.00","61,380,000.00","67,276,000.00", , , , , , , , , , 
CMK,Cumnock Coal Limited,Annual Balance Sheet - Total Assets, , , ,"15,672,000.00","36,295,000.00","68,571,000.00","99,211,320.00","123,131,579.00","146,674,261.00","149,113,276.00","149,926,461.00","145,302,861.00","60,432,449.00","57,422,294.00","61,621,496.00","75,350,000.00","84,724,000.00", , , , , , , , , , 
CMT,Cott Oil and Gas Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , ,0.00%,-58.10%,-46.33%,-9.66%, 
CMT,Cott Oil and Gas Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , ,--,--,0.00,0.00, 
CMT,Cott Oil and Gas Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , ,0.00,"-2,193,152.00","-2,299,573.00","-856,879.00", 
CMT,Cott Oil and Gas Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , ,"7,088,871.00","5,033,068.00","4,963,940.00","4,099,713.00", 
CMT,Cott Oil and Gas Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , ,"7,753,714.00","5,211,594.00","7,558,813.00","4,681,533.00", 
CNA,Coal & Allied Industries Limited,Annual Ratio Analysis - ROE,17.30%,15.42%,13.06%,12.40%,8.02%,12.35%,1.01%,-2.20%,23.20%,11.61%,16.02%,29.83%,11.18%,-3.69%,12.21%,35.78%,25.33%,13.76%,54.11%,38.98%,24.17%, , , , , , 
CNA,Coal & Allied Industries Limited,Annual Profit and Loss - Operating Revenue,"568,400,000.00","615,049,024.00","587,611,008.00","307,460,992.00","553,462,016.00","556,316,032.00","542,398,976.00","483,063,008.00","588,268,992.00","528,089,000.00","604,118,000.00","1,496,671,000.00","1,181,437,000.00","876,717,000.00","1,024,463,000.00","1,447,800,000.00","1,403,800,000.00","1,380,500,000.00","2,636,200,000.00","2,281,900,000.00","2,073,500,000.00", , , , , , 
CNA,Coal & Allied Industries Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"60,270,000.00","58,811,000.00","48,656,000.00","57,191,000.00","18,502,000.00","42,028,000.00","4,069,000.00","-20,787,000.00","88,475,000.00","67,604,000.00","123,517,000.00","212,484,000.00","159,740,000.00","121,000.00","111,434,000.00","290,100,000.00","206,800,000.00","109,800,000.00","803,800,000.00","585,500,000.00","703,600,000.00", , , , , , 
CNA,Coal & Allied Industries Limited,Annual Balance Sheet - Total Equity,"289,302,000.00","330,868,000.00","371,927,984.00","444,980,992.00","418,927,000.00","405,524,984.00","395,760,984.00","374,908,992.00","399,832,008.00","614,072,000.00","564,355,000.00","713,739,000.00","804,147,000.00","802,188,000.00","913,248,000.00","811,900,000.00","817,700,000.00","799,600,000.00","1,487,000,000.00","1,503,400,000.00","1,518,000,000.00", , , , , , 
CNA,Coal & Allied Industries Limited,Annual Balance Sheet - Total Assets,"555,111,008.00","690,448,008.00","748,547,016.00","728,488,000.00","659,061,008.00","686,334,016.00","645,900,000.00","573,764,976.00","636,447,992.00","856,101,000.00","1,004,909,000.00","2,538,980,000.00","1,903,844,000.00","1,804,919,000.00","1,781,683,000.00","1,828,900,000.00","1,864,900,000.00","1,925,500,000.00","2,835,800,000.00","2,521,500,000.00","2,268,800,000.00", , , , , , 
CNX,Carbon Energy Limited,Annual Ratio Analysis - ROE, , , ,-1.35%,-3.33%,-7.99%,-3.96%,-2.40%,-0.29%,-1.10%,-1.53%,-5.08%,-13.55%,-16.94%,-23.19%,17.22%,-17.59%,-14.67%,-1.47%,-9.75%,-10.61%,-9.00%,-10.92%,-12.44%,-5.27%,-4.65%, 
CNX,Carbon Energy Limited,Annual Profit and Loss - Operating Revenue, , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"517,212.00","668,105.00","22,320.00","138,850.00","1,330,699.00","56,449.00","144,763.00","213,843.00",0.00,0.00,0.00,0.00,0.00,"2,332,029.00","285,268.00", 
CNX,Carbon Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"-8,000.00","-679,000.00","-544,000.00","-954,491.00","572,594.00","-904,188.00","-1,341,584.00","-1,358,258.00","-464,000.00","-1,489,461.00","-1,587,885.00","-2,039,311.00","2,341,414.00","-395,571.00","-2,029,916.00","-2,012,046.00","-15,385,427.00","-10,820,487.00","-15,840,856.00","-18,562,854.00","-35,584,327.00","-9,119,601.00","-6,170,765.00", 
CNX,Carbon Energy Limited,Annual Balance Sheet - Total Equity, , , ,"592,000.00","5,112,000.00","4,568,000.00","7,900,902.00","11,498,497.00","12,064,841.00","10,723,258.00","10,344,088.00","9,820,967.00","11,026,455.00","9,376,124.00","9,376,026.00","13,593,548.00","13,279,122.00","13,840,725.00","136,876,050.00","147,122,193.00","154,557,868.00","175,936,838.00","169,999,447.00","135,019,647.00","135,605,591.00","132,635,986.00", 
CNX,Carbon Energy Limited,Annual Balance Sheet - Total Assets, , , ,"621,000.00","5,272,000.00","6,168,000.00","8,123,162.00","12,330,865.00","12,483,958.00","11,140,303.00","10,789,783.00","10,097,454.00","11,381,458.00","9,799,825.00","9,895,454.00","13,999,262.00","13,867,877.00","14,328,595.00","138,005,276.00","148,904,796.00","158,915,335.00","179,787,146.00","180,464,592.00","149,202,292.00","148,167,347.00","146,390,052.00", 
COE,Cooper Energy Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-2.21%,-28.26%,-31.18%,44.47%,25.99%,11.28%,5.55%,-2.28%,1.00%,-9.01%,19.18%,1.25%,13.22%,-7.81%, 
COE,Cooper Energy Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,--,"119,596.00","1,086,302.00","5,788,868.00","25,297,015.00","32,568,000.00","21,228,000.00","45,014,000.00","41,647,000.00","40,030,000.00","39,121,000.00","60,384,000.00","53,743,000.00","72,303,000.00","39,084,000.00", 
COE,Cooper Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-204,699.00","-2,038,281.00","-4,459,335.00","11,460,528.00","9,378,000.00","5,536,000.00","6,406,000.00","-2,816,000.00","1,247,000.00","-10,349,000.00","8,381,000.00","1,318,000.00","21,950,000.00","-63,468,000.00", 
COE,Cooper Energy Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"7,169,108.00","9,250,296.00","7,212,015.00","14,301,100.00","25,772,883.00","36,088,000.00","49,066,000.00","115,491,000.00","123,311,000.00","125,097,000.00","114,863,000.00","136,945,000.00","137,210,000.00","167,793,000.00","103,871,000.00", 
COE,Cooper Energy Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"7,169,108.00","9,347,361.00","7,859,735.00","15,314,627.00","30,988,840.00","46,352,000.00","54,265,000.00","129,906,000.00","136,238,000.00","136,407,000.00","127,925,000.00","161,023,000.00","162,055,000.00","248,264,000.00","174,000,000.00", 
COI,Comet Ridge Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,-5.03%,-11.17%,-7.36%,-6.81%,-12.57%,-7.50%,-12.66%,3.06%,-5.76%,-14.83%,-31.82%,-56.76%, 
COI,Comet Ridge Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,0.00,--,"70,285.00","4,205.00",--,0.00,0.00,"211,822.00",0.00,0.00,0.00,0.00, 
COI,Comet Ridge Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"-382,345.00","-764,023.00","-661,781.00","-1,062,172.00","-4,265,066.00","-21,688,069.00","-4,896,642.00","1,235,608.00","3,682,762.00","-6,986,546.00","-13,600,655.00","-18,569,000.00", 
COI,Comet Ridge Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"7,601,459.00","6,837,436.00","8,988,105.00","15,599,467.00","10,408,862.00","43,701,917.00","38,687,333.00","40,355,069.00","44,635,090.00","47,123,203.00","42,746,121.00","32,717,000.00", 
COI,Comet Ridge Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"7,833,867.00","7,011,714.00","9,392,621.00","17,280,379.00","11,605,370.00","49,239,831.00","44,063,685.00","43,355,252.00","47,629,742.00","53,513,457.00","59,206,405.00","46,059,000.00", 
COK,Cockatoo Coal Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%,-0.48%,-0.61%,-1.63%,-18.86%,0.75%,-3.19%,-3.87%,-5.91%,-75.52%,-4.56%, 
COK,Cockatoo Coal Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,--,0.00,--,"17,126,271.00","59,292,586.00","28,496,738.00","84,104,866.00","66,401,621.00","81,532,272.00","69,520,177.00", 
COK,Cockatoo Coal Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00,"-124,437.00","-214,783.00","-1,531,500.00","-63,010,741.00","3,517,569.00","-21,906,880.00","16,548,876.00","-32,524,776.00","-191,682,789.00","-25,063,111.00", 
COK,Cockatoo Coal Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"26,090,133.00","26,159,800.00","34,945,017.00","93,808,835.00","66,964,290.00","113,329,059.00","264,230,520.00","284,012,288.00","251,932,729.00","218,924,741.00","309,010,850.00", 
COK,Cockatoo Coal Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"26,097,164.00","26,339,491.00","35,378,393.00","95,012,375.00","90,719,949.00","136,026,016.00","289,552,548.00","493,743,565.00","412,436,187.00","349,697,098.00","427,536,719.00", 
CPL,Coalspur Mines Limited,Annual Ratio Analysis - ROE,-18.99%,-29.43%,-36.31%,32.62%,7.89%,-25.32%,-25.74%,-18.27%,-11.46%,-5.17%,-28.47%,4.48%,-2.05%,"3,102.06%",74.65%,56.19%,23.24%,-6.17%,-15.36%,-31.69%,-25.07%,-10.67%,-8.30%,-11.57%,452.79%, , 
CPL,Coalspur Mines Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,"5,000.00","1,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"3,441,132.00",180.00,0.00,0.00,0.00,"8,042.00","1,241.00","9,593.00",--,0.00,0.00,0.00,--,0.00,0.00, , 
CPL,Coalspur Mines Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-415,000.00","-839,000.00","-942,000.00","-247,000.00","-1,776,000.00","-1,981,000.00","18,127.00","-1,115,647.00","271,258.00","1,525,126.00","1,290,000.00","203,172.00","-2,652,697.00","-1,939,591.00","-184,146.00","-161,453.00","-86,972.00","-249,945.00","-520,407.00","-1,928,040.00","-8,693,395.00","-16,855,513.00","-21,306,442.00","-19,925,071.00","-222,895,802.00", , 
CPL,Coalspur Mines Limited,Annual Balance Sheet - Total Equity,"3,050,000.00","2,279,000.00","1,803,000.00","3,044,000.00","7,088,000.00","2,338,000.00","2,356,118.00","1,240,471.00","1,511,729.00","3,036,855.00","4,327,126.00","4,530,298.00","1,877,065.00","-62,526.00","-246,672.00","-287,325.00","-374,297.00","4,053,855.00","3,387,429.00","6,101,634.00","34,676,482.00","157,925,685.00","161,902,865.00","172,175,326.00","-49,226,744.00", , 
CPL,Coalspur Mines Limited,Annual Balance Sheet - Total Assets,"3,184,000.00","2,635,000.00","2,111,000.00","3,645,000.00","8,032,000.00","2,686,000.00","2,435,961.00","1,404,808.00","1,864,114.00","3,185,073.00","4,876,674.00","5,321,366.00","2,321,964.00","591,426.00","247,646.00","182,087.00","115,561.00","4,275,753.00","3,527,935.00","6,319,990.00","36,814,427.00","160,040,614.00","194,541,771.00","252,991,590.00","75,100,509.00", , 
CPN,Carpathian Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,-503.02%,-2.75%,-27.10%,-30.03%,-27.10%,-183.44%,-36.63%,-50.61%,-132.49%,-53.71%,-8.30%,-57.00%,114.79%, , , , , 
CPN,Carpathian Resources Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,--,--,--,"81,074.00","79,265.00","236,592.00","986,675.00","1,853,895.00","2,724,486.00","1,840,072.00","3,238,225.00","5,860,062.00","1,200,305.00", , , , , 
CPN,Carpathian Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-163,481.00","-97,401.00","-886,702.00","-757,732.00","-789,476.00","-2,788,436.00","-1,166,303.00","-1,876,890.00","-2,689,858.00","-4,201,244.00","-573,108.00","-2,856,713.00","-6,393,351.00", , , , , 
CPN,Carpathian Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"32,500.00","3,539,418.00","3,278,090.00","2,516,358.00","2,913,562.00","1,654,181.00","3,183,854.00","3,708,209.00","2,030,188.00","7,822,565.00","6,684,144.00","3,719,341.00","-2,562,551.00", , , , , 
CPN,Carpathian Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"50,050.00","3,566,764.00","3,386,350.00","2,585,320.00","3,094,934.00","3,147,913.00","4,410,127.00","5,131,918.00","4,313,006.00","10,080,169.00","9,246,054.00","6,321,602.00","1,022,765.00", , , , , 
CQC,Cuesta Coal Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,-24.89%,-6.94%,-8.97%,-3.27%, 
CQC,Cuesta Coal Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,0.00,0.00,0.00,0.00, 
CQC,Cuesta Coal Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,0.00,"-4,666,000.00","-2,631,000.00","-4,738,000.00","-3,676,000.00", 
CQC,Cuesta Coal Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"42,513,000.00","37,499,000.00","37,900,000.00","52,808,000.00","64,154,000.00", 
CQC,Cuesta Coal Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"42,726,000.00","40,154,000.00","51,941,000.00","59,359,000.00","69,011,000.00", 
CR8,Cre8tek Limited,Annual Ratio Analysis - ROE,-23.53%,-18.63%,-15.30%,-9.60%,-13.24%,-6.50%,-2.94%,-4.69%,-2.39%,-3.43%,0.73%,-17.22%,8.55%,0.91%,0.64%,-7.42%,-8.35%,-14.41%,-8.14%,-18.16%,-17.19%,-17.46%, ,17.64%,-11.24%,68.63%, 
CR8,Cre8tek Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,--,"908,844.00","1,031,322.00","756,174.00","1,100,621.00","976,138.00","779,188.00","139,389.00", ,"62,927,922.00","46,409.00",--, 
CR8,Cre8tek Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-632,000.00","-673,000.00","-1,754,000.00","-808,000.00","-1,637,000.00","-640,000.00","-336,242.00","-3,042,414.00","-914,760.00","-18,201,990.00","-4,836,398.00","-2,288,960.00","-311,844.00","126,274.00","89,603.00","-1,743,874.00","-4,146,992.00","-8,746,410.00","-7,178,738.00","-22,392,235.00","-18,436,842.00","-15,122,432.00", ,"46,421,689.00","-18,613,652.00","-141,469,917.00", 
CR8,Cre8tek Limited,Annual Balance Sheet - Total Equity,"2,346,000.00","3,613,000.00","6,590,000.00","6,895,000.00","8,223,000.00","9,513,000.00","11,441,052.00","22,595,020.00","38,272,729.00","20,070,738.00","15,578,091.00","13,289,131.00","12,977,287.00","13,940,970.00","14,030,573.00","23,501,610.00","49,676,677.00","60,698,217.00","88,159,685.00","123,282,146.00","107,270,812.00","86,611,165.00", ,"131,597,049.00","113,536,018.00","-3,658,352.00", 
CR8,Cre8tek Limited,Annual Balance Sheet - Total Assets,"3,357,000.00","5,134,000.00","7,672,000.00","8,355,000.00","9,249,000.00","9,955,000.00","11,706,642.00","23,378,346.00","38,448,303.00","21,320,333.00","15,612,077.00","13,338,097.00","13,300,356.00","14,004,774.00","14,134,799.00","24,653,938.00","51,730,129.00","83,559,510.00","119,683,156.00","183,507,010.00","179,077,685.00","148,167,882.00", ,"177,811,927.00","169,408,267.00","53,208.00", 
CRM,Carbon Minerals Limited,Annual Ratio Analysis - ROE,-1.96%,0.72%,2.47%,-0.60%,0.75%,1.72%,4.78%,0.50%,-3.12%,-7.60%,-1.42%,-12.04%,-4.37%,-33.49%, ,-2.14%,-1.31%,-2.35%,0.14%,-3.40%,-4.29%,68.62%,-9.91%,-6.48%,-0.24%,-127.28%, 
CRM,Carbon Minerals Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,"200,000.00",0.00,"1,590.00",--,0.00, ,--,0.00,--,"136,912.00","120,068.00",0.00,0.00,0.00,0.00,--,--, 
CRM,Carbon Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-100,000.00","2,026,000.00","144,000.00","-35,000.00","15,000.00","64,000.00","-708,584.00","-336,501.00","-190,942.00","-412,046.00","-96,041.00","-577,155.00","-205,615.00","-1,018,820.00", ,"-149,846.00","-68,624.00","-120,466.00","7,128.00","-168,751.00","-203,948.00","10,404,502.00","-1,367,248.00","-839,709.00","-31,311.00","-7,238,077.00", 
CRM,Carbon Minerals Limited,Annual Balance Sheet - Total Equity,"5,098,000.00","7,124,000.00","5,826,000.00","5,791,000.00","6,455,000.00","6,519,000.00","5,811,053.00","5,549,879.00","5,358,936.00","4,946,891.00","4,850,850.00","4,273,695.00","4,068,081.00","3,049,261.00", ,"3,505,708.00","5,244,602.00","5,124,136.00","5,131,264.00","4,962,513.00","4,758,565.00","15,163,067.00","13,795,819.00","12,956,110.00","12,924,799.00","5,686,722.00", 
CRM,Carbon Minerals Limited,Annual Balance Sheet - Total Assets,"5,113,000.00","7,207,000.00","5,970,000.00","5,967,000.00","6,516,000.00","6,612,000.00","5,853,563.00","5,794,502.00","5,487,628.00","4,997,709.00","4,904,076.00","4,333,355.00","4,143,520.00","3,119,388.00", ,"3,589,096.00","5,308,756.00","5,209,021.00","5,238,304.00","5,145,853.00","4,948,495.00","17,898,774.00","21,322,253.00","13,033,113.00","13,053,101.00","5,819,303.00", 
CTP,Central Petroleum Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%,-7.22%,-23.40%,-46.47%,-29.37%,-20.90%,-141.51%,-108.90%,-37.67%,-25.21%,-119.37%, 
CTP,Central Petroleum Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,0.00,0.00,"134,896.00",0.00,0.00,0.00,0.00,"1,500,761.00","3,718,102.00","10,313,266.00", 
