ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
BRC,Brain Resource Limited,Annual Profit and Loss - EBITDA,0.00,"-30,308.00","-1,118,097.00","-1,468,561.00","-1,856,751.00","-1,850,816.00","-1,950,803.00","-2,189,576.00","-2,755,065.00","3,432,913.00","2,514,582.00","178,941.00","-1,260,098.00","-279,980.00","-1,116,342.00","-1,615,689.00"
BRC,Brain Resource Limited,Annual Profit and Loss - EBIT,0.00,"-30,308.00","-1,502,854.00","-1,809,711.00","-2,095,686.00","-2,102,262.00","-2,044,637.00","-2,290,660.00","-2,863,382.00","3,292,687.00","2,365,251.00","18,390.00","-1,523,861.00","-543,689.00","-1,394,688.00","-1,948,802.00"
BRC,Brain Resource Limited,Annual Profit and Loss - Reported NPAT After Abnorma,0.00,"-30,155.00","-1,351,996.00","-1,326,032.00","-1,498,646.00","-1,122,980.00","-1,438,283.00","-1,454,578.00","-1,505,014.00","4,195,463.00","2,213,505.00","269,487.00","388,425.00","-1,459,681.00","-1,997,880.00","-2,595,316.00"
BRC,Brain Resource Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
BRC,Brain Resource Limited,Annual Ratio Analysis - Net Profit Margin,--,--,--,-538.63%,-296.49%,-81.61%,-109.25%,-60.95%,-46.32%,66.40%,29.06%,4.87%,-41.33%,-45.25%,-78.92%,-98.38%
BRC,Brain Resource Limited,Annual Ratio Analysis - ROE,0.00%,-4.76%,-22.90%,-19.42%,-16.39%,-14.00%,-14.59%,-16.60%,-20.49%,36.17%,15.96%,1.70%,-8.57%,-8.34%,-11.60%,-11.58%
BRC,Brain Resource Limited,Annual Ratio Analysis - Market Cap.($),0.00,0.00,"14,760,000.00","26,596,415.08","26,812,781.14","24,446,947.51","19,898,879.88","32,059,808.90","30,265,769.82","24,762,902.58","19,718,607.61","29,348,625.28","22,011,468.96","25,662,902.49","25,937,185.77","32,147,628.96"
BXN,Bioxyne Limited,Annual Balance Sheet - Total Equity,"12,431,420.00","9,024,579.00","4,257,592.00","967,783.00","1,175,273.00","186,976.00","410,583.00","218,646.00","-623,122.00","43,145.00","123,289.00","124,343.00","5,887,883.00","-210,729.00","1,071,915.00","1,283,666.00"
BXN,Bioxyne Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,"261,472.00","1,640,371.00","1,812,547.00","1,457,640.00","1,768,209.00","837,092.00","932,089.00","1,147,695.00","853,146.00","984,982.00","1,661,270.00","1,278,233.00","3,321,337.00","1,645,238.00"
BXN,Bioxyne Limited,Annual Profit and Loss - EBITDA,"-1,434,594.00","-3,426,770.00","-5,051,125.00","-5,162,000.00","-4,069,821.00","-3,955,485.00","-2,138,322.00","-2,031,526.00","-1,278,397.00","-171,477.00","97,807.00","7,736.00","-4,231,120.00","-1,952,079.00","267,174.00","395,454.00"
BXN,Bioxyne Limited,Annual Profit and Loss - EBIT,"-1,435,682.00","-3,438,416.00","-5,121,569.00","-5,217,626.00","-4,106,646.00","-3,990,424.00","-2,176,090.00","-2,048,541.00","-1,292,805.00","-175,683.00","95,310.00","6,174.00","-4,232,002.00","-1,954,239.00","266,843.00","194,415.00"
BXN,Bioxyne Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,426,259.00","-3,109,026.00","-4,803,987.00","-5,103,987.00","-4,337,044.00","-3,933,058.00","-1,877,981.00","-1,763,157.00","-1,331,146.00","-210,906.00","80,144.00","1,054.00","-1,784,131.00","-6,191,113.00","1,190,827.00","201,039.00"
BXN,Bioxyne Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
BXN,Bioxyne Limited,Annual Ratio Analysis - Net Profit Margin,--,--,"-1,837.29%",-362.38%,-368.38%,-283.20%,-111.48%,-224.32%,-197.33%,-19.12%,10.66%,0.11%,-221.46%,-703.14%,11.33%,13.47%
BXN,Bioxyne Limited,Annual Ratio Analysis - ROE,-11.47%,-34.45%,-112.83%,-527.39%,-341.97%,"-2,103.51%",-457.39%,-806.40%,213.63%,-488.83%,65.00%,0.85%,-4.64%,"2,937.95%",24.37%,15.66%
BXN,Bioxyne Limited,Annual Ratio Analysis - Market Cap.($),0.00,"30,391,053.16","40,961,433.10","18,554,891.10","8,817,178.34","10,173,993.93","5,808,561.02","7,058,403.08","2,629,056.00","2,059,645.54","3,236,585.85","2,648,115.69","6,624,228.04","652,238.35","3,806,518.92","2,604,460.31"
CAJ,Capitol Health Limited,Annual Balance Sheet - Total Equity, , , , , , ,"1,631,749.00","669,120.00","18,681,976.00","17,663,858.00","19,255,855.00","20,211,755.00","24,464,973.00","34,105,286.00","38,664,771.00","93,883,665.00"
CAJ,Capitol Health Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"154,551.00","1,512,114.00","13,413,336.00","29,499,180.00","35,405,104.00","45,578,545.00","52,256,294.00","62,393,546.00","90,196,463.00","110,642,466.00"
CAJ,Capitol Health Limited,Annual Profit and Loss - EBITDA, , , , , , ,"-389,477.00","-931,623.00","953,183.00","155,708.00","2,598,294.00","3,874,661.00","5,616,049.00","7,861,384.00","14,416,254.00","21,642,041.00"
CAJ,Capitol Health Limited,Annual Profit and Loss - EBIT, , , , , , ,"-389,477.00","-931,623.00","290,185.00","-1,170,362.00","1,083,691.00","2,010,386.00","3,487,195.00","5,678,113.00","10,881,614.00","16,712,971.00"
CAJ,Capitol Health Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-391,153.00","-966,327.00","214,521.00","-1,018,218.00","705,232.00","962,009.00","2,134,225.00","3,627,361.00","7,232,870.00","3,863,653.00"
CAJ,Capitol Health Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
CAJ,Capitol Health Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,-253.09%,-63.91%,1.10%,-4.67%,1.99%,2.11%,4.14%,5.89%,8.16%,10.73%
CAJ,Capitol Health Limited,Annual Ratio Analysis - ROE, , , , , , ,-95.89%,-144.42%,0.79%,-7.48%,3.66%,4.76%,8.72%,10.64%,18.73%,12.60%
CAJ,Capitol Health Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,"14,866,500.26","5,329,500.10","19,489,136.87","16,983,390.70","7,593,170.22","12,452,799.17","16,904,603.98","101,151,548.44","191,875,151.18","399,733,134.34"
CDY,Cellmid Limited,Annual Balance Sheet - Total Equity, , , , , , ,"5,513,521.00","1,532,962.00","615,630.00","738,649.00","2,848,939.00","2,037,968.00","2,089,484.00","5,305,157.00","5,663,726.00","3,773,909.00"
CDY,Cellmid Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"37,899.00","57,279.00","668,547.00","160,287.00","269,739.00","101,234.00","165,903.00","730,455.00","2,743,894.00","2,940,266.00"
CDY,Cellmid Limited,Annual Profit and Loss - EBITDA, , , , , , ,"-2,667,679.00","-4,198,241.00","-1,436,058.00","-1,859,453.00","-1,576,518.00","-2,755,917.00","-2,663,240.00","-2,340,248.00","-2,165,345.00","-3,202,134.00"
CDY,Cellmid Limited,Annual Profit and Loss - EBIT, , , , , , ,"-2,834,160.00","-4,562,490.00","-2,563,121.00","-3,426,346.00","-1,590,239.00","-2,766,173.00","-2,674,659.00","-2,356,882.00","-2,277,485.00","-3,333,472.00"
CDY,Cellmid Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-2,760,092.00","-4,554,782.00","-2,688,804.00","-3,334,546.00","-1,339,948.00","-2,269,637.00","-1,972,483.00","-1,541,307.00","-1,480,836.00","-3,337,348.00"
CDY,Cellmid Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
CDY,Cellmid Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,--,--,--,--,"-7,224.00%","-1,395.45%",-281.90%,-67.09%,-181.10%
CDY,Cellmid Limited,Annual Ratio Analysis - ROE, , , , , , ,-50.06%,-297.12%,-436.76%,-451.44%,-47.03%,-111.37%,-93.63%,-28.65%,-26.02%,-88.43%
CDY,Cellmid Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,"15,854,687.66","6,967,185.00","4,074,709.32","3,376,282.79","6,189,844.59","9,030,584.97","8,333,489.87","15,611,281.90","19,125,228.25","23,855,015.25"
CGS,Cogstate Limited,Annual Balance Sheet - Total Equity, , , ,"6,299,513.00","6,054,606.00","3,830,458.00","3,096,056.00","1,583,702.00","1,925,329.00","4,936,178.00","7,020,957.00","6,303,131.00","10,222,314.00","8,809,317.00","13,015,259.00","10,114,938.00"
CGS,Cogstate Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"608,582.00","247,603.00","1,304,981.00","2,288,713.00","2,499,856.00","3,873,020.00","8,996,596.00","9,655,183.00","8,189,276.00","13,521,804.00","13,006,750.00","12,663,686.00","17,350,092.00"
CGS,Cogstate Limited,Annual Profit and Loss - EBITDA, , , ,"-1,219,881.00","-2,097,613.00","-2,728,499.00","-1,937,120.00","-1,816,856.00","-859,175.00","1,465,415.00","769,133.00","-576,243.00","3,273,788.00","-1,029,129.00","-3,964,690.00","-2,320,203.00"
CGS,Cogstate Limited,Annual Profit and Loss - EBIT, , , ,"-1,305,093.00","-2,189,080.00","-2,842,551.00","-2,012,917.00","-1,907,568.00","-985,882.00","1,208,021.00","336,256.00","-999,497.00","2,687,865.00","-1,740,637.00","-4,649,353.00","-3,056,840.00"
CGS,Cogstate Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"-1,311,795.00","-1,833,827.00","-2,224,148.00","-1,602,918.00","-1,653,257.00","-746,496.00","1,429,634.00","1,637,615.00","-846,206.00","2,451,962.00","-1,957,233.00","-3,888,395.00","-5,062,222.00"
CGS,Cogstate Limited,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--
CGS,Cogstate Limited,Annual Ratio Analysis - Net Profit Margin, , , ,-433.83%,"-1,203.68%",-253.51%,-77.21%,-66.13%,-19.73%,17.05%,17.27%,-10.40%,20.41%,-15.70%,-31.70%,-18.03%
CGS,Cogstate Limited,Annual Ratio Analysis - ROE, , , ,-20.82%,-38.19%,-67.89%,-51.77%,-104.39%,-38.77%,28.96%,23.32%,-13.43%,23.99%,-22.22%,-29.88%,-28.65%
CGS,Cogstate Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"8,911,917.25","3,743,005.24","7,117,497.92","8,229,606.97","6,745,929.32","15,754,340.64","16,588,229.25","11,314,687.79","22,434,991.80","27,796,710.60","29,686,442.40","22,571,012.73"
CLV,Clover Corporation Limited,Annual Balance Sheet - Total Equity,"26,862,000.00","22,126,000.00","16,554,000.00","17,358,000.00","19,013,000.00","22,225,000.00","22,761,000.00","23,668,000.00","26,957,000.00","28,274,000.00","25,627,000.00","28,070,000.00","29,900,000.00","32,409,000.00","30,134,000.00","29,388,000.00"
CLV,Clover Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"13,437,000.00","9,035,000.00","9,827,000.00","11,480,000.00","17,470,000.00","14,822,000.00","18,037,000.00","16,851,000.00","22,071,000.00","22,271,000.00","35,422,000.00","35,451,000.00","38,387,000.00","44,703,000.00","27,190,000.00","29,924,000.00"
CLV,Clover Corporation Limited,Annual Profit and Loss - EBITDA,"-3,585,000.00","-4,978,000.00","-3,071,000.00","725,000.00","1,812,000.00","870,000.00","481,000.00","781,000.00","2,488,000.00","4,151,000.00","1,391,000.00","5,934,000.00","7,793,000.00","8,798,000.00","1,612,000.00","577,000.00"
CLV,Clover Corporation Limited,Annual Profit and Loss - EBIT,"-5,298,000.00","-5,920,000.00","-3,869,000.00","150,000.00","1,188,000.00","231,000.00","260,000.00","483,000.00","2,186,000.00","3,848,000.00","1,138,000.00","5,544,000.00","7,284,000.00","8,300,000.00","1,114,000.00","-72,000.00"
CLV,Clover Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-299,000.00","-4,845,000.00","-5,572,000.00","604,000.00","1,503,000.00","938,000.00","678,000.00","907,000.00","4,375,000.00","3,082,000.00","-967,000.00","4,603,000.00","4,371,000.00","6,078,000.00","967,000.00","100,000.00"
CLV,Clover Corporation Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CLV,Clover Corporation Limited,Annual Ratio Analysis - Net Profit Margin,-57.55%,-54.81%,-33.87%,3.10%,7.18%,5.32%,2.60%,3.84%,19.13%,14.59%,-2.77%,12.92%,14.56%,13.78%,3.56%,0.33%
CLV,Clover Corporation Limited,Annual Ratio Analysis - ROE,-17.28%,-21.90%,-19.80%,2.06%,6.60%,3.51%,2.05%,2.79%,15.34%,10.90%,-3.77%,16.40%,18.70%,18.75%,3.21%,0.34%
CLV,Clover Corporation Limited,Annual Ratio Analysis - Market Cap.($),"63,785,416.52","33,850,627.42","26,328,265.78","71,023,266.51","45,629,355.00","28,080,888.32","23,125,437.44","17,344,078.08","26,429,071.36","35,514,064.64","46,250,874.88","47,076,783.36","66,072,678.40","90,849,932.80","69,376,312.32","28,080,888.32"
CMP,Compumedics Limited,Annual Balance Sheet - Total Equity,"30,067,000.00","32,163,292.00","30,226,035.00","11,675,217.00","13,945,095.00","9,347,435.00","6,717,000.00","6,914,000.00","8,507,000.00","11,479,000.00","12,196,000.00","12,755,000.00","9,215,000.00","8,353,000.00","9,162,000.00","11,268,000.00"
CMP,Compumedics Limited,Annual Profit and Loss - Total Revenue Excluding Int,"10,399,000.00","16,978,110.00","19,848,924.00","32,203,791.00","34,144,136.00","38,289,262.00","39,034,000.00","36,787,000.00","38,955,000.00","38,970,000.00","32,607,000.00","31,262,000.00","28,501,000.00","27,931,000.00","31,742,000.00","34,262,000.00"
CMP,Compumedics Limited,Annual Profit and Loss - EBITDA,"260,000.00","3,857,195.00","-791,293.00","17,199,190.00","2,941,159.00","-2,561,113.00","-126,000.00","1,365,000.00","1,943,000.00","3,688,000.00","1,334,000.00","599,000.00","-156,000.00","342,000.00","2,969,000.00","5,157,000.00"
CMP,Compumedics Limited,Annual Profit and Loss - EBIT,"-118,000.00","2,674,557.00","-2,755,730.00","-1,211,660.00","2,481,127.00","-3,557,487.00","-1,071,000.00","910,000.00","1,391,000.00","3,285,000.00","982,000.00","-356,000.00","-1,272,000.00","-868,000.00","1,583,000.00","2,686,000.00"
CMP,Compumedics Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-95,000.00","1,971,000.00","-1,897,773.00","-18,556,660.00","2,396,683.00","-3,897,660.00","-1,595,000.00","123,000.00","756,000.00","2,727,000.00","414,000.00","81,000.00","-2,829,000.00","-1,489,000.00","909,000.00","1,970,000.00"
CMP,Compumedics Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CMP,Compumedics Limited,Annual Ratio Analysis - Net Profit Margin,-1.06%,11.85%,-9.61%,-2.36%,7.06%,-10.21%,-4.12%,0.33%,1.96%,7.00%,1.28%,0.26%,-10.13%,-5.48%,3.13%,5.88%
CMP,Compumedics Limited,Annual Ratio Analysis - ROE,-0.32%,6.13%,-6.28%,-6.48%,17.19%,-41.70%,-23.75%,1.78%,8.89%,23.76%,3.39%,0.64%,-30.70%,-17.83%,9.92%,17.48%
CMP,Compumedics Limited,Annual Ratio Analysis - Market Cap.($),0.00,"106,400,000.00","44,100,000.00","49,700,000.00","37,800,000.00","31,500,000.00","8,820,000.00","21,376,417.05","23,711,120.10","22,382,614.94","21,057,817.17","13,282,623.14","10,366,912.58","9,178,684.35","24,198,349.65","45,058,995.90"
COH,Cochlear Limited,Annual Balance Sheet - Total Equity,"42,829,000.00","55,495,000.00","75,416,000.00","119,687,000.00","145,529,000.00","165,870,000.00","209,778,000.00","260,809,000.00","319,341,000.00","364,234,000.00","438,308,000.00","503,283,000.00","384,880,000.00","356,913,000.00","329,205,000.00","355,386,000.00"
COH,Cochlear Limited,Annual Profit and Loss - Total Revenue Excluding Int,"144,963,000.00","221,074,000.00","255,511,000.00","289,388,000.00","283,234,000.00","345,817,000.00","456,190,000.00","560,545,000.00","608,938,000.00","706,475,000.00","745,025,000.00","820,055,000.00","780,741,000.00","755,100,000.00","807,468,000.00","930,058,000.00"
COH,Cochlear Limited,Annual Profit and Loss - EBITDA,"37,411,000.00","49,026,000.00","61,466,000.00","87,896,000.00","67,432,000.00","92,323,000.00","127,618,000.00","170,686,000.00","188,661,000.00","183,524,000.00","220,526,000.00","236,568,000.00","231,116,000.00","194,261,000.00","153,946,000.00","236,660,000.00"
COH,Cochlear Limited,Annual Profit and Loss - EBIT,"34,768,000.00","45,513,000.00","56,719,000.00","80,149,000.00","57,980,000.00","78,892,000.00","111,543,000.00","153,581,000.00","167,329,000.00","183,340,000.00","220,510,000.00","236,568,000.00","215,290,000.00","178,860,000.00","127,091,000.00","206,408,000.00"
COH,Cochlear Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"20,167,000.00","31,178,000.00","40,110,000.00","58,213,000.00","36,134,000.00","53,352,000.00","78,225,000.00","97,676,000.00","115,234,000.00","130,540,000.00","155,152,000.00","180,114,000.00","56,803,000.00","132,563,000.00","93,709,000.00","145,840,000.00"
COH,Cochlear Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
COH,Cochlear Limited,Annual Ratio Analysis - Net Profit Margin,17.03%,14.16%,17.11%,20.17%,19.52%,18.34%,18.54%,18.44%,19.85%,18.34%,22.29%,23.81%,22.45%,18.54%,11.64%,15.76%
COH,Cochlear Limited,Annual Ratio Analysis - ROE,57.33%,56.18%,57.96%,48.64%,35.45%,36.19%,38.56%,38.39%,36.08%,35.84%,35.40%,34.94%,41.09%,37.14%,28.47%,41.04%
COH,Cochlear Limited,Annual Ratio Analysis - Market Cap.($),"1,470,935,752.50","2,028,677,001.00","1,787,629,937.25","1,714,178,765.00","1,230,553,596.80","2,128,147,498.40","2,984,819,036.85","3,340,947,552.00","2,423,655,162.90","3,234,185,571.10","4,202,305,562.32","4,085,641,656.00","3,748,233,802.88","3,519,995,913.72","3,520,726,634.00","4,575,104,266.25"
CSL,CSL Limited,Annual Balance Sheet - Total Equity,"793,580,000.00","875,958,000.00","1,273,131,000.00","1,282,698,000.00","2,074,042,000.00","2,074,512,000.00","1,989,804,000.00","2,268,849,000.00","2,806,125,000.00","5,462,895,000.00","4,215,194,000.00","3,644,360,000.00","3,428,300,000.00","3,241,832,884.00","3,356,687,898.00","3,576,692,708.00"
CSL,CSL Limited,Annual Profit and Loss - Total Revenue Excluding Int,"501,714,000.00","848,281,000.00","1,346,353,000.00","1,311,518,000.00","1,829,557,000.00","3,236,780,000.00","2,880,147,000.00","3,280,269,000.00","3,768,197,000.00","4,975,961,000.00","4,586,459,000.00","4,293,214,000.00","4,582,600,000.00","5,498,760,107.00","5,843,099,787.00","7,307,812,500.00"
CSL,CSL Limited,Annual Profit and Loss - EBITDA,"110,840,000.00","208,282,000.00","299,217,000.00","255,065,000.00","228,480,000.00","557,379,000.00","631,095,000.00","900,634,000.00","1,108,444,000.00","1,503,845,000.00","1,513,742,000.00","1,350,338,000.00","1,386,300,000.00","1,819,191,374.00","1,944,904,458.00","2,496,484,375.00"
CSL,CSL Limited,Annual Profit and Loss - EBIT,"77,156,000.00","128,685,000.00","186,081,000.00","135,269,000.00","98,485,000.00","386,678,000.00","515,031,000.00","768,065,000.00","966,645,000.00","1,338,112,000.00","1,357,127,000.00","1,184,246,000.00","1,214,800,000.00","1,601,832,884.00","1,738,004,246.00","2,260,416,666.00"
CSL,CSL Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"54,402,000.00","78,241,000.00","123,808,000.00","70,423,000.00","219,625,000.00","546,518,000.00","117,357,000.00","539,299,000.00","701,802,000.00","1,145,932,000.00","1,052,901,000.00","940,601,000.00","982,600,000.00","1,311,374,663.00","1,387,473,460.00","1,795,572,916.00"
CSL,CSL Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CSL,CSL Limited,Annual Ratio Analysis - Net Profit Margin,12.07%,9.28%,9.26%,5.40%,4.63%,10.77%,12.32%,16.43%,19.73%,21.98%,23.53%,22.41%,22.11%,24.48%,24.50%,24.86%
CSL,CSL Limited,Annual Ratio Analysis - ROE,6.86%,8.93%,9.72%,5.49%,3.69%,14.31%,17.63%,22.98%,25.01%,18.67%,24.98%,25.81%,28.66%,40.45%,41.33%,49.40%
CSL,CSL Limited,Annual Ratio Analysis - Market Cap.($),"4,924,725,660.00","7,139,128,015.80","5,099,580,400.38","1,911,266,987.00","4,380,798,807.10","6,348,544,316.40","9,776,534,771.25","16,107,697,936.00","19,649,301,634.20","19,265,547,610.20","17,908,994,225.88","17,351,227,987.92","19,983,174,568.74","30,011,147,367.56","31,597,159,301.95","40,194,094,550.69"
CTE,Cryosite Limited,Annual Balance Sheet - Total Equity, ,"3,868,363.00","3,889,894.00","2,769,834.00","3,038,890.00","2,477,872.00","2,813,290.00","3,735,965.00","4,321,088.00","4,340,310.00","4,354,687.00","4,691,383.00","5,480,664.00","6,264,228.00","6,135,137.00","3,544,435.00"
CTE,Cryosite Limited,Annual Profit and Loss - Total Revenue Excluding Int, ,"2,427.00","460,919.00","1,914,860.00","2,094,094.00","2,955,056.00","4,143,556.00","4,722,572.00","6,467,582.00","6,158,392.00","5,968,601.00","6,432,973.00","7,757,568.00","8,497,803.00","9,171,014.00","9,633,398.00"
CTE,Cryosite Limited,Annual Profit and Loss - EBITDA, ,"-1,008,624.00","-1,215,643.00","-1,019,685.00","-731,864.00","-406,202.00","322,840.00","393,434.00","682,054.00","-168,120.00","141,549.00","591,803.00","1,331,803.00","1,504,994.00","1,032,316.00","1,056,275.00"
CTE,Cryosite Limited,Annual Profit and Loss - EBIT, ,"-1,061,437.00","-1,439,533.00","-1,274,838.00","-1,015,378.00","-716,149.00","1,104.00","203,816.00","237,612.00","-357,709.00","-144,672.00","89,883.00","769,166.00","922,167.00","434,732.00","398,533.00"
CTE,Cryosite Limited,Annual Profit and Loss - Reported NPAT After Abnorma, ,"-984,991.00","-1,224,325.00","-1,170,000.00","-950,038.00","-620,311.00","101,374.00","922,744.00","447,059.00","7,249.00","4,612.00","334,305.00","1,022,479.00","1,249,961.00","505,602.00","455,170.00"
CTE,Cryosite Limited,Annual Profit and Loss - Total Operating Income (ban, ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CTE,Cryosite Limited,Annual Ratio Analysis - Net Profit Margin, ,"-40,584.71%",-305.73%,-61.49%,-45.39%,-20.99%,2.47%,19.54%,6.91%,0.12%,0.08%,5.20%,13.18%,14.71%,5.51%,4.74%
CTE,Cryosite Limited,Annual Ratio Analysis - ROE, ,-25.46%,-36.23%,-42.24%,-31.26%,-25.03%,3.60%,24.70%,10.35%,0.17%,0.11%,7.13%,18.66%,19.95%,8.24%,12.84%
CTE,Cryosite Limited,Annual Ratio Analysis - Market Cap.($), ,0.00,"21,225,000.00","7,075,000.00","9,451,145.76","9,001,091.20","5,596,747.56","7,462,330.08","6,995,934.45","4,663,956.30","5,596,747.56","3,964,362.86","9,794,308.23","20,055,012.09","16,869,442.68","16,400,847.05"
CUV,Clinuvel Pharmaceuticals Limited,Annual Balance Sheet - Total Equity,"15,317,497.00","13,450,758.00","10,309,534.00","7,530,715.00","8,854,501.00","7,454,262.00","13,988,832.00","65,391,816.00","51,814,516.00","37,051,184.00","26,426,163.00","16,408,101.00","13,637,336.00","13,839,290.00","15,427,732.00","11,205,291.00"
CUV,Clinuvel Pharmaceuticals Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,"124,622.00","754,846.00","315,025.00",--,"236,997.00","372,056.00","1,091,916.00","722,801.00","2,490,024.00","2,663,110.00","3,317,679.00"
CUV,Clinuvel Pharmaceuticals Limited,Annual Profit and Loss - EBITDA,"-394,150.00","-1,183,074.00","-2,612,708.00","-3,234,953.00","-7,154,674.00","-10,682,121.00","-10,301,264.00","-10,509,812.00","-18,111,131.00","-17,210,268.00","-12,278,556.00","-13,517,274.00","-10,440,457.00","-7,371,860.00","-5,814,886.00","-10,736,246.00"
CUV,Clinuvel Pharmaceuticals Limited,Annual Profit and Loss - EBIT,"-514,150.00","-1,966,279.00","-3,398,731.00","-4,029,210.00","-7,944,965.00","-11,505,968.00","-11,215,937.00","-11,414,999.00","-18,952,894.00","-18,040,827.00","-12,994,704.00","-13,609,174.00","-10,502,956.00","-7,429,832.00","-5,852,358.00","-10,762,785.00"
CUV,Clinuvel Pharmaceuticals Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-374,150.00","-1,557,582.00","-3,141,224.00","-3,976,770.00","-7,589,730.00","-11,029,031.00","-10,768,981.00","-9,176,123.00","-14,655,791.00","-15,372,907.00","-11,521,040.00","-11,409,089.00","-9,767,228.00","-6,802,823.00","-5,525,889.00","-10,414,376.00"
CUV,Clinuvel Pharmaceuticals Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CUV,Clinuvel Pharmaceuticals Limited,Annual Ratio Analysis - Net Profit Margin,--,--,--,--,--,"-8,849.99%","-1,426.65%","-3,238.92%",--,--,--,"-1,193.54%","-1,374.06%",-451.99%,-251.17%,-357.69%
CUV,Clinuvel Pharmaceuticals Limited,Annual Ratio Analysis - ROE,-2.44%,-11.58%,-30.47%,-52.81%,-85.72%,-147.96%,-76.98%,-14.03%,-28.29%,-41.49%,-43.60%,-75.72%,-72.83%,-50.72%,-35.82%,-92.94%
CUV,Clinuvel Pharmaceuticals Limited,Annual Ratio Analysis - Market Cap.($),0.00,"5,789,755.02","9,505,567.94","24,688,754.64","105,293,158.20","43,706,688.90","68,442,342.85","277,976,771.80","93,976,086.15","84,881,626.20","68,217,449.62","50,281,723.43","55,096,479.66","69,172,838.78","72,065,439.50","126,535,595.08"
CYC,Cyclopharm Limited,Annual Balance Sheet - Total Equity, , , , , , ,"11,339,680.00","7,342,144.00","13,055,556.00","13,928,641.00","13,766,154.00","14,604,799.00","15,608,433.00","6,550,493.00","7,756,160.00","13,102,243.00"
CYC,Cyclopharm Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,"11,128,224.00","10,888,269.00","13,501,669.00","9,464,605.00","10,314,506.00","10,743,824.00","12,044,933.00","14,941,717.00","14,687,208.00"
CYC,Cyclopharm Limited,Annual Profit and Loss - EBITDA, , , , , , ,0.00,"1,827,330.00","2,432,242.00","3,062,047.00","1,288,281.00","-184,426.00",969.00,"-8,888,261.00","1,172,967.00","2,109,036.00"
CYC,Cyclopharm Limited,Annual Profit and Loss - EBIT, , , , , , ,0.00,"1,511,939.00","2,101,058.00","2,611,818.00","937,735.00","-854,034.00","-651,014.00","-9,531,344.00","907,005.00","1,964,860.00"
CYC,Cyclopharm Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,0.00,"1,131,239.00","1,757,062.00","2,044,490.00","450,106.00","-956,220.00","-1,044,127.00","-9,640,117.00","4,065,563.00","4,793,047.00"
CYC,Cyclopharm Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
CYC,Cyclopharm Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,10.17%,16.14%,15.59%,4.76%,-9.27%,-9.72%,-81.13%,11.75%,21.37%
CYC,Cyclopharm Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,10.27%,13.46%,14.68%,3.27%,-6.55%,-6.69%,-147.17%,18.25%,20.52%
