ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CMI,CMI Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"5,010,000.00","6,609,000.00","5,167,000.00","7,229,000.00","10,585,000.00","11,460,000.00","11,197,000.00","-3,840,000.00","-22,897,000.00","-1,479,000.00","-449,000.00","13,320,000.00","5,325,000.00","9,812,000.00","3,547,000.00","5,450,000.00"
CMI,CMI Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CMI,CMI Limited,Annual Ratio Analysis - Net Profit Margin,3.60%,4.98%,2.27%,2.54%,2.61%,2.43%,3.02%,-2.85%,8.32%,-1.16%,-1.76%,13.28%,4.71%,8.78%,3.84%,11.55%
CMI,CMI Limited,Annual Ratio Analysis - ROE,13.00%,15.74%,5.78%,7.58%,10.23%,7.91%,9.61%,-9.59%,14.64%,-1.81%,-2.72%,20.17%,11.77%,17.40%,6.24%,8.49%
CMI,CMI Limited,Annual Ratio Analysis - Market Cap.($),"40,134,009.30","43,956,318.90","31,604,486.94","43,798,938.84","54,745,127.82","47,400,743.28","39,804,215.94","47,253,687.60","27,845,923.05","11,138,369.22","20,926,633.08","28,521,285.00","64,467,530.94","48,525,003.45","51,137,898.32","55,284,214.40"
CND,Clarius Group Limited,Annual Balance Sheet - Total Equity,"32,727,000.00","35,665,000.00","39,719,000.00","42,721,000.00","46,404,000.00","58,146,000.00","71,697,000.00","84,581,000.00","92,935,000.00","85,909,000.00","104,050,000.00","90,282,000.00","78,776,000.00","36,980,000.00","35,488,000.00","24,533,000.00"
CND,Clarius Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"204,209,000.00","214,391,000.00","177,130,000.00","161,916,000.00","179,289,000.00","231,779,000.00","270,066,000.00","297,826,000.00","321,374,000.00","293,397,000.00","266,109,000.00","267,236,000.00","273,374,000.00","225,278,000.00","179,392,000.00","178,953,000.00"
CND,Clarius Group Limited,Annual Profit and Loss - EBITDA,"9,640,000.00","11,120,000.00","7,122,000.00","7,473,000.00","8,565,000.00","12,546,000.00","18,781,000.00","21,617,000.00","19,251,000.00","-4,636,000.00","5,872,000.00","-6,806,000.00","-6,810,000.00","-39,923,000.00","-1,000,000.00","-3,803,000.00"
CND,Clarius Group Limited,Annual Profit and Loss - EBIT,"8,556,000.00","9,478,000.00","5,023,000.00","5,499,000.00","6,896,000.00","10,698,000.00","17,015,000.00","19,969,000.00","17,819,000.00","-5,892,000.00","5,095,000.00","-7,497,000.00","-7,447,000.00","-40,874,000.00","-2,051,000.00","-4,844,000.00"
CND,Clarius Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"5,202,000.00","3,565,000.00","3,025,000.00","3,532,000.00","4,552,000.00","7,150,000.00","11,809,000.00","13,551,000.00","11,333,000.00","-8,322,000.00","3,019,000.00","-10,311,000.00","-9,443,000.00","-42,214,000.00","-1,677,000.00","-11,328,000.00"
CND,Clarius Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CND,Clarius Group Limited,Annual Ratio Analysis - Net Profit Margin,2.55%,2.21%,1.71%,2.28%,2.54%,3.08%,4.37%,4.56%,3.53%,-2.84%,1.13%,-3.86%,-3.45%,-18.42%,-0.78%,-3.65%
CND,Clarius Group Limited,Annual Ratio Analysis - ROE,15.90%,13.28%,7.62%,8.63%,9.81%,12.30%,16.47%,16.02%,12.19%,-9.69%,2.90%,-11.42%,-11.99%,-112.20%,-3.92%,-26.60%
CND,Clarius Group Limited,Annual Ratio Analysis - Market Cap.($),"107,299,117.80","38,151,325.08","30,368,360.52","38,706,145.46","63,646,747.01","95,316,904.20","169,231,389.20","176,195,339.10","66,875,880.18","32,334,187.53","53,641,366.25","51,133,562.70","38,463,360.25","18,364,345.88","21,499,722.00","23,739,276.38"
CUP,Countplus Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"132,964,000.00","49,047,000.00","53,603,000.00","51,985,000.00","51,164,000.00","53,250,000.00"
CUP,Countplus Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,"98,012,000.00","107,412,000.00","114,924,000.00","123,244,000.00","124,428,000.00"
CUP,Countplus Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00,"23,642,000.00","20,513,000.00","20,469,000.00","20,758,000.00","18,558,000.00"
CUP,Countplus Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00,"19,775,000.00","15,598,000.00","15,873,000.00","16,476,000.00","14,579,000.00"
CUP,Countplus Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"13,296,000.00","11,310,000.00","11,083,000.00","11,313,000.00","9,934,000.00"
CUP,Countplus Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--,--,--,--,--,--
CUP,Countplus Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--,9.55%,10.41%,9.55%,9.09%,8.44%
CUP,Countplus Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,18.21%,20.89%,21.10%,21.88%,19.59%
CUP,Countplus Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"136,079,102.90","139,857,916.16","198,226,564.20","195,929,291.36","123,946,006.97"
CWC,China Waste Corporation Limited,Annual Balance Sheet - Total Equity,"382,347.00","352,156.00","493,073.00","396,642.00","589,035.00","454,503.00","575,173.00","2,238,414.00","831,809.00","790,887.00","564,813.00","665,082.00","-60,641.00","736,752.00","1,367,991.00","-203,004.00"
CWC,China Waste Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"19,716.00","20,920.00","1,909.00",--,"9,100.00","9,100.00","69,932.00","507,570.00","7,150.00",--,"187,212.00","382,963.00","50,150.00",117.00,--,0.00
CWC,China Waste Corporation Limited,Annual Profit and Loss - EBITDA,"-109,267.00","-32,911.00","-212,018.00","-123,688.00","-335,844.00","-282,183.00","-542,657.00","-263,423.00","-1,580,303.00","-585,094.00","-230,722.00","-313,430.00","-809,262.00","-544,517.00","-304,420.00","-455,642.00"
CWC,China Waste Corporation Limited,Annual Profit and Loss - EBIT,"-110,756.00","-34,063.00","-213,405.00","-124,791.00","-336,716.00","-282,802.00","-543,632.00","-264,355.00","-1,580,706.00","-585,588.00","-230,857.00","-313,972.00","-809,262.00","-544,517.00","-304,420.00","-455,642.00"
CWC,China Waste Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-84,871.00","-30,191.00","-207,822.00","-120,721.00","-328,741.00","-276,758.00","-529,210.00","-223,008.00","-1,539,918.00","-568,647.00","-226,074.00","-302,731.00","-795,723.00","-543,491.00","-301,855.00","-1,396,873.00"
CWC,China Waste Corporation Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CWC,China Waste Corporation Limited,Annual Ratio Analysis - Net Profit Margin,--,-268.44%,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CWC,China Waste Corporation Limited,Annual Ratio Analysis - ROE,-28.08%,-8.57%,-42.15%,-30.44%,-55.81%,-60.89%,-92.01%,-9.96%,-185.13%,-71.90%,-40.03%,-45.52%,"1,312.19%",-73.77%,-22.07%,"2,838.85%"
CWC,China Waste Corporation Limited,Annual Ratio Analysis - Market Cap.($),"3,370,280.76","2,042,594.40","1,856,715.90","1,562,444.50","2,278,980.34","1,919,481.41","2,157,584.76","8,282,480.26","4,878,011.32","1,518,874.40","1,841,059.88","4,125,893.26","3,916,560.78","3,804,154.34","3,301,718.86","498,846,653.46"
CWY,Cleanaway Waste Management Limited,Annual Balance Sheet - Total Equity, , , , , ,"122,844,000.00","181,425,000.00","1,295,630,000.00","1,507,591,000.00","1,356,334,000.00","2,202,594,000.00","1,836,385,000.00","2,151,300,000.00","2,007,300,000.00","2,058,700,000.00","1,754,700,000.00"
CWY,Cleanaway Waste Management Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"481,958,000.00","648,968,000.00","1,285,065,000.00","2,190,338,000.00","2,212,008,000.00","2,073,894,000.00","2,190,546,000.00","2,296,000,000.00","2,307,600,000.00","1,421,500,000.00","1,389,000,000.00"
CWY,Cleanaway Waste Management Limited,Annual Profit and Loss - EBITDA, , , , , ,"67,741,000.00","109,049,000.00","306,725,000.00","542,918,000.00","456,113,000.00","425,064,000.00","425,135,000.00","473,900,000.00","412,500,000.00","-130,400,000.00","223,200,000.00"
CWY,Cleanaway Waste Management Limited,Annual Profit and Loss - EBIT, , , , , ,"45,782,000.00","84,223,000.00","236,582,000.00","419,814,000.00","312,286,000.00","256,493,000.00","250,483,000.00","285,900,000.00","226,800,000.00","-359,600,000.00","88,400,000.00"
CWY,Cleanaway Waste Management Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"24,849,000.00","48,070,000.00","114,302,000.00","195,567,000.00","-216,107,000.00","72,736,000.00","-280,520,000.00","32,200,000.00","-200,400,000.00","28,900,000.00","-15,400,000.00"
CWY,Cleanaway Waste Management Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
CWY,Cleanaway Waste Management Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,4.93%,7.50%,8.06%,8.02%,2.68%,2.42%,2.02%,2.54%,3.00%,-21.42%,6.08%
CWY,Cleanaway Waste Management Limited,Annual Ratio Analysis - ROE, , , , , ,19.04%,27.24%,8.01%,11.81%,4.40%,2.28%,2.41%,2.70%,3.44%,-14.76%,4.78%
CWY,Cleanaway Waste Management Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,"754,000,000.00","1,350,906,927.63","3,729,502,062.56","1,723,318,242.00","559,766,026.80","955,835,541.32","782,920,569.02","1,144,201,543.12","1,262,850,792.00","1,603,013,826.50","1,216,534,311.30"
CXZ,Connexion Media Limited,Annual Balance Sheet - Total Equity,"5,406,368.00","-162,538.00","59,613,000.00","4,608,000.00","9,464,690.00","8,440,741.00","-445,394.00","-103,282.00","-262,255.00","-419,775.00","1,451,450.00","179,191.00","-130,264.00","-729,975.00","-730,842.00","367,013.00"
CXZ,Connexion Media Limited,Annual Profit and Loss - Total Revenue Excluding Int,"18,352,095.00","5,752,528.00",--,"444,000.00","1,000,104.00","1,296.00","202,299.00",--,--,--,--,--,--,--,--,"60,822.00"
CXZ,Connexion Media Limited,Annual Profit and Loss - EBITDA,"-501,069.00","-742,141.00","-876,000.00","-1,460,000.00","3,607,474.00","-97,626.00","-94,681.00","-258,263.00","-157,172.00","-155,712.00","-343,711.00","-898,671.00","-620,203.00","-571,649.00","-340,432.00","-2,844,219.00"
CXZ,Connexion Media Limited,Annual Profit and Loss - EBIT,"-1,204,362.00","-1,082,242.00","-1,904,000.00","-1,466,000.00","3,602,346.00","-97,626.00","-94,681.00","-259,619.00","-158,980.00","-157,520.00","-345,519.00","-900,479.00","-620,655.00","-571,649.00","-340,432.00","-2,844,219.00"
CXZ,Connexion Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-5,232,004.00","-5,778,523.00","-5,501,000.00","-53,108,000.00","515,338.00","-1,023,949.00","-8,886,137.00","-282,887.00","-158,972.00","-157,520.00","-330,076.00","-2,094,722.00","-625,055.00","-599,711.00","-377,791.00","-6,099,102.00"
CXZ,Connexion Media Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CXZ,Connexion Media Limited,Annual Ratio Analysis - Net Profit Margin,-9.11%,-29.59%,--,-295.72%,997.69%,"-8,674.85%",-57.08%,--,--,--,--,--,--,--,--,"-6,180.61%"
CXZ,Connexion Media Limited,Annual Ratio Analysis - ROE,-29.55%,"1,018.50%",-3.23%,-28.49%,42.15%,-1.33%,25.93%,273.90%,60.62%,37.52%,-22.74%,-499.31%,479.84%,82.16%,51.69%,-778.75%
CXZ,Connexion Media Limited,Annual Ratio Analysis - Market Cap.($),"3,345,267.70","2,676,214.16","18,042,297.21","5,212,219.19","4,124,692.55","4,124,692.55","4,124,692.55","5,249,692.55","5,249,692.55","5,249,692.55","9,713,784.90","3,545,754.71","3,993,754.71","2,852,681.94","50,927.25","31,309,314.90"
CYG,Coventry Group Limited,Annual Balance Sheet - Total Equity,"185,969,000.00","158,418,000.00","155,892,000.00","162,808,000.00","169,891,000.00","165,600,000.00","166,425,000.00","168,083,000.00","172,892,000.00","170,384,000.00","174,041,000.00","148,006,000.00","153,569,000.00","151,617,000.00","144,845,000.00","101,697,000.00"
CYG,Coventry Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"350,475,000.00","389,824,000.00","403,946,000.00","434,677,000.00","439,659,000.00","495,540,000.00","505,247,000.00","509,360,000.00","458,191,000.00","432,979,000.00","397,798,000.00","231,370,000.00","257,964,000.00","240,845,000.00","214,967,000.00","196,064,000.00"
CYG,Coventry Group Limited,Annual Profit and Loss - EBITDA,"20,526,000.00","16,127,000.00","24,367,000.00","26,704,000.00","30,911,000.00","30,305,000.00","28,598,000.00","30,424,000.00","18,083,000.00","12,095,000.00","15,215,000.00","11,943,000.00","20,928,000.00","10,630,000.00","4,585,000.00","-2,265,000.00"
CYG,Coventry Group Limited,Annual Profit and Loss - EBIT,"12,777,000.00","8,790,000.00","16,215,000.00","18,636,000.00","23,105,000.00","21,461,000.00","21,358,000.00","22,801,000.00","12,746,000.00","8,254,000.00","11,261,000.00","8,703,000.00","17,938,000.00","6,408,000.00","-137,000.00","-6,352,000.00"
CYG,Coventry Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"3,970,000.00","7,150,000.00","3,783,000.00","10,862,000.00","15,171,000.00","16,945,000.00","9,641,000.00","-1,162,000.00","6,921,000.00","-1,005,000.00","6,975,000.00","-16,819,000.00","19,008,000.00","5,884,000.00","1,038,000.00","-24,616,000.00"
CYG,Coventry Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CYG,Coventry Group Limited,Annual Ratio Analysis - Net Profit Margin,2.21%,0.65%,1.93%,2.53%,3.39%,2.84%,2.41%,2.49%,1.37%,0.39%,1.65%,2.97%,6.35%,2.59%,0.29%,-1.14%
CYG,Coventry Group Limited,Annual Ratio Analysis - ROE,4.27%,1.55%,5.14%,6.70%,8.86%,8.27%,7.45%,7.66%,3.62%,0.98%,3.80%,4.72%,10.40%,4.18%,0.43%,-2.20%
CYG,Coventry Group Limited,Annual Ratio Analysis - Market Cap.($),"123,740,413.16","126,654,022.50","117,197,188.82","172,598,635.00","200,723,534.44","205,719,190.80","150,990,000.00","177,327,000.00","75,265,460.00","35,859,460.00","73,827,950.00","91,993,100.00","100,262,750.00","101,952,000.00","106,951,600.00","56,754,000.00"
D13,Department 13 International Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"2,487,834.00","3,046,266.00","4,767,328.00","384,588.00"
D13,Department 13 International Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,--,--,"86,842.00","30,270.00"
D13,Department 13 International Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,"-358,454.00","-536,839.00","-1,707,028.00","-4,708,263.00"
D13,Department 13 International Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,"-358,454.00","-536,839.00","-1,718,620.00","-4,726,332.00"
D13,Department 13 International Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,"-358,454.00","-458,568.00","-1,697,356.00","-4,873,142.00"
D13,Department 13 International Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
D13,Department 13 International Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,--,--,--,--
D13,Department 13 International Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,-43.23%,-15.05%,-34.16%,"-1,001.53%"
D13,Department 13 International Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,"1,960,000.00","1,540,000.00","1,167,105.00"
DCG,Decmil Group Limited,Annual Balance Sheet - Total Equity, , , , , ,"5,277,120.00","19,638,000.00","46,919,000.00","67,653,000.00","77,416,000.00","89,798,000.00","113,832,000.00","225,461,000.00","271,196,000.00","302,807,000.00","319,351,000.00"
DCG,Decmil Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"2,610,590.00","29,141,000.00","38,102,000.00","127,376,000.00","272,584,000.00","328,235,000.00","392,095,000.00","550,347,000.00","556,287,000.00","620,629,000.00","666,260,000.00"
DCG,Decmil Group Limited,Annual Profit and Loss - EBITDA, , , , , ,"-309,873.00","-1,802,000.00","-3,805,000.00","2,004,000.00","21,844,000.00","29,879,000.00","35,435,000.00","55,691,000.00","70,960,000.00","78,216,000.00","62,817,000.00"
DCG,Decmil Group Limited,Annual Profit and Loss - EBIT, , , , , ,"-529,600.00","-2,288,000.00","-4,617,000.00","220,000.00","19,775,000.00","27,268,000.00","31,727,000.00","51,420,000.00","62,828,000.00","71,415,000.00","56,015,000.00"
DCG,Decmil Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"-473,549.00","-1,809,000.00","-4,074,000.00","55,000.00","10,014,000.00","7,838,000.00","23,480,000.00","39,056,000.00","64,367,000.00","52,627,000.00","40,280,000.00"
DCG,Decmil Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
DCG,Decmil Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,-18.14%,-5.91%,-10.69%,0.04%,4.94%,5.74%,5.99%,7.10%,6.57%,8.06%,6.07%
DCG,Decmil Group Limited,Annual Ratio Analysis - ROE, , , , , ,-8.97%,-8.74%,-8.68%,0.08%,17.40%,20.99%,20.63%,17.32%,12.76%,16.42%,12.65%
DCG,Decmil Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,"7,193,628.86","41,835,168.90","79,707,828.06","24,936,450.56","80,438,135.48","187,802,943.36","342,832,207.68","442,862,056.05","299,401,729.82","301,054,162.29","194,061,386.84"
DGX,Diploma Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"8,601,000.00","9,119,000.00","31,145,000.00","29,873,000.00","2,727,000.00","3,304,000.00","16,115,000.00","5,337,000.00"
DGX,Diploma Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,"97,717,000.00","143,664,000.00","208,376,000.00","144,602,000.00","219,996,000.00","164,728,000.00","200,263,000.00","90,515,000.00"
DGX,Diploma Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , ,"3,052,000.00","3,570,000.00","15,225,000.00","2,629,000.00","-23,766,000.00","3,751,000.00","5,679,000.00","-13,670,000.00"
DGX,Diploma Group Limited,Annual Profit and Loss - EBIT, , , , , , , , ,"2,931,000.00","3,320,000.00","14,985,000.00","2,358,000.00","-24,160,000.00","3,497,000.00","5,439,000.00","-13,885,000.00"
DGX,Diploma Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"7,551,000.00","2,033,000.00","10,041,000.00","773,000.00","-27,101,000.00","1,553,000.00","4,699,000.00","-10,849,000.00"
DGX,Diploma Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , ,--,--,--,--,--,--,--,--
DGX,Diploma Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , ,-0.05%,1.42%,4.85%,-0.28%,-7.94%,0.95%,2.41%,-12.20%
DGX,Diploma Group Limited,Annual Ratio Analysis - ROE, , , , , , , , ,-0.57%,22.29%,32.24%,-1.40%,"-1,473.41%",56.80%,29.20%,-203.28%
DGX,Diploma Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,"34,200,000.00","29,400,000.00","50,611,107.69","15,276,700.00","9,013,253.00","5,346,845.00","19,402,601.46","8,044,981.09"
DOW,Downer EDI Limited,Annual Balance Sheet - Total Equity,"372,229,000.00","586,114,000.00","709,565,000.00","760,191,000.00","823,029,000.00","908,020,000.00","950,543,000.00","1,169,907,000.00","1,196,364,000.00","1,330,388,000.00","1,242,851,000.00","1,442,385,000.00","1,617,700,000.00","1,826,574,000.00","1,962,011,000.00","2,035,300,000.00"
DOW,Downer EDI Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,338,664,000.00","1,616,081,000.00","2,424,678,000.00","2,672,631,000.00","3,165,997,000.00","3,767,950,000.00","4,633,396,000.00","5,350,682,000.00","5,455,875,000.00","5,849,657,000.00","5,826,664,000.00","6,641,847,000.00","7,920,466,000.00","8,375,014,000.00","7,371,560,000.00","7,019,900,000.00"
DOW,Downer EDI Limited,Annual Profit and Loss - EBITDA,"144,101,000.00","172,147,000.00","222,888,000.00","244,100,000.00","256,996,000.00","291,561,000.00","342,210,000.00","419,664,000.00","399,991,000.00","447,655,000.00","480,791,000.00","502,730,000.00","589,476,000.00","665,134,000.00","607,539,000.00","562,800,000.00"
DOW,Downer EDI Limited,Annual Profit and Loss - EBIT,"72,200,000.00","90,012,000.00","114,895,000.00","124,816,000.00","139,289,000.00","170,566,000.00","233,893,000.00","282,236,000.00","282,428,000.00","305,887,000.00","320,632,000.00","292,236,000.00","343,481,000.00","370,333,000.00","341,118,000.00","309,700,000.00"
DOW,Downer EDI Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"41,025,000.00","45,516,000.00","56,431,000.00","66,572,000.00","81,546,000.00","104,035,000.00","-24,929,000.00","101,498,000.00","165,842,000.00","189,376,000.00","3,052,000.00","-27,700,000.00","112,895,000.00","203,986,000.00","215,993,000.00","210,200,000.00"
DOW,Downer EDI Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DOW,Downer EDI Limited,Annual Ratio Analysis - Net Profit Margin,2.97%,2.54%,2.18%,2.38%,2.56%,2.52%,2.98%,3.04%,2.84%,3.05%,3.40%,3.60%,2.26%,2.49%,2.82%,2.84%
DOW,Downer EDI Limited,Annual Ratio Analysis - ROE,9.62%,6.88%,7.22%,8.07%,9.70%,10.35%,14.49%,13.81%,12.93%,13.38%,15.87%,16.55%,11.04%,11.37%,10.55%,9.80%
DOW,Downer EDI Limited,Annual Ratio Analysis - Market Cap.($),"387,075,423.78","435,338,210.45","635,548,665.18","751,154,963.02","902,518,400.00","1,554,681,050.00","2,337,433,504.80","2,362,588,696.64","2,233,330,054.71","1,850,724,091.45","1,211,696,463.60","1,587,671,095.20","1,343,083,926.48","1,555,939,850.11","1,968,007,887.00","2,068,225,762.92"
DRO,DroneShield Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"7,288,421.00"
DRO,DroneShield Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
DRO,DroneShield Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
DRO,DroneShield Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
DRO,DroneShield Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
DRO,DroneShield Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
DRO,DroneShield Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
DRO,DroneShield Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
DRO,DroneShield Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
DSB,Delta SBD Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"42,988,248.00","48,613,000.00","53,253,000.00","59,331,000.00","16,224,000.00","17,150,000.00"
DSB,Delta SBD Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,"83,825,000.00","118,823,000.00","145,126,000.00","69,346,000.00","67,687,000.00"
DSB,Delta SBD Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00,"9,376,000.00","12,542,000.00","17,565,000.00","-199,000.00","3,626,000.00"
DSB,Delta SBD Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00,"6,954,000.00","9,497,000.00","12,857,000.00","-4,035,000.00","1,933,000.00"
DSB,Delta SBD Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"4,755,000.00","6,187,000.00","7,072,000.00","-42,826,000.00","758,000.00"
DSB,Delta SBD Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--,--,--,--,--,--
DSB,Delta SBD Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--,5.67%,5.21%,5.54%,-5.03%,1.12%
DSB,Delta SBD Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,9.78%,11.62%,13.55%,-21.50%,4.42%
DSB,Delta SBD Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"35,276,956.00","33,615,000.00","15,351,192.78","5,477,294.52","3,572,148.60"
EAL,E&A Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"36,825,000.00","41,007,000.00","40,635,000.00","51,598,000.00","53,232,000.00","55,512,000.00","61,832,000.00","72,309,000.00","48,622,000.00"
EAL,E&A Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,--,--,--,--,--,--
EAL,E&A Limited,Annual Profit and Loss - EBITDA, , , , , , , ,--,--,--,--,--,--,--,--,--
EAL,E&A Limited,Annual Profit and Loss - EBIT, , , , , , , ,--,--,--,--,--,--,--,--,--
EAL,E&A Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"4,227,000.00","558,000.00","2,504,000.00","1,634,000.00","2,879,000.00","7,706,000.00","7,714,000.00","-24,421,000.00"
EAL,E&A Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
EAL,E&A Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,4.73%,0.51%,1.57%,1.13%,2.35%,3.85%,3.29%,-12.33%
EAL,E&A Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,10.31%,1.37%,4.85%,3.07%,6.97%,12.46%,10.67%,-50.23%
EAL,E&A Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"43,060,080.00","15,509,250.00","23,183,760.00","11,591,880.00","17,613,360.00","58,779,240.00","70,606,545.00","20,537,700.00"
EAX,Energy Action Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"7,210,000.00","10,393,767.00","13,252,952.00","16,601,091.00","13,498,553.00"
EAX,Energy Action Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,"17,188,590.00","21,970,511.00","25,655,147.00","32,059,215.00"
EAX,Energy Action Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,0.00,"5,483,653.00","7,375,660.00","7,022,174.00","4,782,493.00"
EAX,Energy Action Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,0.00,"4,957,545.00","6,602,217.00","6,108,385.00","3,624,416.00"
EAX,Energy Action Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"3,610,993.00","4,376,059.00","3,511,952.00","-2,147,578.00"
EAX,Energy Action Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
EAX,Energy Action Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,21.17%,22.21%,17.59%,8.01%
EAX,Energy Action Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,34.74%,36.73%,27.13%,18.78%
