ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CSV,CSG Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"18,502,000.00","33,172,000.00","50,641,000.00","62,132,000.00","52,195,000.00","8,838,000.00","12,794,000.00","26,005,000.00","29,614,000.00"
CSV,CSG Limited,Annual Profit and Loss - EBIT, , , , , , , ,"15,521,000.00","28,998,000.00","36,437,000.00","48,623,000.00","36,739,000.00","3,241,000.00","6,519,000.00","20,844,000.00","25,096,000.00"
CSV,CSG Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"10,974,000.00","18,799,000.00","23,243,000.00","32,073,000.00","40,447,000.00","51,678,000.00","8,717,000.00","12,087,000.00","14,313,000.00"
CSV,CSG Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
CSV,CSG Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,14.38%,14.12%,11.91%,12.36%,8.06%,1.58%,12.26%,6.87%,6.72%
CSV,CSG Limited,Annual Ratio Analysis - ROE, , , , , , , ,24.44%,28.83%,27.08%,15.78%,10.30%,1.00%,7.79%,5.25%,6.06%
CSV,CSG Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"229,637,430.72","167,564,746.30","147,613,767.00","445,390,758.80","282,567,499.00","221,815,486.72","260,075,371.00","287,205,706.76","453,217,398.20"
CV1,CV Check Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"11,805,177.00"
CV1,CV Check Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
CV1,CV Check Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
CV1,CV Check Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
CV1,CV Check Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
CV1,CV Check Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
CV1,CV Check Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
CV1,CV Check Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
CV1,CV Check Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
CVT,Covata Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"2,609,585.00","2,265,367.00","2,051,104.00","2,107,324.00","637,122.00","3,543,786.00","3,055,786.00","2,331,695.00","7,971,329.00"
CVT,Covata Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"73,183.00",--,"1,815,067.00","976,109.00","100,000.00","5,406.00",502.00,"2,000.00","2,067,584.00"
CVT,Covata Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-249,143.00","-581,066.00","-252,892.00","-3,347.00","-1,446,681.00","-603,176.00","-622,769.00","-864,613.00","-25,042,853.00"
CVT,Covata Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-482,677.00","-587,301.00","-260,621.00","-8,466.00","-1,449,421.00","-604,180.00","-623,623.00","-864,613.00","-25,162,806.00"
CVT,Covata Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-419,426.00","-538,029.00","-232,050.00","19,151.00","-1,407,157.00","-501,558.00","-488,000.00","-766,451.00","-27,462,676.00"
CVT,Covata Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
CVT,Covata Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,"-19,051.72%",--,--,--,--,--,"-7,855.82%"
CVT,Covata Limited,Annual Ratio Analysis - ROE, , , , , , , ,-2.14%,-23.75%,-11.31%,0.91%,-220.86%,-14.15%,-15.97%,-32.87%,-344.52%
CVT,Covata Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"31,217,750.96","8,452,678.78","1,983,128.48","1,951,564.92","1,138,412.87","3,711,894.41","2,362,114.62","5,061,674.19","142,282,301.82"
CYO,Clarity Oss Limited,Annual Balance Sheet - Total Equity,"97,446,226.00","145,066,123.00","18,778,000.00","21,885,000.00","23,460,000.00","23,052,000.00","19,333,000.00","17,087,000.00","14,195,000.00","2,855,000.00","1,931,000.00","-11,267,000.00","-8,223,000.00","-12,786,000.00","-14,088,000.00","-11,874,332.00"
CYO,Clarity Oss Limited,Annual Profit and Loss - Total Revenue Excluding Int,"180,432,012.00","341,886,469.00","207,453,000.00","70,846,000.00","28,536,000.00","29,267,000.00","23,527,000.00","27,544,000.00","23,505,000.00","39,216,000.00","28,408,000.00","16,589,000.00","32,571,000.00","40,080,000.00",--,--
CYO,Clarity Oss Limited,Annual Profit and Loss - EBITDA,"18,298,943.00","41,685,245.00","10,555,000.00","9,726,000.00","4,863,000.00","5,839,000.00","-261,000.00","-6,210,000.00","-13,872,000.00","-4,276,000.00","-10,509,000.00","-11,960,000.00","679,000.00","-1,691,000.00",0.00,0.00
CYO,Clarity Oss Limited,Annual Profit and Loss - EBIT,"15,564,187.00","28,954,457.00","3,370,000.00","4,707,000.00","694,000.00","1,333,000.00","-542,000.00","-6,507,000.00","-14,171,000.00","-5,287,000.00","-11,157,000.00","-12,230,000.00","469,000.00","-1,901,000.00",0.00,0.00
CYO,Clarity Oss Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"9,990,956.00","18,645,192.00","-142,452,000.00","2,530,000.00","-543,000.00","-367,000.00","5,940,000.00","-2,223,000.00","-13,818,000.00","-12,453,000.00","-14,256,000.00","-12,415,000.00","2,339,000.00","-3,797,000.00","-1,905,000.00","2,213,163.00"
CYO,Clarity Oss Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CYO,Clarity Oss Limited,Annual Ratio Analysis - Net Profit Margin,5.50%,4.31%,1.60%,4.11%,-2.07%,-1.43%,-2.44%,-30.20%,-69.34%,-14.34%,-48.24%,-90.87%,-12.07%,-9.65%,--,--
CYO,Clarity Oss Limited,Annual Ratio Analysis - ROE,10.13%,10.89%,17.23%,11.56%,-2.31%,-1.59%,-2.83%,-40.48%,-109.91%,-218.43%,-683.12%,133.79%,47.79%,29.70%,0.00%,0.00%
CYO,Clarity Oss Limited,Annual Ratio Analysis - Market Cap.($),"584,561,330.78","279,806,605.26","39,002,517.88","10,769,178.20","19,914,330.00","5,561,662.10","20,838,291.72","9,284,267.48","6,519,618.94","4,951,609.32","10,811,071.78","4,533,675.26","11,508,560.28","6,277,396.52","348,744.25","348,744.25"
DCC,DigitalX Limited,Annual Balance Sheet - Total Equity,"691,021.00","488,329.00","560,083.00","371,896.00","728,192.00","2,850,921.00","8,028,979.00","7,840,662.00","1,860,617.00","550,837.00","4,381,522.00","8,003,138.00","3,694,066.00","1,331,987.00","11,320,561.00","6,386,274.00"
DCC,DigitalX Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,088,509.00","40,185.00","62,886.00","120,144.00","976,421.00","5,419,165.00","664,674.00","408,101.00","40,500.00",--,--,"356,097.00","231,032.00","356,915.00","4,666,320.00","47,653,865.00"
DCC,DigitalX Limited,Annual Profit and Loss - EBITDA,"-99,783.00","-184,670.00","-14,476.00","-160,914.00","-156,315.00","300,345.00","171,307.00","-364,780.00","-884,381.00","-657,429.00","-1,641,606.00","-6,486,873.00","-6,256,235.00","-3,789,114.00","1,766,376.00","-2,745,782.00"
DCC,DigitalX Limited,Annual Profit and Loss - EBIT,"-106,583.00","-186,508.00","-15,914.00","-163,643.00","-156,825.00","299,890.00","170,531.00","-367,735.00","-901,631.00","-657,488.00","-1,641,606.00","-6,486,901.00","-6,256,508.00","-3,789,458.00","-179,513.00","-7,489,980.00"
DCC,DigitalX Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"243,001.00","-202,692.00","-40,028.00","-188,188.00","-159,000.00","340,580.00","233,041.00","-182,414.00","-6,278,952.00","-1,318,155.00","-1,609,540.00","-6,458,190.00","-6,243,932.00","-3,769,440.00","-11,906,979.00","-8,814,738.00"
DCC,DigitalX Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DCC,DigitalX Limited,Annual Ratio Analysis - Net Profit Margin,--,--,--,--,-16.46%,6.33%,--,--,--,--,--,"-1,813.60%","-2,740.69%",--,-7.53%,-16.01%
DCC,DigitalX Limited,Annual Ratio Analysis - ROE,-24.07%,-41.51%,-7.15%,-50.60%,-21.83%,11.95%,2.90%,-2.33%,-41.70%,-109.15%,-36.73%,-80.70%,-169.03%,-282.99%,-2.80%,-116.68%
DCC,DigitalX Limited,Annual Ratio Analysis - Market Cap.($),"1,192,347.52","1,192,347.52","856,999.50","856,999.50","2,027,414.88","5,175,354.00","11,939,708.00","22,685,445.20","5,253,471.52","1,432,764.96","13,025,480.19","14,959,085.63","1,885,158.56","1,160,574.21","62,137,667.91","26,460,840.45"
DDR,Dicker Data Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"15,199,000.00","16,752,452.00","18,548,000.00","20,147,000.00","20,419,000.00","71,832,000.00"
DDR,Dicker Data Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,"286,731,000.00","400,960,196.00","457,914,000.00","451,578,000.00","662,655,000.00","1,076,996,000.00"
DDR,Dicker Data Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,"8,809,000.00","11,769,087.00","16,093,000.00","17,411,000.00","18,984,000.00","42,981,000.00"
DDR,Dicker Data Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,"8,302,000.00","11,070,653.00","15,409,000.00","16,711,000.00","17,515,000.00","38,952,000.00"
DDR,Dicker Data Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"4,523,000.00","6,132,045.00","8,276,000.00","9,246,000.00","5,186,000.00","20,499,000.00"
DDR,Dicker Data Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--,--,--,--,--,--
DDR,Dicker Data Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,1.58%,1.60%,1.81%,2.05%,1.49%,2.12%
DDR,Dicker Data Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,29.76%,36.60%,44.62%,45.89%,48.41%,31.67%
DDR,Dicker Data Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"30,000,000.00","49,335,000.00","100,883,000.00","192,357,991.50","259,892,525.21"
DMC,Digimatic Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"15,919,622.00"
DMC,Digimatic Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
DMC,Digimatic Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
DMC,Digimatic Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
DMC,Digimatic Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
DMC,Digimatic Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
DMC,Digimatic Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
DMC,Digimatic Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
DMC,Digimatic Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
DSX,Decimal Software Limited,Annual Balance Sheet - Total Equity,"14,194,000.00","2,222,145.00","2,219,495.00","2,195,722.00","1,523,806.00","3,711,098.00","4,189,456.00","4,131,939.00","29,811,619.00","26,516,726.00","4,011,310.00","4,686,687.00","8,911,839.00","21,984,614.00","11,326,226.00","3,789,968.00"
DSX,Decimal Software Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,137,000.00","5,638,057.00","16,034.00",--,"43,697.00",100.00,--,--,"336,130.00","354,112.00","405,401.00","187,557.00","80,058.00","11,921,497.00","1,230,251.00","2,317,392.00"
DSX,Decimal Software Limited,Annual Profit and Loss - EBITDA,"-1,777,000.00","-9,606,331.00","-923,246.00","-1,263,905.00","-738,592.00","-1,006,567.00","-1,282,718.00","-2,233,484.00","-3,666,562.00","-3,768,872.00","-22,857,880.00","-2,554,268.00","-2,490,905.00","711,152.00","-3,843,827.00","-7,767,339.00"
DSX,Decimal Software Limited,Annual Profit and Loss - EBIT,"-1,992,000.00","-10,523,460.00","-923,465.00","-1,266,251.00","-743,481.00","-1,015,541.00","-1,295,943.00","-2,254,885.00","-3,701,704.00","-3,834,831.00","-22,916,711.00","-2,611,291.00","-2,541,565.00","678,062.00","-3,875,600.00","-7,845,528.00"
DSX,Decimal Software Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,910,000.00","-10,783,000.00","-858,385.00","-1,190,579.00","-671,916.00","-953,897.00","-1,035,828.00","-1,850,540.00","-2,366,832.00","-3,298,893.00","-22,505,416.00","-2,437,017.00","-2,323,281.00","13,037,449.00","-13,191,386.00","-7,613,071.00"
DSX,Decimal Software Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DSX,Decimal Software Limited,Annual Ratio Analysis - Net Profit Margin,-216.31%,-318.43%,--,--,"-4,067.04%",--,--,--,--,--,"-5,551.40%","-1,299.35%",--,--,"-2,147.18%","-1,432.92%"
DSX,Decimal Software Limited,Annual Ratio Analysis - ROE,-16.76%,-490.61%,-38.67%,-54.22%,-44.09%,-25.70%,-24.72%,-44.79%,-7.94%,-12.44%,-561.05%,-52.00%,-26.07%,5.79%,-33.18%,-200.73%
DSX,Decimal Software Limited,Annual Ratio Analysis - Market Cap.($),"27,474,027.76","1,371,124.07","4,423,600.50","4,331,657.57","7,700,724.58","12,425,905.72","20,503,938.84","25,179,025.68","107,964,060.75","9,491,346.00","7,355,793.15","29,270,492.38","13,291,346.00","19,139,261.57","47,567,108.86","17,052,359.78"
DTI,DTI Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"12,039,000.00","14,677,754.00"
DTI,DTI Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,"16,729,925.00"
DTI,DTI Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00,"1,529,197.00"
DTI,DTI Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00,"644,365.00"
DTI,DTI Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"113,517.00"
DTI,DTI Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
DTI,DTI Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,0.77%
DTI,DTI Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,0.77%
DTI,DTI Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"27,488,135.40"
DTL,Data3 Limited,Annual Balance Sheet - Total Equity,"8,921,000.00","4,659,000.00","7,867,000.00","9,811,000.00","11,932,000.00","13,778,000.00","16,897,000.00","19,077,000.00","21,259,000.00","23,333,000.00","26,086,000.00","30,153,000.00","32,514,000.00","33,874,000.00","33,622,000.00","36,373,000.00"
DTL,Data3 Limited,Annual Profit and Loss - Total Revenue Excluding Int,"130,410,000.00","126,397,000.00","171,571,000.00","192,805,000.00","175,853,000.00","196,758,000.00","239,015,000.00","284,719,000.00","362,964,000.00","530,018,000.00","598,794,000.00","696,247,000.00","809,705,000.00","769,952,000.00","832,299,000.00","869,458,000.00"
DTL,Data3 Limited,Annual Profit and Loss - EBITDA,"2,133,000.00","-505,000.00","5,240,000.00","6,647,000.00","5,856,000.00","6,244,000.00","8,266,000.00","10,516,000.00","12,919,000.00","14,469,000.00","16,262,000.00","21,189,000.00","19,430,000.00","20,128,000.00","12,598,000.00","17,753,000.00"
DTL,Data3 Limited,Annual Profit and Loss - EBIT,"1,202,000.00","-1,509,000.00","4,273,000.00","5,713,000.00","5,044,000.00","5,496,000.00","7,765,000.00","9,902,000.00","12,112,000.00","13,419,000.00","15,247,000.00","20,514,000.00","18,302,000.00","16,664,000.00","9,703,000.00","14,377,000.00"
DTL,Data3 Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-84,000.00","-4,262,000.00","3,170,000.00","2,259,000.00","3,393,000.00","3,912,000.00","5,713,000.00","7,197,000.00","9,070,000.00","9,832,000.00","10,914,000.00","14,999,000.00","13,679,000.00","12,138,000.00","7,524,000.00","10,604,000.00"
DTL,Data3 Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DTL,Data3 Limited,Annual Ratio Analysis - Net Profit Margin,0.44%,-2.32%,1.85%,2.19%,2.22%,1.99%,2.39%,2.53%,2.50%,1.86%,1.82%,2.15%,1.69%,1.58%,0.90%,1.22%
DTL,Data3 Limited,Annual Ratio Analysis - ROE,5.03%,-49.30%,40.29%,42.90%,32.63%,28.39%,33.81%,37.73%,42.66%,42.14%,41.84%,49.74%,42.07%,35.83%,22.38%,29.15%
DTL,Data3 Limited,Annual Ratio Analysis - Market Cap.($),"18,360,096.30","7,431,467.55","17,668,420.00","14,653,819.00","31,008,408.65","46,049,319.00","57,849,688.70","93,545,616.00","86,678,648.00","92,384,970.00","123,333,934.95","203,862,833.80","170,912,194.50","165,523,125.00","104,703,000.00","121,640,250.00"
DTX,Datetix Group Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"5,214,707.00","1,508,903.00"
DTX,Datetix Group Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,"1,189,980.00"
DTX,Datetix Group Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00,"-2,510,058.00"
DTX,Datetix Group Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00,"-2,637,280.00"
DTX,Datetix Group Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"-3,714,873.00"
DTX,Datetix Group Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
DTX,Datetix Group Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,-246.74%
DTX,Datetix Group Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,-174.64%
DTX,Datetix Group Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"4,052,005.20"
DUB,Dubber Corporation Limited,Annual Balance Sheet - Total Equity,"2,226,720.00","2,413,290.00","5,043,947.00","5,383,181.00","5,299,560.00","7,005,458.00","7,509,526.00","14,211,517.00","15,131,922.00","1,576,564.00","1,391,614.00","1,335,920.00","2,750,724.00","1,074,908.00","1,732,554.00","10,079,635.00"
DUB,Dubber Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"2,315,425.00","6,309,818.00","2,306,041.00","2,272,786.00","5,807,441.00","4,372,370.00","5,073,703.00","5,802,007.00","2,340,776.00",--,"8,268.00",--,"3,805.00",--,--,"62,203.00"
DUB,Dubber Corporation Limited,Annual Profit and Loss - EBITDA,"1,384,647.00","-69,911.00","-97,644.00","-583,843.00","-1,479,669.00","-846,551.00","355,968.00","1,188,025.00","-272,856.00","-427,210.00","-462,066.00","-375,680.00","-2,411,545.00","-1,661,342.00","-930,362.00","-2,769,549.00"
DUB,Dubber Corporation Limited,Annual Profit and Loss - EBIT,"1,383,875.00","-265,790.00","-230,061.00","-758,190.00","-1,822,282.00","-1,208,632.00","-395,886.00","768,151.00","-291,105.00","-437,168.00","-466,608.00","-375,680.00","-2,420,969.00","-1,697,048.00","-965,750.00","-3,083,515.00"
DUB,Dubber Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"864,000.00","-472,750.00","-441,310.00","-723,044.00","-1,988,621.00","-1,433,046.00","-730,616.00","205,054.00","737,034.00","1,553,379.00","-416,185.00","-305,694.00","-2,296,773.00","-1,651,746.00","-950,999.00","-3,535,621.00"
DUB,Dubber Corporation Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DUB,Dubber Corporation Limited,Annual Ratio Analysis - Net Profit Margin,--,-7.49%,-22.62%,-33.48%,-38.99%,-40.67%,-17.85%,11.64%,-14.19%,--,"-5,033.68%",--,--,--,--,"-5,114.96%"
DUB,Dubber Corporation Limited,Annual Ratio Analysis - ROE,77.60%,-19.59%,-8.75%,-13.43%,-37.52%,-20.46%,-9.73%,1.44%,-2.19%,9.62%,-29.91%,-22.88%,-79.93%,-137.78%,-49.63%,-31.57%
DUB,Dubber Corporation Limited,Annual Ratio Analysis - Market Cap.($),"5,875,500.00","5,048,225.00","8,757,125.00","4,041,762.92","8,092,046.47","5,636,686.46","7,044,645.48","12,124,850.02","16,033,769.00","1,850,050.27","2,127,550.27","3,236,733.69","4,178,342.40","1,828,024.80","3,061,493.28","18,685,164.55"
DWS,DWS Limited,Annual Balance Sheet - Total Equity, , , , , , ,"27,768,000.00","38,630,000.00","48,763,000.00","51,930,000.00","56,211,000.00","57,386,000.00","59,393,000.00","60,699,000.00","60,360,000.00","59,620,000.00"
DWS,DWS Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"45,285,000.00","63,336,000.00","88,222,000.00","88,501,000.00","95,722,000.00","98,489,000.00","109,889,000.00","109,220,000.00","94,416,000.00","94,988,000.00"
DWS,DWS Limited,Annual Profit and Loss - EBITDA, , , , , , ,"11,852,000.00","23,494,000.00","26,122,000.00","23,554,000.00","26,846,000.00","24,810,000.00","26,398,000.00","24,189,000.00","18,503,000.00","16,097,000.00"
DWS,DWS Limited,Annual Profit and Loss - EBIT, , , , , , ,"11,756,000.00","23,317,000.00","25,739,000.00","23,153,000.00","26,481,000.00","24,523,000.00","25,612,000.00","23,821,000.00","18,201,000.00","15,842,000.00"
DWS,DWS Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-6,700,000.00","16,747,000.00","17,961,000.00","16,023,000.00","18,516,000.00","17,389,000.00","18,221,000.00","16,858,000.00","12,897,000.00","10,399,000.00"
DWS,DWS Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
DWS,DWS Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,17.14%,26.44%,20.36%,18.10%,19.34%,17.66%,16.58%,15.43%,13.66%,12.01%
DWS,DWS Limited,Annual Ratio Analysis - ROE, , , , , , ,27.91%,43.35%,36.83%,30.85%,32.94%,30.30%,30.68%,27.77%,21.37%,19.06%
DWS,DWS Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,"138,075,000.00","328,750,000.00","137,591,192.46","110,146,322.10","190,315,818.72","174,718,847.16","193,911,447.80","190,602,378.72","153,540,805.08","77,121,326.88"
DYE,Dyesol Limited,Annual Balance Sheet - Total Equity, , , , , ,"3,473,570.00","1,329,994.00","4,503,543.00","24,322,138.00","26,000,309.00","24,419,128.00","13,843,941.00","14,816,461.00","10,723,808.00","13,234,171.00","11,757,489.00"
DYE,Dyesol Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,"532,664.00","1,755,015.00","2,410,121.00","4,474,359.00","4,541,303.00","2,585,730.00","3,207,006.00","1,871,630.00","1,400,548.00","1,917,779.00"
DYE,Dyesol Limited,Annual Profit and Loss - EBITDA, , , , , ,0.00,"-2,768,869.00","-3,778,297.00","-8,646,179.00","-8,850,971.00","-12,605,441.00","-15,945,494.00","-11,207,033.00","-10,803,722.00","-13,670,737.00","-10,915,565.00"
DYE,Dyesol Limited,Annual Profit and Loss - EBIT, , , , , ,0.00,"-2,812,839.00","-4,077,635.00","-9,387,468.00","-10,770,505.00","-14,973,071.00","-18,126,857.00","-12,623,750.00","-12,061,549.00","-14,470,532.00","-12,170,313.00"
DYE,Dyesol Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,0.00,"-2,599,631.00","-3,609,361.00","-7,621,167.00","-9,914,748.00","-14,372,212.00","-17,284,551.00","-8,878,004.00","-9,396,196.00","-12,578,057.00","-8,598,640.00"
DYE,Dyesol Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
DYE,Dyesol Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,--,-488.04%,-205.67%,-380.83%,-393.50%,-472.46%,"-1,222.99%",-463.49%,-871.14%,"-1,772.83%",-598.50%
DYE,Dyesol Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-167.53%,-80.16%,-31.34%,-38.13%,-58.86%,-124.86%,-59.95%,-87.71%,-95.09%,-73.34%
DYE,Dyesol Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"43,673,261.24","105,177,046.06","109,963,283.82","114,939,934.32","149,305,035.44","73,869,473.28","21,564,906.22","70,835,835.84","68,248,449.68","72,892,193.68"
ENZ,Enzumo Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"23,440,669.00","23,317,672.00","36,200,641.00","30,290,787.00","28,565,541.00","19,442,692.00","17,645,176.00","604,017.00","1,609,590.00"
ENZ,Enzumo Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,"30,226.00",126.00,"794,694.00","332,309.00","37,299.00","2,795,895.00"
ENZ,Enzumo Limited,Annual Profit and Loss - EBITDA, , , , , , , ,0.00,"-5,489,415.00","-2,125,803.00","-6,042,505.00","-1,678,257.00","-16,655,806.00","-1,808,496.00","-14,608,144.00","-3,499,073.00"
ENZ,Enzumo Limited,Annual Profit and Loss - EBIT, , , , , , , ,0.00,"-5,521,495.00","-2,230,446.00","-6,090,711.00","-1,703,397.00","-16,667,060.00","-1,818,992.00","-14,614,918.00","-3,614,406.00"
ENZ,Enzumo Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"-4,584,672.00","-815,397.00","-5,388,553.00","-1,375,308.00","-16,581,307.00","-1,767,553.00","-14,609,883.00","-3,739,135.00"
ENZ,Enzumo Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
ENZ,Enzumo Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,"-45,024.67%",--,--,--,--,-134.66%
ENZ,Enzumo Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-19.66%,-2.25%,-17.79%,-4.81%,-85.28%,-10.02%,"-2,418.79%",-232.30%
ENZ,Enzumo Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"85,588,685.24","51,273,148.10","10,843,343.68","7,695,276.16","6,767,632.68","1,581,634.29","1,127,938.78","13,394,985.52"
EOL,Energy One Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"6,603,006.00","5,814,491.00","5,724,409.00","5,359,363.00","4,578,450.00","3,861,595.00","3,433,775.00","3,771,383.00","4,672,083.00"
EOL,Energy One Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"31,313,829.00","458,962.00","1,897,253.00","4,080,251.00","4,158,255.00","3,035,731.00","2,368,342.00","3,397,091.00","5,486,633.00"
EOL,Energy One Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-1,313,849.00","-1,036,136.00","-72,624.00","480,778.00","-421,613.00","-510,290.00","149,525.00","822,996.00","1,358,865.00"
