ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
BUG,Buderim Group Limited,Annual Profit and Loss - EBITDA,"2,710,000.00","3,529,000.00","3,066,000.00","2,487,000.00","2,419,000.00","3,160,000.00","2,495,000.00","3,682,000.00","7,556,000.00","-214,000.00","114,000.00","5,710,000.00","6,858,000.00","-4,602,000.00","267,000.00","5,484,000.00"
BUG,Buderim Group Limited,Annual Profit and Loss - EBIT,"1,359,000.00","2,289,000.00","1,803,000.00","1,111,000.00","875,000.00","1,251,000.00","554,000.00","1,792,000.00","5,013,000.00","-3,016,000.00","-2,560,000.00","3,137,000.00","4,181,000.00","-5,940,000.00","-1,803,000.00","3,291,000.00"
BUG,Buderim Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,611,000.00","1,284,000.00","770,000.00","504,000.00","293,000.00","483,000.00","-76,000.00","724,000.00","2,059,000.00","-2,769,000.00","-2,605,000.00","1,541,000.00","1,840,000.00","-4,601,000.00","-1,493,000.00","290,000.00"
BUG,Buderim Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
BUG,Buderim Group Limited,Annual Ratio Analysis - Net Profit Margin,3.18%,4.26%,3.25%,1.66%,0.46%,1.17%,-0.34%,1.33%,2.76%,-1.90%,-2.28%,1.95%,2.40%,-13.48%,-2.10%,0.36%
BUG,Buderim Group Limited,Annual Ratio Analysis - ROE,5.44%,7.63%,5.52%,2.78%,0.76%,2.38%,-0.61%,2.29%,5.59%,-5.28%,-6.94%,4.49%,5.34%,-30.91%,-3.35%,0.59%
BUG,Buderim Group Limited,Annual Ratio Analysis - Market Cap.($),"10,041,210.72","12,342,321.51","13,158,120.50","14,544,952.50","17,342,771.55","16,497,859.30","15,474,149.28","15,617,428.44","15,505,059.42","13,086,832.96","7,974,788.84","8,259,270.70","13,834,624.98","13,421,651.10","23,849,699.50","27,318,935.70"
BWX,BWX Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"74,900,000.00"
BWX,BWX Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
BWX,BWX Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
BWX,BWX Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
BWX,BWX Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
BWX,BWX Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
BWX,BWX Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
BWX,BWX Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
BWX,BWX Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
CCL,Coca-Cola Amatil Limited,Annual Balance Sheet - Total Equity,"4,481,500,000.00","3,032,000,000.00","3,215,200,000.00","2,921,700,000.00","3,114,200,000.00","1,424,800,000.00","1,470,700,000.00","1,440,700,000.00","1,372,000,000.00","1,600,100,000.00","1,833,400,000.00","2,034,300,000.00","2,078,600,000.00","1,739,800,000.00","1,686,700,000.00","2,409,800,000.00"
CCL,Coca-Cola Amatil Limited,Annual Profit and Loss - Total Revenue Excluding Int,"4,196,200,000.00","5,904,400,000.00","3,779,100,000.00","3,523,800,000.00","3,591,100,000.00","4,149,600,000.00","4,420,600,000.00","4,017,200,000.00","4,228,100,000.00","4,546,800,000.00","4,609,400,000.00","5,068,900,000.00","5,192,400,000.00","5,083,700,000.00","5,002,900,000.00","5,152,300,000.00"
CCL,Coca-Cola Amatil Limited,Annual Profit and Loss - EBITDA,"686,000,000.00","608,400,000.00","581,300,000.00","615,200,000.00","678,100,000.00","753,200,000.00","771,800,000.00","857,600,000.00","865,100,000.00","962,700,000.00","1,036,800,000.00","1,074,100,000.00","1,128,900,000.00","1,084,800,000.00","918,100,000.00","930,800,000.00"
CCL,Coca-Cola Amatil Limited,Annual Profit and Loss - EBIT,"458,800,000.00","425,200,000.00","421,900,000.00","470,000,000.00","517,600,000.00","570,600,000.00","570,600,000.00","707,800,000.00","713,800,000.00","787,300,000.00","844,900,000.00","868,900,000.00","895,500,000.00","833,300,000.00","651,500,000.00","660,600,000.00"
CCL,Coca-Cola Amatil Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"206,200,000.00","449,100,000.00","209,400,000.00","194,500,000.00","280,700,000.00","320,500,000.00","282,400,000.00","310,700,000.00","385,600,000.00","449,000,000.00","497,300,000.00","591,800,000.00","460,100,000.00","80,600,000.00","272,800,000.00","403,400,000.00"
CCL,Coca-Cola Amatil Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CCL,Coca-Cola Amatil Limited,Annual Ratio Analysis - Net Profit Margin,4.94%,5.48%,5.87%,6.94%,7.93%,7.85%,7.15%,10.68%,9.63%,9.94%,11.04%,11.00%,10.91%,9.93%,7.69%,7.82%
CCL,Coca-Cola Amatil Limited,Annual Ratio Analysis - ROE,4.57%,6.69%,6.45%,8.21%,8.96%,22.49%,21.32%,29.37%,29.47%,28.06%,27.63%,26.15%,26.93%,29.00%,22.36%,18.86%
CCL,Coca-Cola Amatil Limited,Annual Ratio Analysis - Market Cap.($),"4,892,145,328.89","4,092,725,947.84","3,649,169,772.14","4,357,718,048.46","5,753,517,724.41","5,764,803,229.29","5,826,887,194.00","7,157,044,196.64","6,760,130,768.96","8,626,972,184.01","8,210,193,307.62","8,742,622,523.52","10,250,694,418.30","9,185,990,695.47","7,116,661,120.68","7,101,389,315.70"
CDC,China Dairy Corporation Limited,Annual Balance Sheet - Total Equity, , ,"14,452,000.00","25,266,000.00","82,337,000.00", , , , , , , , , , ,"142,551,587.00"
CDC,China Dairy Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,"18,443,000.00","19,577,000.00","37,259,000.00", , , , , , , , , , ,--
CDC,China Dairy Corporation Limited,Annual Profit and Loss - EBITDA, , ,"4,899,000.00","1,736,000.00","3,033,000.00", , , , , , , , , , ,0.00
CDC,China Dairy Corporation Limited,Annual Profit and Loss - EBIT, , ,"4,733,000.00","1,554,000.00","2,463,000.00", , , , , , , , , , ,0.00
CDC,China Dairy Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"4,733,000.00","36,000.00","383,000.00", , , , , , , , , , ,0.00
CDC,China Dairy Corporation Limited,Annual Profit and Loss - Total Operating Income (ban, , ,--,--,--, , , , , , , , , , ,--
CDC,China Dairy Corporation Limited,Annual Ratio Analysis - Net Profit Margin, , ,25.66%,4.21%,2.40%, , , , , , , , , , ,--
CDC,China Dairy Corporation Limited,Annual Ratio Analysis - ROE, , ,32.75%,3.19%,1.08%, , , , , , , , , , ,0.00%
CDC,China Dairy Corporation Limited,Annual Ratio Analysis - Market Cap.($), , ,0.00,"29,284,637.60","102,221,765.80", , , , , , , , , , ,0.00
CGC,Costa Group Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"303,800,000.00", 
CGC,Costa Group Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--, 
CGC,Costa Group Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00, 
CGC,Costa Group Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00, 
CGC,Costa Group Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00, 
CGC,Costa Group Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--, 
CGC,Costa Group Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--, 
CGC,Costa Group Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%, 
CGC,Costa Group Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00, 
CSS,Clean Seas Tuna Limited,Annual Balance Sheet - Total Equity, , , , , ,"697,197.00","15,632,000.00","26,596,000.00","62,946,000.00","73,636,000.00","109,043,000.00","83,708,000.00","54,540,000.00","23,277,000.00","43,624,000.00","51,899,000.00"
CSS,Clean Seas Tuna Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,"3,950,000.00","7,959,000.00","27,342,000.00","37,320,000.00","39,470,000.00","39,043,000.00","23,947,000.00","15,677,000.00","24,999,000.00","31,395,000.00"
CSS,Clean Seas Tuna Limited,Annual Profit and Loss - EBITDA, , , , , ,"-597,455.00","-2,740,000.00","2,401,000.00","1,151,000.00","-14,222,000.00","-21,420,000.00","-11,881,000.00","-27,802,000.00","-3,105,000.00","16,330,000.00","-446,000.00"
CSS,Clean Seas Tuna Limited,Annual Profit and Loss - EBIT, , , , , ,"-597,455.00","-3,010,000.00","1,707,000.00","-692,000.00","-16,826,000.00","-24,312,000.00","-14,986,000.00","-31,002,000.00","-4,714,000.00","14,817,000.00","-2,151,000.00"
CSS,Clean Seas Tuna Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"-418,211.00","75,000.00","1,106,000.00","-658,000.00","-12,562,000.00","-15,651,000.00","-32,361,000.00","-30,750,000.00","-34,457,000.00","11,145,000.00","4,108,000.00"
CSS,Clean Seas Tuna Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
CSS,Clean Seas Tuna Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,--,-343.87%,14.62%,-4.88%,-41.48%,-39.71%,-83.26%,-135.58%,-30.98%,202.32%,5.68%
CSS,Clean Seas Tuna Limited,Annual Ratio Analysis - ROE, , , , , ,-59.98%,-19.20%,4.16%,-1.05%,-17.06%,-14.35%,-38.66%,-56.38%,-19.95%,48.22%,1.99%
CSS,Clean Seas Tuna Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"40,455,000.00","166,705,280.00","188,233,472.13","122,278,083.07","35,957,677.92","52,891,235.54","11,024,159.61","10,422,841.81","54,158,854.06","65,211,681.42"
CVS,Cervantes Corporation Limited,Annual Balance Sheet - Total Equity, , ,"5,596,469.00","1,193,851.00","3,637,911.00", ,"584,999.00","1,474,127.00","1,128,707.00","769,760.00","340,492.00","489,124.00","243,214.00","-210,685.00","-291,245.00","-498,891.00"
CVS,Cervantes Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,--,"9,267,416.00","32,432,304.00", ,"18,600.00","1,282.00","43,829.00","66,993.00","273,307.00","398,510.00","33,840.00","25,040.00","170,833.00","61,640.00"
CVS,Cervantes Corporation Limited,Annual Profit and Loss - EBITDA, , ,"-2,023.00","-3,939,641.00","-2,116,292.00", ,"-132,086.00","-435,341.00","-414,601.00","-424,912.00","-433,303.00","-178,203.00","-196,902.00","-428,529.00","-200,269.00","-285,476.00"
CVS,Cervantes Corporation Limited,Annual Profit and Loss - EBIT, , ,"-2,023.00","-4,244,667.00","-2,611,089.00", ,"-132,086.00","-435,341.00","-414,601.00","-424,948.00","-433,373.00","-178,260.00","-196,949.00","-428,567.00","-200,301.00","-285,502.00"
CVS,Cervantes Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"-2,023.00","-4,260,494.00","-2,733,441.00", ,"-114,059.00","-426,173.00","-345,420.00","-392,847.00","-429,268.00","40,350.00","-245,910.00","-453,899.00","-80,560.00","-227,646.00"
CVS,Cervantes Corporation Limited,Annual Profit and Loss - Total Operating Income (ban, , ,--,--,--, ,--,--,--,--,--,--,--,--,--,--
CVS,Cervantes Corporation Limited,Annual Ratio Analysis - Net Profit Margin, , ,--,-45.97%,-8.44%, ,-613.22%,"-33,242.82%",--,--,--,--,--,--,--,--
CVS,Cervantes Corporation Limited,Annual Ratio Analysis - ROE, , ,-0.04%,-356.87%,-75.14%, ,-9.75%,-28.91%,-30.60%,-51.03%,-126.07%,-36.42%,-80.75%,215.44%,68.86%,56.86%
CVS,Cervantes Corporation Limited,Annual Ratio Analysis - Market Cap.($), , ,0.00,"3,179,166.70","4,117,777.81", ,"3,660,333.36","8,610,333.36","6,888,266.69","14,174,284.49","5,206,880.02","3,531,253.34","1,471,355.56","294,271.11","294,271.11","1,491,355.56"
CZZ,Capilano Honey Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"26,946,974.00","28,583,915.00","33,705,040.00"
CZZ,Capilano Honey Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , ,"72,159,980.00","86,003,180.00","120,861,360.00"
CZZ,Capilano Honey Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , ,"7,172,587.00","7,861,597.00","13,424,286.00"
CZZ,Capilano Honey Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , ,"5,314,106.00","5,947,284.00","11,772,074.00"
CZZ,Capilano Honey Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,"3,446,604.00","4,619,011.00","7,845,047.00"
CZZ,Capilano Honey Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , ,--,--,--
CZZ,Capilano Honey Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , ,3.72%,3.74%,6.51%
CZZ,Capilano Honey Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,9.92%,11.24%,23.28%
CZZ,Capilano Honey Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , ,"20,874,485.10","51,973,207.80","110,043,148.80"
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"1,281,919.00","343,431,980.00"
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,"196,890,308.00"
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00,"80,838,497.00"
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00,"80,771,679.00"
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"80,958,644.00"
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,41.12%
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,23.57%
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"491,742,216.00"
ELD,Elders Limited,Annual Balance Sheet - Total Equity,"695,640,000.00","741,008,000.00","776,986,000.00","901,427,000.00","961,158,000.00","1,082,338,000.00","1,227,925,000.00","1,186,497,000.00","1,296,176,000.00","701,659,000.00","1,006,093,000.00","604,683,000.00","551,782,000.00","46,200,000.00","57,030,000.00","111,629,000.00"
ELD,Elders Limited,Annual Profit and Loss - Total Revenue Excluding Int,"5,063,735,000.00","5,806,967,000.00","7,121,025,000.00","2,803,634,000.00","2,757,586,000.00","3,485,022,000.00","3,414,256,000.00","3,164,762,000.00","3,402,591,000.00","3,022,027,000.00","2,108,120,000.00","2,284,028,000.00","2,192,159,000.00","1,685,515,000.00","1,425,937,000.00","1,508,826,000.00"
ELD,Elders Limited,Annual Profit and Loss - EBITDA,"163,219,000.00","137,356,000.00","108,172,000.00","133,765,000.00","142,319,000.00","192,328,000.00","193,549,000.00","171,892,000.00","275,896,000.00","72,120,000.00","71,095,000.00","373,557,000.00","82,529,000.00","206,081,000.00","7,555,000.00","52,943,000.00"
ELD,Elders Limited,Annual Profit and Loss - EBIT,"132,880,000.00","109,042,000.00","76,043,000.00","83,980,000.00","96,114,000.00","131,001,000.00","156,822,000.00","134,303,000.00","233,312,000.00","35,817,000.00","45,216,000.00","349,855,000.00","61,512,000.00","199,551,000.00","4,310,000.00","49,871,000.00"
ELD,Elders Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"79,303,000.00","86,532,000.00","65,330,000.00","108,869,000.00","29,754,000.00","102,763,000.00","97,015,000.00","103,484,000.00","46,090,000.00","-467,918,000.00","-212,511,000.00","-391,168,000.00","-57,373,000.00","-501,870,000.00","5,355,000.00","40,055,000.00"
ELD,Elders Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ELD,Elders Limited,Annual Ratio Analysis - Net Profit Margin,1.62%,1.07%,0.57%,0.87%,2.32%,2.22%,2.57%,2.58%,3.47%,-1.79%,0.16%,14.34%,1.82%,8.80%,1.02%,2.70%
ELD,Elders Limited,Annual Ratio Analysis - ROE,11.55%,8.44%,5.14%,2.32%,7.06%,7.35%,7.09%,6.77%,9.40%,-29.83%,0.30%,49.43%,6.66%,348.10%,26.00%,36.94%
ELD,Elders Limited,Annual Ratio Analysis - Market Cap.($),"1,105,611,348.81","1,621,771,734.76","836,224,255.36","1,095,853,526.88","1,041,438,714.66","1,207,103,526.72","1,513,913,286.90","2,045,079,555.84","858,600,208.40","196,599,610.80","260,187,118.40","130,093,559.20","112,149,620.00","50,051,466.19","91,571,432.40","319,866,443.22"
EPA,Ephraim Resources Limited,Annual Balance Sheet - Total Equity,"57,826.00","73,121.00","9,506,514.00","950,204.00","8,619,273.00","5,316,052.00", ,"1,023,845.00","1,865,775.00","1,326,446.00","1,510,250.00","1,275,636.00","29,665.00","45,863.00","2,893,827.00","2,507,440.00"
EPA,Ephraim Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"20,688.00","193,782.00","202,722.00","512,763.00","807,194.00","256,728.00", ,--,--,"10,209.00","19,041.00",--,"6,442.00",--,--,"11,180.00"
EPA,Ephraim Resources Limited,Annual Profit and Loss - EBITDA,"-1,213,070.00","-445,866.00","-369,844.00","-3,515,443.00","-5,547,774.00","-5,693,283.00", ,"-334,359.00","-1,334,803.00","-435,156.00","-526,608.00","-278,779.00","-1,255,073.00","-117,011.00","-700,276.00","-748,672.00"
EPA,Ephraim Resources Limited,Annual Profit and Loss - EBIT,"-1,218,933.00","-467,456.00","-415,251.00","-3,753,434.00","-5,996,721.00","-6,639,699.00", ,"-334,359.00","-1,334,803.00","-435,156.00","-526,608.00","-278,779.00","-1,255,073.00","-117,011.00","-800,543.00","-761,243.00"
EPA,Ephraim Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,232,717.00","-641,749.00","-396,923.00","-8,556,310.00","-5,332,022.00","-6,573,831.00", ,"-6,161,652.00","-1,280,148.00","-539,329.00","-561,040.00","-234,614.00","-1,245,971.00","-116,970.00","-902,014.00","-744,520.00"
EPA,Ephraim Resources Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--, ,--,--,--,--,--,--,--,--,--
EPA,Ephraim Resources Limited,Annual Ratio Analysis - Net Profit Margin,"-6,407.72%","-5,983.60%",-620.35%,-740.42%,"-1,349.72%","-2,751.87%", ,--,--,--,--,--,"-24,919.42%",--,--,--
EPA,Ephraim Resources Limited,Annual Ratio Analysis - ROE,"-2,131.77%",-638.12%,-4.18%,-392.08%,-69.24%,-123.66%, ,-15.65%,-68.61%,-27.84%,-31.85%,-18.39%,"-4,200.14%",-255.04%,-23.74%,-29.42%
EPA,Ephraim Resources Limited,Annual Ratio Analysis - Market Cap.($),"8,135,338.11","4,814,416.31","14,910,000.60","11,182,500.45","28,490,475.58","21,550,278.64", ,"6,852,714.12","9,715,349.83","2,313,178.53","3,063,178.53","2,450,542.82","3,063,178.53","3,522,653.53","26,180,010.91","9,240,003.85"
FFI,FFI Holdings Limited,Annual Balance Sheet - Total Equity,"4,911,783.00","5,435,603.00","6,775,391.00","6,983,977.00","7,543,357.00","9,538,004.00","9,514,379.00","14,043,249.00","15,956,235.00","20,850,095.00","23,221,338.00","24,101,806.00","24,166,629.00","26,405,980.00","29,016,777.00","30,444,828.00"
FFI,FFI Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"13,240,538.00","14,531,839.00","13,319,089.00","13,232,855.00","16,151,331.00","20,269,695.00","21,192,638.00","24,655,871.00","26,590,134.00","31,025,003.00","33,542,313.00","31,298,872.00","32,401,520.00","31,145,096.00","32,705,220.00","30,655,475.00"
FFI,FFI Holdings Limited,Annual Profit and Loss - EBITDA,"1,102,761.00","1,454,933.00","1,212,584.00","1,148,357.00","1,990,214.00","2,122,628.00","1,809,525.00","4,722,817.00","4,852,794.00","6,504,990.00","5,138,006.00","4,095,908.00","3,586,820.00","4,649,611.00","5,188,717.00","3,665,128.00"
FFI,FFI Holdings Limited,Annual Profit and Loss - EBIT,"818,469.00","1,230,517.00","978,331.00","907,017.00","1,699,513.00","1,785,494.00","1,433,813.00","4,336,381.00","4,449,898.00","6,075,949.00","4,646,485.00","3,612,137.00","3,105,316.00","4,149,386.00","4,632,642.00","3,078,574.00"
FFI,FFI Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"418,000.00","835,480.00","518,362.00","706,446.00","1,084,165.00","728,856.00","1,551,654.00","2,935,413.00","2,996,596.00","4,145,848.00","3,160,413.00","2,547,436.00","2,123,669.00","2,894,334.00","3,248,376.00","2,152,909.00"
FFI,FFI Holdings Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
FFI,FFI Holdings Limited,Annual Ratio Analysis - Net Profit Margin,3.69%,6.16%,4.82%,5.04%,7.06%,5.58%,4.07%,12.89%,12.34%,14.99%,9.46%,7.80%,6.39%,9.53%,10.64%,7.01%
FFI,FFI Holdings Limited,Annual Ratio Analysis - ROE,10.00%,15.06%,9.61%,9.67%,15.29%,11.92%,8.80%,20.73%,18.56%,19.70%,13.39%,10.21%,8.65%,10.94%,11.20%,7.07%
FFI,FFI Holdings Limited,Annual Ratio Analysis - Market Cap.($),"5,901,639.07","6,661,255.98","7,304,008.75","9,933,451.90","22,119,365.90","24,539,228.00","20,084,372.75","29,457,010.27","28,814,881.50","18,153,419.52","31,427,424.00","31,591,501.50","25,921,232.00","32,449,959.85","37,540,444.00","33,370,418.25"
FNP,Freedom Foods Group Limited,Annual Balance Sheet - Total Equity,"9,689,000.00","9,455,000.00","9,970,000.00","14,109,000.00","17,362,000.00","22,994,000.00","22,844,000.00","23,654,000.00","29,239,000.00","30,161,000.00","40,263,000.00","49,983,000.00","47,270,000.00","82,395,000.00","122,233,000.00","185,929,000.00"
FNP,Freedom Foods Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"24,514,000.00","23,558,000.00","24,181,000.00","22,555,000.00","32,940,000.00","43,589,000.00","47,826,000.00","50,097,000.00","55,550,000.00","49,769,000.00","44,892,000.00","49,615,000.00","58,600,000.00","100,782,000.00","88,521,000.00","145,504,000.00"
FNP,Freedom Foods Group Limited,Annual Profit and Loss - EBITDA,"2,384,000.00","787,000.00","1,099,000.00","1,737,000.00","466,000.00","2,037,000.00","3,047,000.00","3,142,000.00","3,008,000.00","3,221,000.00","5,113,000.00","5,065,000.00","6,550,000.00","11,574,000.00","14,918,000.00","69,526,000.00"
FNP,Freedom Foods Group Limited,Annual Profit and Loss - EBIT,"1,896,000.00","214,000.00","432,000.00","999,000.00","-827,000.00","857,000.00","2,866,000.00","2,980,000.00","2,677,000.00","2,768,000.00","4,109,000.00","3,973,000.00","5,178,000.00","8,946,000.00","12,175,000.00","66,172,000.00"
FNP,Freedom Foods Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,127,000.00","-234,000.00","-1,165,000.00","564,000.00","-756,000.00","98,000.00","1,306,000.00","1,169,000.00","956,000.00","1,320,000.00","3,357,000.00","4,387,000.00","3,012,000.00","13,722,000.00","12,132,000.00","56,631,000.00"
FNP,Freedom Foods Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
FNP,Freedom Foods Group Limited,Annual Ratio Analysis - Net Profit Margin,4.60%,0.44%,3.77%,3.19%,-1.86%,0.49%,3.43%,2.41%,1.77%,2.72%,7.62%,5.76%,4.47%,1.54%,13.80%,66.26%
FNP,Freedom Foods Group Limited,Annual Ratio Analysis - ROE,11.63%,1.10%,9.13%,4.97%,-3.54%,0.78%,6.63%,4.68%,3.27%,4.38%,8.34%,5.22%,5.50%,1.66%,9.92%,32.59%
FNP,Freedom Foods Group Limited,Annual Ratio Analysis - Market Cap.($),"22,664,382.00","11,332,191.00","16,789,588.00","20,016,551.25","16,017,480.15","17,794,004.00","22,687,355.10","21,373,124.64","27,303,368.50","16,398,081.00","21,681,906.96","26,348,844.68","46,797,438.60","187,694,274.90","415,781,223.96","458,095,303.92"
FOD,The Food Revolution Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"4,071,030.00","3,782,130.00","4,102,608.00","735,190.00"
FOD,The Food Revolution Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,--,--,--,--
FOD,The Food Revolution Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,"-805,022.00","-1,331,326.00","-920,749.00","-3,378,992.00"
FOD,The Food Revolution Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,"-805,610.00","-1,334,314.00","-921,879.00","-3,379,037.00"
FOD,The Food Revolution Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,"-1,011,691.00","-1,345,757.00","-525,187.00","-3,361,730.00"
FOD,The Food Revolution Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
FOD,The Food Revolution Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,--,--,--,--
FOD,The Food Revolution Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,-24.85%,-35.58%,-12.80%,-457.26%
FOD,The Food Revolution Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,"6,251,750.00","2,662,425.00","1,347,760.67","735,142.24"
FRM,Farm Pride Foods Limited,Annual Balance Sheet - Total Equity,"16,894,000.00","16,213,000.00","16,334,000.00","11,597,000.00","11,900,000.00","18,499,000.00","17,087,000.00","19,112,000.00","29,624,000.00","29,729,000.00","22,839,000.00","22,354,000.00","21,730,000.00","22,457,000.00","24,757,000.00","29,942,000.00"
FRM,Farm Pride Foods Limited,Annual Profit and Loss - Total Revenue Excluding Int,"54,642,000.00","44,087,000.00","34,391,000.00","36,284,000.00","42,452,000.00","48,239,000.00","77,634,000.00","83,459,000.00","98,491,000.00","98,865,000.00","96,047,000.00","91,704,000.00","94,827,000.00","102,788,000.00","96,558,000.00","91,341,000.00"
FRM,Farm Pride Foods Limited,Annual Profit and Loss - EBITDA,"2,350,000.00","283,000.00","1,250,000.00","-328,000.00","1,541,000.00","2,173,000.00","-4,776,000.00","10,659,000.00","15,710,000.00","13,752,000.00","13,887,000.00","14,432,000.00","15,410,000.00","15,386,000.00","7,332,000.00","12,190,000.00"
FRM,Farm Pride Foods Limited,Annual Profit and Loss - EBIT,"1,279,000.00","-673,000.00","559,000.00","-1,104,000.00","860,000.00","1,477,000.00","-6,104,000.00","3,249,000.00","5,228,000.00","2,422,000.00","1,426,000.00","1,714,000.00","1,707,000.00","2,748,000.00","4,040,000.00","8,796,000.00"
