ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SPK,Spark New Zealand Limited,Annual Profit and Loss - EBIT, ,"1,032,998,565.00","1,252,808,017.00","1,306,093,940.00","1,347,310,847.00","1,379,847,804.00","1,227,074,594.00","1,071,794,778.00","893,806,011.00","684,180,881.00","595,547,611.00","598,316,992.00","369,587,346.00","424,564,063.00","450,701,607.00","450,681,777.00"
SPK,Spark New Zealand Limited,Annual Profit and Loss - Reported NPAT After Abnorma, ,"526,861,150.00","-164,161,050.00","621,616,902.00","690,063,810.00","842,578,160.00","-354,469,939.00","2,745,578,231.00","565,469,109.00","321,853,878.00","310,367,240.00","128,155,639.00","905,958,812.00","200,488,585.00","427,469,566.00","332,034,708.00"
SPK,Spark New Zealand Limited,Annual Profit and Loss - Total Operating Income (ban, ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SPK,Spark New Zealand Limited,Annual Ratio Analysis - Net Profit Margin, ,10.84%,7.10%,13.67%,14.49%,14.67%,14.60%,14.01%,11.87%,8.30%,6.99%,7.27%,6.22%,8.27%,9.03%,11.14%
SPK,Spark New Zealand Limited,Annual Ratio Analysis - ROE, ,13.66%,29.66%,40.17%,35.15%,33.83%,79.62%,23.42%,26.02%,17.74%,14.97%,16.74%,17.15%,24.16%,18.86%,20.98%
SPK,Spark New Zealand Limited,Annual Ratio Analysis - Market Cap.($), ,"8,466,982,281.60","7,980,718,621.02","8,726,394,545.60","10,382,039,907.84","10,825,104,003.84","6,549,519,386.32","8,403,171,424.96","5,093,725,071.69","4,059,373,975.72","2,938,663,091.43","3,618,394,895.68","3,490,681,000.44","3,443,383,406.76","4,516,471,184.68","4,538,062,943.20"
ST1,Spirit Telecom Limited,Annual Balance Sheet - Total Equity,"13,424,844.00","3,716,149.00","312,365.00","107,242.00","9,243,798.00","1,294,050.00","-1,279,577.00","3,159,678.00","5,855,883.00","1,395,937.00","1,282,854.00","1,186,290.00","1,877,840.00","1,869,412.00","2,623,415.00","917,828.00"
ST1,Spirit Telecom Limited,Annual Profit and Loss - Total Revenue Excluding Int,"7,302,120.00","7,261,508.00","2,705,207.00",--,"551,419.00","6,318,387.00","501,024.00","1,132,878.00","348,632.00","1,303,440.00","1,872,700.00","1,823,015.00","1,895,742.00","463,118.00","144,058.00","418,047.00"
ST1,Spirit Telecom Limited,Annual Profit and Loss - EBITDA,"1,121,251.00","-3,406,707.00","-2,662,241.00","-431,479.00","-3,364,615.00","-11,965,772.00","-2,000,868.00","453,165.00","-1,635,718.00","-5,272,845.00","-106,562.00","-727,325.00","-1,190,146.00","-1,928,980.00","-1,057,354.00","-2,458,070.00"
ST1,Spirit Telecom Limited,Annual Profit and Loss - EBIT,"522,299.00","-4,994,545.00","-3,453,698.00","-431,479.00","-3,870,429.00","-12,218,305.00","-2,048,157.00","453,042.00","-1,637,521.00","-5,285,225.00","-126,221.00","-738,414.00","-1,197,521.00","-1,933,485.00","-1,066,536.00","-2,459,606.00"
ST1,Spirit Telecom Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"273,000.00","-10,684,104.00","-3,411,821.00","-421,581.00","-3,766,540.00","-8,649,027.00","-2,819,937.00","542,678.00","-1,523,633.00","-6,254,563.00","-101,278.00","-271,983.00","-1,177,457.00","-1,756,566.00","-1,073,923.00","-2,699,225.00"
ST1,Spirit Telecom Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ST1,Spirit Telecom Limited,Annual Ratio Analysis - Net Profit Margin,3.74%,-129.04%,-137.41%,--,"-1,296.48%",-193.00%,"-16,131.36%",--,--,"-8,958.92%",--,-53.98%,-64.03%,"-1,257.27%",--,--
ST1,Spirit Telecom Limited,Annual Ratio Analysis - ROE,2.03%,-189.82%,"-1,092.25%",-393.11%,-40.75%,-941.65%,159.27%,17.18%,-26.02%,-372.26%,-2.42%,-59.06%,-61.15%,-105.36%,-40.94%,-266.58%
ST1,Spirit Telecom Limited,Annual Ratio Analysis - Market Cap.($),"26,231,401.14","2,975,060.92","1,021,902.35","839,424.40","25,717,095.10","17,552,240.12","2,908,654.24","12,582,562.44","17,822,026.45","4,879,339.63","2,927,603.78","2,291,735.85","2,043,895.68","4,476,871.55","730,782.41","1,826,956.02"
TLS,Telstra Corporation Limited,Annual Balance Sheet - Total Equity,"11,602,000,000.00","13,722,000,000.00","14,106,000,000.00","15,422,000,000.00","15,361,000,000.00","14,881,000,000.00","12,832,000,000.00","12,580,000,000.00","12,245,000,000.00","12,681,000,000.00","13,008,000,000.00","12,292,000,000.00","11,689,000,000.00","12,875,000,000.00","13,960,000,000.00","14,510,000,000.00"
TLS,Telstra Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"19,785,000,000.00","22,983,000,000.00","20,802,000,000.00","21,616,000,000.00","21,280,000,000.00","22,657,000,000.00","23,100,000,000.00","23,960,000,000.00","25,002,000,000.00","25,614,000,000.00","25,029,000,000.00","25,304,000,000.00","25,503,000,000.00","25,980,000,000.00","26,296,000,000.00","26,607,000,000.00"
TLS,Telstra Corporation Limited,Annual Profit and Loss - EBITDA,"9,135,000,000.00","10,438,000,000.00","9,478,000,000.00","10,269,000,000.00","10,307,000,000.00","10,659,000,000.00","9,584,000,000.00","9,861,000,000.00","10,416,000,000.00","10,948,000,000.00","10,847,000,000.00","10,151,000,000.00","10,745,000,000.00","10,629,000,000.00","11,395,000,000.00","10,762,000,000.00"
TLS,Telstra Corporation Limited,Annual Profit and Loss - EBIT,"6,489,000,000.00","7,567,000,000.00","6,211,000,000.00","6,822,000,000.00","6,692,000,000.00","6,893,000,000.00","5,497,000,000.00","5,779,000,000.00","6,226,000,000.00","6,558,000,000.00","6,501,000,000.00","5,692,000,000.00","6,333,000,000.00","6,391,000,000.00","7,445,000,000.00","6,779,000,000.00"
TLS,Telstra Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"3,673,000,000.00","4,061,000,000.00","3,650,000,000.00","3,394,000,000.00","4,117,000,000.00","4,447,000,000.00","3,181,000,000.00","3,275,000,000.00","3,711,000,000.00","4,076,000,000.00","3,940,000,000.00","3,250,000,000.00","3,424,000,000.00","3,865,000,000.00","4,345,000,000.00","4,305,000,000.00"
TLS,Telstra Corporation Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
TLS,Telstra Corporation Limited,Annual Ratio Analysis - Net Profit Margin,21.73%,23.84%,18.10%,22.09%,19.83%,19.56%,13.98%,13.74%,14.89%,15.99%,15.58%,12.88%,15.46%,14.95%,18.87%,16.36%
TLS,Telstra Corporation Limited,Annual Ratio Analysis - ROE,34.87%,33.64%,25.91%,29.36%,27.05%,29.23%,25.27%,26.38%,30.72%,32.80%,30.58%,26.76%,34.11%,30.24%,34.29%,29.99%
TLS,Telstra Corporation Limited,Annual Ratio Analysis - Market Cap.($),"87,235,549,356.00","69,222,309,076.00","59,958,356,932.00","56,613,040,880.00","63,520,645,900.78","62,961,956,246.42","45,790,513,633.76","57,113,711,298.63","52,758,635,273.68","42,182,022,070.23","40,439,991,660.25","35,960,484,891.73","45,914,944,377.33","59,353,464,682.89","64,828,417,399.97","75,065,526,833.04"
TPC,TPC Consolidated Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"9,832,494.00","11,305,568.00","11,676,631.00","8,994,719.00","2,159,621.00","5,956,647.00","8,249,331.00","2,999,667.00"
TPC,TPC Consolidated Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,"47,873,193.00","63,873,945.00","53,967,904.00","60,286,831.00","79,474,392.00","83,395,335.00","13,735,864.00","24,649,672.00"
TPC,TPC Consolidated Limited,Annual Profit and Loss - EBITDA, , , , , , , , ,"3,993,881.00","3,735,042.00","2,486,398.00","-1,971,448.00","-1,857,326.00","4,551,921.00","-1,313,137.00","-4,824,156.00"
TPC,TPC Consolidated Limited,Annual Profit and Loss - EBIT, , , , , , , , ,"3,237,693.00","2,758,717.00","1,567,324.00","-2,971,775.00","-3,087,163.00","2,875,717.00","-2,027,566.00","-5,120,294.00"
TPC,TPC Consolidated Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"2,929,568.00","2,535,103.00","1,011,602.00","-1,980,851.00","-7,115,249.00","3,841,815.00","5,399,262.00","-4,731,292.00"
TPC,TPC Consolidated Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , ,--,--,--,--,--,--,--,--
TPC,TPC Consolidated Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , ,6.12%,3.97%,2.04%,-3.29%,-2.99%,2.50%,-17.86%,-19.26%
TPC,TPC Consolidated Limited,Annual Ratio Analysis - ROE, , , , , , , , ,29.79%,22.42%,9.43%,-22.02%,-108.90%,34.00%,-28.38%,-157.73%
TPC,TPC Consolidated Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,"15,211,183.68","9,196,823.25","14,306,169.50","6,538,402.42","4,930,598.56","5,896,668.03","8,040,930.75","9,492,224.25"
TPM,TPG Telecom Limited,Annual Balance Sheet - Total Equity,"29,940,000.00","29,477,000.00","31,746,000.00","37,602,000.00","132,706,000.00","316,625,000.00","318,263,000.00","232,502,000.00","306,650,000.00","324,798,000.00","445,437,000.00","515,861,000.00","590,777,000.00","715,966,000.00","832,422,000.00","1,003,200,000.00"
TPM,TPG Telecom Limited,Annual Profit and Loss - Total Revenue Excluding Int,"395,000.00","7,952,000.00","24,585,000.00","29,829,000.00","16,088,000.00","225,174,000.00","490,588,000.00","458,447,000.00","454,107,000.00","481,169,000.00","1,016,448,000.00","575,180,000.00","664,577,000.00","727,882,000.00","973,553,000.00","1,274,400,000.00"
TPM,TPG Telecom Limited,Annual Profit and Loss - EBITDA,"-580,000.00","-352,000.00","4,169,000.00","9,742,000.00","13,656,000.00","35,758,000.00","41,918,000.00","32,346,000.00","50,425,000.00","118,604,000.00","171,054,000.00","234,028,000.00","261,406,000.00","293,086,000.00","363,651,000.00","484,500,000.00"
TPM,TPG Telecom Limited,Annual Profit and Loss - EBIT,"-580,000.00","-980,000.00","2,502,000.00","7,281,000.00","10,865,000.00","23,852,000.00","15,671,000.00","10,789,000.00","-20,277,000.00","35,265,000.00","91,054,000.00","140,592,000.00","180,386,000.00","219,252,000.00","255,878,000.00","338,800,000.00"
TPM,TPG Telecom Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-353,000.00","-1,283,000.00","2,222,000.00","5,809,000.00","9,659,000.00","16,242,000.00","2,761,000.00","43,905,000.00","-18,933,000.00","17,661,000.00","55,726,000.00","78,162,000.00","90,964,000.00","149,165,000.00","171,679,000.00","224,100,000.00"
TPM,TPG Telecom Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
TPM,TPG Telecom Limited,Annual Ratio Analysis - Net Profit Margin,-95.66%,-9.17%,9.08%,19.47%,60.04%,7.33%,3.47%,1.64%,-4.20%,3.67%,5.48%,13.60%,13.72%,20.59%,17.68%,17.64%
TPM,TPG Telecom Limited,Annual Ratio Analysis - ROE,-1.18%,-2.47%,7.00%,15.45%,7.28%,6.39%,5.74%,3.01%,-6.13%,5.44%,12.51%,15.15%,15.40%,20.83%,20.62%,22.34%
TPM,TPG Telecom Limited,Annual Ratio Analysis - Market Cap.($),0.00,"46,814,742.00","126,128,730.00","192,997,398.00","396,814,100.65","579,523,469.16","320,114,860.36","281,620,035.38","136,839,927.60","369,390,511.35","1,385,967,632.72","1,194,809,507.10","1,536,018,752.84","2,929,152,040.29","4,381,820,938.32","7,549,115,420.91"
VOC,Vocus Communications Limited,Annual Balance Sheet - Total Equity,"5,989,817.00","5,568,387.00","5,732,819.00","6,688,567.00","7,982,340.00","6,980,998.00","7,015,583.00","6,944,476.00","7,114,555.00","7,279,375.00","9,863,976.00","33,751,577.00","42,001,219.00","71,068,900.00","137,124,000.00","196,239,000.00"
VOC,Vocus Communications Limited,Annual Profit and Loss - Total Revenue Excluding Int,"183,781.00","60,013.00","-7,002.00","63,364.00","1,619,272.00","65,833.00","60,000.00","60,000.00","60,000.00","60,000.00","18,711,767.00","34,371,987.00","44,626,730.00","62,067,223.00","92,485,000.00","161,967,000.00"
VOC,Vocus Communications Limited,Annual Profit and Loss - EBITDA,"-17,472.00","-381,313.00","41,581.00","-57,957.00","1,232,285.00","-244,613.00","-322,575.00","-424,528.00","-153,552.00","-124,180.00","8,142,564.00","13,210,452.00","16,466,368.00","22,219,979.00","33,073,000.00","57,170,000.00"
VOC,Vocus Communications Limited,Annual Profit and Loss - EBIT,"-17,472.00","-381,313.00","41,581.00","-57,957.00","1,232,285.00","-244,613.00","-322,575.00","-424,528.00","-153,552.00","-124,180.00","6,067,349.00","10,248,702.00","11,259,074.00","13,354,547.00","21,361,000.00","38,486,000.00"
VOC,Vocus Communications Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-175,402.00","-335,801.00","168,186.00","100,320.00","1,296,343.00","49,765.00","5,775.00","-105,560.00","135,626.00","164,820.00","3,813,409.00","8,115,305.00","7,775,082.00","5,098,269.00","12,925,000.00","19,850,000.00"
VOC,Vocus Communications Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
VOC,Vocus Communications Limited,Annual Ratio Analysis - Net Profit Margin,--,--,--,--,--,--,--,--,--,--,21.82%,26.43%,18.73%,13.14%,14.85%,16.63%
VOC,Vocus Communications Limited,Annual Ratio Analysis - ROE,3.75%,-2.65%,2.93%,1.50%,16.24%,0.71%,0.08%,-1.52%,1.91%,2.26%,38.66%,24.04%,20.10%,12.29%,9.94%,12.62%
VOC,Vocus Communications Limited,Annual Ratio Analysis - Market Cap.($),"2,562,726.70","2,408,860.21","2,275,022.40","3,010,058.46","4,587,636.15","3,641,782.32","4,956,870.38","5,563,834.10","5,159,191.62","4,552,227.90","30,641,431.80","146,093,812.48","113,206,337.12","160,069,182.00","432,621,434.56","585,675,997.03"
ZIP,ZipTel Limited,Annual Balance Sheet - Total Equity, , , , ,"26,138,573.00","9,745,786.00","-1,553,794.00","838,000.00","7,981,000.00","10,174,000.00","10,672,000.00","12,613,000.00","8,549,000.00","-48,000.00","4,035,910.00","6,063,600.00"
ZIP,ZipTel Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,"13,868,727.00","19,906,645.00","18,940,655.00","22,288,000.00","36,723,000.00","31,217,000.00","24,949,000.00","33,879,000.00","29,744,000.00","2,983,000.00","570,281.00","651,407.00"
ZIP,ZipTel Limited,Annual Profit and Loss - EBITDA, , , , ,"-1,469,350.00","-5,216,693.00","-10,815,790.00","1,371,000.00","3,061,000.00","-435,000.00","3,069,000.00","2,253,000.00","1,547,000.00","-1,786,000.00","-2,377,755.00","-5,629,057.00"
ZIP,ZipTel Limited,Annual Profit and Loss - EBIT, , , , ,"-2,079,294.00","-16,551,191.00","-11,097,706.00","1,148,000.00","2,454,000.00","-1,176,000.00","1,743,000.00","1,585,000.00","930,000.00","-1,978,000.00","-2,433,464.00","-5,684,910.00"
ZIP,ZipTel Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-3,069,481.00","-16,524,738.00","-11,271,573.00","261,000.00","3,150,000.00","-577,000.00","581,000.00","246,000.00","-3,981,000.00","-2,129,000.00","-2,444,621.00","-5,687,639.00"
ZIP,ZipTel Limited,Annual Profit and Loss - Total Operating Income (ban, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
ZIP,ZipTel Limited,Annual Ratio Analysis - Net Profit Margin, , , , ,-21.47%,-83.33%,-59.51%,1.17%,8.58%,-1.88%,4.85%,2.98%,0.77%,-71.37%,-439.91%,"-1,139.85%"
ZIP,ZipTel Limited,Annual Ratio Analysis - ROE, , , , ,-11.33%,-169.56%,725.42%,31.15%,39.47%,-5.67%,11.35%,7.90%,2.68%,"4,435.42%",-60.57%,-93.80%
ZIP,ZipTel Limited,Annual Ratio Analysis - Market Cap.($), , , , ,"37,146,305.60","2,021,944.96","1,074,158.26","12,184,969.17","10,687,429.94","12,946,929.00","4,898,841.70","3,218,561.31","3,218,561.31","2,970,000.00","61,100.08","59,297,501.34"
