ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
AYA,Attila Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-23.49%,-57.68%,"-1,772.22%",-148.43%,-297.66%
AYA,Attila Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"7,700,000.35","13,500,000.50","24,201,146.64","28,736,893.52","13,909,567.68"
AYC,A1 Consolidated Gold Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"31,318,018.00","30,795,862.00","29,692,259.00","33,268,634.00","29,764,131.00"
AYC,A1 Consolidated Gold Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,"44,010.00","46,661.00","13,902.00"
AYC,A1 Consolidated Gold Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,0.00,"-2,039,043.00","-1,351,439.00","-941,918.00","-14,051,225.00"
AYC,A1 Consolidated Gold Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,0.00,"-2,052,258.00","-1,377,909.00","-959,444.00","-14,064,133.00"
AYC,A1 Consolidated Gold Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-1,936,816.00","-1,231,238.00","-997,491.00","-14,071,900.00"
AYC,A1 Consolidated Gold Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
AYC,A1 Consolidated Gold Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,--,--,--
AYC,A1 Consolidated Gold Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-12.58%,-4.15%,-3.00%,-47.28%
AYC,A1 Consolidated Gold Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,"36,625,364.06","17,276,115.12","9,717,593.71","14,283,400.48"
AYM,Australia United Mining Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"23,162,176.00", ,"18,865,830.00","21,378,844.00","20,280,000.00","17,312,165.00"
AYM,Australia United Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--, ,--,"33,710.00","931,840.00","35,755.00"
AYM,Australia United Mining Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00, ,"-3,563,237.00","-2,374,136.00","-2,194,459.00","-3,949,685.00"
AYM,Australia United Mining Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00, ,"-3,569,150.00","-2,383,051.00","-2,207,568.00","-3,967,873.00"
AYM,Australia United Mining Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00, ,"-3,484,180.00","-2,362,064.00","-2,163,721.00","-3,979,937.00"
AYM,Australia United Mining Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--, ,--,--,--,--
AYM,Australia United Mining Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--, ,--,--,--,--
AYM,Australia United Mining Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,--, ,-12.31%,-11.05%,-10.67%,-22.99%
AYM,Australia United Mining Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00, ,"9,335,256.66","4,149,002.96","2,500,685.08","726,323.15"
AYR,Alloy Resources Limited,Annual Balance Sheet - Total Equity, , , , , , ,"8,399,362.00","7,628,445.00","3,266,495.00","2,771,650.00","3,630,150.00","3,800,478.00","4,190,345.00","4,017,307.00","4,724,170.00","2,258,555.00"
AYR,Alloy Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,--,--,--,--,--,"7,474.00","75,000.00","100,000.00"
AYR,Alloy Resources Limited,Annual Profit and Loss - EBITDA, , , , , , ,"-280,119.00","-943,486.00","-5,038,185.00","-661,416.00","-473,733.00","-474,413.00","-727,426.00","-1,043,740.00","-502,478.00","-2,927,915.00"
AYR,Alloy Resources Limited,Annual Profit and Loss - EBIT, , , , , , ,"-287,521.00","-978,985.00","-5,078,038.00","-696,972.00","-489,534.00","-479,119.00","-732,264.00","-1,048,150.00","-503,496.00","-2,928,804.00"
AYR,Alloy Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-251,976.00","-770,917.00","-4,975,402.00","-605,137.00","-431,696.00","-407,272.00","-678,512.00","-1,029,217.00","-488,608.00","-2,822,968.00"
AYR,Alloy Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
AYR,Alloy Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,--,--,--,--,--,--,--,--,--
AYR,Alloy Resources Limited,Annual Ratio Analysis - ROE, , , , , , ,-3.00%,-10.11%,-152.32%,-21.83%,-11.89%,-10.72%,-16.19%,-25.62%,-10.34%,-129.42%
AYR,Alloy Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,"12,635,500.00","10,395,000.00","3,684,829.00","1,842,414.50","3,811,346.10","5,695,749.93","1,860,448.70","821,012.81","2,640,032.03","2,463,538.23"
AZM,Azumah Resources Limited,Annual Balance Sheet - Total Equity, , , , , ,"10,098,861.00","3,343,498.00","4,975,515.00","1,168,658.00","1,433,654.00","12,786,715.00","28,602,839.00","24,812,624.00","6,260,422.00","3,837,653.00","2,034,608.00"
AZM,Azumah Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,--,--,"35,077.00","16,815.00","3,275.00",--,--,"29,546.00",--,"329,392.00"
AZM,Azumah Resources Limited,Annual Profit and Loss - EBITDA, , , , , ,0.00,"-9,104,453.00","-3,255,084.00","-4,419,525.00","-2,691,461.00","-10,507,284.00","-22,734,185.00","-24,292,038.00","-19,513,994.00","-3,530,124.00","-3,351,300.00"
AZM,Azumah Resources Limited,Annual Profit and Loss - EBIT, , , , , ,0.00,"-9,126,298.00","-3,303,176.00","-4,464,966.00","-2,736,187.00","-10,553,424.00","-22,826,471.00","-24,590,381.00","-19,829,457.00","-3,822,551.00","-3,606,747.00"
AZM,Azumah Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,0.00,"-6,917,496.00","-3,154,449.00","-4,204,544.00","-2,628,113.00","-10,242,288.00","-21,790,944.00","-23,895,460.00","-19,128,990.00","-3,400,604.00","-4,149,118.00"
AZM,Azumah Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
AZM,Azumah Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,--,--,--,--,--,--,--,--,--,--,--
AZM,Azumah Resources Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-206.89%,-63.40%,-362.33%,-183.32%,-80.10%,-76.18%,-96.30%,-305.55%,-88.61%,-203.93%
AZM,Azumah Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"14,687,500.00","20,655,000.00","15,390,000.00","13,798,717.20","87,922,882.55","152,091,191.70","61,718,607.76","9,019,730.59","15,316,131.13","8,664,714.06"
AZS,Azure Minerals Limited,Annual Balance Sheet - Total Equity, , , , ,"16,440,088.00","12,354,452.00","3,009,532.00","635,988.00","1,299,357.00","2,088,421.00","6,167,925.00","6,175,770.00","2,417,339.00","4,639,468.00","5,297,987.00","7,528,268.00"
AZS,Azure Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,--,"7,955.00","25,000.00","11,432.00",--,--,"8,771.00",--,--,"138,891.00"
AZS,Azure Minerals Limited,Annual Profit and Loss - EBITDA, , , , ,"-1,870,919.00","-4,568,745.00","-9,746,028.00","-4,958,491.00","-4,553,826.00","-3,362,554.00","-2,057,912.00","-4,639,034.00","-3,782,665.00","-3,898,450.00","-3,317,915.00","-1,342,754.00"
AZS,Azure Minerals Limited,Annual Profit and Loss - EBIT, , , , ,"-1,936,544.00","-4,658,182.00","-9,804,862.00","-5,018,043.00","-4,602,883.00","-3,409,209.00","-2,097,718.00","-4,671,474.00","-3,822,107.00","-3,938,804.00","-3,355,091.00","-1,370,581.00"
AZS,Azure Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-1,512,244.00","-4,085,636.00","-9,464,884.00","-4,879,213.00","-4,481,150.00","-3,355,760.00","-2,058,068.00","-4,461,805.00","-3,712,330.00","-3,892,112.00","-3,317,821.00","-1,151,360.00"
AZS,Azure Minerals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
AZS,Azure Minerals Limited,Annual Ratio Analysis - Net Profit Margin, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
AZS,Azure Minerals Limited,Annual Ratio Analysis - ROE, , , , ,-9.20%,-33.07%,-314.50%,-767.19%,-344.87%,-160.68%,-33.37%,-72.25%,-153.57%,-83.89%,-62.62%,-15.29%
AZS,Azure Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , ,"10,535,000.70","8,925,000.42","8,925,000.42","18,537,750.66","22,352,500.80","8,254,074.58","15,101,577.30","20,488,000.00","5,910,000.00","26,480,012.41","22,591,768.24","9,950,201.07"
AZY,Antipa Minerals Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"10,484,869.00","9,591,435.00","13,159,099.00","12,280,886.00","12,764,244.00"
AZY,Antipa Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,--,--,--
AZY,Antipa Minerals Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,"-570,495.00","-1,369,797.00","-1,476,966.00","-1,377,439.00","-670,546.00"
AZY,Antipa Minerals Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,"-574,643.00","-1,445,037.00","-1,554,741.00","-1,452,275.00","-674,437.00"
AZY,Antipa Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-517,628.00","-1,189,034.00","-1,499,147.00","-1,412,166.00","-653,826.00"
AZY,Antipa Minerals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
AZY,Antipa Minerals Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,--,--,--
AZY,Antipa Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-11.85%,-12.40%,-11.39%,-11.50%,-5.12%
AZY,Antipa Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,"11,201,308.00","3,919,839.25","7,807,647.62","2,938,445.58","5,877,056.18"
BAR,Barra Resources Limited,Annual Balance Sheet - Total Equity,"10,372,827.00","9,988,573.00","7,619,861.00","7,961,534.00","6,986,665.00","8,575,684.00","12,428,937.00","10,958,625.00","15,201,379.00","15,671,515.00","11,297,949.00","10,101,846.00","11,782,699.00","10,344,077.00","9,542,918.00","9,045,715.00"
BAR,Barra Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,"9,467,654.00","7,749,232.00","93,663.00","7,260.00",--,"14,562,031.00","4,983,283.00","134,347.00","62,136.00","670,251.00","652,196.00","469,472.00","2,805.00","127,065.00"
BAR,Barra Resources Limited,Annual Profit and Loss - EBITDA,0.00,"-296,650.00","2,022,767.00","-770,659.00","-521,483.00","-548,548.00","-1,017,629.00","-6,320,264.00","-1,464,340.00","-4,176,225.00","-8,680,387.00","-1,263,511.00","-104,026.00","-1,393,892.00","-799,803.00","-479,812.00"
BAR,Barra Resources Limited,Annual Profit and Loss - EBIT,0.00,"-312,248.00","-395,476.00","-2,086,821.00","-2,766,453.00","-558,035.00","-1,028,788.00","-6,358,437.00","-6,592,171.00","-4,315,718.00","-8,817,389.00","-1,320,053.00","-130,800.00","-1,417,757.00","-822,845.00","-493,379.00"
BAR,Barra Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma,0.00,"-201,901.00","-2,368,712.00","-1,565,975.00","-2,856,508.00","-381,056.00","-967,954.00","-6,215,529.00","-10,740,383.00","-4,314,193.00","-8,672,598.00","-1,017,305.00","37,950.00","-1,350,872.00","-792,559.00","-497,203.00"
BAR,Barra Resources Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
BAR,Barra Resources Limited,Annual Ratio Analysis - Net Profit Margin,--,--,-3.49%,-26.55%,"-3,049.77%","-5,248.71%",--,-42.68%,-130.56%,"-3,211.23%","-21,768.02%","-18,884.44%","3,586.96%","-96,284.53%",--,--
BAR,Barra Resources Limited,Annual Ratio Analysis - ROE,0.00%,-2.70%,-4.33%,-25.85%,-40.89%,-4.44%,-7.79%,-56.72%,-42.80%,-27.53%,-76.76%,-10.07%,0.32%,-13.06%,-8.31%,-5.13%
BAR,Barra Resources Limited,Annual Ratio Analysis - Market Cap.($),0.00,"15,225,000.29","15,750,000.30","2,240,720.04","6,100,428.06","21,288,930.17","39,624,475.28","101,165,696.24","42,210,256.55","24,510,255.79","15,745,727.50","8,817,607.40","5,225,470.36","2,239,487.30","2,612,735.18","2,239,487.30"
BAU,Bauxite Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"5,777,168.00","8,393,774.00","18,148,563.00","66,136,352.00","63,709,103.00","57,210,311.00","51,668,448.00","47,066,295.00","27,303,932.00"
BAU,Bauxite Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,"2,900,921.00","11,260,789.00","1,459,084.00","1,502,858.00","1,207,071.00","633,311.00"
BAU,Bauxite Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , ,0.00,"-1,181,413.00","-5,516,498.00","-19,263,344.00","-5,070,373.00","-8,755,833.00","-6,716,190.00","-5,561,731.00","-4,733,820.00"
BAU,Bauxite Resources Limited,Annual Profit and Loss - EBIT, , , , , , , ,0.00,"-1,196,056.00","-5,590,163.00","-19,884,805.00","-6,387,150.00","-9,740,853.00","-7,433,672.00","-6,249,940.00","-5,318,281.00"
BAU,Bauxite Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"-770,254.00","-5,145,954.00","-17,715,689.00","-3,533,391.00","-6,836,597.00","-5,302,983.00","-4,554,592.00","-10,622,199.00"
BAU,Bauxite Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
BAU,Bauxite Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,-643.09%,--,-805.54%,-486.68%,"-1,008.03%",--
BAU,Bauxite Resources Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-9.18%,-28.35%,-26.79%,-5.55%,-11.95%,-10.26%,-9.68%,-15.96%
BAU,Bauxite Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"43,750,558.35","66,632,820.32","35,156,984.40","41,191,481.80","23,537,989.60","24,494,767.08","31,250,271.96","14,377,657.15"
BBR,Bora Bora Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"2,358,156.00","2,496,210.00","4,610,132.00","5,019,715.00","5,987,100.00"
BBR,Bora Bora Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,--,--,--
BBR,Bora Bora Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,0.00,"-39,456.00","-650,209.00","-546,367.00","-2,448,706.00"
BBR,Bora Bora Resources Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,0.00,"-40,428.00","-651,770.00","-548,285.00","-2,454,548.00"
BBR,Bora Bora Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-20,712.00","-547,158.00","-490,859.00","-2,368,184.00"
BBR,Bora Bora Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
BBR,Bora Bora Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,--,--,--
BBR,Bora Bora Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-1.66%,-11.77%,-9.69%,-38.71%
BBR,Bora Bora Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,"2,874,000.00","7,067,300.00","20,418,100.00","6,834,300.00"
BBX,BBX Minerals Limited,Annual Balance Sheet - Total Equity, , , , , ,"460,431.00","9,085,000.00","11,369,000.00","9,689,000.00","503,000.00","319,000.00","742,000.00","1,797,347.00","1,175,067.00","1,285,313.00","914,348.00"
BBX,BBX Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"8,220,582.00","10,056,000.00","10,206,000.00","11,418,000.00","5,085,000.00","2,411,000.00","774,000.00",--,--,"3,484.00","121,085.00"
BBX,BBX Minerals Limited,Annual Profit and Loss - EBITDA, , , , , ,"711,601.00","1,319,000.00","1,083,000.00","190,000.00","-3,669,000.00","-1,166,000.00","-866,000.00","-1,372,134.00","-1,425,554.00","-856,859.00","-530,927.00"
BBX,BBX Minerals Limited,Annual Profit and Loss - EBIT, , , , , ,"211,533.00","1,047,000.00","879,000.00","-143,000.00","-4,103,000.00","-1,166,000.00","-867,000.00","-1,372,834.00","-1,427,344.00","-860,692.00","-534,874.00"
BBX,BBX Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"46,639.00","984,000.00","890,000.00","-1,374,000.00","-9,354,000.00","896,000.00","-856,000.00","-1,342,643.00","-1,414,062.00","-51,982.00","-853,065.00"
BBX,BBX Minerals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
BBX,BBX Minerals Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,0.57%,12.58%,128.43%,-30.19%,-85.49%,-110.10%,--,--,--,--,--
BBX,BBX Minerals Limited,Annual Ratio Analysis - ROE, , , , , ,10.13%,11.97%,7.83%,-9.45%,-810.32%,-365.52%,-115.36%,-74.70%,-120.34%,-66.33%,-56.38%
BBX,BBX Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"19,410,534.08","19,371,488.25","6,767,199.82","1,520,719.06","673,756.33","10,585,603.20","10,698,989.28","1,144,542.32","1,184,542.32","1,258,462.16"
BCD,BCD Resources NL,Annual Balance Sheet - Total Equity,"519,126.00","-7,476,757.00","-10,365,128.00","-9,536,010.00","19,435,983.00","27,485,000.00","18,116,000.00","26,518,000.00","25,003,000.00","38,218,000.00","38,834,000.00","25,355,000.00","16,242,000.00","7,625,000.00","4,029,000.00", 
BCD,BCD Resources NL,Annual Profit and Loss - Total Revenue Excluding Int,"12,221,001.00","21,762,292.00","23,840,764.00","28,690,078.00","40,400,000.00","40,543,000.00","24,246,000.00","8,796,000.00","31,628,000.00","86,512,000.00","72,435,000.00","66,730,000.00","77,540,000.00","15,151,000.00","3,644,000.00", 
BCD,BCD Resources NL,Annual Profit and Loss - EBITDA,"1,493,129.00","-3,712,927.00","5,313,306.00","10,000,690.00","9,944,572.00","12,185,000.00","-8,908,000.00","-8,391,000.00","-28,644,000.00","15,236,000.00","3,084,000.00","-4,699,000.00","24,929,000.00","-3,575,000.00","-2,263,000.00", 
BCD,BCD Resources NL,Annual Profit and Loss - EBIT,"1,391,141.00","-7,556,582.00","204,313.00","4,312,059.00","3,615,572.00","6,221,000.00","-13,414,000.00","-8,766,000.00","-33,203,000.00","4,399,000.00","-5,036,000.00","-11,766,000.00","-4,521,000.00","-8,417,000.00","-3,029,000.00", 
BCD,BCD Resources NL,Annual Profit and Loss - Reported NPAT After Abnorma,"-25,376,808.00","-10,295,429.00","-2,888,371.00","829,118.00","11,726,572.00","7,513,000.00","-14,290,000.00","-9,566,000.00","-35,238,000.00","9,416,000.00","-1,451,000.00","-19,904,000.00","-10,075,000.00","-8,617,000.00","-3,596,000.00", 
BCD,BCD Resources NL,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
BCD,BCD Resources NL,Annual Ratio Analysis - Net Profit Margin,-8.23%,-53.09%,-12.12%,2.89%,19.13%,21.97%,-58.98%,-291.65%,-105.02%,10.81%,-1.47%,-28.85%,-13.99%,-58.66%,-95.58%, 
BCD,BCD Resources NL,Annual Ratio Analysis - ROE,-193.27%,137.70%,27.87%,-8.69%,39.75%,27.33%,-78.88%,-35.92%,-120.85%,22.62%,-2.57%,-64.12%,-50.78%,-60.65%,-76.15%, 
BCD,BCD Resources NL,Annual Ratio Analysis - Market Cap.($),"30,348,921.24","17,405,733.46","17,405,733.46","17,405,733.46","71,948,654.50","53,557,430.85","79,375,420.00","69,216,000.00","52,440,640.00","56,061,180.00","50,025,600.00","7,613,624.00","7,361,921.00","2,570,854.00","4,089,995.00", 
BCI,BC Iron Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"5,026,753.00","13,175,594.00","21,512,954.00","38,995,476.00","67,387,375.00","131,643,810.00","217,093,191.00","235,174,000.00","159,283,000.00"
BCI,BC Iron Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"250,000.00",--,"483,498.00","21,207,559.00","205,995,409.00","325,305,635.00","468,571,000.00","278,594,000.00"
BCI,BC Iron Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-886,622.00","-1,206,819.00","-1,981,550.00","-3,365,160.00","1,753,570.00","68,770,230.00","114,612,739.00","159,490,000.00","-178,106,000.00"
BCI,BC Iron Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-905,941.00","-1,261,030.00","-2,057,706.00","-3,456,228.00","490,499.00","61,526,632.00","92,809,808.00","125,443,000.00","-182,017,000.00"
BCI,BC Iron Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-748,739.00","-787,955.00","-1,311,656.00","-1,385,383.00","984,525.00","50,551,258.00","48,800,344.00","73,648,000.00","-158,499,000.00"
BCI,BC Iron Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
BCI,BC Iron Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,"-277,076.60%",5.16%,24.73%,22.04%,17.00%,-45.54%
BCI,BC Iron Limited,Annual Ratio Analysis - ROE, , , , , , , ,-14.90%,-5.98%,-6.10%,-3.55%,1.46%,38.40%,32.89%,33.70%,-79.41%
BCI,BC Iron Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"102,600,000.00","95,040,000.00","77,107,520.00","147,683,360.00","287,862,050.00","270,038,600.00","398,192,410.32","396,891,616.00","56,897,127.68"
BCK,Brockman Mining Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"356,069,791.00", ,"392,081,983.00","383,140,966.00","380,671,387.00","193,799,549.00"
BCK,Brockman Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--, ,"97,206,983.00","23,237,567.00","5,796,912.00","6,293,335.00"
BCK,Brockman Mining Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00, ,"-366,916,497.00","-58,816,195.00","-26,979,852.00","-267,174,818.00"
BCK,Brockman Mining Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00, ,"-372,872,849.00","-65,202,512.00","-29,606,371.00","-268,369,557.00"
BCK,Brockman Mining Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00, ,"-214,838,942.00","-66,277,763.00","-28,638,872.00","-207,697,527.00"
BCK,Brockman Mining Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--, ,--,--,--,--
BCK,Brockman Mining Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--, ,"-1,042.30%",-283.42%,-544.85%,"-3,366.78%"
BCK,Brockman Mining Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%, ,-69.09%,-16.56%,-7.59%,-106.58%
BCK,Brockman Mining Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00, ,"365,926,989.00","521,035,812.00","461,009,010.00","318,515,316.00"
BCN,Beacon Minerals Limited,Annual Balance Sheet - Total Equity, , , , , , ,"4,416,153.00","4,531,024.00","2,884,116.00","-215,221.00","6,886,218.00","8,331,012.00","7,058,455.00","7,264,287.00","609,391.00","5,866,491.00"
BCN,Beacon Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,"9,163.00","133,111.00","12,376.00","245,797.00","22,000.00","28,782.00","16,970.00","2,750,938.00","13,655,321.00"
BCN,Beacon Minerals Limited,Annual Profit and Loss - EBITDA, , , , , , ,0.00,"-425,013.00","-1,846,801.00","-3,348,693.00","-1,015,856.00","-1,453,199.00","-1,307,558.00","-1,308,570.00","-6,608,469.00","6,323,612.00"
BCN,Beacon Minerals Limited,Annual Profit and Loss - EBIT, , , , , , ,0.00,"-429,801.00","-1,856,923.00","-3,359,287.00","-1,020,598.00","-1,460,243.00","-1,310,661.00","-1,309,832.00","-6,832,182.00","6,230,759.00"
BCN,Beacon Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,0.00,"-272,543.00","-1,708,866.00","-4,696,904.00","-944,442.00","-1,287,936.00","-940,165.00","-1,283,499.00","-7,531,796.00","5,098,921.00"
BCN,Beacon Minerals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
BCN,Beacon Minerals Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,--,--,--,--,--,"-3,794.97%","-26,076.78%",-298.12%,37.88%
BCN,Beacon Minerals Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-7.22%,-59.25%,"1,606.05%",-13.71%,-15.46%,-13.32%,-17.67%,"-1,235.95%",86.92%
BCN,Beacon Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,"13,161,859.48","3,760,531.28","4,998,018.62","11,837,645.06","6,965,513.98","5,970,440.56","4,179,327.59","4,480,287.73","4,480,287.73"
BD1,BARD1 Life Sciences Limited,Annual Balance Sheet - Total Equity, , ,"2,328,351.00","2,483,362.00","2,781,657.00","16,882,839.00","11,042,933.00","2,043,922.00","5,667,005.00","19,026,962.00","18,889,764.00","26,601,789.00","15,105,632.00","2,917,052.00","888,128.00","1,757,698.00"
BD1,BARD1 Life Sciences Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,"2,194,787.00","1,126,451.00","572,169.00","299,448.00","135,451.00",--,"5,717,889.00","6,748,071.00","1,018,304.00","230,129.00","1,186,635.00","60,166.00","40,608.00","52,399.00"
BD1,BARD1 Life Sciences Limited,Annual Profit and Loss - EBITDA, , ,"14,792.00","-1,410,424.00","-1,170,549.00","-3,092,094.00","-10,104,715.00","-2,623,158.00","3,442,597.00","3,868,251.00","-228,990.00","-1,732,528.00","-9,575,300.00","-10,402,168.00","-2,719,472.00","1,045,059.00"
BD1,BARD1 Life Sciences Limited,Annual Profit and Loss - EBIT, , ,"-21,973.00","-1,467,646.00","-1,228,562.00","-3,167,893.00","-10,276,472.00","-2,626,960.00","3,439,392.00","3,861,435.00","-234,102.00","-1,737,174.00","-9,577,908.00","-10,403,917.00","-2,720,916.00","1,043,616.00"
BD1,BARD1 Life Sciences Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"-177,316.00","-1,352,716.00","-1,131,184.00","-3,127,296.00","-10,227,102.00","-11,086,137.00","3,161,312.00","3,763,907.00","-1,606,065.00","-1,559,185.00","-10,447,529.00","-10,515,219.00","-758,929.00","-2,984,301.00"
BD1,BARD1 Life Sciences Limited,Annual Profit and Loss - Total Operating Income (ban, , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--
