ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CZA,Coal Of Africa Limited,Annual Ratio Analysis - Market Cap.($),"4,347,575.45","4,405,414.89","6,297,696.78","2,619,798.11","4,782,403.76","5,774,688.97","9,393,305.70","220,234,825.18","1,664,703,776.56","659,071,417.60","968,189,259.98","573,630,823.08","373,141,343.68","193,948,193.40","69,192,328.46","120,255,332.10"
DAF,Discovery Africa Limited ,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"3,874,025.00","4,730,493.00","3,322,364.00","2,670,574.00","833,276.00"
DAF,Discovery Africa Limited ,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,"55,000.00","87,978.00","60,702.00","226,841.00"
DAF,Discovery Africa Limited ,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,0.00,"-1,584,892.00","-1,715,674.00","-6,807,319.00","-1,465,366.00"
DAF,Discovery Africa Limited ,Annual Profit and Loss - EBIT, , , , , , , , , , , ,0.00,"-1,584,892.00","-1,716,378.00","-6,808,938.00","-1,465,614.00"
DAF,Discovery Africa Limited ,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-1,307,586.00","-1,282,001.00","-6,758,239.00","-1,733,698.00"
DAF,Discovery Africa Limited ,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
DAF,Discovery Africa Limited ,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,--,--,--
DAF,Discovery Africa Limited ,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-27.64%,-38.59%,-224.53%,-175.72%
DAF,Discovery Africa Limited ,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,"2,489,800.45","2,539,596.46","7,226,449.13","1,003,673.49"
DLS,Drillsearch Energy Limited,Annual Balance Sheet - Total Equity,"7,633,656.00","12,821,011.00","10,259,007.00","11,142,764.00","15,665,244.00","19,509,302.00","29,698,199.00","31,765,850.00","53,865,913.00","73,657,610.00","65,749,681.00","109,957,995.00","141,992,000.00","286,595,000.00","363,405,000.00","297,290,000.00"
DLS,Drillsearch Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int,"4,532,066.00","8,277,457.00","7,412,278.00","6,138,228.00","5,532,090.00","10,343,006.00","12,653,376.00","16,053,859.00","24,170,416.00","17,113,004.00","6,548,100.00","16,325,350.00","22,802,000.00","102,227,000.00","391,445,000.00","323,375,000.00"
DLS,Drillsearch Energy Limited,Annual Profit and Loss - EBITDA,"1,667,266.00","2,970,091.00","765,114.00","897,183.00","-337,158.00","1,826,891.00","4,847,394.00","4,524,307.00","-4,852,536.00","-2,911,001.00","-21,149,956.00","-4,706,328.00","7,469,000.00","42,233,000.00","254,438,000.00","-11,168,000.00"
DLS,Drillsearch Energy Limited,Annual Profit and Loss - EBIT,"495,959.00","2,020,459.00","-838,503.00","143,489.00","-955,806.00","1,207,419.00","4,167,650.00","3,190,312.00","-8,628,110.00","-7,399,370.00","-23,928,027.00","-8,537,630.00","1,381,000.00","30,720,000.00","214,090,000.00","-12,929,000.00"
DLS,Drillsearch Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,534,120.00","2,957,591.00","-3,657,841.00","47,449.00","-1,189,602.00","1,255,279.00","3,979,081.00","3,238,392.00","-13,467,387.00","-9,486,380.00","-24,758,052.00","-5,633,969.00","9,979,000.00","45,057,000.00","71,523,000.00","-8,076,000.00"
DLS,Drillsearch Energy Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLS,Drillsearch Energy Limited,Annual Ratio Analysis - Net Profit Margin,-33.07%,35.68%,-3.95%,-1.80%,-13.47%,19.77%,31.89%,19.46%,-61.31%,-52.43%,-390.59%,-55.20%,44.53%,53.18%,24.89%,-3.22%
DLS,Drillsearch Energy Limited,Annual Ratio Analysis - ROE,-24.42%,29.80%,-3.02%,-1.31%,-5.55%,8.83%,14.18%,10.23%,-27.33%,-11.07%,-37.49%,-7.25%,7.03%,18.97%,26.50%,-2.72%
DLS,Drillsearch Energy Limited,Annual Ratio Analysis - Market Cap.($),"5,401,200.00","5,658,400.00","8,230,400.00","8,489,250.00","11,634,908.02","22,545,806.30","60,509,054.40","76,644,802.24","64,735,893.10","51,852,947.91","103,404,791.43","120,149,813.09","337,449,196.00","449,141,039.55","632,130,206.70","477,240,000.75"
DTE,Dart Energy Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"156,729,000.00","459,428,000.00","327,057,000.00","223,770,000.00","173,618,000.00", 
DTE,Dart Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,"39,557,000.00","3,141,000.00","9,991,000.00","15,745,000.00", 
DTE,Dart Energy Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00,"-40,496,000.00","-136,904,000.00","-122,713,000.00","-71,579,000.00", 
DTE,Dart Energy Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00,"-40,886,000.00","-137,605,000.00","-123,456,000.00","-71,972,000.00", 
DTE,Dart Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"212,000.00","-138,690,000.00","-132,888,000.00","-75,596,000.00", 
DTE,Dart Energy Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--,--,--,--,--, 
DTE,Dart Energy Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--,"-8,081.78%",--,--,--, 
DTE,Dart Energy Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-7.54%,-39.20%,-56.15%,-40.07%, 
DTE,Dart Energy Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"443,214,845.18","138,450,478.32","72,939,549.42","199,575,491.94", 
DYL,Deep Yellow Limited,Annual Balance Sheet - Total Equity,"12,285,535.00","9,019,381.00","2,631,742.00","1,208,570.00","-321,918.00","4,621,078.00","23,805,185.00","115,260,035.00","154,878,555.00","148,503,827.00","146,163,627.00","139,120,973.00","92,930,800.00","93,082,043.00","71,775,435.00","57,600,489.00"
DYL,Deep Yellow Limited,Annual Profit and Loss - Total Revenue Excluding Int,"425,264.00","5,299,847.00","3,850,568.00","3,727,009.00","2,458,234.00","220,780.00","581,007.00","913,804.00","4,603,674.00","751,440.00","99,310.00","227,577.00","115,608.00","521,323.00","80,078.00","561,296.00"
DYL,Deep Yellow Limited,Annual Profit and Loss - EBITDA,"-785,159.00","-4,909,118.00","-3,503,980.00","-1,807,485.00","-2,984,177.00","-713,085.00","-2,147,324.00","-3,386,703.00","-2,712,742.00","-20,316,824.00","-5,817,880.00","-5,865,847.00","-48,670,980.00","-8,760,548.00","-19,479,180.00","-20,906,646.00"
DYL,Deep Yellow Limited,Annual Profit and Loss - EBIT,"-875,832.00","-6,084,747.00","-4,228,630.00","-1,843,229.00","-2,989,199.00","-713,085.00","-2,480,638.00","-3,818,551.00","-3,173,742.00","-20,851,564.00","-6,378,830.00","-6,358,858.00","-48,969,727.00","-8,829,986.00","-19,518,888.00","-20,940,063.00"
DYL,Deep Yellow Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-5,516,733.00","-5,930,148.00","-8,067,588.00","-1,823,245.00","-2,955,239.00","-660,696.00","-2,082,340.00","-2,791,135.00","-3,804,149.00","-13,346,812.00","-4,508,422.00","-3,563,054.00","-48,588,215.00","-8,667,777.00","-19,441,680.00","-20,813,757.00"
DYL,Deep Yellow Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DYL,Deep Yellow Limited,Annual Ratio Analysis - Net Profit Margin,-632.87%,-142.73%,-120.30%,-51.52%,-606.64%,-386.87%,"-1,150,464.09%","-91,452.65%",--,--,--,--,"-158,759.08%","-5,912.41%",--,--
DYL,Deep Yellow Limited,Annual Ratio Analysis - ROE,-5.69%,-65.72%,-160.55%,-150.47%,918.01%,-14.30%,-8.75%,-2.42%,-2.46%,-8.99%,-3.08%,-2.56%,-52.28%,-9.31%,-27.09%,-36.13%
DYL,Deep Yellow Limited,Annual Ratio Analysis - Market Cap.($),"18,692,467.11","9,490,827.66","3,283,472.58","2,718,430.81","2,581,736.29","26,000,528.06","78,380,745.75","563,103,686.20","282,725,374.29","376,331,280.93","146,355,879.54","169,130,168.70","51,921,874.54","51,508,356.47","30,723,785.97","19,103,227.20"
EDE,Eden Energy Limited,Annual Balance Sheet - Total Equity, , , , , ,"12,639,083.00","14,823,156.00","13,471,976.00","22,781,282.00","15,145,343.00","12,604,653.00","8,045,519.00","3,925,171.00","5,199,105.00","5,383,740.00","2,161,307.00"
EDE,Eden Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,"120,080.00","533,722.00","4,459,101.00","751,297.00","451,356.00","587,842.00","290,634.00","1,166,468.00","1,934,146.00","1,964,238.00"
EDE,Eden Energy Limited,Annual Profit and Loss - EBITDA, , , , , ,0.00,"-1,767,188.00","-7,411,788.00","-11,006,530.00","-3,098,181.00","-2,602,816.00","-8,471,347.00","-7,119,149.00","-1,476,775.00","-1,308,057.00","-1,618,822.00"
EDE,Eden Energy Limited,Annual Profit and Loss - EBIT, , , , , ,0.00,"-1,800,077.00","-7,506,940.00","-11,330,545.00","-3,148,837.00","-2,659,459.00","-8,521,442.00","-7,200,060.00","-1,576,628.00","-1,390,295.00","-1,721,814.00"
EDE,Eden Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,0.00,"-1,740,474.00","-7,151,612.00","-10,910,824.00","-8,858,390.00","-2,659,530.00","-8,521,504.00","-7,149,880.00","-1,546,076.00","-1,390,514.00","-5,499,496.00"
EDE,Eden Energy Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
EDE,Eden Energy Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,--,"-1,449.43%","-2,067.76%",-251.27%,-441.74%,-955.65%,"-2,918.39%","-2,733.60%",-134.28%,-76.26%,-90.54%
EDE,Eden Energy Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-23.48%,-54.10%,-47.89%,-21.91%,-21.10%,-105.92%,-182.15%,-29.74%,-25.83%,-81.58%
EDE,Eden Energy Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"15,902,899.09","81,094,907.40","49,621,368.22","10,887,505.32","10,461,760.28","22,644,883.79","2,299,555.96","6,247,687.43","11,388,015.57","26,484,129.11"
EEG,Empire Energy Group Limited,Annual Balance Sheet - Total Equity,"9,288,867.00","4,206,650.00","2,887,875.00","2,138,129.00","3,943,909.00","3,401,713.00","9,770,574.00","11,075,547.00","12,532,012.00","13,930,939.00","34,842,867.00","49,258,103.00","49,223,492.00","55,166,004.00","55,025,855.00","25,576,583.00"
EEG,Empire Energy Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"4,495,557.00","7,332,998.00","5,963,015.00","1,716,188.00","68,014.00","71,451.00","67,038.00","1,123,773.00","1,879,584.00","8,902,689.00","16,166,188.00","29,831,577.00","26,641,953.00","29,687,369.00","37,893,560.00","25,629,716.00"
EEG,Empire Energy Group Limited,Annual Profit and Loss - EBITDA,"-623,320.00","-8,138,587.00","-1,352,079.00","-819,231.00","-749,711.00","-347,453.00","-792,030.00","-1,482,097.00","-1,440,110.00","394,982.00","3,954,241.00","12,097,690.00","9,600,990.00","9,530,127.00","-1,662,055.00","2,582,307.00"
EEG,Empire Energy Group Limited,Annual Profit and Loss - EBIT,"-658,613.00","-8,680,507.00","-1,377,827.00","-834,259.00","-751,380.00","-348,335.00","-793,175.00","-1,840,659.00","-1,725,175.00","143,846.00","693,587.00","7,165,751.00","5,026,245.00","3,910,755.00","-8,784,956.00","-5,316,647.00"
EEG,Empire Energy Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-3,857,327.00","-8,817,739.00","-1,509,709.00","-952,418.00","-845,571.00","-542,196.00","-1,191,128.00","-2,469,781.00","-2,704,313.00","6,185,605.00","4,929,162.00","-1,414,730.00","-196,048.00","-1,160,901.00","-5,795,275.00","-36,954,553.00"
EEG,Empire Energy Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EEG,Empire Energy Group Limited,Annual Ratio Analysis - Net Profit Margin,-18.63%,-194.28%,-28.95%,-103.24%,--,--,"-8,508.06%",-223.23%,-226.89%,-15.70%,27.40%,-5.43%,-0.83%,-4.32%,-20.17%,-26.30%
EEG,Empire Energy Group Limited,Annual Ratio Analysis - ROE,-8.80%,-210.78%,-52.86%,-44.54%,-21.44%,-15.94%,-12.19%,-22.30%,-21.58%,-1.45%,27.00%,-3.23%,-0.45%,-2.27%,-10.53%,-25.67%
EEG,Empire Energy Group Limited,Annual Ratio Analysis - Market Cap.($),"20,431,596.01","8,204,891.62","6,053,970.45","1,560,392.61","3,696,785.22","2,772,588.92","23,432,185.86","27,893,772.28","28,021,272.28","12,843,833.42","17,888,557.94","30,610,686.75","44,205,233.89","30,268,640.84","11,427,956.23","7,230,591.42"
EER,East Energy Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"10,423,488.00","10,080,631.00","13,117,270.00","12,320,878.00","19,205,690.00","19,648,477.00","54,571,133.00","54,577,425.00","52,227,940.00"
EER,East Energy Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"168,572.00",--,"7,240.00","3,712.00","1,214,448.00","824,119.00",--,--
EER,East Energy Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , ,0.00,"-558,189.00","-831,291.00","-1,035,352.00","-620,267.00","-865,358.00","-801,490.00","-828,060.00","-749,872.00"
EER,East Energy Resources Limited,Annual Profit and Loss - EBIT, , , , , , , ,0.00,"-564,222.00","-871,760.00","-1,049,047.00","-630,572.00","-871,654.00","-805,824.00","-887,084.00","-752,751.00"
EER,East Energy Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"-564,222.00","-730,776.00","-896,320.00","-509,024.00","442,787.00","-3,083,669.00","6,292.00","-2,349,485.00"
EER,East Energy Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
EER,East Energy Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,-334.71%,--,--,--,--,--,--,--
EER,East Energy Resources Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-8.40%,-5.57%,-7.27%,-2.65%,-3.93%,-7.16%,0.01%,-4.50%
EER,East Energy Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"45,250,001.00","10,288,187.92","20,026,364.10","48,270,298.45","28,296,381.85","12,476,832.55","6,773,137.67","3,208,328.37"
EGO,Empire Oil & Gas NL,Annual Balance Sheet - Total Equity,"8,420,426.00","5,920,520.00","6,034,477.00","2,800,182.00","3,137,915.00","4,440,694.00","5,015,637.00","5,083,382.00","8,413,147.00","9,280,462.00","16,090,183.00","21,522,663.00","28,003,921.00","34,282,685.00","36,587,269.00","63,141,359.00"
EGO,Empire Oil & Gas NL,Annual Profit and Loss - Total Revenue Excluding Int,"16,100.00","843,562.00","123,226.00","240,165.00","106,570.00",--,"2,112,116.00","357,973.00","101,618.00","271,570.00","150,000.00",--,"1,432,661.00","824,774.00","12,632,830.00","19,139,195.00"
EGO,Empire Oil & Gas NL,Annual Profit and Loss - EBITDA,"-1,346,129.00","-4,610,339.00","-2,233,738.00","-4,314,737.00","-743,172.00","-1,109,063.00","-1,094,356.00","-2,192,379.00","-3,492,908.00","-3,344,689.00","-2,356,087.00","-2,770,443.00","-1,753,741.00","-6,748,625.00","1,879,881.00","9,763,496.00"
EGO,Empire Oil & Gas NL,Annual Profit and Loss - EBIT,"-2,364,462.00","-5,633,899.00","-3,274,257.00","-5,356,541.00","-814,821.00","-1,419,180.00","-1,758,613.00","-2,902,678.00","-4,203,834.00","-3,497,257.00","-2,493,719.00","-2,869,135.00","-1,792,928.00","-6,830,792.00","-2,165,906.00","2,742,173.00"
EGO,Empire Oil & Gas NL,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,267,110.00","-5,628,987.00","-3,245,404.00","-5,334,103.00","-798,524.00","-1,394,210.00","-1,739,047.00","-2,848,617.00","-3,854,602.00","-3,109,834.00","-2,242,101.00","-2,504,902.00","-70,742.00","-7,970,176.00","-2,271,416.00","7,601,837.00"
EGO,Empire Oil & Gas NL,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EGO,Empire Oil & Gas NL,Annual Ratio Analysis - Net Profit Margin,--,-667.29%,--,--,"-7,985.24%",--,-82.34%,-927.76%,"-3,793.23%",--,--,--,"-4,381.26%",--,-18.38%,40.29%
EGO,Empire Oil & Gas NL,Annual Ratio Analysis - ROE,-26.92%,-95.08%,-53.78%,-190.49%,-25.45%,-31.40%,-34.67%,-56.04%,-45.82%,-33.51%,-13.93%,-11.64%,-3.44%,-17.75%,-6.22%,12.18%
EGO,Empire Oil & Gas NL,Annual Ratio Analysis - Market Cap.($),"10,083,751.12","6,678,180.49","7,556,010.30","1,373,820.05","4,139,952.69","8,127,374.50","8,435,530.88","13,414,522.00","55,307,676.27","27,575,278.61","38,414,067.02","102,250,140.81","71,184,874.44","69,237,381.86","50,354,459.54","40,819,814.38"
EKA,Eureka Energy Limited,Annual Balance Sheet - Total Equity, , , , , , ,"5,965,761.00","8,736,191.00","12,110,097.00","8,421,306.00","10,100,293.00","29,231,772.00", , , , 
EKA,Eureka Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"52,878.00",--,--,"633,817.00","107,016.00","3,472,390.00", , , , 
EKA,Eureka Energy Limited,Annual Profit and Loss - EBITDA, , , , , , ,"-493,829.00","-1,578,704.00","-1,358,629.00","-4,957,686.00","-519,742.00","891,144.00", , , , 
EKA,Eureka Energy Limited,Annual Profit and Loss - EBIT, , , , , , ,"-493,829.00","-1,578,704.00","-1,358,629.00","-4,957,686.00","-519,742.00","657,416.00", , , , 
EKA,Eureka Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-451,718.00","-1,527,947.00","-1,217,837.00","-4,905,009.00","-512,185.00","1,024,303.00", , , , 
EKA,Eureka Energy Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--, , , , 
EKA,Eureka Energy Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,--,--,"-2,952.39%","-1,628.21%",29.50%, , , , 
EKA,Eureka Energy Limited,Annual Ratio Analysis - ROE, , , , , , ,-7.57%,-17.49%,-10.06%,-58.25%,-5.07%,3.50%, , , , 
EKA,Eureka Energy Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,"8,715,000.00","16,875,000.00","14,833,800.00","4,025,135.62","30,859,237.40","62,808,723.25", , , , 
ELK,ELK Petroleum Limited,Annual Balance Sheet - Total Equity, , , , , ,"4,283,423.00","15,502,114.00","12,521,691.00","9,979,850.00","9,865,433.00","7,624,405.00","5,264,605.00","7,942,205.00","7,827,275.00","3,150,926.00","1,418,564.00"
ELK,ELK Petroleum Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"29,206.00","1,178,229.00","2,750,752.00","5,404,754.00","4,318,416.00","3,483,826.00","3,510,516.00","358,588.00","376,722.00","326,673.00","37,838.00"
ELK,ELK Petroleum Limited,Annual Profit and Loss - EBITDA, , , , , ,"-745,672.00","-1,330,437.00","-1,449,809.00","-406,947.00","-2,993,205.00","-1,283,759.00","-1,190,503.00","-3,147,817.00","-4,471,192.00","-6,175,065.00","-3,339,095.00"
ELK,ELK Petroleum Limited,Annual Profit and Loss - EBIT, , , , , ,"-754,884.00","-1,757,696.00","-2,246,083.00","-2,046,082.00","-5,365,421.00","-3,273,009.00","-2,522,413.00","-3,931,579.00","-5,576,786.00","-7,224,917.00","-3,369,668.00"
ELK,ELK Petroleum Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"-738,629.00","-1,757,559.00","-2,027,698.00","-1,906,869.00","-5,320,610.00","-3,264,663.00","-2,515,989.00","-3,912,862.00","-5,595,663.00","-7,346,965.00","-3,645,970.00"
ELK,ELK Petroleum Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
ELK,ELK Petroleum Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,"-2,529.03%",-152.66%,-73.71%,-35.28%,-131.12%,-94.62%,-295.24%,"-1,091.19%","-1,485.36%","-2,298.71%","-9,635.74%"
ELK,ELK Petroleum Limited,Annual Ratio Analysis - ROE, , , , , ,-17.24%,-11.34%,-16.19%,-19.11%,-53.93%,-42.82%,-47.79%,-49.27%,-71.49%,-233.17%,-257.02%
ELK,ELK Petroleum Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,"10,847,243.36","44,318,667.19","16,391,835.81","30,172,093.96","15,838,274.57","10,774,404.90","24,155,001.99","18,488,855.75","28,547,733.82","20,778,396.32","5,027,834.82"
EME,Energy Metals Limited,Annual Balance Sheet - Total Equity, , , , , , ,"7,430,470.00","7,883,902.00","15,876,401.00","16,493,040.00","46,304,438.00","46,678,846.00","46,763,100.00","46,779,667.00","55,601,405.00","54,576,147.00"
EME,Energy Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"39,862.00","628,427.00","735,321.00","655,160.00","333,838.00","677,396.00","8,186,705.00","1,149,842.00","46,856.00","14,289.00"
EME,Energy Metals Limited,Annual Profit and Loss - EBITDA, , , , , , ,"-1,314,031.00","-2,157,618.00","-474,308.00","-188,871.00","-623,098.00","-1,215,447.00","-1,091,376.00","-633,297.00","-1,327,008.00","-1,630,237.00"
EME,Energy Metals Limited,Annual Profit and Loss - EBIT, , , , , , ,"-1,325,211.00","-2,195,164.00","-539,582.00","-259,602.00","-671,705.00","-1,300,777.00","-1,197,330.00","-754,106.00","-1,435,062.00","-1,718,092.00"
EME,Energy Metals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-1,195,221.00","-1,827,825.00","-272,216.00","83,226.00","-272,745.00","374,408.00","84,254.00","43,259.00","-552,074.00","-1,025,258.00"
EME,Energy Metals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
EME,Energy Metals Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,--,--,13.19%,-85.05%,61.96%,1.03%,3.99%,"-3,280.88%","-8,289.60%"
EME,Energy Metals Limited,Annual Ratio Analysis - ROE, , , , , , ,-16.09%,-23.18%,-1.71%,0.50%,-1.18%,0.80%,0.18%,0.09%,-0.99%,-1.88%
EME,Energy Metals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,"45,575,441.62","178,427,284.56","173,697,480.10","60,314,477.35","121,476,531.98","46,130,328.60","37,673,101.69","36,904,262.88","27,258,830.56","13,629,415.28"
EMR,Emerald Resources NL,Annual Balance Sheet - Total Equity,"7,870,420.00","12,081,101.00", , , , ,"3,972,368.00","2,887,202.00","9,722,512.00","7,602,856.00","3,685,604.00","27,521,980.00","22,059,637.00","13,966,377.00","13,377,031.00","17,980,944.00"
EMR,Emerald Resources NL,Annual Profit and Loss - Total Revenue Excluding Int,--,--, , , , ,--,"7,655.00","9,955.00","519,869.00","28,697.00","108,611.00","512,589.00","107,878.00","1,272,566.00","7,042.00"
EMR,Emerald Resources NL,Annual Profit and Loss - EBITDA,"-3,580,814.00","-4,084,639.00", , , , ,"-618,640.00","-2,059,802.00","-3,307,101.00","-2,385,126.00","-5,000,844.00","-4,108,656.00","-1,318,461.00","-1,004,635.00","378,527.00","-2,048,615.00"
EMR,Emerald Resources NL,Annual Profit and Loss - EBIT,"-3,582,333.00","-4,102,124.00", , , , ,"-618,640.00","-2,059,802.00","-3,307,101.00","-2,385,283.00","-5,021,201.00","-4,250,275.00","-1,439,566.00","-1,141,130.00","206,813.00","-2,219,269.00"
EMR,Emerald Resources NL,Annual Profit and Loss - Reported NPAT After Abnorma,"-3,402,859.00","-3,719,357.00", , , , ,"-613,814.00","-1,927,572.00","-3,163,621.00","-2,154,636.00","-4,629,162.00","-4,155,871.00","-9,763,615.00","-7,802,355.00","353,738.00","-1,618,072.00"
EMR,Emerald Resources NL,Annual Profit and Loss - Total Operating Income (ban,--,--, , , , ,--,--,--,--,--,--,--,--,--,--
EMR,Emerald Resources NL,Annual Ratio Analysis - Net Profit Margin,--,--, , , , ,--,"-25,180.56%","-31,779.22%","-26,006.47%","-16,168.40%","-3,780.72%","-1,036.73%",-987.80%,433.75%,"-19,068.08%"
EMR,Emerald Resources NL,Annual Ratio Analysis - ROE,-43.24%,-30.79%, , , , ,-7.03%,-66.76%,-32.54%,-28.34%,-134.09%,-15.06%,-5.84%,-7.68%,3.06%,-7.43%
EMR,Emerald Resources NL,Annual Ratio Analysis - Market Cap.($),"47,134,914.26","114,114,975.90", , , , ,"2,720,000.00","11,660,526.34","24,251,122.14","5,312,150.56","3,187,290.34","32,982,986.23","21,570,966.74","5,661,907.82","12,739,292.61","24,825,288.17"
EMX,Energia Minerals Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"10,205,149.00", ,"8,410,152.00","9,229,961.00","4,418,091.00","3,183,331.00","1,689,953.00","5,649,568.00"
EMX,Energia Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--, ,"2,181.00","143,247.00","74,815.00","665,851.00","76,880.00","320,911.00"
EMX,Energia Minerals Limited,Annual Profit and Loss - EBITDA, , , , , , , , ,0.00, ,"-2,207,945.00","-3,952,232.00","-5,124,881.00","-3,453,015.00","-2,839,985.00","-4,679,347.00"
EMX,Energia Minerals Limited,Annual Profit and Loss - EBIT, , , , , , , , ,0.00, ,"-2,222,259.00","-3,998,548.00","-5,178,059.00","-3,497,085.00","-2,876,484.00","-4,711,560.00"
EMX,Energia Minerals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,0.00, ,"-2,068,609.00","-3,799,435.00","-4,973,977.00","-3,423,463.00","-2,852,526.00","-4,618,121.00"
EMX,Energia Minerals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , ,--, ,--,--,--,--,--,--
EMX,Energia Minerals Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , ,--, ,--,"-27,751.33%","-25,697.34%","-15,501.30%","-5,417.18%",--
EMX,Energia Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , , ,0.00%, ,-16.40%,-41.16%,-112.58%,-107.54%,-168.79%,-81.74%
EMX,Energia Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,0.00, ,"6,255,000.45","7,993,500.36","5,037,000.23","3,525,900.16","5,279,819.56","33,496,153.84"
ENX,Enegex Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"723,742.00","462,921.00"
ENX,Enegex Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,--
ENX,Enegex Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,"-374,110.00","-277,372.00"
ENX,Enegex Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,"-374,110.00","-277,372.00"
ENX,Enegex Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"-373,165.00","-260,821.00"
ENX,Enegex Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
ENX,Enegex Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,--
